"[0.4036, 0.8775]","[0.5244, 0.7778]","[0.5884, 0.6789]","[0.6488, 0.6139]","[0.663, 0.5482]","[0.3702, 0.5117]","[0.3886, 0.369]","[0.3936, 0.2715]","[0.3877, 0.1935]","[0.339, 0.5248]","[0.4717, 0.3862]","[0.5918, 0.4099]","[0.659, 0.4648]","[0.339, 0.5533]","[0.4724, 0.4238]","[0.5897, 0.4504]","[0.6531, 0.5031]","[0.3703, 0.5934]","[0.4676, 0.4897]","[0.5572, 0.4786]","[0.6171, 0.4958]"
"[0.3919, 0.8896]","[0.5172, 0.7746]","[0.5872, 0.6717]","[0.6466, 0.6077]","[0.6622, 0.544]","[0.3797, 0.5033]","[0.3921, 0.3617]","[0.3956, 0.2681]","[0.3889, 0.1931]","[0.3489, 0.5142]","[0.4718, 0.391]","[0.5887, 0.4096]","[0.6521, 0.4639]","[0.3482, 0.5441]","[0.4763, 0.424]","[0.5881, 0.4493]","[0.646, 0.4989]","[0.3768, 0.5841]","[0.4716, 0.4759]","[0.5593, 0.4715]","[0.6201, 0.4968]"
"[0.3916, 0.8932]","[0.517, 0.7735]","[0.586, 0.671]","[0.6446, 0.607]","[0.659, 0.542]","[0.377, 0.5029]","[0.3911, 0.3581]","[0.396, 0.2652]","[0.3894, 0.1903]","[0.3463, 0.515]","[0.4694, 0.3843]","[0.5863, 0.4064]","[0.6467, 0.4613]","[0.3461, 0.5454]","[0.4731, 0.4208]","[0.5852, 0.4493]","[0.6405, 0.5009]","[0.3745, 0.5863]","[0.4719, 0.481]","[0.5592, 0.4797]","[0.6154, 0.5072]"
"[0.3921, 0.8971]","[0.5175, 0.7748]","[0.5862, 0.671]","[0.645, 0.6064]","[0.6609, 0.5439]","[0.3724, 0.5033]","[0.3897, 0.358]","[0.396, 0.2649]","[0.3915, 0.1901]","[0.3421, 0.5162]","[0.4692, 0.382]","[0.5856, 0.4044]","[0.6463, 0.4598]","[0.3441, 0.5479]","[0.4743, 0.4206]","[0.5854, 0.4472]","[0.6403, 0.4978]","[0.3748, 0.5897]","[0.4714, 0.4816]","[0.5591, 0.4777]","[0.6165, 0.5035]"
"[0.3896, 0.9003]","[0.5154, 0.7729]","[0.5847, 0.6701]","[0.6441, 0.608]","[0.6624, 0.5451]","[0.3723, 0.5031]","[0.3898, 0.3596]","[0.3961, 0.2667]","[0.3926, 0.1919]","[0.3419, 0.5163]","[0.4693, 0.3814]","[0.5872, 0.4032]","[0.6489, 0.459]","[0.3441, 0.5485]","[0.4743, 0.4211]","[0.5877, 0.4473]","[0.6433, 0.4981]","[0.3753, 0.5904]","[0.4706, 0.4809]","[0.5593, 0.477]","[0.6172, 0.5033]"
"[0.3859, 0.9021]","[0.5153, 0.7697]","[0.5863, 0.6693]","[0.6459, 0.6059]","[0.6605, 0.5386]","[0.3746, 0.5022]","[0.3905, 0.3586]","[0.3965, 0.2656]","[0.3941, 0.191]","[0.3441, 0.5151]","[0.4704, 0.3815]","[0.5873, 0.404]","[0.6488, 0.4614]","[0.3444, 0.5471]","[0.4754, 0.4225]","[0.5879, 0.4494]","[0.6417, 0.5003]","[0.3735, 0.5892]","[0.471, 0.4806]","[0.5589, 0.4783]","[0.6146, 0.5063]"
"[0.3831, 0.9004]","[0.5159, 0.7646]","[0.5872, 0.6651]","[0.6473, 0.6049]","[0.6624, 0.5385]","[0.3754, 0.4997]","[0.3922, 0.3565]","[0.3998, 0.2643]","[0.3988, 0.1903]","[0.3468, 0.5134]","[0.4713, 0.3814]","[0.5884, 0.4062]","[0.6496, 0.4644]","[0.3479, 0.5456]","[0.4762, 0.4206]","[0.5889, 0.4501]","[0.6424, 0.5014]","[0.3777, 0.5877]","[0.474, 0.4798]","[0.5609, 0.4786]","[0.6157, 0.5068]"
"[0.3817, 0.9014]","[0.5155, 0.7643]","[0.5872, 0.6654]","[0.6477, 0.6062]","[0.6614, 0.5416]","[0.3768, 0.5016]","[0.3926, 0.3565]","[0.3993, 0.2633]","[0.3959, 0.1886]","[0.3488, 0.5165]","[0.4698, 0.3844]","[0.5882, 0.4097]","[0.6485, 0.4675]","[0.3498, 0.5485]","[0.4741, 0.4213]","[0.5879, 0.4512]","[0.6419, 0.5027]","[0.379, 0.5893]","[0.4725, 0.4812]","[0.5597, 0.4791]","[0.6152, 0.5066]"
"[0.3805, 0.8997]","[0.5145, 0.767]","[0.5863, 0.6671]","[0.6476, 0.6047]","[0.6577, 0.538]","[0.3769, 0.5028]","[0.3917, 0.3568]","[0.3987, 0.2634]","[0.3934, 0.1888]","[0.3478, 0.5177]","[0.4699, 0.384]","[0.5897, 0.4093]","[0.6494, 0.4677]","[0.3476, 0.5491]","[0.4733, 0.4203]","[0.5883, 0.4505]","[0.6427, 0.5037]","[0.3765, 0.5892]","[0.4726, 0.4821]","[0.5601, 0.4811]","[0.6153, 0.5099]"
"[0.379, 0.8993]","[0.5119, 0.7663]","[0.5843, 0.6667]","[0.6458, 0.6061]","[0.6576, 0.5409]","[0.3769, 0.5021]","[0.391, 0.3565]","[0.398, 0.2618]","[0.3934, 0.1875]","[0.3484, 0.5203]","[0.4667, 0.3843]","[0.5878, 0.4092]","[0.6486, 0.4667]","[0.348, 0.5551]","[0.4718, 0.425]","[0.5877, 0.453]","[0.6422, 0.504]","[0.3744, 0.5992]","[0.4667, 0.4921]","[0.5543, 0.4841]","[0.6103, 0.5066]"
"[0.3766, 0.9025]","[0.5099, 0.7697]","[0.5825, 0.6692]","[0.6443, 0.6084]","[0.6583, 0.5443]","[0.3735, 0.5038]","[0.3905, 0.3581]","[0.3977, 0.2631]","[0.3913, 0.1873]","[0.3441, 0.5201]","[0.4668, 0.3845]","[0.5878, 0.4091]","[0.6475, 0.4666]","[0.345, 0.5535]","[0.4725, 0.4228]","[0.588, 0.452]","[0.6427, 0.5047]","[0.3743, 0.5963]","[0.4708, 0.4891]","[0.5593, 0.4845]","[0.6159, 0.5102]"
