"[0.3746, 0.9287]","[0.5194, 0.8448]","[0.61, 0.7357]","[0.6934, 0.6559]","[0.6996, 0.5975]","[0.397, 0.5058]","[0.407, 0.3342]","[0.4212, 0.2231]","[0.4132, 0.1331]","[0.3476, 0.5112]","[0.4685, 0.3575]","[0.6004, 0.4109]","[0.6654, 0.497]","[0.32, 0.5276]","[0.4647, 0.3885]","[0.5966, 0.4474]","[0.6588, 0.5329]","[0.3189, 0.5583]","[0.4398, 0.4467]","[0.5461, 0.4567]","[0.6125, 0.4973]"
"[0.3657, 0.9371]","[0.5069, 0.8464]","[0.6164, 0.7394]","[0.695, 0.6597]","[0.687, 0.5883]","[0.3996, 0.4989]","[0.4102, 0.3314]","[0.4222, 0.2213]","[0.4176, 0.1315]","[0.3538, 0.5052]","[0.461, 0.3533]","[0.5912, 0.3909]","[0.6561, 0.4663]","[0.3266, 0.5281]","[0.4582, 0.3931]","[0.5846, 0.4382]","[0.6477, 0.5096]","[0.3212, 0.5697]","[0.4357, 0.4586]","[0.5404, 0.4659]","[0.6058, 0.5062]"
"[0.3618, 0.9402]","[0.5071, 0.8453]","[0.613, 0.7362]","[0.6926, 0.6556]","[0.6909, 0.5843]","[0.3904, 0.4999]","[0.4078, 0.3284]","[0.4215, 0.217]","[0.416, 0.1274]","[0.3452, 0.5062]","[0.4633, 0.3515]","[0.595, 0.3896]","[0.6574, 0.4662]","[0.3216, 0.5286]","[0.4594, 0.3913]","[0.5857, 0.4362]","[0.6469, 0.5088]","[0.321, 0.5694]","[0.4381, 0.4556]","[0.5429, 0.4627]","[0.6067, 0.5051]"
"[0.3554, 0.9479]","[0.5073, 0.843]","[0.6133, 0.7354]","[0.6953, 0.6563]","[0.6882, 0.5847]","[0.3863, 0.501]","[0.4064, 0.3307]","[0.4217, 0.2189]","[0.416, 0.1291]","[0.3422, 0.5069]","[0.4633, 0.3519]","[0.597, 0.3932]","[0.6586, 0.4714]","[0.3216, 0.5294]","[0.4612, 0.3907]","[0.5901, 0.4382]","[0.6507, 0.5128]","[0.3254, 0.5709]","[0.4409, 0.4542]","[0.548, 0.4633]","[0.6129, 0.5086]"
"[0.3576, 0.9516]","[0.5065, 0.8471]","[0.6125, 0.7378]","[0.6936, 0.6561]","[0.6868, 0.5771]","[0.3859, 0.5027]","[0.4084, 0.3318]","[0.4213, 0.2187]","[0.4124, 0.1278]","[0.3406, 0.5084]","[0.4641, 0.3535]","[0.5964, 0.3924]","[0.6574, 0.4681]","[0.3201, 0.5305]","[0.46, 0.3895]","[0.5875, 0.4345]","[0.6477, 0.5092]","[0.3248, 0.5709]","[0.4443, 0.4548]","[0.5499, 0.4637]","[0.6129, 0.5089]"
"[0.3571, 0.9539]","[0.5058, 0.847]","[0.6121, 0.738]","[0.6924, 0.6567]","[0.6891, 0.5754]","[0.3878, 0.5034]","[0.409, 0.3315]","[0.4219, 0.2189]","[0.4149, 0.1279]","[0.3429, 0.5079]","[0.4676, 0.3537]","[0.5981, 0.3943]","[0.6587, 0.4713]","[0.3209, 0.5293]","[0.4636, 0.3915]","[0.589, 0.4385]","[0.648, 0.5136]","[0.3233, 0.5696]","[0.4418, 0.4538]","[0.5477, 0.4621]","[0.612, 0.507]"
"[0.3552, 0.9542]","[0.5039, 0.849]","[0.6103, 0.7391]","[0.6914, 0.657]","[0.6892, 0.5754]","[0.3849, 0.5034]","[0.4085, 0.3315]","[0.4222, 0.2191]","[0.4158, 0.1287]","[0.34, 0.5078]","[0.4665, 0.3541]","[0.5965, 0.3955]","[0.6568, 0.4728]","[0.3192, 0.5288]","[0.4632, 0.3916]","[0.5879, 0.4382]","[0.6466, 0.5135]","[0.3232, 0.5682]","[0.4433, 0.4535]","[0.5484, 0.4627]","[0.6116, 0.5083]"
"[0.3594, 0.9523]","[0.5048, 0.8453]","[0.6121, 0.7369]","[0.6942, 0.6522]","[0.6852, 0.5686]","[0.387, 0.5022]","[0.4085, 0.3297]","[0.4224, 0.2178]","[0.4165, 0.1287]","[0.3414, 0.508]","[0.4636, 0.3537]","[0.5936, 0.3937]","[0.6552, 0.4687]","[0.3187, 0.5295]","[0.4591, 0.3923]","[0.5838, 0.4371]","[0.6436, 0.5113]","[0.3198, 0.5698]","[0.4397, 0.456]","[0.5445, 0.4636]","[0.608, 0.508]"
"[0.355, 0.9539]","[0.5012, 0.8477]","[0.6093, 0.7397]","[0.6923, 0.6539]","[0.6817, 0.5713]","[0.3834, 0.5041]","[0.4058, 0.3301]","[0.4219, 0.2171]","[0.4181, 0.1272]","[0.3378, 0.5092]","[0.464, 0.3544]","[0.5939, 0.3945]","[0.6543, 0.469]","[0.3156, 0.5304]","[0.4604, 0.3928]","[0.5852, 0.4382]","[0.6436, 0.5126]","[0.3171, 0.5703]","[0.4404, 0.4554]","[0.5459, 0.465]","[0.6086, 0.5111]"
"[0.3558, 0.9542]","[0.5036, 0.8458]","[0.6084, 0.7375]","[0.6891, 0.6555]","[0.6838, 0.5732]","[0.3819, 0.5036]","[0.4062, 0.3304]","[0.4225, 0.2183]","[0.4192, 0.1287]","[0.3367, 0.5088]","[0.4631, 0.3545]","[0.5938, 0.394]","[0.6549, 0.4689]","[0.3151, 0.5308]","[0.46, 0.3924]","[0.5857, 0.438]","[0.6448, 0.5127]","[0.3185, 0.5714]","[0.4384, 0.4542]","[0.5448, 0.4631]","[0.6096, 0.5094]"
"[0.3586, 0.9557]","[0.5034, 0.8453]","[0.6109, 0.7364]","[0.6912, 0.6522]","[0.6832, 0.5689]","[0.3873, 0.5022]","[0.4067, 0.3289]","[0.4225, 0.2176]","[0.4214, 0.1275]","[0.343, 0.5071]","[0.4637, 0.3529]","[0.5913, 0.3933]","[0.6532, 0.4689]","[0.3196, 0.5283]","[0.4599, 0.3908]","[0.583, 0.4372]","[0.6428, 0.5119]","[0.3192, 0.5682]","[0.4355, 0.4513]","[0.5411, 0.4596]","[0.6068, 0.5048]"
