"[0.477, 0.7561]","[0.5864, 0.7204]","[0.68, 0.6519]","[0.6284, 0.5924]","[0.5354, 0.5738]","[0.5994, 0.4392]","[0.6483, 0.3151]","[0.678, 0.234]","[0.6953, 0.1609]","[0.4995, 0.437]","[0.4837, 0.3712]","[0.4888, 0.4962]","[0.495, 0.5748]","[0.4138, 0.4605]","[0.3949, 0.4314]","[0.4226, 0.5436]","[0.438, 0.6033]","[0.3335, 0.5025]","[0.3292, 0.4679]","[0.3627, 0.5515]","[0.383, 0.5993]"
"[0.4738, 0.7602]","[0.5855, 0.7252]","[0.6817, 0.6501]","[0.6296, 0.595]","[0.5407, 0.5753]","[0.5999, 0.4414]","[0.6504, 0.3137]","[0.6761, 0.2304]","[0.692, 0.1572]","[0.4996, 0.4405]","[0.4862, 0.3683]","[0.4896, 0.486]","[0.4992, 0.5627]","[0.4118, 0.4617]","[0.3977, 0.4285]","[0.42, 0.5407]","[0.4364, 0.5983]","[0.333, 0.5014]","[0.3294, 0.4671]","[0.3592, 0.5511]","[0.3796, 0.5956]"
"[0.4714, 0.7603]","[0.5809, 0.7257]","[0.6775, 0.6548]","[0.6325, 0.6035]","[0.5507, 0.5826]","[0.5967, 0.4415]","[0.6475, 0.3121]","[0.6741, 0.228]","[0.6909, 0.1535]","[0.4956, 0.4396]","[0.4872, 0.3707]","[0.4888, 0.4898]","[0.4977, 0.5621]","[0.4077, 0.4586]","[0.3961, 0.4312]","[0.4162, 0.5431]","[0.4331, 0.5942]","[0.3299, 0.496]","[0.3274, 0.4683]","[0.3551, 0.5537]","[0.3754, 0.5943]"
"[0.4676, 0.7554]","[0.5792, 0.7252]","[0.6805, 0.656]","[0.6366, 0.6034]","[0.5518, 0.5815]","[0.5963, 0.4416]","[0.6477, 0.3127]","[0.674, 0.2298]","[0.6905, 0.1566]","[0.4956, 0.4389]","[0.484, 0.3727]","[0.4861, 0.4933]","[0.4961, 0.5685]","[0.4071, 0.4576]","[0.3909, 0.4353]","[0.4126, 0.5489]","[0.4315, 0.6019]","[0.3284, 0.4943]","[0.3232, 0.4702]","[0.3512, 0.5571]","[0.3726, 0.5984]"
"[0.4672, 0.7604]","[0.5798, 0.7251]","[0.6757, 0.6518]","[0.624, 0.5979]","[0.5379, 0.5763]","[0.5963, 0.4449]","[0.6468, 0.3161]","[0.6722, 0.2324]","[0.688, 0.1586]","[0.4961, 0.4396]","[0.482, 0.3733]","[0.4835, 0.4936]","[0.4943, 0.5703]","[0.4084, 0.4565]","[0.3896, 0.4357]","[0.4119, 0.5477]","[0.4329, 0.6014]","[0.3304, 0.4923]","[0.3231, 0.4715]","[0.3521, 0.557]","[0.3767, 0.5979]"
"[0.469, 0.7608]","[0.5795, 0.7245]","[0.6745, 0.6514]","[0.6212, 0.5969]","[0.5311, 0.5739]","[0.5928, 0.4431]","[0.643, 0.3162]","[0.669, 0.2324]","[0.6845, 0.1578]","[0.4931, 0.4405]","[0.4807, 0.3733]","[0.4844, 0.4915]","[0.4957, 0.5622]","[0.4062, 0.4597]","[0.3904, 0.4327]","[0.4127, 0.5417]","[0.432, 0.5913]","[0.3281, 0.4973]","[0.3229, 0.4708]","[0.3521, 0.5535]","[0.3745, 0.5923]"
"[0.4732, 0.7598]","[0.58, 0.7219]","[0.6707, 0.6437]","[0.6126, 0.5896]","[0.5232, 0.5709]","[0.5849, 0.4344]","[0.6286, 0.3076]","[0.653, 0.2238]","[0.6666, 0.1499]","[0.4843, 0.4372]","[0.4687, 0.3699]","[0.4777, 0.488]","[0.4898, 0.5593]","[0.3986, 0.4607]","[0.3819, 0.4339]","[0.4084, 0.5435]","[0.4277, 0.5933]","[0.3225, 0.5019]","[0.3161, 0.4696]","[0.3487, 0.5537]","[0.3716, 0.5946]"
"[0.4737, 0.7591]","[0.5801, 0.7212]","[0.671, 0.6416]","[0.6123, 0.588]","[0.518, 0.5697]","[0.5802, 0.4346]","[0.6178, 0.302]","[0.636, 0.2157]","[0.6452, 0.1395]","[0.4795, 0.4401]","[0.4617, 0.3692]","[0.4716, 0.4884]","[0.4871, 0.5625]","[0.3942, 0.4662]","[0.3736, 0.4353]","[0.3994, 0.5455]","[0.4208, 0.5975]","[0.3192, 0.5101]","[0.3071, 0.4731]","[0.3394, 0.5564]","[0.3646, 0.5997]"
"[0.4731, 0.7601]","[0.5765, 0.718]","[0.664, 0.6383]","[0.6064, 0.5884]","[0.5138, 0.5717]","[0.5706, 0.4329]","[0.6007, 0.2957]","[0.6136, 0.2066]","[0.6168, 0.129]","[0.4693, 0.4392]","[0.445, 0.3679]","[0.4638, 0.4841]","[0.4839, 0.5597]","[0.3843, 0.4658]","[0.3626, 0.444]","[0.397, 0.5524]","[0.4218, 0.6034]","[0.311, 0.5094]","[0.301, 0.4848]","[0.337, 0.5675]","[0.3628, 0.6076]"
"[0.4688, 0.7548]","[0.5678, 0.7075]","[0.648, 0.6274]","[0.5844, 0.5823]","[0.4903, 0.5742]","[0.557, 0.4223]","[0.5765, 0.2834]","[0.5805, 0.1932]","[0.5753, 0.115]","[0.4583, 0.4338]","[0.4292, 0.3681]","[0.4534, 0.4829]","[0.4764, 0.5579]","[0.3749, 0.462]","[0.3554, 0.4425]","[0.3956, 0.5478]","[0.4221, 0.5988]","[0.3013, 0.5054]","[0.2954, 0.4844]","[0.3374, 0.563]","[0.366, 0.6014]"
"[0.4701, 0.7527]","[0.5699, 0.7039]","[0.6472, 0.6218]","[0.5806, 0.5784]","[0.4873, 0.5671]","[0.5515, 0.4182]","[0.5587, 0.2761]","[0.555, 0.1847]","[0.545, 0.1068]","[0.454, 0.4323]","[0.4216, 0.3726]","[0.4411, 0.4871]","[0.4654, 0.5589]","[0.3723, 0.4622]","[0.3456, 0.4447]","[0.3819, 0.5474]","[0.4122, 0.594]","[0.3017, 0.5062]","[0.2848, 0.4851]","[0.3234, 0.5621]","[0.3559, 0.5995]"
"[0.4659, 0.7537]","[0.566, 0.7048]","[0.6445, 0.6225]","[0.5818, 0.5792]","[0.4861, 0.5677]","[0.5447, 0.415]","[0.5452, 0.2732]","[0.5359, 0.1808]","[0.5209, 0.1037]","[0.4478, 0.4321]","[0.4116, 0.3729]","[0.4323, 0.4896]","[0.4586, 0.5672]","[0.3674, 0.4652]","[0.3368, 0.4464]","[0.3736, 0.5493]","[0.4052, 0.6012]","[0.2988, 0.5118]","[0.2785, 0.4906]","[0.3163, 0.5669]","[0.3498, 0.6058]"
"[0.4678, 0.7537]","[0.5683, 0.6996]","[0.6398, 0.6155]","[0.5692, 0.5729]","[0.4716, 0.5655]","[0.5414, 0.4146]","[0.5311, 0.2694]","[0.5168, 0.1756]","[0.4995, 0.0976]","[0.4453, 0.4322]","[0.3993, 0.3683]","[0.4217, 0.4745]","[0.4525, 0.5537]","[0.3669, 0.4646]","[0.3283, 0.4396]","[0.3649, 0.5304]","[0.3997, 0.5852]","[0.3001, 0.5103]","[0.2726, 0.4855]","[0.3106, 0.5518]","[0.348, 0.5922]"
