"[0.5375, 0.8073]","[0.4032, 0.7893]","[0.2863, 0.7008]","[0.3213, 0.627]","[0.4346, 0.6138]","[0.3681, 0.4448]","[0.3106, 0.2694]","[0.2796, 0.166]","[0.2578, 0.0683]","[0.4997, 0.4295]","[0.5314, 0.3246]","[0.5317, 0.4865]","[0.5188, 0.5821]","[0.6124, 0.4552]","[0.6445, 0.4133]","[0.6198, 0.5609]","[0.5917, 0.6384]","[0.7116, 0.5054]","[0.7388, 0.4557]","[0.7061, 0.5677]","[0.671, 0.6316]"
"[0.5424, 0.8204]","[0.398, 0.7882]","[0.2846, 0.6943]","[0.3294, 0.6231]","[0.4477, 0.6079]","[0.3715, 0.4395]","[0.3162, 0.2649]","[0.2844, 0.1605]","[0.2631, 0.0631]","[0.5042, 0.4284]","[0.5352, 0.3268]","[0.5345, 0.4886]","[0.5248, 0.5856]","[0.6172, 0.4543]","[0.6488, 0.4045]","[0.6181, 0.5508]","[0.589, 0.6275]","[0.7149, 0.5035]","[0.7408, 0.4601]","[0.7043, 0.5671]","[0.6713, 0.6229]"
"[0.5427, 0.8283]","[0.4023, 0.7934]","[0.2876, 0.6976]","[0.3331, 0.6259]","[0.4548, 0.6082]","[0.3752, 0.4379]","[0.3171, 0.2611]","[0.2846, 0.1589]","[0.2638, 0.0633]","[0.5073, 0.4266]","[0.54, 0.3275]","[0.5352, 0.4907]","[0.5223, 0.587]","[0.6199, 0.4522]","[0.6547, 0.408]","[0.6206, 0.5553]","[0.5895, 0.63]","[0.7172, 0.501]","[0.7472, 0.4611]","[0.7094, 0.5674]","[0.675, 0.6216]"
"[0.5468, 0.8303]","[0.4061, 0.7945]","[0.294, 0.698]","[0.3398, 0.6262]","[0.4564, 0.6026]","[0.3742, 0.4371]","[0.3181, 0.2612]","[0.2855, 0.1604]","[0.2649, 0.065]","[0.5072, 0.4254]","[0.5398, 0.3273]","[0.5376, 0.49]","[0.5265, 0.5873]","[0.621, 0.4512]","[0.6531, 0.4071]","[0.6228, 0.5559]","[0.5937, 0.6318]","[0.7198, 0.5005]","[0.7482, 0.459]","[0.712, 0.5667]","[0.6781, 0.622]"
"[0.548, 0.8331]","[0.4069, 0.7963]","[0.2942, 0.6965]","[0.343, 0.6255]","[0.4618, 0.6028]","[0.3752, 0.4377]","[0.321, 0.2631]","[0.288, 0.1621]","[0.2667, 0.0655]","[0.5078, 0.4272]","[0.5425, 0.3298]","[0.5378, 0.4952]","[0.5252, 0.5927]","[0.6216, 0.4531]","[0.6568, 0.4101]","[0.6238, 0.5625]","[0.5932, 0.6377]","[0.72, 0.5019]","[0.75, 0.4594]","[0.7127, 0.5708]","[0.678, 0.6259]"
"[0.5473, 0.8293]","[0.407, 0.7915]","[0.2974, 0.6953]","[0.3456, 0.6253]","[0.4614, 0.6017]","[0.3792, 0.4382]","[0.3238, 0.2604]","[0.2927, 0.1582]","[0.2737, 0.0609]","[0.5114, 0.4277]","[0.5453, 0.3285]","[0.5422, 0.4907]","[0.5306, 0.5893]","[0.6244, 0.4537]","[0.6585, 0.4072]","[0.6273, 0.5563]","[0.5969, 0.6337]","[0.7219, 0.5022]","[0.752, 0.4572]","[0.7153, 0.5647]","[0.68, 0.6207]"
"[0.5496, 0.8337]","[0.4108, 0.7953]","[0.3006, 0.6946]","[0.3465, 0.6231]","[0.4636, 0.6019]","[0.3909, 0.431]","[0.344, 0.2528]","[0.3185, 0.1504]","[0.3059, 0.0529]","[0.5208, 0.4256]","[0.5623, 0.3245]","[0.5518, 0.4866]","[0.5357, 0.5829]","[0.6306, 0.4541]","[0.6714, 0.406]","[0.6339, 0.553]","[0.6004, 0.626]","[0.7249, 0.5045]","[0.7593, 0.4578]","[0.7207, 0.5634]","[0.6851, 0.6158]"
"[0.5406, 0.8334]","[0.4085, 0.7912]","[0.3026, 0.6885]","[0.3531, 0.6211]","[0.4686, 0.6037]","[0.3994, 0.4273]","[0.3622, 0.2482]","[0.3423, 0.1477]","[0.3336, 0.0513]","[0.5289, 0.4281]","[0.5715, 0.323]","[0.5564, 0.4856]","[0.5383, 0.5831]","[0.6381, 0.462]","[0.682, 0.4079]","[0.6393, 0.5547]","[0.6017, 0.6297]","[0.7308, 0.5174]","[0.7717, 0.4624]","[0.7278, 0.5653]","[0.6866, 0.6175]"
"[0.5433, 0.8273]","[0.4126, 0.7828]","[0.3104, 0.6822]","[0.3584, 0.6164]","[0.4701, 0.5959]","[0.4097, 0.4185]","[0.3812, 0.2372]","[0.3703, 0.1328]","[0.3675, 0.0346]","[0.5368, 0.4257]","[0.5881, 0.3191]","[0.5638, 0.4709]","[0.5319, 0.5668]","[0.6435, 0.4628]","[0.6931, 0.4137]","[0.6449, 0.5593]","[0.5988, 0.6354]","[0.7346, 0.5198]","[0.7795, 0.4691]","[0.7333, 0.5744]","[0.6869, 0.6298]"
"[0.5428, 0.8315]","[0.4157, 0.7838]","[0.319, 0.6796]","[0.3787, 0.6133]","[0.4998, 0.5967]","[0.427, 0.4119]","[0.4082, 0.2203]","[0.4109, 0.1095]","[0.4177, 0.0086]","[0.5485, 0.4245]","[0.6086, 0.3191]","[0.5837, 0.472]","[0.5474, 0.564]","[0.6503, 0.4652]","[0.7077, 0.4273]","[0.6586, 0.5698]","[0.6084, 0.6365]","[0.738, 0.5262]","[0.7905, 0.4833]","[0.7427, 0.589]","[0.6896, 0.6406]"
"[0.5423, 0.8287]","[0.42, 0.7702]","[0.3359, 0.6671]","[0.3969, 0.6095]","[0.5061, 0.5912]","[0.4361, 0.4008]","[0.431, 0.2084]","[0.4424, 0.0947]","[0.4549, -0.0081]","[0.5589, 0.4184]","[0.6203, 0.3246]","[0.5918, 0.4792]","[0.554, 0.5645]","[0.6608, 0.4636]","[0.711, 0.428]","[0.6591, 0.563]","[0.6091, 0.618]","[0.7468, 0.5284]","[0.7958, 0.4884]","[0.7474, 0.5849]","[0.6968, 0.6251]"
"[0.545, 0.8233]","[0.4219, 0.7654]","[0.3414, 0.6625]","[0.4039, 0.6063]","[0.513, 0.5879]","[0.4454, 0.395]","[0.4444, 0.198]","[0.4598, 0.0841]","[0.4804, -0.0181]","[0.5682, 0.4134]","[0.6364, 0.3274]","[0.6118, 0.4853]","[0.5799, 0.5738]","[0.6689, 0.4587]","[0.7281, 0.4313]","[0.6781, 0.5692]","[0.6297, 0.6256]","[0.7527, 0.5228]","[0.8054, 0.4971]","[0.7556, 0.5948]","[0.7025, 0.6328]"
"[0.537, 0.8323]","[0.4106, 0.7631]","[0.3334, 0.6502]","[0.4093, 0.5925]","[0.531, 0.5881]","[0.4493, 0.3964]","[0.4639, 0.201]","[0.4867, 0.0857]","[0.5099, -0.02]","[0.5738, 0.4196]","[0.6459, 0.3246]","[0.6181, 0.4694]","[0.5782, 0.5588]","[0.6744, 0.47]","[0.739, 0.4321]","[0.6852, 0.5597]","[0.6272, 0.6211]","[0.7546, 0.5397]","[0.8116, 0.5044]","[0.7615, 0.5939]","[0.7041, 0.6359]"
"[0.5412, 0.8261]","[0.419, 0.7611]","[0.3476, 0.65]","[0.4223, 0.5932]","[0.5349, 0.5821]","[0.4602, 0.3844]","[0.4887, 0.1771]","[0.5226, 0.0522]","[0.5544, -0.0602]","[0.5811, 0.4155]","[0.6571, 0.329]","[0.6223, 0.4791]","[0.578, 0.5666]","[0.679, 0.4712]","[0.7429, 0.4301]","[0.684, 0.561]","[0.6243, 0.6206]","[0.7575, 0.545]","[0.8155, 0.4999]","[0.7595, 0.5931]","[0.6979, 0.6377]"
"[0.5441, 0.8238]","[0.4189, 0.7523]","[0.3501, 0.6428]","[0.4249, 0.5919]","[0.5422, 0.5857]","[0.4761, 0.3744]","[0.5098, 0.1603]","[0.5494, 0.0352]","[0.5856, -0.0766]","[0.5999, 0.4104]","[0.6776, 0.3305]","[0.6364, 0.4771]","[0.5853, 0.5596]","[0.698, 0.4691]","[0.7583, 0.4374]","[0.6951, 0.5628]","[0.6306, 0.6178]","[0.7748, 0.5446]","[0.8273, 0.5128]","[0.7716, 0.5999]","[0.7111, 0.6387]"
"[0.5539, 0.8325]","[0.432, 0.7526]","[0.3677, 0.6344]","[0.4477, 0.5829]","[0.5672, 0.5823]","[0.4934, 0.3713]","[0.532, 0.1632]","[0.5754, 0.0432]","[0.6123, -0.0639]","[0.6139, 0.409]","[0.6946, 0.3237]","[0.6523, 0.4681]","[0.5995, 0.551]","[0.7098, 0.4694]","[0.773, 0.4382]","[0.7092, 0.5622]","[0.6449, 0.6151]","[0.7853, 0.5484]","[0.8405, 0.5171]","[0.7841, 0.601]","[0.7235, 0.6373]"
"[0.5544, 0.8389]","[0.4358, 0.7558]","[0.3746, 0.6327]","[0.4587, 0.5771]","[0.5778, 0.5746]","[0.5001, 0.367]","[0.549, 0.1648]","[0.598, 0.0473]","[0.6416, -0.0569]","[0.6201, 0.4065]","[0.707, 0.3161]","[0.6667, 0.4568]","[0.6155, 0.5458]","[0.7151, 0.4694]","[0.7823, 0.4364]","[0.7192, 0.5594]","[0.6555, 0.6192]","[0.7887, 0.5514]","[0.8446, 0.5172]","[0.7877, 0.5986]","[0.7265, 0.6388]"
"[0.5509, 0.834]","[0.4393, 0.7502]","[0.3802, 0.6313]","[0.4585, 0.576]","[0.5779, 0.5741]","[0.5081, 0.3633]","[0.5684, 0.1599]","[0.6274, 0.0461]","[0.6791, -0.0565]","[0.6298, 0.4062]","[0.7162, 0.3193]","[0.6687, 0.4565]","[0.6108, 0.5396]","[0.7253, 0.4706]","[0.785, 0.4451]","[0.7153, 0.5667]","[0.6472, 0.6218]","[0.7978, 0.5532]","[0.8467, 0.5253]","[0.7862, 0.6071]","[0.7236, 0.6447]"
"[0.5567, 0.832]","[0.443, 0.7461]","[0.3881, 0.6257]","[0.4709, 0.5712]","[0.5952, 0.5717]","[0.517, 0.3602]","[0.5837, 0.1624]","[0.6489, 0.0546]","[0.7084, -0.0417]","[0.6376, 0.4035]","[0.7277, 0.321]","[0.6849, 0.4625]","[0.6299, 0.5483]","[0.732, 0.4686]","[0.7979, 0.4397]","[0.7329, 0.5631]","[0.666, 0.6183]","[0.8036, 0.5511]","[0.859, 0.521]","[0.8018, 0.6013]","[0.738, 0.6371]"
"[0.5619, 0.8282]","[0.4499, 0.7421]","[0.3968, 0.6209]","[0.4809, 0.5677]","[0.6031, 0.57]","[0.5218, 0.3582]","[0.5966, 0.1613]","[0.6653, 0.0536]","[0.7288, -0.0433]","[0.6426, 0.4029]","[0.736, 0.3244]","[0.6888, 0.4628]","[0.6319, 0.5464]","[0.737, 0.4665]","[0.805, 0.4414]","[0.7362, 0.5619]","[0.6675, 0.6149]","[0.808, 0.5472]","[0.862, 0.5228]","[0.802, 0.6036]","[0.7378, 0.6385]"
"[0.5645, 0.822]","[0.4521, 0.7355]","[0.4019, 0.6192]","[0.489, 0.5664]","[0.6107, 0.5662]","[0.5288, 0.3598]","[0.6088, 0.1609]","[0.6777, 0.0516]","[0.7379, -0.049]","[0.6507, 0.4035]","[0.7461, 0.3246]","[0.6983, 0.4688]","[0.6383, 0.5522]","[0.7453, 0.4668]","[0.8156, 0.4413]","[0.7473, 0.5638]","[0.675, 0.617]","[0.8149, 0.5477]","[0.8697, 0.5251]","[0.811, 0.606]","[0.7456, 0.641]"
"[0.568, 0.8262]","[0.4525, 0.7365]","[0.4006, 0.6156]","[0.4875, 0.5619]","[0.6134, 0.5675]","[0.5387, 0.3585]","[0.6169, 0.1711]","[0.6878, 0.067]","[0.7507, -0.0262]","[0.6579, 0.4046]","[0.7561, 0.3274]","[0.7079, 0.4696]","[0.6461, 0.5547]","[0.7501, 0.4695]","[0.8211, 0.4465]","[0.7507, 0.5667]","[0.6774, 0.6193]","[0.8183, 0.5516]","[0.8765, 0.5314]","[0.8167, 0.6092]","[0.7482, 0.6424]"
"[0.5739, 0.824]","[0.4634, 0.7366]","[0.4131, 0.6156]","[0.5016, 0.5602]","[0.6337, 0.5659]","[0.5519, 0.3584]","[0.6331, 0.1652]","[0.7088, 0.0616]","[0.776, -0.0294]","[0.6679, 0.4057]","[0.7685, 0.3349]","[0.7205, 0.4734]","[0.6578, 0.5519]","[0.7579, 0.4724]","[0.832, 0.4539]","[0.7613, 0.5748]","[0.6871, 0.6242]","[0.8242, 0.5559]","[0.8893, 0.5362]","[0.8319, 0.6162]","[0.7638, 0.6494]"
"[0.5701, 0.8214]","[0.4641, 0.7248]","[0.4247, 0.5974]","[0.5211, 0.5466]","[0.6434, 0.5541]","[0.5687, 0.3502]","[0.653, 0.1621]","[0.7314, 0.0612]","[0.7987, -0.0267]","[0.6836, 0.4033]","[0.783, 0.3326]","[0.73, 0.4655]","[0.6638, 0.5414]","[0.7712, 0.4739]","[0.8387, 0.4541]","[0.764, 0.5695]","[0.6895, 0.6168]","[0.835, 0.56]","[0.8903, 0.541]","[0.8274, 0.6158]","[0.7589, 0.645]"
"[0.5736, 0.8199]","[0.4715, 0.7185]","[0.4378, 0.587]","[0.5385, 0.5408]","[0.6587, 0.5537]","[0.5838, 0.3417]","[0.6731, 0.1587]","[0.752, 0.0616]","[0.8235, -0.0242]","[0.6956, 0.4]","[0.8013, 0.3104]","[0.7467, 0.4315]","[0.6821, 0.5099]","[0.7805, 0.4772]","[0.8557, 0.4489]","[0.7807, 0.5588]","[0.7086, 0.6099]","[0.8412, 0.5704]","[0.9048, 0.5394]","[0.8446, 0.6101]","[0.7802, 0.643]"
"[0.5763, 0.8238]","[0.4738, 0.7194]","[0.4394, 0.5904]","[0.5377, 0.5445]","[0.6619, 0.5592]","[0.5771, 0.3492]","[0.6732, 0.1674]","[0.7529, 0.0689]","[0.8269, -0.0204]","[0.6937, 0.4051]","[0.8005, 0.3288]","[0.7473, 0.4583]","[0.6849, 0.5428]","[0.7816, 0.4797]","[0.8613, 0.4547]","[0.7865, 0.567]","[0.7136, 0.6229]","[0.8438, 0.5709]","[0.9122, 0.5471]","[0.8501, 0.6174]","[0.782, 0.6517]"
"[0.5785, 0.8239]","[0.4736, 0.7266]","[0.4356, 0.5991]","[0.5337, 0.5505]","[0.6573, 0.5589]","[0.5751, 0.3497]","[0.6704, 0.1657]","[0.752, 0.0662]","[0.8268, -0.0236]","[0.6914, 0.4053]","[0.8025, 0.3281]","[0.7512, 0.4597]","[0.6888, 0.5412]","[0.7792, 0.4801]","[0.863, 0.4558]","[0.7886, 0.5726]","[0.7152, 0.6255]","[0.8416, 0.5715]","[0.912, 0.5493]","[0.8494, 0.6246]","[0.7797, 0.657]"
