"[0.422, 0.9214]","[0.5764, 0.8569]","[0.6517, 0.7053]","[0.6006, 0.5641]","[0.4964, 0.5184]","[0.6225, 0.5593]","[0.6331, 0.3793]","[0.6222, 0.2657]","[0.6118, 0.1646]","[0.5317, 0.541]","[0.5453, 0.3484]","[0.5449, 0.2088]","[0.5463, 0.0946]","[0.4423, 0.5623]","[0.4257, 0.4227]","[0.4341, 0.523]","[0.4404, 0.618]","[0.3528, 0.607]","[0.3498, 0.5047]","[0.369, 0.5702]","[0.3793, 0.643]"
"[0.4196, 0.9258]","[0.5739, 0.8509]","[0.6567, 0.7016]","[0.5986, 0.5678]","[0.4888, 0.5283]","[0.6277, 0.549]","[0.6378, 0.372]","[0.6246, 0.2619]","[0.6145, 0.1667]","[0.5316, 0.5325]","[0.5457, 0.3412]","[0.548, 0.209]","[0.5528, 0.0995]","[0.4403, 0.5546]","[0.4169, 0.4252]","[0.4323, 0.532]","[0.4466, 0.6274]","[0.3499, 0.6002]","[0.347, 0.5048]","[0.3669, 0.5727]","[0.3813, 0.6453]"
"[0.4205, 0.9311]","[0.5741, 0.8564]","[0.6575, 0.7017]","[0.5998, 0.5672]","[0.4879, 0.5219]","[0.629, 0.5463]","[0.6386, 0.3709]","[0.6246, 0.2608]","[0.6137, 0.1665]","[0.5325, 0.5308]","[0.544, 0.3397]","[0.5479, 0.2071]","[0.5527, 0.0979]","[0.4404, 0.5526]","[0.4194, 0.4238]","[0.4367, 0.533]","[0.4495, 0.6288]","[0.3507, 0.5951]","[0.3504, 0.503]","[0.3691, 0.5743]","[0.3808, 0.6478]"
"[0.4201, 0.9328]","[0.575, 0.8556]","[0.6576, 0.7022]","[0.5981, 0.5675]","[0.4866, 0.5189]","[0.6297, 0.5468]","[0.6396, 0.3714]","[0.6252, 0.2597]","[0.6139, 0.1645]","[0.5335, 0.5332]","[0.5456, 0.3402]","[0.5492, 0.2057]","[0.5536, 0.0962]","[0.4416, 0.5554]","[0.4198, 0.4289]","[0.4365, 0.5377]","[0.4501, 0.6335]","[0.3521, 0.5949]","[0.3496, 0.5043]","[0.3679, 0.5759]","[0.3812, 0.6492]"
"[0.4195, 0.9341]","[0.5755, 0.8554]","[0.658, 0.7017]","[0.6013, 0.5659]","[0.4899, 0.5174]","[0.6296, 0.5473]","[0.6396, 0.372]","[0.6248, 0.2598]","[0.613, 0.1646]","[0.5339, 0.5339]","[0.5465, 0.3406]","[0.5494, 0.2057]","[0.5531, 0.096]","[0.4425, 0.5563]","[0.4181, 0.4305]","[0.4342, 0.5409]","[0.4484, 0.6376]","[0.353, 0.5959]","[0.3488, 0.5055]","[0.3659, 0.5787]","[0.3798, 0.6526]"
"[0.421, 0.934]","[0.5757, 0.8547]","[0.6589, 0.7015]","[0.5988, 0.5671]","[0.4873, 0.5219]","[0.6296, 0.5476]","[0.6397, 0.3721]","[0.6251, 0.2605]","[0.614, 0.1659]","[0.5334, 0.5339]","[0.5455, 0.34]","[0.5483, 0.2052]","[0.5527, 0.0956]","[0.443, 0.5562]","[0.418, 0.4308]","[0.4333, 0.5403]","[0.4476, 0.6374]","[0.3545, 0.5966]","[0.3491, 0.5065]","[0.366, 0.5778]","[0.3803, 0.6515]"
"[0.4213, 0.9365]","[0.5775, 0.8548]","[0.6584, 0.7003]","[0.5977, 0.5681]","[0.4858, 0.5223]","[0.6325, 0.5477]","[0.6412, 0.3722]","[0.6263, 0.26]","[0.6154, 0.1642]","[0.5368, 0.5358]","[0.5498, 0.3443]","[0.5532, 0.2085]","[0.5579, 0.0965]","[0.4454, 0.5579]","[0.4186, 0.4282]","[0.4319, 0.5395]","[0.4459, 0.6369]","[0.3565, 0.5958]","[0.3492, 0.5058]","[0.365, 0.5802]","[0.3803, 0.6545]"
"[0.4212, 0.9364]","[0.574, 0.8565]","[0.6586, 0.7029]","[0.6037, 0.5716]","[0.4925, 0.5282]","[0.6312, 0.5449]","[0.641, 0.3704]","[0.6272, 0.2592]","[0.6173, 0.1632]","[0.5363, 0.5325]","[0.5487, 0.344]","[0.5521, 0.2096]","[0.557, 0.0975]","[0.4456, 0.5553]","[0.4182, 0.426]","[0.4314, 0.5391]","[0.4457, 0.6377]","[0.3575, 0.5958]","[0.3499, 0.5069]","[0.3652, 0.5818]","[0.3797, 0.657]"
"[0.4198, 0.938]","[0.5726, 0.8603]","[0.6603, 0.7062]","[0.6067, 0.5709]","[0.4964, 0.5299]","[0.6302, 0.5477]","[0.6403, 0.3706]","[0.6274, 0.2597]","[0.6177, 0.1636]","[0.5354, 0.533]","[0.5491, 0.3439]","[0.5521, 0.2104]","[0.557, 0.0985]","[0.4459, 0.5547]","[0.4172, 0.4252]","[0.4303, 0.5368]","[0.4451, 0.6345]","[0.3578, 0.597]","[0.3501, 0.5074]","[0.3655, 0.5813]","[0.3806, 0.6562]"
"[0.4182, 0.9407]","[0.5721, 0.8653]","[0.6601, 0.7105]","[0.6054, 0.5727]","[0.4956, 0.5259]","[0.6295, 0.5516]","[0.6398, 0.3725]","[0.6272, 0.2611]","[0.6177, 0.1649]","[0.5341, 0.5355]","[0.5482, 0.3429]","[0.5522, 0.2095]","[0.5575, 0.0988]","[0.4438, 0.5566]","[0.417, 0.4232]","[0.4307, 0.5347]","[0.4444, 0.6334]","[0.3544, 0.5988]","[0.3489, 0.5052]","[0.3652, 0.5776]","[0.3788, 0.6526]"
"[0.4184, 0.9442]","[0.5727, 0.8671]","[0.6613, 0.709]","[0.6041, 0.5696]","[0.4925, 0.5276]","[0.6294, 0.5527]","[0.6406, 0.3734]","[0.6277, 0.261]","[0.6179, 0.1652]","[0.5338, 0.5368]","[0.5473, 0.3427]","[0.5513, 0.2085]","[0.5569, 0.0978]","[0.4439, 0.5579]","[0.4182, 0.4259]","[0.4319, 0.5364]","[0.4452, 0.6348]","[0.355, 0.5995]","[0.3511, 0.5066]","[0.3667, 0.5772]","[0.379, 0.6517]"
