"[0.4148, 0.8673]","[0.555, 0.8123]","[0.6364, 0.68]","[0.5887, 0.5604]","[0.492, 0.5253]","[0.5964, 0.5393]","[0.6126, 0.3812]","[0.6092, 0.2801]","[0.6065, 0.1942]","[0.5126, 0.527]","[0.5293, 0.3558]","[0.5411, 0.2374]","[0.5509, 0.1443]","[0.4307, 0.5478]","[0.4291, 0.4395]","[0.4452, 0.5381]","[0.4512, 0.6248]","[0.346, 0.588]","[0.3595, 0.5044]","[0.3849, 0.5704]","[0.3935, 0.6396]"
"[0.4127, 0.87]","[0.5534, 0.8109]","[0.636, 0.6764]","[0.5877, 0.5586]","[0.49, 0.5243]","[0.5924, 0.5321]","[0.6119, 0.381]","[0.6078, 0.2835]","[0.603, 0.2015]","[0.5095, 0.521]","[0.5304, 0.3474]","[0.5414, 0.2338]","[0.5488, 0.1424]","[0.429, 0.5429]","[0.4228, 0.4335]","[0.4442, 0.5359]","[0.456, 0.6235]","[0.3459, 0.5854]","[0.3572, 0.5018]","[0.3829, 0.5682]","[0.3935, 0.6354]"
"[0.4124, 0.8773]","[0.554, 0.8155]","[0.6352, 0.6771]","[0.5842, 0.5583]","[0.4864, 0.526]","[0.5907, 0.5295]","[0.6107, 0.3791]","[0.6078, 0.2823]","[0.6035, 0.2009]","[0.5079, 0.5192]","[0.5293, 0.3485]","[0.5422, 0.2336]","[0.5507, 0.1406]","[0.4282, 0.5415]","[0.4239, 0.4345]","[0.4464, 0.5351]","[0.4573, 0.6208]","[0.3464, 0.5839]","[0.3583, 0.502]","[0.3866, 0.568]","[0.399, 0.6346]"
"[0.4131, 0.8807]","[0.5554, 0.8176]","[0.6363, 0.6782]","[0.5858, 0.5609]","[0.4893, 0.5275]","[0.5907, 0.5307]","[0.6108, 0.3795]","[0.6085, 0.2828]","[0.6045, 0.2012]","[0.508, 0.5208]","[0.5291, 0.3484]","[0.5423, 0.233]","[0.5502, 0.14]","[0.4285, 0.543]","[0.4252, 0.436]","[0.4485, 0.5371]","[0.4585, 0.6228]","[0.3474, 0.5851]","[0.3593, 0.5005]","[0.3877, 0.5675]","[0.3991, 0.6349]"
"[0.4139, 0.8829]","[0.5544, 0.8198]","[0.6364, 0.6791]","[0.5874, 0.5611]","[0.4918, 0.5272]","[0.5918, 0.5294]","[0.6116, 0.3791]","[0.609, 0.2825]","[0.6044, 0.2011]","[0.5096, 0.5197]","[0.5299, 0.3475]","[0.5422, 0.2324]","[0.5492, 0.1393]","[0.43, 0.5426]","[0.4263, 0.4367]","[0.4503, 0.5382]","[0.461, 0.6237]","[0.3486, 0.5854]","[0.3598, 0.5015]","[0.3886, 0.5679]","[0.4007, 0.6345]"
"[0.4136, 0.8854]","[0.555, 0.8228]","[0.6374, 0.6804]","[0.5888, 0.5606]","[0.4928, 0.5238]","[0.5933, 0.5321]","[0.6128, 0.3802]","[0.6093, 0.2829]","[0.604, 0.2003]","[0.5104, 0.522]","[0.5307, 0.3477]","[0.5432, 0.2321]","[0.5503, 0.1381]","[0.4302, 0.5445]","[0.4259, 0.4367]","[0.4505, 0.5411]","[0.4612, 0.6277]","[0.3484, 0.5866]","[0.3604, 0.5008]","[0.389, 0.5694]","[0.4004, 0.6366]"
"[0.4164, 0.8893]","[0.5592, 0.8242]","[0.6418, 0.6792]","[0.5923, 0.5607]","[0.4965, 0.5275]","[0.5958, 0.5335]","[0.6145, 0.3825]","[0.6102, 0.2852]","[0.604, 0.2028]","[0.5128, 0.5229]","[0.5342, 0.3483]","[0.5456, 0.2323]","[0.5518, 0.1379]","[0.4326, 0.5452]","[0.4274, 0.4373]","[0.4498, 0.5443]","[0.4596, 0.6321]","[0.3505, 0.5879]","[0.3622, 0.5009]","[0.3899, 0.5722]","[0.4008, 0.64]"
"[0.4148, 0.8885]","[0.5576, 0.8253]","[0.6413, 0.682]","[0.5925, 0.5622]","[0.4958, 0.5267]","[0.5966, 0.5305]","[0.6152, 0.3802]","[0.6112, 0.2837]","[0.6057, 0.2022]","[0.5137, 0.5208]","[0.535, 0.347]","[0.5464, 0.2319]","[0.5525, 0.1379]","[0.4336, 0.544]","[0.4301, 0.4371]","[0.4548, 0.5436]","[0.4657, 0.6302]","[0.3511, 0.5866]","[0.3637, 0.5021]","[0.3942, 0.5732]","[0.4066, 0.6394]"
"[0.4144, 0.8897]","[0.5543, 0.8257]","[0.6394, 0.6834]","[0.5929, 0.562]","[0.4964, 0.5228]","[0.5944, 0.5343]","[0.613, 0.3828]","[0.6078, 0.2856]","[0.6016, 0.2033]","[0.5112, 0.523]","[0.5315, 0.3473]","[0.5429, 0.2333]","[0.5498, 0.1411]","[0.4314, 0.5453]","[0.4273, 0.4366]","[0.4508, 0.5431]","[0.4617, 0.6314]","[0.3495, 0.5873]","[0.3605, 0.5034]","[0.3893, 0.5727]","[0.4015, 0.6389]"
"[0.4102, 0.8895]","[0.5529, 0.8252]","[0.638, 0.6856]","[0.5943, 0.5651]","[0.5, 0.5242]","[0.592, 0.5336]","[0.6121, 0.3826]","[0.608, 0.2847]","[0.6027, 0.202]","[0.5097, 0.523]","[0.5297, 0.3493]","[0.5407, 0.2337]","[0.5473, 0.1411]","[0.43, 0.5454]","[0.4275, 0.4392]","[0.4505, 0.5443]","[0.4605, 0.6323]","[0.3481, 0.5869]","[0.3599, 0.5023]","[0.3888, 0.5715]","[0.4005, 0.6388]"
"[0.4098, 0.8872]","[0.5511, 0.8264]","[0.6368, 0.6855]","[0.5911, 0.5638]","[0.4958, 0.5229]","[0.5931, 0.533]","[0.6127, 0.3825]","[0.6079, 0.2843]","[0.6018, 0.2022]","[0.5101, 0.5231]","[0.5302, 0.349]","[0.5418, 0.2333]","[0.5489, 0.1405]","[0.43, 0.5455]","[0.4276, 0.4409]","[0.4502, 0.545]","[0.4597, 0.6314]","[0.3477, 0.5858]","[0.3613, 0.5018]","[0.3892, 0.5711]","[0.4002, 0.6371]"
