[0.8429, 0.5973],[0.6894, 0.5601],[0.5724, 0.4566],[0.535, 0.3309],[0.5675, 0.2399],[0.6467, 0.268],[0.6064, 0.1295],[0.5967, 0.0402],[0.5971, 0.0],[0.7399, 0.2372],[0.7327, 0.0757],[0.7385, 0.0],[0.7458, 0.0],[0.8259, 0.2445],[0.8322, 0.0937],[0.8424, 0.0006],[0.8502, 0.0],[0.9099, 0.2779],[0.9318, 0.1626],[0.9464, 0.0888],[0.9561, 0.0211]
[0.8463, 0.6109],[0.6933, 0.556],[0.5821, 0.4503],[0.5398, 0.3241],[0.5724, 0.2301],[0.6496, 0.2607],[0.6064, 0.1202],[0.5962, 0.0355],[0.5986, 0.0],[0.7424, 0.2347],[0.737, 0.073],[0.7419, 0.0],[0.7492, 0.0],[0.8279, 0.2435],[0.8347, 0.0926],[0.8415, 0.0008],[0.8458, 0.0],[0.9099, 0.2757],[0.9333, 0.1626],[0.9483, 0.0924],[0.9609, 0.0268]
[0.8478, 0.6115],[0.6943, 0.5525],[0.586, 0.4511],[0.5452, 0.3279],[0.5724, 0.2282],[0.6462, 0.2596],[0.603, 0.1208],[0.5928, 0.0377],[0.5967, 0.0],[0.7399, 0.2331],[0.7351, 0.0716],[0.7404, 0.0],[0.7497, 0.0],[0.8249, 0.2418],[0.8322, 0.0932],[0.839, 0.0019],[0.8444, 0.0],[0.9061, 0.273],[0.9308, 0.1629],[0.9454, 0.0937],[0.9575, 0.0271]
[0.8444, 0.6082],[0.6904, 0.5473],[0.5826, 0.4464],[0.5423, 0.323],[0.5772, 0.2257],[0.6447, 0.2568],[0.6025, 0.1191],[0.5913, 0.0366],[0.5942, 0.0],[0.7395, 0.232],[0.7356, 0.0702],[0.7404, 0.0],[0.7487, 0.0],[0.8249, 0.2413],[0.8322, 0.0918],[0.8385, 0.0003],[0.8424, 0.0],[0.9065, 0.2713],[0.9328, 0.162],[0.9469, 0.0932],[0.959, 0.0271]
[0.8449, 0.6107],[0.688, 0.5511],[0.5792, 0.4459],[0.5413, 0.32],[0.5753, 0.2287],[0.6472, 0.2579],[0.6064, 0.1205],[0.5957, 0.038],[0.5981, 0.0],[0.7424, 0.232],[0.7395, 0.0708],[0.7443, 0.0],[0.7516, 0.0],[0.8283, 0.2404],[0.8356, 0.0921],[0.8419, 0.0011],[0.8463, 0.0],[0.9109, 0.2727],[0.9357, 0.1637],[0.9512, 0.0943],[0.9639, 0.0287]
[0.8419, 0.6066],[0.6875, 0.5464],[0.5792, 0.4426],[0.5427, 0.3178],[0.5782, 0.2295],[0.6481, 0.2566],[0.6078, 0.1186],[0.5981, 0.0355],[0.6015, 0.0],[0.7424, 0.2309],[0.7395, 0.0691],[0.7448, 0.0],[0.7531, 0.0],[0.8283, 0.2394],[0.8361, 0.0907],[0.8434, 0.0],[0.8492, 0.0],[0.9109, 0.2719],[0.9381, 0.1631],[0.9541, 0.094],[0.9663, 0.0293]
[0.8468, 0.6071],[0.6904, 0.5475],[0.5821, 0.4418],[0.5447, 0.3161],[0.5792, 0.2268],[0.652, 0.2552],[0.6117, 0.1167],[0.6025, 0.0336],[0.6064, 0.0],[0.7477, 0.2295],[0.7443, 0.0678],[0.7506, 0.0],[0.7594, 0.0],[0.8342, 0.2388],[0.8419, 0.0902],[0.8502, 0.0],[0.8551, 0.0],[0.9158, 0.2705],[0.9425, 0.1634],[0.9571, 0.0956],[0.9697, 0.0314]
[0.8478, 0.6035],[0.6909, 0.5451],[0.5821, 0.4358],[0.5476, 0.3107],[0.5816, 0.2262],[0.6588, 0.2511],[0.618, 0.1096],[0.6112, 0.0257],[0.6161, 0.0],[0.7555, 0.2268],[0.754, 0.0599],[0.7603, 0.0],[0.7696, 0.0],[0.8444, 0.2355],[0.8526, 0.0836],[0.8604, 0.0],[0.8672, 0.0],[0.9284, 0.2672],[0.9546, 0.1552],[0.9711, 0.0866],[0.9857, 0.026]
[0.8565, 0.594],[0.6962, 0.5366],[0.5894, 0.4309],[0.5554, 0.3093],[0.5835, 0.2216],[0.6671, 0.2399],[0.6258, 0.0984],[0.6185, 0.0153],[0.6239, 0.0],[0.7652, 0.2159],[0.7642, 0.0484],[0.771, 0.0],[0.7812, 0.0],[0.8546, 0.2265],[0.8633, 0.0738],[0.873, 0.0],[0.8808, 0.0],[0.9381, 0.2601],[0.9648, 0.1486],[0.9818, 0.0803],[0.9974, 0.0186]
[0.8653, 0.5896],[0.7069, 0.5268],[0.5976, 0.4197],[0.5593, 0.2975],[0.5826, 0.203],[0.6763, 0.2265],[0.6355, 0.0877],[0.6292, 0.0033],[0.6365, 0.0],[0.7739, 0.2014],[0.7749, 0.0366],[0.7832, 0.0],[0.7943, 0.0],[0.8628, 0.212],[0.8755, 0.0612],[0.8857, 0.0],[0.8929, 0.0],[0.9469, 0.2481],[0.977, 0.138],[0.9949, 0.0708],[1.0, 0.009]
