[0.4427, 0.7716],[0.6248, 0.6932],[0.7477, 0.5617],[0.8031, 0.415],[0.8133, 0.2853],[0.6253, 0.3399],[0.6593, 0.1598],[0.6676, 0.047],[0.6671, 0.0],[0.5141, 0.3159],[0.5083, 0.1134],[0.5, 0.0],[0.4883, 0.0],[0.4077, 0.3309],[0.3931, 0.1404],[0.3849, 0.0219],[0.3771, 0.0],[0.3062, 0.3743],[0.2732, 0.2279],[0.2533, 0.1314],[0.2431, 0.0407]
[0.4398, 0.7814],[0.6307, 0.6836],[0.7497, 0.5604],[0.8016, 0.4216],[0.8225, 0.2902],[0.6239, 0.3396],[0.6613, 0.1585],[0.6719, 0.0426],[0.6734, 0.0],[0.5141, 0.32],[0.5058, 0.1131],[0.4985, 0.0],[0.4883, 0.0],[0.4087, 0.3361],[0.3888, 0.1476],[0.382, 0.0235],[0.3781, 0.0],[0.3091, 0.373],[0.2741, 0.226],[0.2528, 0.1312],[0.244, 0.0415]
[0.4369, 0.7839],[0.6277, 0.6891],[0.7497, 0.5645],[0.8007, 0.424],[0.8225, 0.2929],[0.6209, 0.3413],[0.6617, 0.1623],[0.6739, 0.0467],[0.6773, 0.0],[0.5126, 0.3213],[0.5097, 0.1164],[0.5034, 0.0],[0.4932, 0.0],[0.4097, 0.338],[0.3931, 0.1508],[0.3878, 0.0284],[0.3829, 0.0],[0.3106, 0.3757],[0.279, 0.2298],[0.2581, 0.1342],[0.2474, 0.044]
[0.4325, 0.7847],[0.6239, 0.694],[0.7477, 0.5691],[0.8002, 0.4262],[0.822, 0.2937],[0.62, 0.3434],[0.6608, 0.162],[0.6719, 0.0456],[0.6744, 0.0],[0.5121, 0.323],[0.5073, 0.1172],[0.5015, 0.0],[0.4913, 0.0],[0.4092, 0.3388],[0.3912, 0.1517],[0.3849, 0.0287],[0.38, 0.0],[0.3101, 0.3757],[0.2785, 0.2314],[0.2586, 0.1364],[0.2489, 0.0462]
[0.4325, 0.7932],[0.62, 0.7057],[0.7448, 0.5757],[0.7963, 0.4265],[0.8172, 0.2986],[0.6141, 0.3475],[0.6545, 0.1672],[0.6647, 0.0525],[0.6676, 0.0],[0.5073, 0.3235],[0.5053, 0.1211],[0.4981, 0.0],[0.4888, 0.0],[0.4058, 0.3383],[0.3873, 0.1511],[0.3791, 0.0273],[0.3732, 0.0],[0.3067, 0.3801],[0.2732, 0.2358],[0.2537, 0.1394],[0.2435, 0.0508]
[0.4296, 0.7967],[0.6175, 0.7046],[0.7424, 0.5751],[0.7924, 0.4284],[0.8113, 0.3011],[0.6088, 0.3462],[0.6491, 0.167],[0.6603, 0.0536],[0.6642, 0.0],[0.501, 0.3227],[0.4981, 0.12],[0.4898, 0.0],[0.4796, 0.0],[0.3999, 0.3377],[0.3795, 0.1514],[0.3708, 0.0273],[0.365, 0.0],[0.3028, 0.3803],[0.2654, 0.2363],[0.2445, 0.1402],[0.2338, 0.0511]
[0.431, 0.7732],[0.6229, 0.677],[0.7419, 0.5443],[0.7905, 0.4044],[0.8084, 0.2847],[0.6088, 0.3301],[0.6472, 0.1514],[0.6583, 0.0369],[0.6608, 0.0],[0.5, 0.3077],[0.4903, 0.1006],[0.4815, 0.0],[0.4704, 0.0],[0.398, 0.3232],[0.3723, 0.1366],[0.3625, 0.0107],[0.3553, 0.0],[0.2989, 0.3653],[0.261, 0.2205],[0.2392, 0.1254],[0.2265, 0.035]
[0.4252, 0.735],[0.6083, 0.6484],[0.7336, 0.5175],[0.7856, 0.3762],[0.8031, 0.2574],[0.6103, 0.2956],[0.6515, 0.1219],[0.6622, 0.009],[0.6647, 0.0],[0.499, 0.2705],[0.4922, 0.065],[0.4849, 0.0],[0.4767, 0.0],[0.3946, 0.2858],[0.3737, 0.0976],[0.365, 0.0],[0.3606, 0.0],[0.296, 0.3298],[0.263, 0.185],[0.2435, 0.0918],[0.2324, 0.0052]
[0.4189, 0.7],[0.6035, 0.6123],[0.7263, 0.4888],[0.7778, 0.3527],[0.7973, 0.2282],[0.6103, 0.2637],[0.6496, 0.094],[0.6579, 0.0],[0.6574, 0.0],[0.5, 0.2394],[0.4956, 0.0377],[0.4883, 0.0],[0.4781, 0.0],[0.3946, 0.2538],[0.3761, 0.0708],[0.3693, 0.0],[0.365, 0.0],[0.2931, 0.2926],[0.2625, 0.1506],[0.244, 0.0604],[0.2367, 0.0]
[0.4101, 0.6762],[0.5942, 0.5951],[0.7191, 0.4702],[0.7764, 0.3317],[0.8065, 0.2107],[0.5996, 0.2478],[0.6452, 0.0823],[0.6608, 0.0],[0.6671, 0.0],[0.4917, 0.2186],[0.4917, 0.0216],[0.4864, 0.0],[0.4772, 0.0],[0.3873, 0.2295],[0.3708, 0.0497],[0.3655, 0.0],[0.3616, 0.0],[0.2868, 0.2678],[0.2557, 0.126],[0.2382, 0.0358],[0.2304, 0.0]
