[0.4598, 0.8854],[0.6307, 0.7938],[0.7363, 0.6298],[0.764, 0.4781],[0.7483, 0.3621],[0.6201, 0.4314],[0.6395, 0.249],[0.6395, 0.1376],[0.6339, 0.0418],[0.5063, 0.4162],[0.4925, 0.2157],[0.4761, 0.0916],[0.4598, 0.0],[0.4032, 0.4378],[0.3837, 0.2521],[0.373, 0.1425],[0.3636, 0.0527],[0.307, 0.4912],[0.2819, 0.3469],[0.2668, 0.2539],[0.2567, 0.1719]
[0.4573, 0.89],[0.6408, 0.791],[0.7495, 0.6414],[0.781, 0.4887],[0.7627, 0.3639],[0.6295, 0.4318],[0.6527, 0.2575],[0.6546, 0.1443],[0.6496, 0.0446],[0.5195, 0.4151],[0.5075, 0.221],[0.4925, 0.0948],[0.4767, 0.0],[0.4158, 0.4353],[0.3982, 0.2575],[0.3919, 0.1447],[0.3862, 0.0524],[0.3152, 0.4834],[0.2926, 0.3451],[0.2813, 0.2521],[0.2737, 0.1691]
[0.4648, 0.8992],[0.6414, 0.797],[0.7508, 0.6404],[0.7829, 0.4851],[0.7778, 0.3607],[0.6351, 0.4335],[0.659, 0.255],[0.659, 0.1411],[0.6521, 0.0435],[0.5258, 0.418],[0.5132, 0.2232],[0.4969, 0.0966],[0.4793, 0.0],[0.4239, 0.4385],[0.4013, 0.2603],[0.3931, 0.151],[0.3869, 0.0633],[0.3246, 0.4859],[0.2976, 0.3473],[0.285, 0.2553],[0.2794, 0.1722]
[0.4598, 0.9024],[0.6421, 0.7974],[0.7502, 0.6414],[0.7803, 0.4866],[0.7747, 0.3642],[0.632, 0.4374],[0.6559, 0.2596],[0.6565, 0.145],[0.6521, 0.046],[0.522, 0.4208],[0.5088, 0.2242],[0.4918, 0.0983],[0.4755, 0.0],[0.4208, 0.4402],[0.3975, 0.2617],[0.3881, 0.1507],[0.3812, 0.0616],[0.3215, 0.4873],[0.2957, 0.3497],[0.2838, 0.2592],[0.2794, 0.1765]
[0.4503, 0.9045],[0.6263, 0.7998],[0.7351, 0.6478],[0.7653, 0.489],[0.7609, 0.355],[0.6238, 0.4385],[0.6452, 0.2592],[0.6439, 0.1457],[0.6389, 0.0453],[0.5151, 0.4212],[0.5019, 0.2249],[0.4843, 0.098],[0.4673, 0.0],[0.4133, 0.441],[0.3906, 0.2635],[0.3818, 0.1521],[0.3755, 0.0626],[0.3127, 0.4876],[0.2888, 0.3511],[0.2769, 0.261],[0.2731, 0.1782]
[0.4422, 0.9013],[0.6201, 0.7974],[0.7282, 0.6435],[0.7602, 0.4851],[0.7558, 0.354],[0.6169, 0.4349],[0.6395, 0.2564],[0.6383, 0.1418],[0.6314, 0.0418],[0.5094, 0.4194],[0.495, 0.2221],[0.478, 0.0937],[0.461, 0.0],[0.4076, 0.4402],[0.3837, 0.2613],[0.3743, 0.1514],[0.3674, 0.063],[0.307, 0.4844],[0.2813, 0.3476],[0.2674, 0.2578],[0.2624, 0.1744]
[0.4478, 0.9041],[0.6245, 0.802],[0.7313, 0.6443],[0.7634, 0.4883],[0.7583, 0.3639],[0.6169, 0.4321],[0.6414, 0.255],[0.6408, 0.1418],[0.6339, 0.0432],[0.5075, 0.4162],[0.4943, 0.2221],[0.4767, 0.0955],[0.4579, 0.0],[0.4051, 0.4378],[0.3818, 0.2606],[0.3724, 0.1503],[0.3642, 0.0616],[0.3058, 0.4866],[0.2794, 0.3519],[0.2655, 0.262],[0.2586, 0.1804]
[0.4384, 0.9045],[0.6169, 0.8048],[0.7275, 0.6527],[0.7621, 0.4947],[0.7558, 0.3699],[0.6163, 0.4335],[0.6414, 0.2571],[0.6402, 0.1443],[0.6333, 0.0467],[0.5069, 0.4173],[0.4943, 0.2228],[0.4761, 0.0966],[0.456, 0.0],[0.4045, 0.4392],[0.3799, 0.2624],[0.3686, 0.1531],[0.3592, 0.0658],[0.3026, 0.4869],[0.2756, 0.3536],[0.2611, 0.2656],[0.2549, 0.186]
[0.4378, 0.908],[0.6157, 0.8065],[0.725, 0.6591],[0.7583, 0.5021],[0.7546, 0.3731],[0.6075, 0.436],[0.632, 0.2606],[0.6314, 0.1507],[0.6257, 0.0534],[0.4969, 0.4208],[0.4837, 0.2263],[0.4661, 0.1015],[0.4485, 0.0029],[0.3931, 0.4431],[0.3699, 0.2684],[0.3586, 0.1613],[0.3504, 0.0739],[0.2926, 0.4901],[0.2649, 0.3575],[0.2486, 0.2719],[0.2417, 0.1935]
[0.4296, 0.9289],[0.6113, 0.8267],[0.7225, 0.6676],[0.7508, 0.5134],[0.747, 0.3893],[0.5924, 0.4501],[0.6213, 0.2818],[0.6219, 0.1779],[0.6169, 0.0888],[0.4786, 0.4346],[0.4711, 0.2465],[0.4535, 0.1277],[0.4346, 0.0322],[0.3749, 0.4569],[0.3542, 0.2882],[0.3422, 0.1857],[0.3315, 0.0998],[0.275, 0.5078],[0.2479, 0.3791],[0.2329, 0.2953],[0.2241, 0.2171]
