"[0.5706, 0.9972]","[0.3757, 0.9595]","[0.252, 0.8414]","[0.2317, 0.6962]","[0.2673, 0.5839]","[0.3537, 0.6221]","[0.3124, 0.4366]","[0.3006, 0.3207]","[0.303, 0.2275]","[0.4813, 0.5882]","[0.4799, 0.3693]","[0.4883, 0.2352]","[0.5022, 0.1325]","[0.5977, 0.5997]","[0.6081, 0.3952]","[0.6161, 0.2714]","[0.6244, 0.1753]","[0.711, 0.6445]","[0.7443, 0.4921]","[0.76, 0.3935]","[0.7699, 0.3102]"
"[0.563, 0.9971]","[0.3697, 0.9441]","[0.251, 0.8278]","[0.2225, 0.6888]","[0.2465, 0.5863]","[0.3571, 0.614]","[0.3142, 0.4344]","[0.3032, 0.324]","[0.308, 0.2307]","[0.483, 0.5821]","[0.4792, 0.3716]","[0.4838, 0.2376]","[0.4938, 0.1289]","[0.5975, 0.5923]","[0.6061, 0.397]","[0.6157, 0.2766]","[0.6237, 0.1803]","[0.7071, 0.6328]","[0.741, 0.4848]","[0.7608, 0.3929]","[0.7761, 0.3125]"
"[0.5713, 0.9968]","[0.3832, 0.9451]","[0.259, 0.8314]","[0.2264, 0.6932]","[0.2499, 0.5842]","[0.3615, 0.6143]","[0.3127, 0.4366]","[0.3005, 0.3257]","[0.3069, 0.2307]","[0.4842, 0.5808]","[0.4781, 0.3719]","[0.4833, 0.2378]","[0.4947, 0.1285]","[0.5973, 0.5908]","[0.6056, 0.3979]","[0.6157, 0.2782]","[0.624, 0.1809]","[0.7061, 0.6326]","[0.7397, 0.4887]","[0.7583, 0.3968]","[0.7726, 0.3151]"
"[0.5747, 0.9947]","[0.3876, 0.9448]","[0.261, 0.8341]","[0.2247, 0.6936]","[0.2528, 0.5852]","[0.361, 0.614]","[0.3128, 0.4374]","[0.3007, 0.3271]","[0.3068, 0.2311]","[0.4844, 0.5797]","[0.4789, 0.3711]","[0.4846, 0.2374]","[0.4958, 0.1271]","[0.5979, 0.5886]","[0.6067, 0.3971]","[0.6168, 0.2791]","[0.6251, 0.1821]","[0.7073, 0.6292]","[0.7398, 0.487]","[0.7603, 0.3972]","[0.7772, 0.3166]"
"[0.5737, 0.9984]","[0.3858, 0.9445]","[0.2589, 0.8313]","[0.2251, 0.6911]","[0.2542, 0.5857]","[0.3594, 0.614]","[0.3145, 0.4382]","[0.3031, 0.329]","[0.3085, 0.2332]","[0.4837, 0.58]","[0.4795, 0.3727]","[0.4856, 0.2376]","[0.4964, 0.1252]","[0.5991, 0.5897]","[0.6084, 0.3998]","[0.6201, 0.2798]","[0.6288, 0.1817]","[0.7088, 0.6315]","[0.7422, 0.4873]","[0.7626, 0.3964]","[0.7782, 0.316]"
"[0.5731, 0.9948]","[0.3826, 0.9414]","[0.2583, 0.8279]","[0.2287, 0.6889]","[0.254, 0.5833]","[0.3609, 0.612]","[0.3162, 0.4366]","[0.3061, 0.3271]","[0.3127, 0.2321]","[0.4858, 0.5779]","[0.4823, 0.3705]","[0.4882, 0.2364]","[0.4993, 0.1262]","[0.6007, 0.5876]","[0.6108, 0.3982]","[0.6226, 0.2778]","[0.632, 0.1798]","[0.7098, 0.6291]","[0.7456, 0.4864]","[0.7671, 0.3953]","[0.7838, 0.315]"
"[0.5878, 0.9964]","[0.3986, 0.9509]","[0.2672, 0.835]","[0.2322, 0.6934]","[0.259, 0.5861]","[0.366, 0.6111]","[0.3222, 0.4317]","[0.313, 0.3226]","[0.3204, 0.2288]","[0.4894, 0.5773]","[0.4874, 0.3668]","[0.4945, 0.232]","[0.5064, 0.1232]","[0.605, 0.5868]","[0.6166, 0.3962]","[0.6287, 0.2768]","[0.6377, 0.1804]","[0.7158, 0.6276]","[0.7508, 0.4834]","[0.7712, 0.3931]","[0.7871, 0.3142]"
"[0.5988, 0.9921]","[0.4046, 0.9454]","[0.2726, 0.8268]","[0.2413, 0.6831]","[0.2732, 0.5792]","[0.3746, 0.6068]","[0.3333, 0.4226]","[0.3263, 0.3125]","[0.3333, 0.2198]","[0.5026, 0.5738]","[0.5015, 0.3606]","[0.5101, 0.2278]","[0.5233, 0.1222]","[0.621, 0.5822]","[0.6333, 0.3899]","[0.6453, 0.2697]","[0.6543, 0.1765]","[0.7317, 0.6203]","[0.7671, 0.4748]","[0.7872, 0.3859]","[0.8016, 0.3121]"
"[0.6041, 0.9881]","[0.4112, 0.9417]","[0.2808, 0.8231]","[0.2471, 0.6801]","[0.2712, 0.5723]","[0.3829, 0.5968]","[0.341, 0.4114]","[0.3348, 0.3004]","[0.3434, 0.2078]","[0.5127, 0.5626]","[0.5149, 0.3465]","[0.5249, 0.2128]","[0.5392, 0.1082]","[0.6326, 0.5721]","[0.6483, 0.3765]","[0.6625, 0.2565]","[0.6731, 0.163]","[0.7425, 0.6134]","[0.7814, 0.4682]","[0.8022, 0.379]","[0.8163, 0.3051]"
"[0.6309, 0.9769]","[0.4329, 0.9251]","[0.295, 0.8079]","[0.2547, 0.6656]","[0.2782, 0.5515]","[0.4039, 0.5692]","[0.354, 0.3927]","[0.3466, 0.2852]","[0.3558, 0.1913]","[0.5309, 0.5358]","[0.5314, 0.3258]","[0.5424, 0.195]","[0.5586, 0.0903]","[0.6489, 0.5483]","[0.6642, 0.3572]","[0.6794, 0.2429]","[0.6911, 0.1505]","[0.7608, 0.593]","[0.7979, 0.4519]","[0.8193, 0.3672]","[0.8338, 0.2933]"
"[0.6491, 0.975]","[0.4552, 0.9139]","[0.321, 0.7914]","[0.273, 0.6539]","[0.2796, 0.5347]","[0.4291, 0.5426]","[0.3777, 0.367]","[0.3727, 0.2599]","[0.3831, 0.1674]","[0.5549, 0.5112]","[0.5547, 0.3069]","[0.5676, 0.1808]","[0.5853, 0.081]","[0.672, 0.5271]","[0.69, 0.3403]","[0.7094, 0.2308]","[0.7237, 0.1416]","[0.7823, 0.577]","[0.8221, 0.4367]","[0.8435, 0.3525]","[0.8581, 0.2785]"
