"[0.5636, 1.065]","[0.3239, 1.027]","[0.1798, 0.8889]","[0.1233, 0.7243]","[0.0952, 0.5722]","[0.3411, 0.6406]","[0.3066, 0.402]","[0.2968, 0.2574]","[0.2965, 0.1381]","[0.4981, 0.6138]","[0.4969, 0.3531]","[0.5005, 0.1921]","[0.5122, 0.0633]","[0.6318, 0.6337]","[0.6476, 0.3881]","[0.6571, 0.2327]","[0.67, 0.107]","[0.7556, 0.6842]","[0.7993, 0.4963]","[0.8232, 0.3749]","[0.842, 0.2704]"
"[0.5278, 1.1412]","[0.3174, 1.0461]","[0.1939, 0.8928]","[0.1226, 0.7348]","[0.0954, 0.5866]","[0.3471, 0.6432]","[0.3063, 0.41]","[0.2977, 0.2673]","[0.302, 0.1451]","[0.5001, 0.6149]","[0.5015, 0.3558]","[0.5148, 0.1946]","[0.521, 0.0647]","[0.6236, 0.64]","[0.6521, 0.3899]","[0.6594, 0.2341]","[0.6649, 0.1014]","[0.7582, 0.7028]","[0.8061, 0.5042]","[0.8267, 0.3859]","[0.8399, 0.2687]"
"[0.5594, 1.1872]","[0.3281, 1.0922]","[0.1882, 0.9194]","[0.1255, 0.7475]","[0.096, 0.5934]","[0.3515, 0.6532]","[0.3032, 0.4165]","[0.2868, 0.2747]","[0.2857, 0.1503]","[0.5011, 0.6207]","[0.5052, 0.3588]","[0.5102, 0.1941]","[0.5165, 0.0617]","[0.6247, 0.6426]","[0.6513, 0.3939]","[0.6553, 0.2387]","[0.6625, 0.1087]","[0.7557, 0.7045]","[0.8032, 0.5123]","[0.821, 0.3918]","[0.8373, 0.2728]"
"[0.546, 1.224]","[0.3202, 1.0945]","[0.1852, 0.9179]","[0.1157, 0.7515]","[0.0942, 0.5884]","[0.3517, 0.6583]","[0.3027, 0.4137]","[0.2902, 0.2724]","[0.2884, 0.1477]","[0.5059, 0.6303]","[0.507, 0.3625]","[0.518, 0.1976]","[0.5233, 0.0686]","[0.6296, 0.6495]","[0.6497, 0.4004]","[0.6578, 0.2479]","[0.6659, 0.1154]","[0.7661, 0.7059]","[0.8052, 0.5061]","[0.8245, 0.3883]","[0.8403, 0.2673]"
"[0.5563, 1.2453]","[0.3229, 1.0988]","[0.1836, 0.913]","[0.1136, 0.7472]","[0.0986, 0.5889]","[0.3483, 0.6655]","[0.3047, 0.4197]","[0.291, 0.2791]","[0.2855, 0.1538]","[0.5037, 0.6367]","[0.5129, 0.3632]","[0.5268, 0.1943]","[0.5324, 0.0613]","[0.6308, 0.6538]","[0.6548, 0.4031]","[0.6644, 0.2523]","[0.6723, 0.1207]","[0.7681, 0.7103]","[0.8112, 0.5138]","[0.8309, 0.399]","[0.8462, 0.2811]"
"[0.5682, 1.2559]","[0.3385, 1.1118]","[0.1999, 0.9199]","[0.1283, 0.7511]","[0.1011, 0.5969]","[0.3589, 0.6683]","[0.311, 0.4204]","[0.2984, 0.2779]","[0.2985, 0.1516]","[0.5101, 0.6316]","[0.5159, 0.3579]","[0.5305, 0.1904]","[0.5396, 0.0611]","[0.6396, 0.646]","[0.6665, 0.3945]","[0.6809, 0.2483]","[0.6917, 0.1243]","[0.7765, 0.703]","[0.8205, 0.51]","[0.8424, 0.3977]","[0.8615, 0.2877]"
"[0.5773, 1.2358]","[0.3466, 1.0822]","[0.2094, 0.8926]","[0.1332, 0.7269]","[0.1035, 0.5761]","[0.362, 0.6438]","[0.3109, 0.3933]","[0.3018, 0.2539]","[0.3042, 0.1315]","[0.5152, 0.6076]","[0.525, 0.3294]","[0.5433, 0.1651]","[0.5542, 0.0395]","[0.6469, 0.622]","[0.6728, 0.3719]","[0.6853, 0.2216]","[0.6936, 0.0971]","[0.7856, 0.6789]","[0.8316, 0.4833]","[0.8534, 0.3694]","[0.8707, 0.2619]"
"[0.5762, 1.1346]","[0.3652, 1.0137]","[0.2139, 0.8536]","[0.1368, 0.6864]","[0.1097, 0.5317]","[0.365, 0.5898]","[0.3092, 0.356]","[0.2997, 0.2199]","[0.3059, 0.0999]","[0.5183, 0.5554]","[0.5331, 0.2854]","[0.553, 0.122]","[0.5745, -0.0087]","[0.6559, 0.5699]","[0.6744, 0.3353]","[0.6859, 0.1903]","[0.6957, 0.071]","[0.7869, 0.6215]","[0.8301, 0.4379]","[0.8489, 0.3227]","[0.8656, 0.2185]"
"[0.5987, 1.0684]","[0.3774, 0.9698]","[0.2233, 0.8256]","[0.1502, 0.6577]","[0.1282, 0.498]","[0.3649, 0.5395]","[0.3146, 0.3211]","[0.304, 0.1885]","[0.3099, 0.072]","[0.5159, 0.504]","[0.5187, 0.2537]","[0.5261, 0.0962]","[0.5411, -0.0289]","[0.6531, 0.5189]","[0.6703, 0.2917]","[0.6813, 0.1458]","[0.6923, 0.0259]","[0.7842, 0.5724]","[0.8247, 0.4005]","[0.8407, 0.2876]","[0.8568, 0.1843]"
"[0.6167, 1.0351]","[0.3965, 0.9491]","[0.2329, 0.8058]","[0.1521, 0.6366]","[0.1227, 0.4799]","[0.3699, 0.5129]","[0.3162, 0.2989]","[0.3028, 0.1687]","[0.3083, 0.0559]","[0.5201, 0.4729]","[0.5131, 0.2284]","[0.5153, 0.074]","[0.5272, -0.0473]","[0.6597, 0.4865]","[0.672, 0.252]","[0.6835, 0.1054]","[0.6953, -0.0131]","[0.794, 0.5389]","[0.8334, 0.3615]","[0.8472, 0.2451]","[0.862, 0.1411]"
"[0.6327, 1.0036]","[0.3968, 0.9216]","[0.2322, 0.7849]","[0.1512, 0.6194]","[0.1189, 0.4693]","[0.3782, 0.4808]","[0.323, 0.2743]","[0.3078, 0.1501]","[0.3101, 0.0404]","[0.5339, 0.4396]","[0.5274, 0.1946]","[0.5274, 0.0385]","[0.5364, -0.0819]","[0.6732, 0.4546]","[0.6852, 0.2189]","[0.6938, 0.0724]","[0.7031, -0.049]","[0.8083, 0.511]","[0.849, 0.335]","[0.8628, 0.223]","[0.8779, 0.1181]"
"[0.6394, 0.9826]","[0.4006, 0.9032]","[0.2402, 0.7597]","[0.1579, 0.5972]","[0.1241, 0.4499]","[0.3935, 0.4565]","[0.3351, 0.2537]","[0.318, 0.1321]","[0.3199, 0.0315]","[0.5486, 0.4124]","[0.5408, 0.1621]","[0.539, 0.0063]","[0.5475, -0.1066]","[0.6911, 0.4261]","[0.7038, 0.185]","[0.7139, 0.0381]","[0.7232, -0.0779]","[0.8252, 0.4838]","[0.8748, 0.3121]","[0.8924, 0.2029]","[0.908, 0.1061]"
"[0.6406, 0.9751]","[0.3982, 0.883]","[0.2385, 0.7363]","[0.1646, 0.5787]","[0.1296, 0.4383]","[0.4086, 0.4319]","[0.3446, 0.2482]","[0.33, 0.1361]","[0.3346, 0.0415]","[0.5618, 0.3873]","[0.5553, 0.1511]","[0.5539, 0.0002]","[0.5639, -0.1134]","[0.6997, 0.4021]","[0.7192, 0.1735]","[0.7306, 0.0314]","[0.7439, -0.0876]","[0.8329, 0.4648]","[0.8878, 0.3]","[0.9066, 0.1947]","[0.9249, 0.0928]"
"[0.6524, 0.9709]","[0.399, 0.8729]","[0.2411, 0.7292]","[0.1635, 0.5776]","[0.1363, 0.4343]","[0.41, 0.4293]","[0.3495, 0.2489]","[0.3368, 0.1431]","[0.3409, 0.0598]","[0.565, 0.3836]","[0.5571, 0.1504]","[0.5562, 0.0009]","[0.5627, -0.1048]","[0.7026, 0.3968]","[0.7203, 0.1659]","[0.7293, 0.0262]","[0.7393, -0.0917]","[0.8393, 0.4546]","[0.8915, 0.296]","[0.906, 0.1978]","[0.9217, 0.1006]"
"[0.6668, 0.9594]","[0.4117, 0.868]","[0.2469, 0.7249]","[0.1678, 0.5743]","[0.1491, 0.4297]","[0.4154, 0.4235]","[0.3528, 0.2466]","[0.3443, 0.1567]","[0.3554, 0.1048]","[0.5715, 0.3784]","[0.5655, 0.1447]","[0.5691, 0.0004]","[0.5801, -0.0921]","[0.7109, 0.3928]","[0.7336, 0.1712]","[0.7468, 0.0383]","[0.7597, -0.0711]","[0.8461, 0.4472]","[0.893, 0.3006]","[0.9052, 0.2146]","[0.9192, 0.1317]"
"[0.6734, 0.9604]","[0.4396, 0.8829]","[0.2642, 0.7319]","[0.1842, 0.5774]","[0.163, 0.431]","[0.427, 0.4103]","[0.3666, 0.2226]","[0.3596, 0.1596]","[0.3703, 0.149]","[0.5851, 0.3694]","[0.5908, 0.1485]","[0.6015, 0.0285]","[0.6165, -0.0437]","[0.728, 0.3888]","[0.7526, 0.2078]","[0.7658, 0.1081]","[0.7776, 0.0364]","[0.8633, 0.4518]","[0.9075, 0.3195]","[0.9219, 0.2407]","[0.9341, 0.1761]"
