"[0.7388, 0.8657]","[0.5465, 0.8378]","[0.404, 0.7219]","[0.2997, 0.6316]","[0.2527, 0.5489]","[0.7184, 0.4802]","[0.5722, 0.3328]","[0.4254, 0.3475]","[0.3315, 0.4123]","[0.7614, 0.4647]","[0.5677, 0.3056]","[0.4001, 0.3466]","[0.3075, 0.4244]","[0.7665, 0.4763]","[0.555, 0.317]","[0.3856, 0.3572]","[0.2889, 0.4301]","[0.731, 0.5085]","[0.5361, 0.3871]","[0.4053, 0.4005]","[0.328, 0.4483]"
"[0.7348, 0.9398]","[0.5311, 0.8638]","[0.4046, 0.735]","[0.2975, 0.6236]","[0.2796, 0.5219]","[0.7572, 0.499]","[0.5698, 0.3349]","[0.416, 0.3623]","[0.3214, 0.4398]","[0.8013, 0.4764]","[0.5626, 0.2945]","[0.3999, 0.3385]","[0.3155, 0.4243]","[0.8039, 0.4794]","[0.5614, 0.3103]","[0.3987, 0.3554]","[0.313, 0.4384]","[0.7545, 0.5038]","[0.5599, 0.3839]","[0.4282, 0.4017]","[0.3487, 0.4582]"
"[0.7432, 0.9792]","[0.5298, 0.8764]","[0.4048, 0.742]","[0.2928, 0.6263]","[0.2648, 0.521]","[0.7498, 0.4979]","[0.5519, 0.3389]","[0.402, 0.3763]","[0.311, 0.4522]","[0.7961, 0.4753]","[0.5519, 0.2893]","[0.3904, 0.3455]","[0.3124, 0.4378]","[0.7977, 0.4803]","[0.5619, 0.3077]","[0.4001, 0.3576]","[0.3196, 0.4467]","[0.7483, 0.5024]","[0.5556, 0.3843]","[0.42, 0.4019]","[0.3366, 0.4586]"
"[0.7478, 0.9949]","[0.5304, 0.8702]","[0.4061, 0.7397]","[0.2893, 0.6363]","[0.2671, 0.5333]","[0.7494, 0.4917]","[0.5496, 0.3318]","[0.3995, 0.3756]","[0.3083, 0.4565]","[0.7951, 0.4766]","[0.5418, 0.2912]","[0.3827, 0.3521]","[0.309, 0.4457]","[0.7981, 0.4859]","[0.5576, 0.3007]","[0.3942, 0.3555]","[0.3129, 0.4496]","[0.7465, 0.5105]","[0.5457, 0.3766]","[0.4108, 0.3967]","[0.3283, 0.4584]"
"[0.7563, 1.0092]","[0.5385, 0.8776]","[0.4075, 0.742]","[0.2891, 0.6379]","[0.2678, 0.5377]","[0.7528, 0.4958]","[0.5437, 0.3327]","[0.3898, 0.3808]","[0.2991, 0.4603]","[0.7958, 0.479]","[0.5392, 0.2907]","[0.3758, 0.3576]","[0.3035, 0.4495]","[0.7963, 0.4872]","[0.5558, 0.2982]","[0.392, 0.358]","[0.3143, 0.4534]","[0.7474, 0.5094]","[0.5459, 0.3698]","[0.4106, 0.4003]","[0.3328, 0.4693]"
"[0.7535, 1.0103]","[0.5596, 0.8994]","[0.4135, 0.751]","[0.2865, 0.6352]","[0.2639, 0.5449]","[0.7566, 0.5033]","[0.5351, 0.3408]","[0.3847, 0.3883]","[0.2967, 0.4687]","[0.7983, 0.4761]","[0.5421, 0.294]","[0.3841, 0.3619]","[0.3067, 0.4571]","[0.7976, 0.4753]","[0.5616, 0.2981]","[0.4068, 0.3589]","[0.3278, 0.4561]","[0.75, 0.4981]","[0.5607, 0.3705]","[0.4294, 0.3999]","[0.348, 0.4693]"
"[0.7466, 1.0048]","[0.562, 0.9041]","[0.4153, 0.7542]","[0.2869, 0.6346]","[0.2635, 0.5432]","[0.7591, 0.5106]","[0.5353, 0.3421]","[0.3848, 0.3883]","[0.2959, 0.4694]","[0.7987, 0.4788]","[0.541, 0.2956]","[0.3832, 0.3623]","[0.3049, 0.4593]","[0.7963, 0.4727]","[0.5611, 0.3032]","[0.4088, 0.3621]","[0.3293, 0.4573]","[0.7511, 0.4914]","[0.5672, 0.3726]","[0.4399, 0.4005]","[0.3596, 0.4678]"
"[0.7494, 0.9956]","[0.5687, 0.9051]","[0.4214, 0.7556]","[0.2886, 0.6398]","[0.2599, 0.542]","[0.7565, 0.5156]","[0.5346, 0.345]","[0.3837, 0.3898]","[0.2911, 0.4685]","[0.7931, 0.4827]","[0.5437, 0.298]","[0.385, 0.3632]","[0.3025, 0.4619]","[0.7889, 0.4715]","[0.5634, 0.3111]","[0.4125, 0.3718]","[0.3309, 0.4622]","[0.7491, 0.4815]","[0.5724, 0.3799]","[0.448, 0.4122]","[0.3667, 0.4758]"
"[0.745, 0.9883]","[0.5544, 0.897]","[0.4127, 0.7542]","[0.2848, 0.6408]","[0.2584, 0.5415]","[0.7576, 0.5198]","[0.541, 0.3413]","[0.3874, 0.3828]","[0.2958, 0.4616]","[0.794, 0.4914]","[0.5459, 0.2976]","[0.3841, 0.359]","[0.3031, 0.4537]","[0.789, 0.4828]","[0.5639, 0.3082]","[0.4074, 0.3634]","[0.3259, 0.4529]","[0.7445, 0.492]","[0.5676, 0.3732]","[0.4364, 0.398]","[0.3534, 0.4608]"
"[0.7493, 0.9893]","[0.5573, 0.9]","[0.4135, 0.753]","[0.285, 0.6389]","[0.2561, 0.5386]","[0.7532, 0.5178]","[0.5408, 0.3383]","[0.3868, 0.3801]","[0.2947, 0.4606]","[0.7896, 0.4925]","[0.548, 0.297]","[0.385, 0.3584]","[0.3046, 0.4551]","[0.7857, 0.4857]","[0.5648, 0.3112]","[0.408, 0.3676]","[0.3288, 0.458]","[0.7435, 0.4943]","[0.5691, 0.3741]","[0.4376, 0.3998]","[0.3566, 0.4646]"
"[0.7499, 0.9903]","[0.5658, 0.9055]","[0.419, 0.7569]","[0.2872, 0.6413]","[0.2581, 0.542]","[0.759, 0.5225]","[0.5416, 0.3429]","[0.3875, 0.3839]","[0.2946, 0.462]","[0.795, 0.4914]","[0.5477, 0.2995]","[0.385, 0.3603]","[0.3039, 0.4547]","[0.789, 0.4808]","[0.5653, 0.3113]","[0.4089, 0.3671]","[0.3269, 0.454]","[0.7445, 0.4914]","[0.5722, 0.3757]","[0.4419, 0.4007]","[0.3577, 0.4628]"
