[0.501, 1.0],[0.3308, 1.0],[0.2141, 1.0],[0.1241, 1.0],[0.1194, 1.0],[0.4193, 1.0],[0.3406, 0.9675],[0.2346, 0.9886],[0.1601, 1.0],[0.4671, 1.0],[0.3519, 0.9368],[0.2326, 0.9724],[0.1647, 1.0],[0.5051, 1.0],[0.3812, 0.9345],[0.2439, 0.975],[0.1673, 1.0],[0.5195, 1.0],[0.3899, 0.975],[0.2701, 0.988],[0.1925, 1.0]
[0.517, 1.0],[0.3354, 1.0],[0.2135, 1.0],[0.123, 1.0],[0.1148, 1.0],[0.4208, 1.0],[0.3411, 0.9733],[0.2326, 0.9857],[0.1554, 1.0],[0.4769, 1.0],[0.3529, 0.9388],[0.2249, 0.9672],[0.1523, 1.0],[0.517, 1.0],[0.3838, 0.9403],[0.2418, 0.9733],[0.159, 1.0],[0.5309, 1.0],[0.3977, 0.9843],[0.2773, 0.9903],[0.193, 1.0]
[0.5257, 1.0],[0.3359, 1.0],[0.2146, 1.0],[0.1235, 1.0],[0.1138, 1.0],[0.4167, 1.0],[0.3359, 0.9805],[0.2279, 0.9918],[0.1487, 1.0],[0.4738, 1.0],[0.3503, 0.9429],[0.2207, 0.9701],[0.1467, 1.0],[0.5154, 1.0],[0.3843, 0.9426],[0.2418, 0.9765],[0.1595, 1.0],[0.5329, 1.0],[0.4018, 0.9837],[0.2804, 0.9874],[0.1966, 1.0]
[0.5144, 1.0],[0.3313, 1.0],[0.2115, 1.0],[0.1205, 1.0],[0.1133, 1.0],[0.4059, 1.0],[0.3277, 0.9805],[0.2197, 0.9953],[0.1436, 1.0],[0.4614, 1.0],[0.3462, 0.9377],[0.2171, 0.971],[0.1431, 1.0],[0.5077, 1.0],[0.3833, 0.9371],[0.2387, 0.9776],[0.1565, 1.0],[0.5324, 1.0],[0.4023, 0.9767],[0.2783, 0.9857],[0.195, 1.0]
[0.5226, 1.0],[0.3365, 1.0],[0.2177, 1.0],[0.1271, 1.0],[0.1148, 1.0],[0.4074, 1.0],[0.3329, 0.982],[0.2274, 0.9935],[0.1523, 1.0],[0.4619, 1.0],[0.3519, 0.9435],[0.2238, 0.9712],[0.1493, 1.0],[0.5062, 1.0],[0.3869, 0.9406],[0.2423, 0.9776],[0.1585, 1.0],[0.5298, 1.0],[0.4028, 0.9747],[0.2794, 0.9846],[0.1961, 1.0]
[0.5046, 1.0],[0.3293, 1.0],[0.2094, 1.0],[0.1174, 1.0],[0.1184, 1.0],[0.4115, 1.0],[0.3349, 0.9767],[0.2264, 0.9915],[0.1518, 1.0],[0.465, 1.0],[0.3539, 0.9354],[0.2274, 0.9689],[0.1544, 1.0],[0.5108, 1.0],[0.3894, 0.9357],[0.2459, 0.9759],[0.1621, 1.0],[0.5345, 1.0],[0.4049, 0.9765],[0.2835, 0.9854],[0.2012, 1.0]
[0.5273, 1.0],[0.339, 1.0],[0.2213, 1.0],[0.1313, 1.0],[0.1189, 1.0],[0.4115, 1.0],[0.3401, 0.984],[0.2357, 0.9918],[0.1595, 1.0],[0.4655, 1.0],[0.3586, 0.9435],[0.2305, 0.9675],[0.1534, 1.0],[0.5108, 1.0],[0.3915, 0.9403],[0.247, 0.9779],[0.1621, 1.0],[0.5365, 1.0],[0.41, 0.9765],[0.2861, 0.9883],[0.2027, 1.0]
[0.5134, 1.0],[0.3308, 1.0],[0.2161, 1.0],[0.1271, 1.0],[0.1148, 1.0],[0.4059, 1.0],[0.3303, 0.9817],[0.2243, 0.9979],[0.1518, 1.0],[0.4594, 1.0],[0.3509, 0.9388],[0.2223, 0.975],[0.1482, 1.0],[0.5062, 1.0],[0.3879, 0.9365],[0.2423, 0.9831],[0.1595, 1.0],[0.5345, 1.0],[0.4069, 0.9747],[0.2845, 0.9886],[0.2048, 1.0]
[0.5329, 1.0],[0.3395, 1.0],[0.2259, 1.0],[0.1359, 1.0],[0.1163, 1.0],[0.4115, 1.0],[0.3365, 0.9866],[0.231, 0.9961],[0.157, 1.0],[0.464, 1.0],[0.3575, 0.9449],[0.2264, 0.9704],[0.1508, 1.0],[0.5072, 1.0],[0.392, 0.9397],[0.2465, 0.9791],[0.1647, 1.0],[0.5324, 1.0],[0.409, 0.9718],[0.2845, 0.9848],[0.2033, 1.0]
[0.5144, 1.0],[0.3359, 1.0],[0.2187, 1.0],[0.1271, 1.0],[0.1215, 1.0],[0.4167, 1.0],[0.3401, 0.9756],[0.2315, 0.9944],[0.1575, 1.0],[0.4691, 1.0],[0.3575, 0.9342],[0.2279, 0.9712],[0.1554, 1.0],[0.5134, 1.0],[0.3915, 0.9342],[0.247, 0.9802],[0.1657, 1.0],[0.537, 1.0],[0.4069, 0.9738],[0.2855, 0.9912],[0.2058, 1.0]
[0.5355, 1.0],[0.3442, 1.0],[0.2228, 1.0],[0.1333, 1.0],[0.121, 1.0],[0.4162, 1.0],[0.3431, 0.982],[0.2377, 0.9915],[0.1606, 1.0],[0.4702, 1.0],[0.3617, 0.942],[0.2305, 0.9684],[0.1544, 1.0],[0.5123, 1.0],[0.3935, 0.9383],[0.249, 0.9767],[0.1673, 1.0],[0.535, 1.0],[0.4049, 0.9759],[0.2809, 0.9912],[0.1991, 1.0]
