"[0.4689, 0.9807]","[0.6092, 0.9273]","[0.6863, 0.7959]","[0.6305, 0.6707]","[0.525, 0.6311]","[0.5972, 0.6108]","[0.611, 0.4187]","[0.6062, 0.3029]","[0.5948, 0.2075]","[0.5109, 0.5906]","[0.518, 0.3872]","[0.5167, 0.2532]","[0.5126, 0.1475]","[0.4318, 0.6009]","[0.4281, 0.4109]","[0.4354, 0.2927]","[0.4377, 0.2]","[0.3467, 0.6365]","[0.3444, 0.4857]","[0.3543, 0.3909]","[0.3615, 0.3126]"
"[0.4483, 1.027]","[0.6072, 0.9415]","[0.6974, 0.7989]","[0.6408, 0.6776]","[0.528, 0.6503]","[0.5993, 0.616]","[0.6161, 0.4352]","[0.6117, 0.3177]","[0.6012, 0.2166]","[0.5096, 0.5932]","[0.5224, 0.3938]","[0.5208, 0.2552]","[0.516, 0.1437]","[0.4271, 0.6]","[0.4316, 0.4122]","[0.4386, 0.2882]","[0.4396, 0.1927]","[0.3394, 0.6345]","[0.3457, 0.486]","[0.3574, 0.389]","[0.3637, 0.3101]"
"[0.4423, 1.04]","[0.6054, 0.9448]","[0.6994, 0.8013]","[0.6396, 0.6714]","[0.5272, 0.6397]","[0.6, 0.611]","[0.6164, 0.4281]","[0.609, 0.3124]","[0.5963, 0.2101]","[0.5076, 0.5894]","[0.5211, 0.3899]","[0.5179, 0.2533]","[0.5106, 0.142]","[0.4243, 0.5986]","[0.4312, 0.4124]","[0.4377, 0.2914]","[0.4373, 0.198]","[0.3381, 0.6358]","[0.3448, 0.4885]","[0.355, 0.3928]","[0.3591, 0.3143]"
"[0.4415, 1.0466]","[0.602, 0.9497]","[0.6963, 0.7993]","[0.6393, 0.6686]","[0.5311, 0.6342]","[0.6002, 0.6102]","[0.6163, 0.428]","[0.6087, 0.3133]","[0.5956, 0.2122]","[0.5083, 0.5878]","[0.5222, 0.3876]","[0.5201, 0.2524]","[0.5135, 0.1421]","[0.4249, 0.5967]","[0.4318, 0.4089]","[0.4394, 0.2895]","[0.4399, 0.1954]","[0.3388, 0.6345]","[0.3447, 0.4861]","[0.354, 0.3908]","[0.3576, 0.3111]"
"[0.439, 1.0472]","[0.6019, 0.9487]","[0.6981, 0.8008]","[0.6387, 0.6689]","[0.5306, 0.6326]","[0.6007, 0.6083]","[0.6153, 0.4267]","[0.6071, 0.3121]","[0.5933, 0.2108]","[0.5085, 0.5858]","[0.5216, 0.3858]","[0.5185, 0.2506]","[0.511, 0.1403]","[0.4252, 0.5942]","[0.4323, 0.4072]","[0.4394, 0.2884]","[0.4395, 0.1959]","[0.3382, 0.6315]","[0.3439, 0.4835]","[0.3529, 0.3885]","[0.356, 0.3087]"
"[0.4403, 1.048]","[0.6044, 0.9471]","[0.6976, 0.801]","[0.6431, 0.6713]","[0.5348, 0.6377]","[0.5994, 0.6115]","[0.6153, 0.4292]","[0.6079, 0.3139]","[0.5946, 0.2128]","[0.5072, 0.5881]","[0.5221, 0.3874]","[0.5204, 0.2508]","[0.5136, 0.1398]","[0.4231, 0.5956]","[0.4314, 0.4074]","[0.4397, 0.2882]","[0.4407, 0.1953]","[0.3364, 0.6316]","[0.3429, 0.483]","[0.3533, 0.3871]","[0.3578, 0.3073]"
"[0.4441, 1.0585]","[0.6048, 0.9551]","[0.6972, 0.8019]","[0.6394, 0.669]","[0.5295, 0.6333]","[0.6004, 0.6123]","[0.6158, 0.4286]","[0.6081, 0.3131]","[0.5943, 0.2109]","[0.5084, 0.5897]","[0.523, 0.3884]","[0.5214, 0.2518]","[0.5141, 0.1397]","[0.4245, 0.5982]","[0.4323, 0.4098]","[0.4411, 0.2905]","[0.4417, 0.1967]","[0.3372, 0.6357]","[0.3441, 0.4863]","[0.3549, 0.3903]","[0.3593, 0.31]"
"[0.4399, 1.0655]","[0.601, 0.9623]","[0.698, 0.8063]","[0.6428, 0.6708]","[0.5302, 0.6376]","[0.6025, 0.6131]","[0.6177, 0.4286]","[0.6097, 0.3132]","[0.5964, 0.2111]","[0.5099, 0.5901]","[0.5244, 0.3871]","[0.5226, 0.2499]","[0.5153, 0.1372]","[0.4254, 0.5992]","[0.4332, 0.4098]","[0.4424, 0.2893]","[0.4441, 0.194]","[0.3363, 0.6383]","[0.3426, 0.4882]","[0.3525, 0.3923]","[0.3566, 0.3116]"
"[0.4374, 1.0591]","[0.6007, 0.9591]","[0.7011, 0.8088]","[0.6475, 0.6728]","[0.5347, 0.6359]","[0.6067, 0.6133]","[0.6216, 0.4305]","[0.6129, 0.3158]","[0.5994, 0.2137]","[0.5131, 0.5889]","[0.5275, 0.3871]","[0.525, 0.2504]","[0.5176, 0.138]","[0.4282, 0.597]","[0.4367, 0.4097]","[0.4449, 0.2908]","[0.4455, 0.1969]","[0.34, 0.6349]","[0.3472, 0.4874]","[0.3565, 0.3934]","[0.36, 0.3137]"
"[0.4346, 1.0582]","[0.5957, 0.9637]","[0.6978, 0.8113]","[0.6469, 0.6747]","[0.5366, 0.6371]","[0.6022, 0.6139]","[0.62, 0.4299]","[0.6133, 0.3142]","[0.601, 0.213]","[0.5083, 0.5877]","[0.5257, 0.3862]","[0.5255, 0.2502]","[0.5203, 0.14]","[0.4243, 0.5941]","[0.4347, 0.4063]","[0.444, 0.2877]","[0.4456, 0.1947]","[0.3382, 0.6306]","[0.3458, 0.4828]","[0.3555, 0.3887]","[0.3593, 0.3104]"
"[0.4394, 1.0543]","[0.6003, 0.9578]","[0.6999, 0.8075]","[0.6476, 0.6746]","[0.5385, 0.6402]","[0.6017, 0.6093]","[0.6184, 0.4276]","[0.6115, 0.3134]","[0.5989, 0.2133]","[0.5092, 0.5854]","[0.5252, 0.3851]","[0.5244, 0.2497]","[0.5181, 0.1392]","[0.426, 0.5939]","[0.4357, 0.407]","[0.4452, 0.2882]","[0.4468, 0.1944]","[0.3402, 0.6325]","[0.3471, 0.485]","[0.3569, 0.3899]","[0.3611, 0.31]"
