"[0.4691, 0.9857]","[0.6523, 0.9331]","[0.7421, 0.8135]","[0.7256, 0.7034]","[0.6402, 0.668]","[0.623, 0.6249]","[0.6202, 0.4188]","[0.6105, 0.2924]","[0.5962, 0.1859]","[0.5192, 0.6022]","[0.5146, 0.379]","[0.5062, 0.2329]","[0.4963, 0.1179]","[0.4196, 0.6114]","[0.4085, 0.4064]","[0.4123, 0.2746]","[0.4136, 0.1735]","[0.3223, 0.645]","[0.3184, 0.4816]","[0.324, 0.3784]","[0.3301, 0.2932]"
"[0.4522, 1.0426]","[0.6261, 0.9933]","[0.7464, 0.8531]","[0.7465, 0.7051]","[0.6512, 0.6642]","[0.616, 0.6182]","[0.6241, 0.4219]","[0.6134, 0.2949]","[0.6002, 0.1856]","[0.5118, 0.5957]","[0.5107, 0.3789]","[0.5062, 0.2317]","[0.4999, 0.1127]","[0.4167, 0.608]","[0.4081, 0.4078]","[0.4159, 0.2751]","[0.4198, 0.1705]","[0.3212, 0.6498]","[0.3171, 0.4884]","[0.324, 0.3839]","[0.3299, 0.2949]"
"[0.4459, 1.0673]","[0.6123, 1.0056]","[0.7355, 0.8625]","[0.7451, 0.7076]","[0.6417, 0.656]","[0.6163, 0.6178]","[0.6262, 0.4204]","[0.6131, 0.2949]","[0.5983, 0.1854]","[0.5116, 0.5951]","[0.5118, 0.3766]","[0.5036, 0.2316]","[0.495, 0.1162]","[0.4146, 0.6083]","[0.4117, 0.4068]","[0.4148, 0.2738]","[0.4151, 0.1698]","[0.3182, 0.6504]","[0.3178, 0.4894]","[0.3241, 0.3842]","[0.3296, 0.2951]"
"[0.4525, 1.0782]","[0.6258, 1.003]","[0.744, 0.8606]","[0.7443, 0.7072]","[0.6425, 0.6557]","[0.6173, 0.6158]","[0.6258, 0.4186]","[0.6135, 0.2938]","[0.5993, 0.1822]","[0.511, 0.5949]","[0.512, 0.3777]","[0.5046, 0.233]","[0.4964, 0.1145]","[0.4128, 0.6097]","[0.4129, 0.4094]","[0.4174, 0.2757]","[0.418, 0.1695]","[0.3169, 0.6537]","[0.317, 0.492]","[0.3229, 0.385]","[0.3288, 0.2931]"
"[0.4552, 1.0838]","[0.6336, 0.9974]","[0.746, 0.8509]","[0.7429, 0.7037]","[0.6401, 0.6614]","[0.6173, 0.6171]","[0.6251, 0.4187]","[0.6128, 0.2927]","[0.5977, 0.1808]","[0.5114, 0.5969]","[0.5112, 0.378]","[0.5042, 0.2333]","[0.4953, 0.1146]","[0.4138, 0.6127]","[0.4106, 0.4119]","[0.4142, 0.2784]","[0.4132, 0.1712]","[0.3189, 0.6583]","[0.3178, 0.4961]","[0.3236, 0.3888]","[0.3274, 0.2978]"
"[0.4543, 1.0888]","[0.6284, 1.003]","[0.7416, 0.8538]","[0.7445, 0.7018]","[0.6384, 0.6492]","[0.6173, 0.6186]","[0.6267, 0.4155]","[0.6144, 0.288]","[0.5984, 0.1748]","[0.5116, 0.5998]","[0.5133, 0.378]","[0.5054, 0.2324]","[0.495, 0.1138]","[0.4138, 0.6166]","[0.4115, 0.4137]","[0.4156, 0.2796]","[0.4148, 0.1728]","[0.3174, 0.6623]","[0.3174, 0.499]","[0.3251, 0.3905]","[0.3314, 0.2985]"
"[0.452, 1.0865]","[0.629, 1.0007]","[0.7439, 0.8547]","[0.7453, 0.7033]","[0.6417, 0.65]","[0.6213, 0.6171]","[0.6312, 0.4144]","[0.6191, 0.2874]","[0.6033, 0.1743]","[0.5152, 0.5971]","[0.5173, 0.3755]","[0.5089, 0.2306]","[0.4978, 0.1119]","[0.4168, 0.6127]","[0.4145, 0.4104]","[0.4178, 0.2772]","[0.4166, 0.1709]","[0.3207, 0.6572]","[0.32, 0.4944]","[0.3269, 0.3874]","[0.3324, 0.2969]"
"[0.4637, 1.0839]","[0.6424, 0.9908]","[0.7492, 0.8431]","[0.7422, 0.6927]","[0.6352, 0.6403]","[0.6242, 0.6154]","[0.6313, 0.4139]","[0.6179, 0.2875]","[0.6017, 0.175]","[0.5167, 0.5971]","[0.5141, 0.3761]","[0.5048, 0.2309]","[0.4941, 0.1129]","[0.4177, 0.6139]","[0.4131, 0.4126]","[0.4151, 0.2797]","[0.4131, 0.1754]","[0.3219, 0.6583]","[0.3203, 0.4963]","[0.3252, 0.3885]","[0.3287, 0.2977]"
"[0.4592, 1.0862]","[0.6383, 0.9953]","[0.7468, 0.8441]","[0.7443, 0.6931]","[0.6359, 0.6484]","[0.6223, 0.6171]","[0.6316, 0.4162]","[0.6191, 0.2887]","[0.6034, 0.175]","[0.5165, 0.5979]","[0.5173, 0.3771]","[0.5096, 0.2306]","[0.5004, 0.1115]","[0.4181, 0.6141]","[0.415, 0.4128]","[0.4185, 0.2778]","[0.4181, 0.1722]","[0.3215, 0.6588]","[0.3205, 0.4972]","[0.3257, 0.3887]","[0.3291, 0.2979]"
"[0.4567, 1.0827]","[0.639, 0.9939]","[0.7485, 0.847]","[0.7466, 0.6936]","[0.6405, 0.6444]","[0.6211, 0.6155]","[0.6326, 0.4159]","[0.6203, 0.2893]","[0.6041, 0.1762]","[0.5157, 0.5962]","[0.5179, 0.3771]","[0.5104, 0.2315]","[0.5, 0.1126]","[0.4175, 0.612]","[0.4157, 0.4129]","[0.4188, 0.2796]","[0.4169, 0.175]","[0.322, 0.6563]","[0.3218, 0.4961]","[0.327, 0.3889]","[0.331, 0.2983]"
"[0.451, 1.0749]","[0.6318, 0.9943]","[0.7485, 0.8505]","[0.7502, 0.6957]","[0.6446, 0.6449]","[0.6217, 0.6142]","[0.6342, 0.4137]","[0.6213, 0.2872]","[0.6048, 0.1752]","[0.5164, 0.594]","[0.518, 0.3744]","[0.5093, 0.2296]","[0.4972, 0.1127]","[0.4198, 0.6082]","[0.4164, 0.4106]","[0.4181, 0.2784]","[0.4143, 0.176]","[0.3261, 0.6502]","[0.324, 0.4916]","[0.3284, 0.3853]","[0.3312, 0.2969]"
