"[0.697, 0.1861]","[0.7028, 0.3071]","[0.6727, 0.4765]","[0.684, 0.6197]","[0.6979, 0.7305]","[0.3733, 0.3769]","[0.3662, 0.598]","[0.3848, 0.7238]","[0.3894, 0.8153]","[0.3712, 0.3743]","[0.4576, 0.571]","[0.537, 0.5275]","[0.5345, 0.4525]","[0.392, 0.394]","[0.4681, 0.5626]","[0.5358, 0.5161]","[0.5241, 0.4638]","[0.4071, 0.4121]","[0.4517, 0.5276]","[0.5017, 0.4933]","[0.5117, 0.4365]"
"[0.7132, 0.1904]","[0.7062, 0.3198]","[0.6716, 0.4897]","[0.677, 0.6363]","[0.691, 0.748]","[0.3816, 0.3771]","[0.3765, 0.6096]","[0.3929, 0.7379]","[0.3892, 0.828]","[0.3719, 0.3692]","[0.4532, 0.5719]","[0.5353, 0.5352]","[0.5419, 0.4615]","[0.3821, 0.3858]","[0.4609, 0.5611]","[0.5267, 0.5199]","[0.5174, 0.4618]","[0.3917, 0.4019]","[0.4362, 0.5241]","[0.495, 0.4998]","[0.5135, 0.4525]"
"[0.7179, 0.1919]","[0.7094, 0.3253]","[0.6713, 0.4941]","[0.6767, 0.6382]","[0.6928, 0.7488]","[0.3864, 0.3791]","[0.3746, 0.6064]","[0.3888, 0.7374]","[0.3865, 0.8285]","[0.3779, 0.3672]","[0.454, 0.5706]","[0.5402, 0.5388]","[0.5533, 0.466]","[0.3878, 0.3822]","[0.4619, 0.5587]","[0.5332, 0.5194]","[0.5286, 0.4608]","[0.3968, 0.3956]","[0.4413, 0.5188]","[0.503, 0.4959]","[0.5254, 0.4492]"
"[0.7195, 0.1868]","[0.7124, 0.3197]","[0.6745, 0.489]","[0.6789, 0.6345]","[0.6928, 0.7458]","[0.3856, 0.3745]","[0.3765, 0.6042]","[0.3902, 0.7343]","[0.3872, 0.8237]","[0.3762, 0.3624]","[0.4494, 0.5673]","[0.5344, 0.5363]","[0.5519, 0.4637]","[0.3861, 0.3758]","[0.4588, 0.5552]","[0.5291, 0.5198]","[0.529, 0.4623]","[0.3949, 0.3889]","[0.4389, 0.5168]","[0.5001, 0.4974]","[0.5226, 0.4517]"
"[0.7247, 0.183]","[0.716, 0.3155]","[0.6774, 0.484]","[0.6815, 0.627]","[0.6926, 0.7372]","[0.3864, 0.3701]","[0.3793, 0.5987]","[0.3941, 0.7279]","[0.3922, 0.8188]","[0.3821, 0.3605]","[0.4542, 0.5624]","[0.5381, 0.5262]","[0.5555, 0.4512]","[0.3949, 0.3758]","[0.4663, 0.5516]","[0.5339, 0.5105]","[0.5322, 0.4494]","[0.4062, 0.3895]","[0.4498, 0.5136]","[0.5084, 0.4886]","[0.5276, 0.4383]"
"[0.729, 0.1812]","[0.7174, 0.3141]","[0.6788, 0.4832]","[0.6851, 0.6283]","[0.699, 0.7394]","[0.3892, 0.3661]","[0.3827, 0.5955]","[0.3991, 0.7255]","[0.3989, 0.8164]","[0.3866, 0.3563]","[0.4589, 0.5609]","[0.5433, 0.5243]","[0.5596, 0.449]","[0.3998, 0.3726]","[0.4719, 0.5493]","[0.5399, 0.5086]","[0.5387, 0.4477]","[0.4113, 0.3876]","[0.4551, 0.5105]","[0.5147, 0.4855]","[0.5352, 0.4355]"
"[0.7303, 0.1765]","[0.7159, 0.3066]","[0.6783, 0.4764]","[0.6852, 0.6227]","[0.6963, 0.7363]","[0.3889, 0.3653]","[0.3816, 0.5937]","[0.3962, 0.7252]","[0.3963, 0.8197]","[0.3897, 0.3583]","[0.4576, 0.561]","[0.5399, 0.5229]","[0.5569, 0.4467]","[0.407, 0.3746]","[0.4746, 0.5475]","[0.5424, 0.5051]","[0.543, 0.4452]","[0.4212, 0.3878]","[0.4633, 0.5079]","[0.5223, 0.4821]","[0.5426, 0.4332]"
"[0.7311, 0.1741]","[0.7157, 0.297]","[0.6797, 0.4665]","[0.6891, 0.6161]","[0.6969, 0.7325]","[0.3881, 0.3578]","[0.3843, 0.5876]","[0.4012, 0.7182]","[0.399, 0.8123]","[0.3895, 0.3515]","[0.4581, 0.5563]","[0.5455, 0.5173]","[0.5653, 0.4401]","[0.407, 0.374]","[0.4743, 0.5463]","[0.545, 0.4999]","[0.5448, 0.4388]","[0.4207, 0.3936]","[0.4593, 0.5106]","[0.5167, 0.4813]","[0.5375, 0.4311]"
"[0.7327, 0.175]","[0.7172, 0.2997]","[0.6785, 0.4689]","[0.6871, 0.6174]","[0.7, 0.7331]","[0.3913, 0.3592]","[0.3814, 0.5903]","[0.3984, 0.723]","[0.3973, 0.8184]","[0.3938, 0.3554]","[0.4654, 0.5601]","[0.5493, 0.5208]","[0.5612, 0.4436]","[0.4117, 0.3793]","[0.4816, 0.5521]","[0.5489, 0.5063]","[0.5424, 0.4458]","[0.4256, 0.4005]","[0.4643, 0.5179]","[0.5187, 0.4886]","[0.5355, 0.4384]"
"[0.7289, 0.1684]","[0.718, 0.2976]","[0.6816, 0.4689]","[0.6877, 0.6171]","[0.7011, 0.7304]","[0.3916, 0.3602]","[0.3861, 0.5923]","[0.4042, 0.7222]","[0.4027, 0.815]","[0.3891, 0.353]","[0.4635, 0.5558]","[0.5468, 0.5157]","[0.5598, 0.4385]","[0.4034, 0.3719]","[0.4761, 0.5441]","[0.5426, 0.4996]","[0.5378, 0.4376]","[0.4144, 0.3889]","[0.4537, 0.5077]","[0.5132, 0.4819]","[0.5327, 0.4316]"
"[0.733, 0.1638]","[0.722, 0.2923]","[0.6856, 0.4616]","[0.6901, 0.61]","[0.7035, 0.7214]","[0.3949, 0.3508]","[0.3892, 0.5792]","[0.406, 0.7098]","[0.4057, 0.8027]","[0.3859, 0.3443]","[0.4576, 0.5466]","[0.5451, 0.5123]","[0.5663, 0.4379]","[0.3978, 0.3612]","[0.4693, 0.5354]","[0.5411, 0.496]","[0.546, 0.4362]","[0.4089, 0.375]","[0.4514, 0.4969]","[0.5165, 0.4757]","[0.5448, 0.4281]"
