[0.6026, 0.8538],[0.4124, 0.7881],[0.2642, 0.6275],[0.2268, 0.4434],[0.3111, 0.328],[0.3716, 0.4434],[0.3778, 0.3107],[0.3869, 0.4467],[0.392, 0.5637],[0.4909, 0.4426],[0.4885, 0.3125],[0.4929, 0.4917],[0.4949, 0.6191],[0.6055, 0.4598],[0.6007, 0.3473],[0.5893, 0.5204],[0.5829, 0.6429],[0.7251, 0.4972],[0.7085, 0.3862],[0.6899, 0.5046],[0.6787, 0.6]
[0.6107, 0.8697],[0.4131, 0.7922],[0.2581, 0.6328],[0.2293, 0.4392],[0.327, 0.3283],[0.3638, 0.4416],[0.3679, 0.3078],[0.3813, 0.4433],[0.3921, 0.5633],[0.4869, 0.4403],[0.488, 0.3148],[0.4976, 0.4913],[0.5023, 0.6222],[0.6062, 0.4559],[0.6065, 0.3416],[0.5977, 0.5151],[0.5882, 0.6455],[0.7266, 0.4922],[0.7149, 0.384],[0.6964, 0.5018],[0.6839, 0.6011]
[0.6108, 0.8725],[0.4114, 0.7863],[0.2592, 0.6324],[0.2285, 0.4397],[0.322, 0.3263],[0.3627, 0.4415],[0.3698, 0.3073],[0.3817, 0.4417],[0.3905, 0.5625],[0.4868, 0.4426],[0.489, 0.3147],[0.4989, 0.4894],[0.5016, 0.6221],[0.6059, 0.459],[0.606, 0.3453],[0.5984, 0.5166],[0.5874, 0.6462],[0.726, 0.4963],[0.7129, 0.388],[0.6965, 0.5031],[0.6839, 0.6011]
[0.6135, 0.8734],[0.412, 0.7837],[0.2614, 0.6301],[0.2309, 0.437],[0.3261, 0.3226],[0.3663, 0.4422],[0.3755, 0.3093],[0.3876, 0.4412],[0.3961, 0.5625],[0.4895, 0.4434],[0.4922, 0.3176],[0.5028, 0.4907],[0.5055, 0.6244],[0.608, 0.4593],[0.6087, 0.3463],[0.6015, 0.517],[0.5905, 0.6483],[0.7277, 0.4961],[0.7142, 0.3878],[0.699, 0.5033],[0.6877, 0.6021]
[0.6147, 0.8759],[0.4128, 0.7869],[0.2605, 0.6337],[0.2312, 0.4398],[0.3265, 0.3234],[0.3641, 0.4418],[0.3728, 0.3103],[0.3882, 0.4408],[0.3983, 0.5635],[0.4878, 0.4417],[0.4905, 0.3162],[0.5049, 0.4894],[0.5102, 0.6269],[0.6068, 0.4574],[0.6082, 0.345],[0.6024, 0.5154],[0.5922, 0.6505],[0.7267, 0.4942],[0.7131, 0.3867],[0.6985, 0.5004],[0.6873, 0.6009]
[0.6149, 0.8744],[0.4134, 0.7836],[0.2627, 0.6314],[0.2323, 0.4394],[0.3266, 0.325],[0.3674, 0.4389],[0.3749, 0.3108],[0.3891, 0.4434],[0.3998, 0.5669],[0.4905, 0.4403],[0.4921, 0.3173],[0.5048, 0.4911],[0.5097, 0.627],[0.6088, 0.4573],[0.609, 0.3459],[0.6018, 0.5159],[0.5914, 0.6491],[0.7279, 0.4949],[0.7144, 0.3873],[0.6986, 0.5014],[0.6873, 0.6006]
[0.6164, 0.8751],[0.415, 0.7846],[0.2634, 0.6344],[0.2304, 0.4425],[0.3246, 0.3249],[0.366, 0.4399],[0.3723, 0.3127],[0.3873, 0.4461],[0.3995, 0.5704],[0.4898, 0.4394],[0.4893, 0.316],[0.5031, 0.4911],[0.5107, 0.6284],[0.6087, 0.4558],[0.6085, 0.3439],[0.6017, 0.5157],[0.5925, 0.6509],[0.7282, 0.4933],[0.7148, 0.3876],[0.698, 0.5019],[0.6857, 0.6016]
[0.6176, 0.8788],[0.4137, 0.7838],[0.2634, 0.6326],[0.2342, 0.4412],[0.3285, 0.324],[0.3679, 0.4389],[0.3747, 0.3145],[0.3903, 0.4475],[0.4023, 0.5732],[0.4905, 0.4385],[0.4903, 0.3172],[0.5044, 0.491],[0.5118, 0.6292],[0.6088, 0.455],[0.6087, 0.3439],[0.6022, 0.5141],[0.593, 0.65],[0.7276, 0.4924],[0.7143, 0.3869],[0.6983, 0.5003],[0.6869, 0.5993]
[0.6174, 0.8828],[0.414, 0.7865],[0.2631, 0.6349],[0.2321, 0.4431],[0.3283, 0.3282],[0.3655, 0.4421],[0.373, 0.3136],[0.3901, 0.4477],[0.4011, 0.5736],[0.4891, 0.4412],[0.4911, 0.3189],[0.5061, 0.4913],[0.5107, 0.6287],[0.6082, 0.4565],[0.61, 0.3454],[0.6039, 0.5129],[0.5925, 0.6482],[0.7272, 0.4924],[0.7155, 0.385],[0.6999, 0.4963],[0.6868, 0.5963]
[0.617, 0.8859],[0.4133, 0.7841],[0.2648, 0.6329],[0.2319, 0.4419],[0.3261, 0.3266],[0.365, 0.4405],[0.3751, 0.3142],[0.3921, 0.4475],[0.4028, 0.573],[0.4888, 0.4401],[0.4921, 0.3188],[0.5077, 0.4918],[0.5127, 0.6289],[0.6081, 0.4567],[0.6109, 0.3468],[0.6051, 0.5154],[0.5935, 0.6501],[0.7273, 0.4943],[0.7166, 0.3879],[0.7009, 0.5012],[0.6875, 0.6001]
