"[0.5709, 0.8804]","[0.3773, 0.795]","[0.2554, 0.6092]","[0.2342, 0.4286]","[0.2876, 0.308]","[0.41, 0.4279]","[0.3869, 0.3004]","[0.3691, 0.46]","[0.3824, 0.5499]","[0.5232, 0.4395]","[0.4883, 0.3187]","[0.4665, 0.5046]","[0.4929, 0.5665]","[0.6346, 0.4725]","[0.5972, 0.367]","[0.568, 0.5376]","[0.5957, 0.5908]","[0.7598, 0.5198]","[0.7103, 0.4225]","[0.6718, 0.5373]","[0.6919, 0.5835]"
"[0.5752, 0.8894]","[0.3779, 0.796]","[0.2535, 0.6106]","[0.2368, 0.434]","[0.2952, 0.3145]","[0.4146, 0.4319]","[0.3779, 0.3055]","[0.3649, 0.4571]","[0.3851, 0.5507]","[0.5291, 0.4436]","[0.4878, 0.3216]","[0.4677, 0.5023]","[0.4961, 0.5724]","[0.6434, 0.4755]","[0.598, 0.3711]","[0.5699, 0.5367]","[0.5961, 0.5968]","[0.7682, 0.5251]","[0.7118, 0.4252]","[0.6755, 0.533]","[0.6946, 0.5845]"
"[0.5812, 0.8959]","[0.3828, 0.7975]","[0.2576, 0.614]","[0.2414, 0.4361]","[0.2962, 0.3124]","[0.4165, 0.4321]","[0.3812, 0.3061]","[0.3707, 0.4594]","[0.3914, 0.5498]","[0.5314, 0.4431]","[0.4914, 0.324]","[0.4735, 0.506]","[0.5022, 0.5712]","[0.6457, 0.4748]","[0.602, 0.3739]","[0.5759, 0.541]","[0.6026, 0.5981]","[0.7704, 0.5246]","[0.7119, 0.4296]","[0.679, 0.5394]","[0.7007, 0.5882]"
"[0.5783, 0.8973]","[0.3788, 0.7949]","[0.257, 0.614]","[0.2425, 0.4367]","[0.2934, 0.3111]","[0.4142, 0.4336]","[0.3822, 0.3057]","[0.3711, 0.4593]","[0.3902, 0.5513]","[0.53, 0.4452]","[0.4921, 0.3278]","[0.4732, 0.5082]","[0.4993, 0.5737]","[0.6441, 0.4764]","[0.602, 0.3752]","[0.5751, 0.5419]","[0.5999, 0.6002]","[0.7681, 0.5251]","[0.7109, 0.4315]","[0.6772, 0.5417]","[0.6969, 0.5911]"
"[0.5794, 0.9044]","[0.3783, 0.7981]","[0.2559, 0.6158]","[0.242, 0.4375]","[0.2944, 0.31]","[0.4159, 0.4346]","[0.3836, 0.3103]","[0.3722, 0.4639]","[0.3914, 0.5556]","[0.5311, 0.446]","[0.4927, 0.3284]","[0.4743, 0.5088]","[0.5007, 0.5744]","[0.645, 0.4773]","[0.603, 0.3759]","[0.5762, 0.5423]","[0.6013, 0.6011]","[0.769, 0.5268]","[0.7124, 0.431]","[0.6783, 0.5412]","[0.6977, 0.5918]"
"[0.5786, 0.9075]","[0.3788, 0.7996]","[0.2572, 0.6183]","[0.2426, 0.4398]","[0.2979, 0.315]","[0.4153, 0.4373]","[0.3837, 0.3081]","[0.3706, 0.4605]","[0.3889, 0.5552]","[0.5294, 0.4486]","[0.4924, 0.3289]","[0.4738, 0.5088]","[0.5005, 0.5778]","[0.6433, 0.4795]","[0.6039, 0.3738]","[0.5763, 0.5405]","[0.6004, 0.6037]","[0.7679, 0.5296]","[0.7147, 0.428]","[0.6788, 0.5388]","[0.6961, 0.5927]"
"[0.5799, 0.911]","[0.3792, 0.8]","[0.2572, 0.619]","[0.2417, 0.4422]","[0.2968, 0.3171]","[0.4167, 0.4367]","[0.3809, 0.3107]","[0.3696, 0.4641]","[0.3897, 0.5565]","[0.5304, 0.4476]","[0.4916, 0.3288]","[0.473, 0.5102]","[0.5008, 0.5772]","[0.6444, 0.4785]","[0.6031, 0.3749]","[0.576, 0.5422]","[0.6019, 0.6022]","[0.7687, 0.5284]","[0.7135, 0.4302]","[0.6782, 0.5415]","[0.6972, 0.593]"
"[0.5822, 0.9117]","[0.3825, 0.7996]","[0.2586, 0.6196]","[0.2417, 0.4417]","[0.2973, 0.3165]","[0.4177, 0.434]","[0.3802, 0.3099]","[0.3701, 0.4649]","[0.3915, 0.5557]","[0.5323, 0.4438]","[0.4906, 0.3283]","[0.4741, 0.5102]","[0.5041, 0.5742]","[0.6462, 0.475]","[0.6029, 0.3749]","[0.5766, 0.5409]","[0.604, 0.5968]","[0.7703, 0.5258]","[0.7129, 0.4314]","[0.6775, 0.5421]","[0.6977, 0.5912]"
"[0.5789, 0.9124]","[0.3787, 0.7981]","[0.2585, 0.6171]","[0.2431, 0.4401]","[0.298, 0.3148]","[0.4161, 0.4355]","[0.3793, 0.3094]","[0.3683, 0.463]","[0.3895, 0.557]","[0.5307, 0.4454]","[0.49, 0.3285]","[0.4726, 0.5094]","[0.5018, 0.5777]","[0.6452, 0.4762]","[0.6013, 0.3756]","[0.5747, 0.5404]","[0.6016, 0.5989]","[0.7697, 0.5265]","[0.7119, 0.4307]","[0.6758, 0.5399]","[0.6955, 0.5897]"
"[0.5818, 0.9125]","[0.3803, 0.801]","[0.2597, 0.6195]","[0.244, 0.4419]","[0.2942, 0.3152]","[0.4148, 0.4383]","[0.3816, 0.3111]","[0.3718, 0.4638]","[0.3904, 0.56]","[0.5302, 0.4471]","[0.4921, 0.3303]","[0.4754, 0.5099]","[0.5011, 0.579]","[0.6454, 0.4772]","[0.6038, 0.3747]","[0.5781, 0.5389]","[0.6027, 0.5986]","[0.7697, 0.5267]","[0.7148, 0.4315]","[0.6796, 0.5395]","[0.6982, 0.5889]"
"[0.5807, 0.9134]","[0.3809, 0.8017]","[0.2595, 0.6191]","[0.2433, 0.4417]","[0.2954, 0.3164]","[0.4195, 0.4345]","[0.38, 0.3115]","[0.3704, 0.4657]","[0.3921, 0.5584]","[0.5341, 0.4435]","[0.49, 0.3283]","[0.4731, 0.5104]","[0.5033, 0.5761]","[0.6479, 0.4745]","[0.6015, 0.3753]","[0.5749, 0.5413]","[0.6028, 0.5975]","[0.7716, 0.5246]","[0.7122, 0.4313]","[0.6759, 0.5407]","[0.6965, 0.5887]"
