"[0.5554, 0.7809]","[0.4132, 0.6964]","[0.3187, 0.5632]","[0.2996, 0.4193]","[0.3518, 0.3219]","[0.4098, 0.4337]","[0.4187, 0.3465]","[0.4165, 0.4509]","[0.4138, 0.5434]","[0.498, 0.4434]","[0.5002, 0.3604]","[0.4945, 0.4921]","[0.4882, 0.5915]","[0.582, 0.4658]","[0.5823, 0.4011]","[0.5665, 0.5287]","[0.5541, 0.6197]","[0.6685, 0.5012]","[0.6599, 0.4408]","[0.6412, 0.5277]","[0.6281, 0.5899]"
"[0.5578, 0.7888]","[0.414, 0.6991]","[0.3196, 0.5616]","[0.3016, 0.4212]","[0.3481, 0.3173]","[0.4047, 0.4373]","[0.4104, 0.354]","[0.4141, 0.4558]","[0.4161, 0.5488]","[0.4959, 0.4457]","[0.4968, 0.3682]","[0.493, 0.5022]","[0.4912, 0.6013]","[0.5834, 0.4682]","[0.5839, 0.402]","[0.5654, 0.5313]","[0.5534, 0.624]","[0.6699, 0.5045]","[0.6598, 0.4402]","[0.6372, 0.5261]","[0.6243, 0.591]"
"[0.5571, 0.7857]","[0.4154, 0.6944]","[0.3221, 0.5569]","[0.3053, 0.4174]","[0.3547, 0.3165]","[0.4135, 0.431]","[0.4148, 0.3528]","[0.4154, 0.4571]","[0.4172, 0.5495]","[0.5024, 0.4402]","[0.4973, 0.3674]","[0.4925, 0.5026]","[0.4925, 0.6003]","[0.589, 0.4641]","[0.5829, 0.4015]","[0.5636, 0.532]","[0.5534, 0.6239]","[0.6754, 0.5025]","[0.6593, 0.4417]","[0.6361, 0.529]","[0.6254, 0.5934]"
"[0.5596, 0.7835]","[0.416, 0.6915]","[0.322, 0.556]","[0.3064, 0.4175]","[0.3571, 0.3174]","[0.4133, 0.4297]","[0.416, 0.3519]","[0.4181, 0.4551]","[0.4198, 0.5494]","[0.5033, 0.4392]","[0.5002, 0.368]","[0.4973, 0.5028]","[0.497, 0.6042]","[0.5901, 0.4629]","[0.5873, 0.4015]","[0.5689, 0.531]","[0.5568, 0.6267]","[0.6752, 0.5017]","[0.6631, 0.4411]","[0.6399, 0.5283]","[0.6265, 0.5961]"
"[0.5569, 0.7849]","[0.413, 0.6923]","[0.3222, 0.5538]","[0.3096, 0.4153]","[0.3586, 0.3148]","[0.4157, 0.4287]","[0.4169, 0.3517]","[0.4176, 0.4565]","[0.4202, 0.55]","[0.5051, 0.439]","[0.5011, 0.3675]","[0.4963, 0.5025]","[0.4972, 0.6026]","[0.5913, 0.4637]","[0.5868, 0.4009]","[0.5672, 0.5305]","[0.5569, 0.625]","[0.6767, 0.5027]","[0.6619, 0.4401]","[0.6385, 0.5269]","[0.6274, 0.5936]"
"[0.5551, 0.7827]","[0.4132, 0.6968]","[0.3162, 0.5585]","[0.2992, 0.4208]","[0.3499, 0.3201]","[0.4047, 0.4276]","[0.4048, 0.348]","[0.4121, 0.4488]","[0.4178, 0.5448]","[0.4963, 0.4362]","[0.4928, 0.3648]","[0.494, 0.4985]","[0.4961, 0.6016]","[0.5843, 0.4598]","[0.5803, 0.4002]","[0.5661, 0.5278]","[0.557, 0.6239]","[0.6702, 0.4985]","[0.6557, 0.4354]","[0.6358, 0.5193]","[0.6251, 0.5866]"
"[0.5535, 0.788]","[0.4121, 0.6949]","[0.3188, 0.5582]","[0.3003, 0.4203]","[0.3513, 0.3179]","[0.4101, 0.4302]","[0.4098, 0.3517]","[0.4135, 0.4533]","[0.4172, 0.5479]","[0.4989, 0.4391]","[0.4931, 0.3665]","[0.4909, 0.4988]","[0.4917, 0.5995]","[0.585, 0.4619]","[0.5791, 0.3997]","[0.5619, 0.5266]","[0.5518, 0.6209]","[0.6705, 0.4985]","[0.6531, 0.4348]","[0.6323, 0.519]","[0.6227, 0.5845]"
"[0.5546, 0.787]","[0.4129, 0.6944]","[0.3179, 0.5594]","[0.2983, 0.4208]","[0.3505, 0.3199]","[0.4093, 0.431]","[0.4074, 0.3508]","[0.4127, 0.4522]","[0.4178, 0.5484]","[0.4987, 0.4394]","[0.4915, 0.3659]","[0.4906, 0.4981]","[0.4932, 0.6011]","[0.5853, 0.462]","[0.5793, 0.3996]","[0.5627, 0.5262]","[0.5535, 0.6228]","[0.6707, 0.499]","[0.6542, 0.437]","[0.6328, 0.5199]","[0.623, 0.5863]"
"[0.5559, 0.7879]","[0.4139, 0.6938]","[0.319, 0.56]","[0.298, 0.4226]","[0.3484, 0.3209]","[0.409, 0.4327]","[0.407, 0.3516]","[0.4129, 0.4515]","[0.4179, 0.5472]","[0.498, 0.4409]","[0.4915, 0.3675]","[0.4907, 0.4991]","[0.4918, 0.6014]","[0.5844, 0.4634]","[0.5788, 0.4005]","[0.5626, 0.5266]","[0.5525, 0.6226]","[0.6691, 0.5]","[0.6532, 0.4378]","[0.6325, 0.52]","[0.6224, 0.5854]"
"[0.5562, 0.787]","[0.4146, 0.6966]","[0.3198, 0.5618]","[0.2991, 0.4231]","[0.3506, 0.321]","[0.4103, 0.432]","[0.408, 0.3503]","[0.4132, 0.4533]","[0.4181, 0.5498]","[0.4993, 0.4405]","[0.492, 0.3664]","[0.4903, 0.4991]","[0.4913, 0.6017]","[0.5854, 0.4629]","[0.5794, 0.3999]","[0.5614, 0.5266]","[0.5504, 0.6222]","[0.6708, 0.4992]","[0.6541, 0.4379]","[0.6317, 0.5208]","[0.62, 0.5865]"
"[0.5544, 0.7856]","[0.4144, 0.6965]","[0.3176, 0.5632]","[0.2936, 0.425]","[0.3465, 0.3235]","[0.4046, 0.4328]","[0.4029, 0.3476]","[0.4097, 0.4493]","[0.4155, 0.5467]","[0.4954, 0.4416]","[0.4903, 0.3652]","[0.4895, 0.4973]","[0.4893, 0.6022]","[0.5831, 0.4643]","[0.5789, 0.3995]","[0.5628, 0.5258]","[0.5511, 0.6232]","[0.669, 0.5015]","[0.6545, 0.4366]","[0.6334, 0.5189]","[0.6208, 0.5869]"
"[0.5542, 0.7881]","[0.4124, 0.6964]","[0.3177, 0.5627]","[0.2974, 0.4241]","[0.35, 0.3212]","[0.4067, 0.4332]","[0.4057, 0.3525]","[0.4116, 0.4523]","[0.4167, 0.5489]","[0.4958, 0.4416]","[0.4906, 0.3648]","[0.4896, 0.4951]","[0.4897, 0.5996]","[0.5825, 0.4644]","[0.579, 0.3993]","[0.5617, 0.5247]","[0.5492, 0.6217]","[0.6678, 0.5017]","[0.6535, 0.4367]","[0.6316, 0.5188]","[0.6184, 0.5865]"
"[0.5554, 0.787]","[0.4119, 0.7012]","[0.3141, 0.5641]","[0.2943, 0.425]","[0.3437, 0.3221]","[0.4052, 0.434]","[0.4034, 0.3485]","[0.4082, 0.4518]","[0.413, 0.5481]","[0.4954, 0.4427]","[0.4898, 0.3635]","[0.4891, 0.4977]","[0.4901, 0.6029]","[0.5822, 0.4656]","[0.5767, 0.3985]","[0.5609, 0.5271]","[0.5506, 0.625]","[0.6684, 0.5023]","[0.6521, 0.4372]","[0.6304, 0.5193]","[0.618, 0.5861]"
"[0.5547, 0.7859]","[0.4104, 0.7006]","[0.3122, 0.5645]","[0.2925, 0.4264]","[0.3385, 0.3229]","[0.3989, 0.4324]","[0.3989, 0.3484]","[0.4065, 0.4494]","[0.4121, 0.5454]","[0.4902, 0.4412]","[0.4875, 0.3641]","[0.4887, 0.4973]","[0.4892, 0.6021]","[0.578, 0.464]","[0.5755, 0.3994]","[0.5614, 0.5273]","[0.5505, 0.6236]","[0.6645, 0.5012]","[0.65, 0.4383]","[0.631, 0.5225]","[0.6198, 0.5895]"
"[0.5541, 0.7848]","[0.4097, 0.6999]","[0.3111, 0.565]","[0.2897, 0.4251]","[0.3417, 0.3213]","[0.4009, 0.4348]","[0.3988, 0.3505]","[0.4042, 0.4521]","[0.4097, 0.5471]","[0.4911, 0.4429]","[0.4869, 0.3635]","[0.4868, 0.4971]","[0.4878, 0.601]","[0.5779, 0.4647]","[0.574, 0.3996]","[0.5596, 0.5281]","[0.55, 0.6233]","[0.6643, 0.5002]","[0.6481, 0.4363]","[0.6294, 0.5201]","[0.6197, 0.586]"
"[0.5519, 0.7856]","[0.4087, 0.7027]","[0.3086, 0.5691]","[0.2841, 0.4291]","[0.3356, 0.3249]","[0.3937, 0.4371]","[0.394, 0.35]","[0.4017, 0.4499]","[0.4075, 0.5456]","[0.4849, 0.4442]","[0.484, 0.3663]","[0.4856, 0.499]","[0.4851, 0.6033]","[0.5728, 0.4649]","[0.5719, 0.3992]","[0.5585, 0.5267]","[0.5471, 0.6233]","[0.6597, 0.5005]","[0.6476, 0.437]","[0.6289, 0.521]","[0.6163, 0.5891]"
"[0.5474, 0.783]","[0.4037, 0.6981]","[0.3071, 0.5645]","[0.2855, 0.4267]","[0.3306, 0.322]","[0.3908, 0.4345]","[0.3919, 0.3493]","[0.3992, 0.4488]","[0.4046, 0.5429]","[0.4823, 0.4425]","[0.4836, 0.3664]","[0.4826, 0.4976]","[0.4797, 0.6002]","[0.5694, 0.4637]","[0.5712, 0.4012]","[0.5542, 0.5273]","[0.5394, 0.6213]","[0.6559, 0.4989]","[0.6461, 0.4394]","[0.6252, 0.5245]","[0.6094, 0.5919]"
"[0.5451, 0.7854]","[0.4028, 0.6976]","[0.3064, 0.565]","[0.2842, 0.4266]","[0.334, 0.3224]","[0.3943, 0.4356]","[0.3958, 0.353]","[0.4014, 0.4546]","[0.4067, 0.5484]","[0.4846, 0.4436]","[0.4841, 0.3648]","[0.4814, 0.4968]","[0.4794, 0.5994]","[0.571, 0.4648]","[0.5724, 0.4004]","[0.5532, 0.5273]","[0.5382, 0.6216]","[0.6568, 0.5001]","[0.6467, 0.4399]","[0.6242, 0.5253]","[0.6086, 0.5923]"
"[0.5458, 0.7846]","[0.404, 0.6999]","[0.3051, 0.5666]","[0.2816, 0.4278]","[0.3298, 0.3242]","[0.3921, 0.4375]","[0.3916, 0.3508]","[0.398, 0.4507]","[0.4029, 0.5446]","[0.4831, 0.4449]","[0.4808, 0.3653]","[0.4783, 0.4976]","[0.4764, 0.5996]","[0.5707, 0.4664]","[0.5697, 0.3981]","[0.5512, 0.5257]","[0.5375, 0.6209]","[0.6572, 0.5024]","[0.645, 0.4397]","[0.6225, 0.5239]","[0.608, 0.5904]"
"[0.5456, 0.7843]","[0.4028, 0.6999]","[0.3063, 0.5667]","[0.2847, 0.4305]","[0.3262, 0.3261]","[0.3887, 0.4348]","[0.3884, 0.3501]","[0.3962, 0.4495]","[0.4017, 0.5439]","[0.48, 0.4423]","[0.4786, 0.3653]","[0.4775, 0.4959]","[0.4754, 0.5988]","[0.5674, 0.4635]","[0.5667, 0.4002]","[0.5499, 0.527]","[0.5363, 0.622]","[0.6541, 0.4988]","[0.6408, 0.4403]","[0.62, 0.5249]","[0.6061, 0.591]"
"[0.5451, 0.7857]","[0.4019, 0.6996]","[0.3052, 0.5654]","[0.2828, 0.4269]","[0.3303, 0.3235]","[0.3907, 0.4356]","[0.3907, 0.3509]","[0.3968, 0.4521]","[0.4026, 0.5454]","[0.4815, 0.4434]","[0.4794, 0.3642]","[0.4774, 0.4973]","[0.4769, 0.5989]","[0.5688, 0.4649]","[0.5676, 0.3994]","[0.55, 0.5282]","[0.5373, 0.6222]","[0.6557, 0.5003]","[0.6419, 0.4381]","[0.6206, 0.5236]","[0.608, 0.5893]"
"[0.5451, 0.7859]","[0.4024, 0.7019]","[0.304, 0.5675]","[0.2816, 0.4279]","[0.3284, 0.3237]","[0.3875, 0.4361]","[0.3899, 0.3493]","[0.3963, 0.4512]","[0.4006, 0.5454]","[0.4792, 0.4434]","[0.4798, 0.3662]","[0.4774, 0.4995]","[0.4746, 0.6014]","[0.5669, 0.4646]","[0.568, 0.4003]","[0.5501, 0.5282]","[0.5355, 0.6225]","[0.6536, 0.4999]","[0.6425, 0.4393]","[0.6209, 0.525]","[0.606, 0.5915]"
"[0.5448, 0.7866]","[0.4026, 0.7014]","[0.3039, 0.5686]","[0.2792, 0.4291]","[0.3281, 0.3239]","[0.388, 0.4375]","[0.3901, 0.3518]","[0.3962, 0.4537]","[0.4012, 0.5474]","[0.4794, 0.4448]","[0.4788, 0.3659]","[0.4767, 0.4997]","[0.4746, 0.6014]","[0.5672, 0.4659]","[0.5682, 0.3997]","[0.5498, 0.5286]","[0.5347, 0.623]","[0.6541, 0.5011]","[0.6435, 0.4379]","[0.6212, 0.5236]","[0.6051, 0.5907]"
"[0.5444, 0.7862]","[0.402, 0.7013]","[0.3027, 0.568]","[0.28, 0.4283]","[0.3273, 0.3235]","[0.3864, 0.4352]","[0.388, 0.3504]","[0.3958, 0.4534]","[0.4013, 0.5482]","[0.4781, 0.4421]","[0.4776, 0.3654]","[0.4768, 0.5001]","[0.4751, 0.602]","[0.5659, 0.4634]","[0.5676, 0.3993]","[0.5499, 0.5281]","[0.5347, 0.6222]","[0.6524, 0.4987]","[0.6426, 0.4382]","[0.6203, 0.5239]","[0.6036, 0.59]"
"[0.5424, 0.7859]","[0.3973, 0.6983]","[0.2988, 0.5637]","[0.2776, 0.4255]","[0.3243, 0.3234]","[0.3864, 0.4355]","[0.3889, 0.3527]","[0.3956, 0.4526]","[0.3997, 0.5466]","[0.4774, 0.443]","[0.4779, 0.3662]","[0.4774, 0.4992]","[0.4748, 0.6034]","[0.5649, 0.4641]","[0.5673, 0.4004]","[0.5493, 0.527]","[0.5332, 0.6232]","[0.6508, 0.5002]","[0.6441, 0.4388]","[0.6214, 0.5232]","[0.603, 0.592]"
"[0.5386, 0.7841]","[0.3956, 0.6952]","[0.2976, 0.5631]","[0.2761, 0.4269]","[0.324, 0.3264]","[0.3871, 0.433]","[0.3864, 0.3514]","[0.3912, 0.4495]","[0.3943, 0.5431]","[0.4775, 0.4401]","[0.4734, 0.3662]","[0.472, 0.4976]","[0.4704, 0.6006]","[0.5651, 0.4621]","[0.5618, 0.4008]","[0.5445, 0.526]","[0.5302, 0.621]","[0.6515, 0.4997]","[0.6393, 0.4398]","[0.6161, 0.5229]","[0.5992, 0.5897]"
"[0.5374, 0.7817]","[0.3942, 0.6932]","[0.2966, 0.562]","[0.275, 0.4264]","[0.3242, 0.3245]","[0.3856, 0.4331]","[0.386, 0.3533]","[0.3932, 0.4509]","[0.3979, 0.5446]","[0.4757, 0.44]","[0.4747, 0.3658]","[0.4738, 0.4958]","[0.4709, 0.6002]","[0.5625, 0.4611]","[0.5622, 0.4006]","[0.545, 0.5239]","[0.5301, 0.6193]","[0.6482, 0.4973]","[0.6387, 0.4382]","[0.6168, 0.5191]","[0.6002, 0.5853]"
"[0.5381, 0.7802]","[0.395, 0.6959]","[0.296, 0.5622]","[0.2734, 0.4249]","[0.3238, 0.3217]","[0.3852, 0.4336]","[0.3838, 0.3531]","[0.3921, 0.452]","[0.3987, 0.5458]","[0.476, 0.4405]","[0.4734, 0.3647]","[0.4731, 0.4967]","[0.4717, 0.6001]","[0.5636, 0.462]","[0.5613, 0.3991]","[0.5454, 0.5249]","[0.5327, 0.6189]","[0.6507, 0.498]","[0.6383, 0.4372]","[0.6185, 0.5192]","[0.6057, 0.5833]"
"[0.5372, 0.7808]","[0.3956, 0.6971]","[0.2965, 0.5648]","[0.2728, 0.4275]","[0.3233, 0.3236]","[0.3851, 0.4335]","[0.3818, 0.3517]","[0.3904, 0.4529]","[0.3977, 0.5471]","[0.4761, 0.4397]","[0.4718, 0.3636]","[0.4707, 0.4973]","[0.4704, 0.6003]","[0.5638, 0.461]","[0.5604, 0.3982]","[0.5429, 0.5261]","[0.5303, 0.6204]","[0.6512, 0.4968]","[0.6369, 0.4384]","[0.6154, 0.5221]","[0.6017, 0.5862]"
"[0.5366, 0.7815]","[0.3942, 0.6954]","[0.2953, 0.564]","[0.2712, 0.4265]","[0.3228, 0.3238]","[0.3826, 0.4339]","[0.3831, 0.3516]","[0.3904, 0.4528]","[0.3955, 0.5483]","[0.4745, 0.4403]","[0.4737, 0.3637]","[0.4733, 0.4969]","[0.4714, 0.6017]","[0.5627, 0.4617]","[0.5629, 0.3989]","[0.5463, 0.5261]","[0.5313, 0.6217]","[0.6489, 0.4979]","[0.6392, 0.439]","[0.6182, 0.5226]","[0.6023, 0.588]"
"[0.536, 0.7831]","[0.3923, 0.6967]","[0.2956, 0.5638]","[0.274, 0.4257]","[0.3233, 0.3231]","[0.3843, 0.4359]","[0.3836, 0.3523]","[0.3898, 0.453]","[0.3946, 0.5483]","[0.4754, 0.4424]","[0.4728, 0.3648]","[0.4718, 0.4966]","[0.4701, 0.6025]","[0.5634, 0.4633]","[0.5609, 0.3984]","[0.5442, 0.5252]","[0.5303, 0.6228]","[0.6499, 0.4988]","[0.6362, 0.4375]","[0.6151, 0.5212]","[0.6007, 0.5893]"
"[0.5346, 0.7838]","[0.3935, 0.6969]","[0.2947, 0.5648]","[0.27, 0.4285]","[0.3192, 0.3267]","[0.3831, 0.436]","[0.381, 0.3499]","[0.3877, 0.4498]","[0.3924, 0.5461]","[0.4734, 0.4425]","[0.4694, 0.3638]","[0.4685, 0.4957]","[0.4674, 0.6013]","[0.5612, 0.4638]","[0.5577, 0.3994]","[0.5418, 0.5265]","[0.5295, 0.624]","[0.6476, 0.4995]","[0.634, 0.4371]","[0.6127, 0.5192]","[0.599, 0.5861]"
