"[0.5955, 0.399]","[0.5518, 0.3639]","[0.5228, 0.308]","[0.5164, 0.2407]","[0.5258, 0.1899]","[0.5436, 0.2491]","[0.5435, 0.204]","[0.5473, 0.2422]","[0.5501, 0.2821]","[0.5655, 0.248]","[0.5632, 0.1995]","[0.5669, 0.2552]","[0.5695, 0.3031]","[0.5874, 0.2528]","[0.5852, 0.2094]","[0.5851, 0.2656]","[0.5856, 0.3125]","[0.6106, 0.2636]","[0.6065, 0.2246]","[0.6034, 0.2597]","[0.6028, 0.2937]"
"[0.5943, 0.3982]","[0.551, 0.3666]","[0.5223, 0.3098]","[0.5162, 0.2409]","[0.5249, 0.189]","[0.5439, 0.2535]","[0.5425, 0.2053]","[0.546, 0.2404]","[0.5493, 0.2784]","[0.5657, 0.2506]","[0.563, 0.202]","[0.5665, 0.2564]","[0.569, 0.3035]","[0.5873, 0.2535]","[0.5852, 0.2104]","[0.5848, 0.2673]","[0.5844, 0.315]","[0.6098, 0.2614]","[0.6057, 0.2232]","[0.6031, 0.2599]","[0.602, 0.2958]"
"[0.5944, 0.3989]","[0.551, 0.3661]","[0.5226, 0.3102]","[0.5165, 0.2416]","[0.5261, 0.19]","[0.5446, 0.2533]","[0.5435, 0.2062]","[0.5466, 0.2414]","[0.5493, 0.2792]","[0.5663, 0.2503]","[0.5632, 0.202]","[0.5667, 0.256]","[0.5691, 0.3029]","[0.588, 0.2533]","[0.5857, 0.2111]","[0.5852, 0.2677]","[0.5843, 0.3153]","[0.6106, 0.2613]","[0.6065, 0.2232]","[0.6038, 0.2593]","[0.6021, 0.2949]"
"[0.5949, 0.3963]","[0.5517, 0.3644]","[0.5225, 0.3086]","[0.5166, 0.2397]","[0.526, 0.1878]","[0.545, 0.2513]","[0.5442, 0.2055]","[0.5475, 0.2417]","[0.5505, 0.2798]","[0.5669, 0.2485]","[0.5643, 0.2005]","[0.5676, 0.2551]","[0.5702, 0.3024]","[0.5885, 0.2515]","[0.5867, 0.2097]","[0.5862, 0.2663]","[0.5859, 0.3135]","[0.6109, 0.2597]","[0.607, 0.2215]","[0.6046, 0.2573]","[0.6037, 0.2924]"
"[0.5948, 0.3978]","[0.5519, 0.3654]","[0.523, 0.31]","[0.5167, 0.2409]","[0.5265, 0.1884]","[0.5451, 0.253]","[0.544, 0.2077]","[0.5481, 0.2428]","[0.5516, 0.2803]","[0.567, 0.2497]","[0.5639, 0.2016]","[0.5677, 0.2559]","[0.5704, 0.3031]","[0.5888, 0.2527]","[0.5868, 0.2105]","[0.5864, 0.2677]","[0.586, 0.3156]","[0.6114, 0.2608]","[0.6075, 0.2224]","[0.6052, 0.2585]","[0.6041, 0.294]"
"[0.5943, 0.3983]","[0.5516, 0.364]","[0.5235, 0.3086]","[0.5172, 0.2402]","[0.5263, 0.1884]","[0.545, 0.2521]","[0.5442, 0.2067]","[0.5482, 0.2428]","[0.5515, 0.2807]","[0.5668, 0.2485]","[0.5641, 0.2001]","[0.5677, 0.2543]","[0.5704, 0.3012]","[0.5887, 0.2517]","[0.5869, 0.2093]","[0.5864, 0.2666]","[0.586, 0.3145]","[0.6114, 0.2603]","[0.6076, 0.2213]","[0.605, 0.2581]","[0.604, 0.2938]"
"[0.5945, 0.3979]","[0.5518, 0.3644]","[0.5227, 0.3086]","[0.5162, 0.2401]","[0.5264, 0.1884]","[0.5433, 0.2518]","[0.5424, 0.2056]","[0.5473, 0.2407]","[0.5512, 0.2788]","[0.5656, 0.2478]","[0.5635, 0.1991]","[0.5674, 0.2537]","[0.5702, 0.3011]","[0.5878, 0.2511]","[0.5863, 0.2087]","[0.5863, 0.2665]","[0.5865, 0.3149]","[0.6111, 0.2601]","[0.6071, 0.2202]","[0.6051, 0.2562]","[0.6049, 0.291]"
"[0.5945, 0.398]","[0.5508, 0.363]","[0.5222, 0.3078]","[0.5162, 0.2387]","[0.5268, 0.1872]","[0.544, 0.2521]","[0.5433, 0.2059]","[0.5472, 0.241]","[0.5506, 0.2787]","[0.5659, 0.2492]","[0.5637, 0.1998]","[0.5671, 0.2541]","[0.5697, 0.3015]","[0.5877, 0.2528]","[0.586, 0.2098]","[0.5855, 0.2667]","[0.5852, 0.3144]","[0.6105, 0.2617]","[0.6064, 0.2219]","[0.604, 0.2572]","[0.6036, 0.2916]"
"[0.5946, 0.3988]","[0.5506, 0.3649]","[0.5223, 0.3092]","[0.517, 0.2397]","[0.5271, 0.1887]","[0.5448, 0.2533]","[0.5439, 0.2061]","[0.5475, 0.243]","[0.551, 0.2817]","[0.567, 0.2507]","[0.5645, 0.2016]","[0.5679, 0.2568]","[0.5708, 0.3037]","[0.5889, 0.2545]","[0.5865, 0.2101]","[0.5863, 0.2669]","[0.5867, 0.3144]","[0.6119, 0.2635]","[0.6073, 0.2231]","[0.6049, 0.2584]","[0.605, 0.2923]"
"[0.5948, 0.398]","[0.5522, 0.3655]","[0.5234, 0.3096]","[0.5171, 0.2407]","[0.5272, 0.1888]","[0.5453, 0.2529]","[0.5446, 0.2057]","[0.5485, 0.2427]","[0.5519, 0.2816]","[0.5671, 0.2501]","[0.5648, 0.2]","[0.5681, 0.2552]","[0.5709, 0.3027]","[0.5888, 0.2533]","[0.587, 0.2091]","[0.5866, 0.2663]","[0.5867, 0.3139]","[0.6116, 0.2619]","[0.6071, 0.222]","[0.6046, 0.2581]","[0.6042, 0.2932]"
"[0.5954, 0.3969]","[0.5528, 0.366]","[0.5237, 0.309]","[0.517, 0.2403]","[0.5268, 0.1885]","[0.5447, 0.2521]","[0.5435, 0.2047]","[0.548, 0.2418]","[0.5518, 0.2804]","[0.5668, 0.249]","[0.5642, 0.1994]","[0.5679, 0.2548]","[0.571, 0.3021]","[0.5887, 0.2522]","[0.5868, 0.2081]","[0.5867, 0.2659]","[0.5869, 0.3136]","[0.6116, 0.2606]","[0.6075, 0.2212]","[0.6049, 0.2576]","[0.6043, 0.2927]"
