[0.5056, 0.8769],[0.355, 0.7973],[0.3231, 0.5881],[0.4587, 0.4808],[0.5983, 0.4374],[0.3846, 0.4282],[0.36, 0.2872],[0.3456, 0.4092],[0.3509, 0.5279],[0.5132, 0.4276],[0.4875, 0.2672],[0.4494, 0.4025],[0.4334, 0.533],[0.6363, 0.467],[0.6144, 0.2917],[0.559, 0.4198],[0.5276, 0.5443],[0.7549, 0.5394],[0.6729, 0.4896],[0.5963, 0.6043],[0.5521, 0.7011]
[0.5259, 0.9356],[0.3472, 0.8059],[0.3349, 0.5706],[0.4969, 0.4619],[0.6342, 0.3905],[0.3667, 0.4242],[0.342, 0.2728],[0.3351, 0.391],[0.3402, 0.5151],[0.4993, 0.424],[0.4691, 0.2538],[0.4384, 0.3908],[0.4253, 0.5279],[0.6264, 0.4645],[0.6084, 0.2744],[0.5496, 0.4112],[0.5083, 0.5416],[0.7447, 0.5383],[0.6539, 0.4777],[0.5812, 0.604],[0.5401, 0.7036]
[0.5259, 0.9701],[0.3404, 0.8237],[0.3271, 0.5833],[0.4939, 0.4609],[0.626, 0.3762],[0.3652, 0.4291],[0.3306, 0.2677],[0.3241, 0.3965],[0.3363, 0.5275],[0.4951, 0.4269],[0.463, 0.2471],[0.4275, 0.3883],[0.416, 0.5262],[0.6193, 0.4666],[0.5991, 0.2673],[0.539, 0.4072],[0.5049, 0.5372],[0.7365, 0.539],[0.6385, 0.472],[0.5715, 0.6003],[0.5448, 0.6989]
[0.523, 0.9782],[0.34, 0.8126],[0.3273, 0.5818],[0.4948, 0.4632],[0.6223, 0.3775],[0.3623, 0.4303],[0.3279, 0.2627],[0.3221, 0.3926],[0.3352, 0.5246],[0.4924, 0.4305],[0.4631, 0.2445],[0.4279, 0.3859],[0.4155, 0.5211],[0.6161, 0.4723],[0.6001, 0.2711],[0.5396, 0.4092],[0.5053, 0.5347],[0.7327, 0.5477],[0.6453, 0.4708],[0.581, 0.5926],[0.5565, 0.6865]
[0.5255, 0.9813],[0.3407, 0.8206],[0.3287, 0.5816],[0.4953, 0.4578],[0.6212, 0.3691],[0.3631, 0.4287],[0.3322, 0.26],[0.3227, 0.3947],[0.3339, 0.5295],[0.4925, 0.4286],[0.4659, 0.2401],[0.427, 0.3829],[0.4133, 0.5185],[0.6158, 0.4696],[0.6022, 0.2671],[0.54, 0.4053],[0.5058, 0.5299],[0.7329, 0.5427],[0.6473, 0.4681],[0.5818, 0.5887],[0.5575, 0.6795]
[0.5271, 0.9844],[0.3416, 0.8238],[0.3295, 0.5793],[0.4991, 0.4589],[0.6305, 0.3758],[0.3639, 0.4306],[0.3347, 0.2574],[0.3255, 0.3901],[0.3377, 0.5243],[0.493, 0.4306],[0.4674, 0.2383],[0.4277, 0.3806],[0.4143, 0.5165],[0.6159, 0.471],[0.6061, 0.2634],[0.5413, 0.4041],[0.5053, 0.5312],[0.7326, 0.5431],[0.6498, 0.4626],[0.582, 0.5852],[0.5563, 0.6787]
[0.5275, 0.987],[0.34, 0.8261],[0.3274, 0.5806],[0.4897, 0.4507],[0.6177, 0.3634],[0.3661, 0.434],[0.3414, 0.2582],[0.3328, 0.3888],[0.343, 0.521],[0.4959, 0.433],[0.4735, 0.2409],[0.4355, 0.3831],[0.4208, 0.5167],[0.6199, 0.4715],[0.6115, 0.264],[0.5452, 0.4068],[0.5066, 0.5344],[0.737, 0.5423],[0.6595, 0.4618],[0.5904, 0.5806],[0.5631, 0.6709]
[0.5318, 0.9903],[0.3469, 0.8296],[0.3312, 0.5862],[0.4934, 0.4587],[0.6233, 0.374],[0.3655, 0.4377],[0.3431, 0.2596],[0.3341, 0.3919],[0.3438, 0.5234],[0.4955, 0.4363],[0.4766, 0.2424],[0.4373, 0.3854],[0.4209, 0.5172],[0.6186, 0.4756],[0.6129, 0.2668],[0.5471, 0.4085],[0.5076, 0.5345],[0.7351, 0.5472],[0.6568, 0.4637],[0.5898, 0.5832],[0.5639, 0.6739]
[0.5301, 0.9863],[0.3426, 0.8265],[0.3238, 0.5877],[0.4919, 0.468],[0.6255, 0.3865],[0.3619, 0.4383],[0.334, 0.2623],[0.3233, 0.3973],[0.3332, 0.532],[0.4895, 0.4384],[0.4696, 0.2434],[0.4291, 0.3886],[0.4115, 0.5235],[0.6116, 0.4775],[0.6038, 0.269],[0.5399, 0.4139],[0.5019, 0.5426],[0.7299, 0.5473],[0.6496, 0.4647],[0.584, 0.585],[0.5583, 0.6778]
[0.5195, 0.9829],[0.3319, 0.8207],[0.3187, 0.5823],[0.4902, 0.4685],[0.627, 0.3947],[0.3606, 0.437],[0.3338, 0.2656],[0.3204, 0.3966],[0.3285, 0.528],[0.489, 0.4369],[0.4672, 0.2456],[0.4246, 0.3885],[0.4065, 0.5221],[0.6118, 0.4761],[0.6048, 0.2698],[0.5369, 0.4143],[0.4961, 0.5432],[0.7292, 0.5461],[0.6486, 0.4673],[0.5792, 0.5853],[0.5506, 0.6756]
[0.5164, 0.9918],[0.3338, 0.8333],[0.3191, 0.587],[0.4818, 0.4646],[0.6074, 0.3797],[0.3504, 0.4368],[0.3168, 0.2667],[0.3087, 0.4003],[0.3214, 0.5344],[0.4797, 0.4339],[0.4518, 0.2481],[0.415, 0.3956],[0.4026, 0.5316],[0.6035, 0.4726],[0.5918, 0.2744],[0.5305, 0.4162],[0.4943, 0.5415],[0.7215, 0.5429],[0.6424, 0.4698],[0.5759, 0.5901],[0.5475, 0.6803]
[0.5158, 0.9852],[0.3328, 0.83],[0.3097, 0.5907],[0.4704, 0.4672],[0.601, 0.382],[0.3462, 0.4343],[0.3105, 0.2661],[0.3047, 0.4039],[0.3179, 0.5414],[0.4727, 0.4326],[0.4432, 0.247],[0.4083, 0.3935],[0.3935, 0.5292],[0.5966, 0.4719],[0.5831, 0.2717],[0.5241, 0.4139],[0.487, 0.5412],[0.7169, 0.5431],[0.6289, 0.4717],[0.5633, 0.5935],[0.5362, 0.687]
[0.5078, 0.9763],[0.3179, 0.8127],[0.296, 0.5838],[0.4568, 0.4682],[0.5908, 0.3951],[0.338, 0.4334],[0.3016, 0.269],[0.2911, 0.4006],[0.3022, 0.5326],[0.4652, 0.4329],[0.4343, 0.2486],[0.3983, 0.395],[0.3845, 0.5341],[0.5902, 0.4729],[0.5732, 0.2737],[0.5122, 0.4099],[0.4748, 0.538],[0.7105, 0.5467],[0.6251, 0.4749],[0.5569, 0.5923],[0.5254, 0.687]
[0.5058, 0.9787],[0.312, 0.8154],[0.2931, 0.5854],[0.4595, 0.4716],[0.595, 0.3959],[0.3391, 0.4354],[0.3058, 0.2738],[0.2935, 0.4046],[0.3037, 0.5337],[0.4702, 0.435],[0.4377, 0.2516],[0.3982, 0.396],[0.3839, 0.5336],[0.5959, 0.4742],[0.578, 0.2696],[0.5114, 0.4075],[0.4721, 0.538],[0.7146, 0.5464],[0.6242, 0.4696],[0.5512, 0.5855],[0.5177, 0.6793]
[0.5056, 0.9816],[0.3139, 0.8208],[0.2998, 0.586],[0.4726, 0.4708],[0.6065, 0.3894],[0.3365, 0.4329],[0.3017, 0.2727],[0.2914, 0.4068],[0.3037, 0.5375],[0.4685, 0.4322],[0.435, 0.251],[0.3974, 0.3998],[0.3854, 0.5378],[0.5939, 0.4728],[0.5752, 0.2741],[0.512, 0.416],[0.4755, 0.5445],[0.7105, 0.5453],[0.6186, 0.4733],[0.5505, 0.5949],[0.522, 0.6874]
[0.4997, 0.9834],[0.3081, 0.8222],[0.2847, 0.5901],[0.4467, 0.4729],[0.58, 0.3962],[0.3279, 0.4389],[0.2875, 0.2727],[0.28, 0.4017],[0.294, 0.5346],[0.4568, 0.4358],[0.4223, 0.2495],[0.3875, 0.3964],[0.3769, 0.5373],[0.5809, 0.4747],[0.5622, 0.2751],[0.502, 0.4122],[0.4663, 0.5418],[0.6985, 0.5474],[0.6155, 0.4759],[0.5479, 0.5928],[0.5163, 0.6867]
[0.4945, 0.9891],[0.3045, 0.828],[0.2844, 0.5912],[0.4452, 0.4724],[0.5783, 0.3942],[0.3289, 0.4349],[0.291, 0.2722],[0.2779, 0.4097],[0.2887, 0.5437],[0.459, 0.4334],[0.422, 0.2507],[0.3807, 0.3998],[0.3666, 0.538],[0.584, 0.4728],[0.562, 0.2719],[0.4964, 0.4139],[0.459, 0.5436],[0.7025, 0.5447],[0.6136, 0.4707],[0.543, 0.5888],[0.5127, 0.681]
[0.5005, 0.9975],[0.312, 0.8398],[0.2881, 0.5985],[0.4475, 0.4786],[0.5761, 0.394],[0.3241, 0.4412],[0.279, 0.2714],[0.2695, 0.4066],[0.2847, 0.5409],[0.4513, 0.4372],[0.4153, 0.2489],[0.375, 0.4019],[0.3657, 0.543],[0.5743, 0.4766],[0.5547, 0.2774],[0.4897, 0.4208],[0.4565, 0.5494],[0.6916, 0.549],[0.6108, 0.4723],[0.5439, 0.5921],[0.5183, 0.6852]
[0.4912, 0.9877],[0.3031, 0.8278],[0.2806, 0.5936],[0.4412, 0.4744],[0.5736, 0.3943],[0.322, 0.442],[0.2854, 0.2706],[0.2725, 0.4035],[0.2839, 0.5366],[0.4482, 0.4396],[0.4183, 0.2481],[0.3765, 0.3958],[0.3615, 0.5348],[0.5716, 0.4783],[0.5536, 0.2723],[0.4882, 0.4161],[0.4524, 0.5476],[0.6909, 0.5502],[0.6072, 0.4715],[0.5386, 0.5901],[0.511, 0.6843]
[0.4966, 0.99],[0.3074, 0.8338],[0.2836, 0.5961],[0.4443, 0.4719],[0.577, 0.3875],[0.3189, 0.443],[0.2857, 0.2711],[0.2751, 0.4043],[0.2865, 0.5371],[0.447, 0.4393],[0.4165, 0.2504],[0.3784, 0.3975],[0.3654, 0.5349],[0.5709, 0.4764],[0.552, 0.2761],[0.4906, 0.4212],[0.4557, 0.5509],[0.6898, 0.5466],[0.6061, 0.473],[0.5405, 0.5945],[0.5134, 0.6874]
[0.4872, 0.9818],[0.2991, 0.8195],[0.2779, 0.5885],[0.4375, 0.4714],[0.5689, 0.3926],[0.3201, 0.4364],[0.2856, 0.2732],[0.2769, 0.4057],[0.2882, 0.5383],[0.4467, 0.434],[0.4147, 0.2514],[0.3783, 0.3972],[0.3646, 0.5349],[0.5708, 0.472],[0.551, 0.2728],[0.4901, 0.4158],[0.455, 0.5473],[0.6895, 0.5432],[0.6001, 0.4717],[0.5348, 0.5926],[0.5093, 0.6873]
[0.4882, 0.9866],[0.3045, 0.8303],[0.2818, 0.5953],[0.4369, 0.4738],[0.5699, 0.3946],[0.3219, 0.4398],[0.2912, 0.272],[0.2879, 0.4029],[0.3007, 0.5328],[0.4505, 0.4372],[0.4221, 0.2534],[0.3901, 0.3979],[0.3772, 0.5328],[0.5753, 0.4751],[0.5581, 0.2757],[0.4991, 0.418],[0.4632, 0.5473],[0.6951, 0.5453],[0.6082, 0.4729],[0.5396, 0.5896],[0.5091, 0.6805]
[0.4964, 0.9839],[0.3095, 0.8258],[0.2859, 0.5943],[0.4428, 0.4754],[0.5811, 0.4021],[0.329, 0.4418],[0.2976, 0.2738],[0.2929, 0.4044],[0.3048, 0.5336],[0.4568, 0.4389],[0.4278, 0.2555],[0.3941, 0.3981],[0.3795, 0.5312],[0.581, 0.4767],[0.564, 0.2776],[0.5031, 0.4168],[0.4644, 0.5438],[0.7011, 0.5466],[0.6166, 0.4728],[0.5473, 0.5877],[0.5149, 0.6786]
[0.5007, 0.9872],[0.3123, 0.8296],[0.2902, 0.5988],[0.4506, 0.4811],[0.5867, 0.4063],[0.3323, 0.4487],[0.301, 0.2796],[0.2932, 0.4113],[0.3039, 0.5402],[0.4606, 0.4447],[0.4303, 0.2588],[0.396, 0.4011],[0.3827, 0.5343],[0.5846, 0.4811],[0.5678, 0.2778],[0.5069, 0.4161],[0.4688, 0.5431],[0.7046, 0.5499],[0.6234, 0.4726],[0.5552, 0.5864],[0.5228, 0.6766]
[0.4952, 0.9862],[0.3118, 0.8368],[0.2855, 0.6012],[0.4431, 0.4774],[0.5781, 0.3979],[0.3241, 0.4522],[0.2896, 0.278],[0.2845, 0.4136],[0.3001, 0.5488],[0.4489, 0.4482],[0.4184, 0.2567],[0.3869, 0.401],[0.3786, 0.5385],[0.5729, 0.4841],[0.5579, 0.281],[0.5018, 0.4208],[0.4703, 0.5498],[0.6967, 0.5526],[0.6118, 0.4782],[0.5458, 0.5981],[0.5193, 0.6942]
[0.4949, 0.9866],[0.3081, 0.8425],[0.2804, 0.6084],[0.4355, 0.4805],[0.5637, 0.3954],[0.3176, 0.4517],[0.2866, 0.2794],[0.2807, 0.4155],[0.295, 0.5511],[0.4449, 0.448],[0.4165, 0.2559],[0.3822, 0.3993],[0.3715, 0.5362],[0.5683, 0.4846],[0.5544, 0.2786],[0.4972, 0.4195],[0.4655, 0.5495],[0.6893, 0.5544],[0.6059, 0.4751],[0.5417, 0.5964],[0.5165, 0.6932]
[0.4895, 0.9852],[0.3042, 0.8406],[0.2809, 0.6045],[0.4415, 0.4736],[0.5711, 0.3857],[0.3067, 0.4472],[0.2773, 0.2792],[0.2761, 0.4135],[0.2938, 0.5491],[0.436, 0.4444],[0.4094, 0.2559],[0.3772, 0.4004],[0.3664, 0.5387],[0.5626, 0.4812],[0.5476, 0.2747],[0.4917, 0.4162],[0.4601, 0.547],[0.6855, 0.5497],[0.5963, 0.4754],[0.5323, 0.5986],[0.508, 0.6942]
[0.4829, 0.9825],[0.2945, 0.8339],[0.2715, 0.5995],[0.4323, 0.4758],[0.5598, 0.3911],[0.3077, 0.4461],[0.2722, 0.2809],[0.2675, 0.4155],[0.2865, 0.5501],[0.4365, 0.4425],[0.4062, 0.2535],[0.369, 0.3961],[0.3593, 0.5332],[0.5612, 0.4794],[0.5442, 0.2746],[0.4836, 0.4139],[0.4523, 0.543],[0.6821, 0.5482],[0.5918, 0.4747],[0.526, 0.5951],[0.5023, 0.6889]
[0.4778, 0.9844],[0.2886, 0.8301],[0.2702, 0.5953],[0.4326, 0.474],[0.5635, 0.3934],[0.3121, 0.4465],[0.2765, 0.2797],[0.2686, 0.4145],[0.2828, 0.5461],[0.4417, 0.4443],[0.4091, 0.2535],[0.3716, 0.3989],[0.3609, 0.5354],[0.5668, 0.482],[0.5491, 0.2749],[0.4839, 0.4156],[0.4481, 0.545],[0.687, 0.5514],[0.6043, 0.4719],[0.5335, 0.5873],[0.5032, 0.6792]
[0.4792, 0.9967],[0.2963, 0.8434],[0.2719, 0.6058],[0.4248, 0.4801],[0.5512, 0.3935],[0.3101, 0.4508],[0.2666, 0.2792],[0.2608, 0.4161],[0.2768, 0.5494],[0.435, 0.4475],[0.3979, 0.2582],[0.3639, 0.4085],[0.3579, 0.5452],[0.5578, 0.4862],[0.5398, 0.2848],[0.4783, 0.4263],[0.4459, 0.5527],[0.6784, 0.5577],[0.6076, 0.4717],[0.5377, 0.586],[0.5049, 0.6788]
[0.4821, 0.9957],[0.2914, 0.8395],[0.2667, 0.6035],[0.4276, 0.4792],[0.561, 0.3982],[0.3073, 0.4515],[0.2713, 0.2805],[0.2653, 0.4166],[0.2837, 0.5495],[0.4354, 0.4477],[0.4048, 0.2556],[0.368, 0.4019],[0.3594, 0.5373],[0.5586, 0.4849],[0.542, 0.2793],[0.48, 0.4216],[0.4478, 0.5494],[0.6781, 0.5543],[0.5997, 0.4725],[0.5338, 0.5896],[0.5086, 0.6813]
[0.4796, 0.9948],[0.2913, 0.8373],[0.2653, 0.6024],[0.4243, 0.4781],[0.5582, 0.3958],[0.3078, 0.4492],[0.271, 0.2779],[0.2658, 0.4135],[0.2837, 0.546],[0.4359, 0.4464],[0.4054, 0.2542],[0.369, 0.4004],[0.3587, 0.5366],[0.5594, 0.4841],[0.543, 0.2788],[0.4795, 0.4205],[0.4441, 0.5492],[0.6791, 0.554],[0.6011, 0.4694],[0.5323, 0.5854],[0.5027, 0.6776]
[0.4815, 0.9938],[0.292, 0.8324],[0.2661, 0.5996],[0.422, 0.4791],[0.5523, 0.3995],[0.3077, 0.4502],[0.2715, 0.2802],[0.2657, 0.416],[0.281, 0.5464],[0.4356, 0.4457],[0.4045, 0.2546],[0.3684, 0.4015],[0.3572, 0.5366],[0.5589, 0.4817],[0.5429, 0.2782],[0.4794, 0.4191],[0.443, 0.5462],[0.6782, 0.5506],[0.6016, 0.47],[0.534, 0.5846],[0.5049, 0.6754]
[0.4796, 0.994],[0.2895, 0.8312],[0.2584, 0.5983],[0.4065, 0.477],[0.5355, 0.4001],[0.308, 0.4479],[0.2734, 0.276],[0.2649, 0.4078],[0.2778, 0.5406],[0.4351, 0.4445],[0.4076, 0.2525],[0.3679, 0.3969],[0.3531, 0.5331],[0.558, 0.4818],[0.5422, 0.2776],[0.477, 0.4182],[0.4404, 0.5469],[0.6764, 0.5526],[0.6015, 0.4688],[0.5338, 0.5824],[0.5056, 0.6735]
[0.4753, 0.989],[0.287, 0.828],[0.26, 0.5966],[0.4101, 0.4776],[0.534, 0.3979],[0.3056, 0.4429],[0.2683, 0.2748],[0.2597, 0.4097],[0.2743, 0.5419],[0.432, 0.4389],[0.4011, 0.2505],[0.3613, 0.3974],[0.3488, 0.5347],[0.5543, 0.4761],[0.5347, 0.2753],[0.4705, 0.4176],[0.4364, 0.5468],[0.6724, 0.5474],[0.5911, 0.4721],[0.5234, 0.5883],[0.4969, 0.6796]
[0.4766, 0.9899],[0.2888, 0.8321],[0.2579, 0.6022],[0.4041, 0.4795],[0.5311, 0.3998],[0.3023, 0.4458],[0.2632, 0.2779],[0.2562, 0.4149],[0.2708, 0.5463],[0.4292, 0.4405],[0.3957, 0.2496],[0.359, 0.3994],[0.3483, 0.5379],[0.5526, 0.4775],[0.5322, 0.2766],[0.4697, 0.4212],[0.4356, 0.5509],[0.6723, 0.5496],[0.5947, 0.4709],[0.5266, 0.5879],[0.4973, 0.6807]
[0.4747, 0.9937],[0.2858, 0.8349],[0.2662, 0.5969],[0.4292, 0.4708],[0.56, 0.3837],[0.2966, 0.4462],[0.2636, 0.2774],[0.2537, 0.4118],[0.2665, 0.54],[0.4255, 0.4416],[0.3927, 0.2515],[0.3551, 0.4014],[0.3442, 0.5395],[0.5505, 0.4761],[0.5276, 0.2747],[0.4661, 0.4248],[0.4328, 0.5565],[0.6706, 0.5435],[0.5827, 0.4757],[0.5185, 0.6022],[0.4943, 0.6961]
[0.4771, 0.9896],[0.2856, 0.8325],[0.2632, 0.5959],[0.4229, 0.4736],[0.5521, 0.3909],[0.2987, 0.4477],[0.2664, 0.277],[0.2572, 0.4103],[0.27, 0.5387],[0.4273, 0.4426],[0.3971, 0.251],[0.3578, 0.4003],[0.3443, 0.5378],[0.5516, 0.4767],[0.5294, 0.2749],[0.4673, 0.4256],[0.4335, 0.5571],[0.6719, 0.5441],[0.5837, 0.4771],[0.5174, 0.6036],[0.4916, 0.6972]
[0.4766, 0.9885],[0.2848, 0.8349],[0.2582, 0.5989],[0.4165, 0.4792],[0.5489, 0.4006],[0.2984, 0.4502],[0.2687, 0.2765],[0.2561, 0.41],[0.2666, 0.5384],[0.4257, 0.4455],[0.3996, 0.2522],[0.3575, 0.3989],[0.3404, 0.5354],[0.5497, 0.4794],[0.5302, 0.2753],[0.4667, 0.4225],[0.4308, 0.5518],[0.6717, 0.5458],[0.5856, 0.4732],[0.5169, 0.5956],[0.4877, 0.6884]
[0.4766, 0.985],[0.2839, 0.8327],[0.2565, 0.6008],[0.4149, 0.4806],[0.5465, 0.4018],[0.3008, 0.4478],[0.2667, 0.2758],[0.2527, 0.4089],[0.2638, 0.5366],[0.4267, 0.4438],[0.3988, 0.2523],[0.3546, 0.3981],[0.3375, 0.5328],[0.5492, 0.4792],[0.5307, 0.2759],[0.4645, 0.4224],[0.428, 0.5507],[0.6694, 0.5476],[0.5858, 0.4696],[0.518, 0.5922],[0.491, 0.6858]
[0.4741, 0.9849],[0.2824, 0.8357],[0.2543, 0.6007],[0.414, 0.4806],[0.545, 0.4009],[0.296, 0.4449],[0.2607, 0.2756],[0.251, 0.4122],[0.2657, 0.5426],[0.4218, 0.4396],[0.3913, 0.2504],[0.3518, 0.399],[0.3393, 0.5345],[0.5447, 0.4739],[0.5235, 0.2724],[0.4623, 0.4215],[0.43, 0.551],[0.6658, 0.5406],[0.576, 0.4684],[0.5127, 0.5958],[0.4914, 0.6908]
[0.4743, 0.9835],[0.2802, 0.837],[0.2498, 0.5994],[0.4077, 0.4796],[0.5401, 0.4024],[0.2937, 0.4431],[0.2607, 0.275],[0.2484, 0.4117],[0.2621, 0.5418],[0.4197, 0.4382],[0.3907, 0.2493],[0.35, 0.3983],[0.3368, 0.5338],[0.5432, 0.4725],[0.5242, 0.2703],[0.4614, 0.4191],[0.4279, 0.5483],[0.665, 0.5396],[0.5776, 0.464],[0.5101, 0.5887],[0.4845, 0.6823]
[0.4682, 0.9778],[0.2761, 0.8249],[0.2444, 0.5941],[0.3979, 0.4756],[0.5326, 0.4046],[0.292, 0.4446],[0.2577, 0.2758],[0.2489, 0.4117],[0.2613, 0.5415],[0.4176, 0.4391],[0.3886, 0.2485],[0.3503, 0.3969],[0.3347, 0.5331],[0.5412, 0.4726],[0.5235, 0.2678],[0.4624, 0.4167],[0.4263, 0.548],[0.6627, 0.5394],[0.5804, 0.4625],[0.5127, 0.5839],[0.4823, 0.6775]
[0.4626, 0.9772],[0.2713, 0.8211],[0.2415, 0.5879],[0.397, 0.4739],[0.5272, 0.3992],[0.2899, 0.4352],[0.254, 0.2741],[0.2461, 0.411],[0.2599, 0.5398],[0.4161, 0.4314],[0.3846, 0.2462],[0.3475, 0.3964],[0.3335, 0.5335],[0.5395, 0.4667],[0.5186, 0.269],[0.4575, 0.4197],[0.4218, 0.5507],[0.6601, 0.5346],[0.5727, 0.4652],[0.5057, 0.5885],[0.477, 0.6813]
