"[0.4545, 0.7786]","[0.5787, 0.7454]","[0.6609, 0.6057]","[0.5896, 0.5097]","[0.4821, 0.4413]","[0.6326, 0.3903]","[0.6719, 0.2654]","[0.6838, 0.408]","[0.6733, 0.5506]","[0.5077, 0.3889]","[0.5432, 0.2191]","[0.5585, 0.3948]","[0.555, 0.5389]","[0.3832, 0.4269]","[0.41, 0.2552]","[0.4465, 0.4168]","[0.4546, 0.54]","[0.2596, 0.5011]","[0.2918, 0.4449]","[0.3537, 0.5854]","[0.3861, 0.6899]"
"[0.4402, 0.8847]","[0.6268, 0.8417]","[0.7135, 0.6107]","[0.5614, 0.4708]","[0.4005, 0.4136]","[0.6591, 0.436]","[0.6947, 0.2788]","[0.6877, 0.3818]","[0.6678, 0.5251]","[0.5026, 0.4291]","[0.5508, 0.2369]","[0.564, 0.3815]","[0.5669, 0.542]","[0.3582, 0.4637]","[0.3941, 0.2415]","[0.4418, 0.3917]","[0.4684, 0.5408]","[0.2113, 0.5416]","[0.2926, 0.4662]","[0.3739, 0.605]","[0.4219, 0.7318]"
"[0.4436, 0.9499]","[0.6454, 0.8648]","[0.7163, 0.6036]","[0.5318, 0.4556]","[0.3483, 0.4102]","[0.6626, 0.4425]","[0.6995, 0.2642]","[0.6956, 0.387]","[0.6792, 0.53]","[0.5096, 0.4453]","[0.5636, 0.2257]","[0.578, 0.3757]","[0.5749, 0.535]","[0.3651, 0.4848]","[0.3949, 0.2329]","[0.4453, 0.3995]","[0.469, 0.5518]","[0.2182, 0.5661]","[0.2898, 0.4623]","[0.371, 0.6121]","[0.4173, 0.7411]"
"[0.4461, 0.9948]","[0.6485, 0.8546]","[0.6969, 0.5976]","[0.4883, 0.4558]","[0.305, 0.3949]","[0.6696, 0.4459]","[0.7038, 0.2631]","[0.6978, 0.3907]","[0.6876, 0.537]","[0.5163, 0.4483]","[0.5678, 0.2267]","[0.5796, 0.3876]","[0.5812, 0.5519]","[0.3694, 0.4866]","[0.3988, 0.2395]","[0.4493, 0.4127]","[0.473, 0.5623]","[0.2221, 0.5708]","[0.3072, 0.4843]","[0.3852, 0.6365]","[0.4274, 0.7531]"
"[0.438, 1.0108]","[0.6524, 0.863]","[0.7066, 0.6106]","[0.4957, 0.4709]","[0.3098, 0.413]","[0.672, 0.4521]","[0.7115, 0.2596]","[0.6959, 0.3986]","[0.6778, 0.55]","[0.518, 0.4549]","[0.5681, 0.2207]","[0.5764, 0.3858]","[0.5768, 0.5547]","[0.3695, 0.4891]","[0.3991, 0.2424]","[0.4496, 0.414]","[0.4714, 0.5627]","[0.2249, 0.5669]","[0.3121, 0.4912]","[0.3895, 0.6404]","[0.426, 0.7509]"
"[0.4383, 1.0178]","[0.651, 0.8602]","[0.71, 0.6107]","[0.5027, 0.4667]","[0.3215, 0.4041]","[0.6776, 0.4571]","[0.7121, 0.2642]","[0.6949, 0.399]","[0.6807, 0.5473]","[0.5223, 0.4588]","[0.5691, 0.2215]","[0.5738, 0.3848]","[0.5752, 0.554]","[0.3719, 0.4926]","[0.3982, 0.2436]","[0.4485, 0.4172]","[0.4732, 0.5678]","[0.2253, 0.571]","[0.3143, 0.4939]","[0.3912, 0.6431]","[0.4291, 0.7546]"
"[0.4387, 1.0261]","[0.6487, 0.8734]","[0.7067, 0.6178]","[0.5003, 0.4667]","[0.3193, 0.399]","[0.6765, 0.4644]","[0.7074, 0.2703]","[0.6921, 0.4044]","[0.6793, 0.5514]","[0.5212, 0.465]","[0.5673, 0.2255]","[0.5734, 0.3888]","[0.574, 0.5583]","[0.3699, 0.4971]","[0.3964, 0.2445]","[0.4475, 0.4175]","[0.4713, 0.568]","[0.2218, 0.5736]","[0.3124, 0.4948]","[0.3899, 0.6461]","[0.4263, 0.76]"
"[0.4356, 1.0307]","[0.6469, 0.8803]","[0.7116, 0.6245]","[0.5108, 0.4776]","[0.3315, 0.4143]","[0.6777, 0.4643]","[0.7108, 0.2691]","[0.6924, 0.4046]","[0.6753, 0.5523]","[0.5212, 0.4637]","[0.5667, 0.2222]","[0.5716, 0.3836]","[0.5712, 0.5537]","[0.3692, 0.4953]","[0.3951, 0.2475]","[0.4459, 0.419]","[0.4701, 0.5689]","[0.2225, 0.5709]","[0.3129, 0.4973]","[0.3922, 0.646]","[0.4308, 0.7578]"
"[0.4308, 1.0351]","[0.6421, 0.8885]","[0.7079, 0.6258]","[0.5044, 0.4748]","[0.3259, 0.4089]","[0.6781, 0.466]","[0.7119, 0.2659]","[0.695, 0.3997]","[0.6792, 0.5466]","[0.5204, 0.465]","[0.5647, 0.2216]","[0.5725, 0.3805]","[0.5752, 0.5498]","[0.3678, 0.4962]","[0.394, 0.2416]","[0.448, 0.4126]","[0.4748, 0.5649]","[0.2214, 0.571]","[0.3142, 0.4943]","[0.3927, 0.6453]","[0.4296, 0.7618]"
"[0.4172, 1.0364]","[0.6326, 0.893]","[0.7004, 0.6328]","[0.4971, 0.4831]","[0.3171, 0.42]","[0.6733, 0.4658]","[0.7093, 0.2662]","[0.6896, 0.402]","[0.672, 0.5479]","[0.5166, 0.464]","[0.5628, 0.2222]","[0.5686, 0.3806]","[0.57, 0.5488]","[0.3643, 0.4938]","[0.393, 0.2417]","[0.4449, 0.412]","[0.4703, 0.5631]","[0.2196, 0.5668]","[0.3139, 0.4969]","[0.3894, 0.6468]","[0.4237, 0.7608]"
"[0.4254, 1.0392]","[0.6311, 0.893]","[0.6969, 0.6358]","[0.4937, 0.4907]","[0.3161, 0.4273]","[0.6685, 0.4635]","[0.7023, 0.2678]","[0.6857, 0.405]","[0.6715, 0.551]","[0.5118, 0.4627]","[0.5551, 0.227]","[0.5635, 0.3875]","[0.5678, 0.554]","[0.36, 0.4945]","[0.3874, 0.2422]","[0.4401, 0.4135]","[0.4674, 0.5648]","[0.2156, 0.5693]","[0.3066, 0.4969]","[0.384, 0.6486]","[0.4214, 0.7653]"
