"[0.9236, 0.5478]","[0.8876, 0.4073]","[0.7523, 0.3374]","[0.6007, 0.3984]","[0.5079, 0.5005]","[0.5511, 0.35]","[0.3392, 0.341]","[0.2093, 0.3513]","[0.0957, 0.3583]","[0.526, 0.4698]","[0.2995, 0.4604]","[0.1544, 0.4636]","[0.0337, 0.4617]","[0.5476, 0.5801]","[0.3998, 0.6113]","[0.5331, 0.5955]","[0.637, 0.5785]","[0.6074, 0.6838]","[0.4897, 0.7023]","[0.5828, 0.6732]","[0.6668, 0.6545]"
"[0.9508, 0.533]","[0.8873, 0.3873]","[0.727, 0.3207]","[0.5763, 0.405]","[0.4738, 0.5158]","[0.5328, 0.339]","[0.3345, 0.3411]","[0.2064, 0.3582]","[0.0933, 0.3689]","[0.5142, 0.4586]","[0.2603, 0.4521]","[0.0908, 0.4548]","[-0.0558, 0.4529]","[0.5474, 0.5714]","[0.4001, 0.6128]","[0.5356, 0.5928]","[0.6415, 0.5702]","[0.6151, 0.6742]","[0.5006, 0.6932]","[0.5923, 0.6656]","[0.6701, 0.6448]"
"[0.9807, 0.5482]","[0.8974, 0.3964]","[0.7332, 0.3343]","[0.5776, 0.4186]","[0.4624, 0.5272]","[0.5439, 0.3439]","[0.3383, 0.341]","[0.2131, 0.3566]","[0.0971, 0.3671]","[0.5221, 0.4625]","[0.2841, 0.4533]","[0.137, 0.4516]","[0.0123, 0.4483]","[0.5524, 0.5753]","[0.4045, 0.6154]","[0.5393, 0.5922]","[0.6467, 0.571]","[0.6148, 0.6776]","[0.5076, 0.6958]","[0.5975, 0.6681]","[0.6768, 0.6454]"
"[0.9782, 0.5468]","[0.8781, 0.3906]","[0.7186, 0.3333]","[0.5699, 0.418]","[0.4657, 0.5306]","[0.5344, 0.3462]","[0.3314, 0.3425]","[0.2048, 0.3585]","[0.0899, 0.3707]","[0.5187, 0.464]","[0.2718, 0.4543]","[0.1123, 0.4544]","[-0.0195, 0.4538]","[0.5526, 0.5762]","[0.4027, 0.617]","[0.5304, 0.5945]","[0.6392, 0.5724]","[0.6136, 0.6793]","[0.5047, 0.6977]","[0.5854, 0.6694]","[0.664, 0.6453]"
"[0.9787, 0.5426]","[0.8811, 0.3844]","[0.7189, 0.3259]","[0.5667, 0.4174]","[0.4666, 0.532]","[0.5351, 0.3406]","[0.3349, 0.3374]","[0.2104, 0.3512]","[0.0985, 0.363]","[0.516, 0.4601]","[0.2623, 0.4507]","[0.0999, 0.4507]","[-0.0314, 0.4508]","[0.55, 0.5725]","[0.41, 0.6157]","[0.5346, 0.592]","[0.6408, 0.5701]","[0.615, 0.6768]","[0.5049, 0.6953]","[0.5857, 0.6649]","[0.6646, 0.6414]"
"[0.9824, 0.5503]","[0.8821, 0.3859]","[0.7213, 0.327]","[0.5691, 0.4137]","[0.4623, 0.5274]","[0.536, 0.3402]","[0.3366, 0.3362]","[0.2126, 0.3512]","[0.1007, 0.3656]","[0.5183, 0.4597]","[0.2653, 0.4488]","[0.1035, 0.4486]","[-0.0264, 0.4477]","[0.5524, 0.5728]","[0.4102, 0.6174]","[0.5378, 0.5963]","[0.6455, 0.5733]","[0.6132, 0.6782]","[0.5064, 0.6975]","[0.5907, 0.6708]","[0.6715, 0.6467]"
"[0.9862, 0.549]","[0.8862, 0.3903]","[0.7231, 0.3276]","[0.5689, 0.4173]","[0.4662, 0.5329]","[0.5374, 0.3478]","[0.3396, 0.3418]","[0.2179, 0.3577]","[0.1068, 0.3728]","[0.5172, 0.4677]","[0.268, 0.4562]","[0.1092, 0.4544]","[-0.0202, 0.4535]","[0.5506, 0.5809]","[0.4103, 0.6248]","[0.5393, 0.5986]","[0.6468, 0.5745]","[0.6145, 0.6864]","[0.5071, 0.7037]","[0.5918, 0.6729]","[0.6721, 0.6483]"
"[0.98, 0.5552]","[0.8941, 0.3944]","[0.7309, 0.3293]","[0.5756, 0.4192]","[0.4658, 0.5293]","[0.5345, 0.347]","[0.339, 0.3443]","[0.2155, 0.3594]","[0.1008, 0.3739]","[0.5082, 0.4678]","[0.2392, 0.4584]","[0.0601, 0.4618]","[-0.0917, 0.4638]","[0.5398, 0.582]","[0.4032, 0.6276]","[0.5363, 0.6028]","[0.6468, 0.5785]","[0.6058, 0.6852]","[0.4986, 0.7036]","[0.5854, 0.6733]","[0.6666, 0.6515]"
"[0.9982, 0.5575]","[0.9112, 0.3989]","[0.7445, 0.3304]","[0.5833, 0.4118]","[0.4674, 0.5251]","[0.5441, 0.3463]","[0.3465, 0.3409]","[0.2241, 0.3577]","[0.1121, 0.3747]","[0.5186, 0.4671]","[0.251, 0.4591]","[0.0813, 0.4597]","[-0.0566, 0.459]","[0.5506, 0.5829]","[0.4098, 0.6218]","[0.5436, 0.595]","[0.6532, 0.571]","[0.6132, 0.689]","[0.5051, 0.7029]","[0.5923, 0.6717]","[0.6709, 0.6498]"
"[0.9985, 0.5527]","[0.902, 0.4004]","[0.7359, 0.3374]","[0.5764, 0.4242]","[0.4621, 0.5345]","[0.5393, 0.3537]","[0.3399, 0.3467]","[0.219, 0.3629]","[0.1087, 0.3808]","[0.5154, 0.4739]","[0.2499, 0.463]","[0.0822, 0.4614]","[-0.0545, 0.4596]","[0.5486, 0.5871]","[0.4101, 0.6257]","[0.5417, 0.599]","[0.6501, 0.5753]","[0.6148, 0.6905]","[0.5078, 0.7073]","[0.591, 0.6767]","[0.6694, 0.6538]"
"[0.9942, 0.5557]","[0.8985, 0.4028]","[0.7348, 0.3356]","[0.575, 0.4225]","[0.4671, 0.5356]","[0.5325, 0.3525]","[0.3377, 0.3461]","[0.2185, 0.36]","[0.1093, 0.3749]","[0.5094, 0.4723]","[0.2538, 0.4614]","[0.098, 0.4612]","[-0.0278, 0.4609]","[0.5428, 0.5851]","[0.4138, 0.624]","[0.5379, 0.5994]","[0.6424, 0.5775]","[0.6079, 0.6876]","[0.5043, 0.7058]","[0.5844, 0.6771]","[0.6627, 0.6566]"
"[0.9908, 0.5502]","[0.8978, 0.4006]","[0.734, 0.3368]","[0.575, 0.4216]","[0.4674, 0.5355]","[0.535, 0.355]","[0.3382, 0.3483]","[0.219, 0.3624]","[0.1087, 0.3777]","[0.5118, 0.4735]","[0.2554, 0.4608]","[0.0949, 0.4596]","[-0.0354, 0.4589]","[0.5447, 0.585]","[0.4103, 0.626]","[0.5357, 0.6015]","[0.6434, 0.5786]","[0.6093, 0.6862]","[0.5042, 0.7057]","[0.5841, 0.6772]","[0.6635, 0.655]"
"[0.9863, 0.5537]","[0.9035, 0.4023]","[0.7398, 0.3393]","[0.5821, 0.417]","[0.467, 0.5294]","[0.5352, 0.3533]","[0.3288, 0.3471]","[0.2062, 0.3617]","[0.0925, 0.3757]","[0.5111, 0.4706]","[0.2367, 0.4663]","[0.0553, 0.4723]","[-0.0988, 0.4748]","[0.544, 0.5824]","[0.4031, 0.6314]","[0.5261, 0.6082]","[0.6333, 0.5827]","[0.609, 0.6837]","[0.5041, 0.7094]","[0.5793, 0.6805]","[0.6552, 0.6551]"
"[0.9855, 0.5505]","[0.9029, 0.4003]","[0.7391, 0.3392]","[0.5832, 0.4219]","[0.4653, 0.5319]","[0.5307, 0.3526]","[0.3278, 0.347]","[0.2076, 0.3635]","[0.098, 0.382]","[0.5056, 0.4715]","[0.2239, 0.4681]","[0.043, 0.4722]","[-0.1091, 0.4733]","[0.5391, 0.5847]","[0.4026, 0.6313]","[0.5316, 0.6061]","[0.6381, 0.5804]","[0.6053, 0.688]","[0.5033, 0.7119]","[0.5839, 0.6819]","[0.6576, 0.6569]"
"[1.0017, 0.5502]","[0.9046, 0.3984]","[0.7396, 0.3375]","[0.5801, 0.4237]","[0.4679, 0.5353]","[0.5397, 0.3494]","[0.3349, 0.3452]","[0.211, 0.3628]","[0.0996, 0.3791]","[0.5172, 0.4681]","[0.26, 0.4641]","[0.1061, 0.471]","[-0.0193, 0.4738]","[0.5498, 0.5815]","[0.4066, 0.6256]","[0.527, 0.6038]","[0.631, 0.5808]","[0.6119, 0.6865]","[0.5053, 0.7116]","[0.5796, 0.684]","[0.6537, 0.6586]"
"[0.9922, 0.5511]","[0.8948, 0.397]","[0.7329, 0.3383]","[0.5802, 0.4165]","[0.4697, 0.5307]","[0.5365, 0.3579]","[0.329, 0.3513]","[0.2039, 0.3666]","[0.0886, 0.3793]","[0.5176, 0.4747]","[0.2532, 0.4704]","[0.0795, 0.473]","[-0.0656, 0.4739]","[0.5506, 0.5864]","[0.404, 0.6324]","[0.5286, 0.6076]","[0.6369, 0.5832]","[0.6087, 0.6881]","[0.5001, 0.7103]","[0.5755, 0.6837]","[0.6511, 0.6616]"
"[0.9929, 0.5519]","[0.9022, 0.4009]","[0.7377, 0.3403]","[0.5818, 0.4188]","[0.4673, 0.5317]","[0.5354, 0.3562]","[0.3303, 0.3493]","[0.2067, 0.3632]","[0.0932, 0.3762]","[0.517, 0.4729]","[0.2616, 0.4672]","[0.0986, 0.4716]","[-0.0385, 0.4748]","[0.5506, 0.5844]","[0.4071, 0.6334]","[0.5286, 0.6111]","[0.6347, 0.5871]","[0.6086, 0.6859]","[0.5025, 0.7111]","[0.5757, 0.6865]","[0.6501, 0.6642]"
"[0.9913, 0.5551]","[0.9064, 0.4125]","[0.7415, 0.3481]","[0.5807, 0.4226]","[0.4685, 0.5348]","[0.5363, 0.3614]","[0.3315, 0.3525]","[0.2088, 0.3655]","[0.096, 0.3776]","[0.5143, 0.4784]","[0.2533, 0.4673]","[0.0876, 0.4716]","[-0.0524, 0.4739]","[0.5475, 0.5888]","[0.4051, 0.6351]","[0.5285, 0.6144]","[0.6351, 0.5918]","[0.6122, 0.6887]","[0.5034, 0.7108]","[0.5809, 0.6854]","[0.6594, 0.6649]"
"[0.9956, 0.5575]","[0.9076, 0.4091]","[0.7424, 0.3456]","[0.5811, 0.4202]","[0.4648, 0.5322]","[0.5359, 0.3582]","[0.3299, 0.3506]","[0.2061, 0.3647]","[0.0933, 0.3758]","[0.518, 0.4765]","[0.2666, 0.471]","[0.1077, 0.4742]","[-0.0249, 0.4752]","[0.5514, 0.5894]","[0.4085, 0.631]","[0.5294, 0.6094]","[0.6355, 0.5886]","[0.6089, 0.6915]","[0.5029, 0.7112]","[0.5789, 0.6859]","[0.6561, 0.6658]"
"[0.9845, 0.5622]","[0.9003, 0.4138]","[0.7388, 0.3478]","[0.5803, 0.4222]","[0.468, 0.5346]","[0.5338, 0.3642]","[0.3307, 0.354]","[0.2063, 0.3678]","[0.0913, 0.3796]","[0.5115, 0.4797]","[0.252, 0.4688]","[0.0819, 0.4743]","[-0.0619, 0.4768]","[0.5426, 0.5898]","[0.4005, 0.6359]","[0.5242, 0.6201]","[0.6336, 0.5996]","[0.6017, 0.6894]","[0.4979, 0.7127]","[0.5765, 0.6899]","[0.6566, 0.6696]"
"[0.9812, 0.5552]","[0.8913, 0.4022]","[0.7284, 0.3435]","[0.571, 0.4247]","[0.4566, 0.5424]","[0.5325, 0.3598]","[0.3318, 0.3541]","[0.2088, 0.3691]","[0.0962, 0.3831]","[0.5142, 0.4778]","[0.2556, 0.4693]","[0.0887, 0.4713]","[-0.0506, 0.4725]","[0.5465, 0.5908]","[0.4026, 0.6363]","[0.5304, 0.6133]","[0.6411, 0.5891]","[0.603, 0.6932]","[0.4997, 0.7159]","[0.582, 0.6886]","[0.6623, 0.6645]"
"[0.9812, 0.5574]","[0.8911, 0.4069]","[0.7297, 0.346]","[0.5721, 0.4234]","[0.4582, 0.5387]","[0.5352, 0.3597]","[0.3323, 0.3537]","[0.2088, 0.3677]","[0.0959, 0.379]","[0.5179, 0.4775]","[0.2619, 0.4686]","[0.1009, 0.4707]","[-0.034, 0.4703]","[0.5506, 0.59]","[0.407, 0.6344]","[0.5347, 0.6134]","[0.6444, 0.5899]","[0.6071, 0.6917]","[0.5036, 0.7132]","[0.5844, 0.6889]","[0.6628, 0.6674]"
"[0.9713, 0.5481]","[0.8816, 0.398]","[0.72, 0.3432]","[0.5704, 0.427]","[0.4566, 0.5436]","[0.5255, 0.3619]","[0.328, 0.3558]","[0.2056, 0.3699]","[0.0933, 0.382]","[0.5105, 0.4786]","[0.2542, 0.4713]","[0.0899, 0.4735]","[-0.0501, 0.4748]","[0.5452, 0.5902]","[0.4042, 0.6376]","[0.5354, 0.6129]","[0.6448, 0.5865]","[0.6026, 0.6902]","[0.5019, 0.7145]","[0.5855, 0.6878]","[0.663, 0.6637]"
"[0.9757, 0.5463]","[0.8892, 0.4023]","[0.7256, 0.3441]","[0.5695, 0.4253]","[0.4597, 0.5445]","[0.5281, 0.3622]","[0.3266, 0.3568]","[0.2044, 0.3704]","[0.092, 0.3825]","[0.5113, 0.4793]","[0.2589, 0.4726]","[0.0995, 0.4761]","[-0.0354, 0.478]","[0.5458, 0.5903]","[0.4095, 0.6354]","[0.5354, 0.6156]","[0.6435, 0.5929]","[0.6048, 0.6895]","[0.5081, 0.7139]","[0.5872, 0.6895]","[0.6631, 0.6677]"
"[0.9803, 0.5593]","[0.8983, 0.4105]","[0.7305, 0.3487]","[0.5732, 0.4287]","[0.4675, 0.5416]","[0.5345, 0.3619]","[0.3278, 0.3555]","[0.2029, 0.3689]","[0.0895, 0.3815]","[0.5138, 0.4787]","[0.2495, 0.4697]","[0.0783, 0.4758]","[-0.0649, 0.4797]","[0.5454, 0.5916]","[0.4015, 0.6345]","[0.5237, 0.616]","[0.6325, 0.595]","[0.6041, 0.6915]","[0.5022, 0.7119]","[0.5798, 0.687]","[0.6578, 0.6668]"
"[0.9964, 0.5571]","[0.897, 0.4065]","[0.7301, 0.3467]","[0.5722, 0.4295]","[0.4647, 0.5387]","[0.5364, 0.3606]","[0.3309, 0.3554]","[0.207, 0.3697]","[0.095, 0.381]","[0.5175, 0.4786]","[0.2683, 0.4704]","[0.1126, 0.4726]","[-0.0155, 0.4711]","[0.5503, 0.591]","[0.4041, 0.6335]","[0.5241, 0.6154]","[0.632, 0.5945]","[0.6114, 0.6926]","[0.5047, 0.7145]","[0.5783, 0.6897]","[0.6563, 0.6662]"
"[0.989, 0.5568]","[0.8893, 0.4063]","[0.7219, 0.3458]","[0.5687, 0.4314]","[0.467, 0.5452]","[0.5294, 0.3662]","[0.3239, 0.3604]","[0.1993, 0.3748]","[0.0857, 0.3845]","[0.513, 0.484]","[0.273, 0.4776]","[0.1218, 0.4787]","[-0.0044, 0.476]","[0.5451, 0.5954]","[0.3982, 0.6362]","[0.5184, 0.6193]","[0.6261, 0.6011]","[0.6028, 0.6942]","[0.499, 0.7156]","[0.573, 0.6928]","[0.6501, 0.6724]"
"[0.9746, 0.559]","[0.8831, 0.4076]","[0.7202, 0.3432]","[0.5671, 0.4284]","[0.4685, 0.542]","[0.5263, 0.3661]","[0.3219, 0.3623]","[0.1954, 0.3766]","[0.0801, 0.388]","[0.5063, 0.4837]","[0.247, 0.4752]","[0.0761, 0.4807]","[-0.0671, 0.4817]","[0.5375, 0.5938]","[0.3939, 0.6381]","[0.5149, 0.6256]","[0.6244, 0.6076]","[0.5986, 0.6925]","[0.4954, 0.7174]","[0.5711, 0.6932]","[0.6495, 0.6714]"
"[0.9786, 0.5566]","[0.8755, 0.3985]","[0.7134, 0.3417]","[0.5607, 0.4313]","[0.4612, 0.549]","[0.5248, 0.3607]","[0.3224, 0.3554]","[0.1988, 0.3692]","[0.0866, 0.3813]","[0.5077, 0.4802]","[0.2597, 0.4729]","[0.1011, 0.4745]","[-0.027, 0.474]","[0.5425, 0.5914]","[0.4033, 0.6396]","[0.5243, 0.62]","[0.6314, 0.5971]","[0.6042, 0.6936]","[0.5, 0.718]","[0.5768, 0.6932]","[0.6561, 0.6687]"
"[0.9711, 0.5559]","[0.8803, 0.4]","[0.7184, 0.344]","[0.5659, 0.4302]","[0.4606, 0.546]","[0.5235, 0.3648]","[0.3259, 0.3612]","[0.2029, 0.3757]","[0.0892, 0.387]","[0.5046, 0.4825]","[0.251, 0.477]","[0.0869, 0.4807]","[-0.0516, 0.4816]","[0.5377, 0.5945]","[0.3963, 0.6432]","[0.523, 0.6209]","[0.6328, 0.5956]","[0.5983, 0.6954]","[0.4966, 0.721]","[0.5756, 0.6946]","[0.6535, 0.6702]"
"[0.9722, 0.5566]","[0.8855, 0.4026]","[0.7219, 0.3423]","[0.5651, 0.4274]","[0.4566, 0.5434]","[0.5231, 0.3635]","[0.3243, 0.3588]","[0.2027, 0.3731]","[0.0898, 0.3865]","[0.5019, 0.4831]","[0.2346, 0.4763]","[0.058, 0.4807]","[-0.0915, 0.4819]","[0.5365, 0.5965]","[0.3995, 0.6416]","[0.5282, 0.6224]","[0.6385, 0.6]","[0.6005, 0.6979]","[0.4993, 0.7198]","[0.5811, 0.6953]","[0.6611, 0.6742]"
"[0.9811, 0.556]","[0.8903, 0.4034]","[0.7276, 0.3455]","[0.573, 0.4272]","[0.4628, 0.5409]","[0.5312, 0.3615]","[0.3295, 0.3559]","[0.2088, 0.3712]","[0.0977, 0.3858]","[0.5115, 0.48]","[0.2497, 0.4737]","[0.0845, 0.4741]","[-0.0534, 0.4723]","[0.5443, 0.5941]","[0.4013, 0.641]","[0.5287, 0.6169]","[0.6396, 0.5915]","[0.6032, 0.6972]","[0.5012, 0.7199]","[0.5831, 0.691]","[0.6621, 0.6657]"
"[0.9809, 0.5536]","[0.8772, 0.4009]","[0.7147, 0.3504]","[0.5647, 0.4351]","[0.4543, 0.547]","[0.5254, 0.3604]","[0.326, 0.3553]","[0.2031, 0.3688]","[0.0917, 0.382]","[0.5101, 0.4786]","[0.2546, 0.4709]","[0.0922, 0.4727]","[-0.0425, 0.4732]","[0.5453, 0.5919]","[0.4049, 0.6389]","[0.5296, 0.6176]","[0.6367, 0.5934]","[0.6041, 0.6949]","[0.5025, 0.7187]","[0.5786, 0.6948]","[0.6528, 0.6725]"
"[0.9769, 0.5562]","[0.8863, 0.4044]","[0.7237, 0.3432]","[0.5675, 0.4297]","[0.4652, 0.5433]","[0.5228, 0.3601]","[0.3255, 0.3543]","[0.2034, 0.3667]","[0.0928, 0.3772]","[0.5034, 0.4785]","[0.2557, 0.4696]","[0.0983, 0.4704]","[-0.0328, 0.4697]","[0.5373, 0.5905]","[0.408, 0.6307]","[0.5275, 0.6085]","[0.6312, 0.5869]","[0.6, 0.6928]","[0.4992, 0.7144]","[0.5746, 0.6854]","[0.6501, 0.6628]"
"[0.9742, 0.5524]","[0.8912, 0.404]","[0.727, 0.3473]","[0.5733, 0.4248]","[0.4628, 0.5364]","[0.5274, 0.3579]","[0.3272, 0.3531]","[0.2042, 0.3667]","[0.091, 0.3799]","[0.5076, 0.4753]","[0.2383, 0.4681]","[0.0567, 0.4726]","[-0.0986, 0.4762]","[0.5404, 0.5888]","[0.4024, 0.6358]","[0.5269, 0.6149]","[0.6347, 0.5918]","[0.5994, 0.6903]","[0.4967, 0.7149]","[0.5747, 0.6888]","[0.6513, 0.6658]"
