"[0.9188, 0.5584]","[0.8795, 0.4173]","[0.746, 0.3494]","[0.6161, 0.3959]","[0.5321, 0.478]","[0.5509, 0.3672]","[0.3505, 0.3541]","[0.2222, 0.358]","[0.1162, 0.3646]","[0.5297, 0.4753]","[0.3059, 0.4629]","[0.1517, 0.4645]","[0.0275, 0.463]","[0.5527, 0.5796]","[0.4129, 0.5967]","[0.524, 0.5917]","[0.6195, 0.5857]","[0.6052, 0.6812]","[0.4873, 0.69]","[0.5567, 0.6675]","[0.6276, 0.6532]"
"[0.9533, 0.5667]","[0.8857, 0.4208]","[0.748, 0.345]","[0.6129, 0.3909]","[0.5149, 0.4738]","[0.543, 0.3647]","[0.3442, 0.3588]","[0.2172, 0.37]","[0.1082, 0.3795]","[0.5222, 0.4719]","[0.2815, 0.4618]","[0.1097, 0.467]","[-0.0318, 0.4656]","[0.5502, 0.5776]","[0.4042, 0.6056]","[0.5126, 0.6004]","[0.6083, 0.5895]","[0.6091, 0.676]","[0.4906, 0.6877]","[0.5616, 0.6673]","[0.6343, 0.6527]"
"[0.9701, 0.5692]","[0.8885, 0.4174]","[0.7494, 0.3446]","[0.6112, 0.3944]","[0.5051, 0.4804]","[0.5434, 0.3647]","[0.3449, 0.3565]","[0.2205, 0.3725]","[0.1094, 0.3855]","[0.5228, 0.4713]","[0.2789, 0.461]","[0.1047, 0.4622]","[-0.0392, 0.458]","[0.5502, 0.5771]","[0.4094, 0.603]","[0.5163, 0.595]","[0.6141, 0.585]","[0.6038, 0.677]","[0.4894, 0.6868]","[0.5546, 0.6676]","[0.6253, 0.6542]"
"[0.9758, 0.5737]","[0.8955, 0.4229]","[0.7542, 0.3474]","[0.6153, 0.3962]","[0.5112, 0.4821]","[0.5424, 0.3673]","[0.3456, 0.3578]","[0.2239, 0.3735]","[0.1144, 0.3885]","[0.5206, 0.4735]","[0.2769, 0.4633]","[0.1079, 0.4624]","[-0.032, 0.4581]","[0.5474, 0.5787]","[0.4093, 0.6055]","[0.5192, 0.5961]","[0.6176, 0.5864]","[0.6018, 0.6777]","[0.4914, 0.6871]","[0.5606, 0.6662]","[0.6333, 0.6534]"
"[0.9778, 0.5773]","[0.8984, 0.4246]","[0.7553, 0.3469]","[0.6149, 0.3989]","[0.5077, 0.4852]","[0.5414, 0.3691]","[0.3458, 0.3579]","[0.2248, 0.373]","[0.1153, 0.3883]","[0.5177, 0.4757]","[0.2689, 0.4644]","[0.0988, 0.4634]","[-0.0424, 0.4595]","[0.544, 0.5802]","[0.4089, 0.6064]","[0.5232, 0.5957]","[0.6222, 0.585]","[0.5983, 0.6783]","[0.4901, 0.6872]","[0.5628, 0.6657]","[0.6361, 0.6526]"
"[0.9775, 0.5792]","[0.8952, 0.4251]","[0.756, 0.3481]","[0.6195, 0.397]","[0.518, 0.4834]","[0.5425, 0.3712]","[0.3467, 0.3592]","[0.2253, 0.3727]","[0.1164, 0.3871]","[0.5181, 0.4768]","[0.2701, 0.4663]","[0.1033, 0.4651]","[-0.0339, 0.4605]","[0.5438, 0.5808]","[0.4098, 0.6059]","[0.5225, 0.5949]","[0.6207, 0.5833]","[0.5992, 0.679]","[0.4944, 0.6889]","[0.5648, 0.6667]","[0.6364, 0.6523]"
"[0.9737, 0.581]","[0.897, 0.4287]","[0.7551, 0.3506]","[0.6143, 0.4006]","[0.5129, 0.4902]","[0.5386, 0.3724]","[0.3447, 0.3605]","[0.224, 0.3737]","[0.115, 0.3891]","[0.5128, 0.4795]","[0.2606, 0.469]","[0.09, 0.4682]","[-0.0508, 0.465]","[0.5393, 0.5838]","[0.4052, 0.6095]","[0.5175, 0.5991]","[0.6164, 0.5889]","[0.5964, 0.6822]","[0.4917, 0.6914]","[0.5613, 0.6692]","[0.6337, 0.6553]"
"[0.9792, 0.582]","[0.8948, 0.4263]","[0.754, 0.3475]","[0.6138, 0.3982]","[0.5154, 0.4895]","[0.5385, 0.3723]","[0.3455, 0.3626]","[0.2249, 0.3757]","[0.1171, 0.39]","[0.5137, 0.4792]","[0.2636, 0.4707]","[0.0944, 0.4693]","[-0.0426, 0.4647]","[0.5408, 0.5834]","[0.4062, 0.6117]","[0.5171, 0.6004]","[0.6178, 0.588]","[0.5981, 0.6817]","[0.4921, 0.6951]","[0.5608, 0.6726]","[0.635, 0.6559]"
"[0.9746, 0.583]","[0.8907, 0.4239]","[0.7515, 0.3496]","[0.6103, 0.4018]","[0.5064, 0.4883]","[0.5399, 0.3718]","[0.3476, 0.3648]","[0.2269, 0.3777]","[0.1177, 0.3904]","[0.5134, 0.4792]","[0.2589, 0.4716]","[0.0868, 0.4723]","[-0.056, 0.4678]","[0.5392, 0.5831]","[0.4017, 0.6148]","[0.5135, 0.6056]","[0.6146, 0.5924]","[0.5964, 0.6812]","[0.4906, 0.6963]","[0.5594, 0.6754]","[0.6323, 0.6594]"
"[0.979, 0.5838]","[0.8906, 0.4258]","[0.7516, 0.3506]","[0.6123, 0.4045]","[0.5087, 0.4933]","[0.5394, 0.372]","[0.3467, 0.3649]","[0.2265, 0.3787]","[0.1188, 0.392]","[0.5156, 0.4804]","[0.2665, 0.4729]","[0.1025, 0.4729]","[-0.0304, 0.4682]","[0.5431, 0.5853]","[0.4036, 0.6155]","[0.5151, 0.6056]","[0.6167, 0.5929]","[0.6006, 0.6844]","[0.4915, 0.6988]","[0.5593, 0.6776]","[0.6331, 0.6615]"
"[0.9661, 0.5853]","[0.8848, 0.427]","[0.7502, 0.3554]","[0.6148, 0.4043]","[0.5106, 0.487]","[0.5357, 0.3758]","[0.3435, 0.3679]","[0.2223, 0.3819]","[0.1123, 0.3968]","[0.5105, 0.4827]","[0.2532, 0.4754]","[0.0816, 0.4752]","[-0.0629, 0.4712]","[0.537, 0.5871]","[0.3984, 0.6183]","[0.514, 0.6079]","[0.6148, 0.5949]","[0.5939, 0.6859]","[0.4851, 0.7005]","[0.5586, 0.6781]","[0.6317, 0.6622]"
