"[0.2251, 0.8934]","[0.3912, 0.8829]","[0.5418, 0.7974]","[0.6797, 0.7381]","[0.7754, 0.6611]","[0.3642, 0.5303]","[0.4904, 0.3801]","[0.6113, 0.3641]","[0.6978, 0.3829]","[0.3041, 0.4922]","[0.4538, 0.3313]","[0.5877, 0.3213]","[0.6826, 0.3607]","[0.2786, 0.4855]","[0.4237, 0.3514]","[0.5473, 0.3434]","[0.6326, 0.371]","[0.2815, 0.4985]","[0.4023, 0.4031]","[0.4997, 0.3854]","[0.575, 0.3927]"
"[0.2384, 0.9292]","[0.4127, 0.8748]","[0.5691, 0.7895]","[0.687, 0.7238]","[0.7709, 0.6499]","[0.3621, 0.5081]","[0.4805, 0.3741]","[0.5954, 0.3614]","[0.6858, 0.3768]","[0.3042, 0.4885]","[0.4631, 0.3366]","[0.5979, 0.3364]","[0.6949, 0.3754]","[0.2769, 0.4959]","[0.4505, 0.3579]","[0.5808, 0.3509]","[0.6718, 0.376]","[0.2771, 0.5255]","[0.4175, 0.4267]","[0.5181, 0.4025]","[0.5974, 0.4]"
"[0.2371, 0.9392]","[0.4189, 0.8676]","[0.5736, 0.7815]","[0.6868, 0.7242]","[0.7712, 0.6613]","[0.3665, 0.5029]","[0.4896, 0.3739]","[0.6035, 0.363]","[0.6925, 0.3783]","[0.3096, 0.4872]","[0.4686, 0.3356]","[0.6033, 0.3378]","[0.6993, 0.3805]","[0.2827, 0.4973]","[0.4525, 0.3552]","[0.5827, 0.3496]","[0.6738, 0.3752]","[0.2839, 0.5287]","[0.4214, 0.4278]","[0.5216, 0.4062]","[0.6004, 0.4065]"
"[0.2366, 0.9402]","[0.4178, 0.8668]","[0.5733, 0.7812]","[0.6863, 0.7233]","[0.7708, 0.662]","[0.3674, 0.506]","[0.4876, 0.3714]","[0.6016, 0.3616]","[0.6912, 0.3784]","[0.31, 0.4889]","[0.4667, 0.3341]","[0.6017, 0.3373]","[0.6972, 0.3808]","[0.2824, 0.4976]","[0.4531, 0.3547]","[0.5827, 0.3513]","[0.6727, 0.3796]","[0.2824, 0.5262]","[0.42, 0.4257]","[0.5209, 0.4054]","[0.6009, 0.4075]"
"[0.229, 0.9431]","[0.415, 0.8697]","[0.5711, 0.7804]","[0.6861, 0.7225]","[0.7701, 0.6603]","[0.3588, 0.505]","[0.4872, 0.3698]","[0.6045, 0.3636]","[0.694, 0.3836]","[0.3004, 0.4898]","[0.465, 0.3333]","[0.6016, 0.3373]","[0.6967, 0.3816]","[0.2752, 0.503]","[0.4469, 0.3581]","[0.5753, 0.3547]","[0.6631, 0.3829]","[0.2796, 0.5375]","[0.409, 0.4315]","[0.5054, 0.4062]","[0.5821, 0.404]"
"[0.2291, 0.9456]","[0.4182, 0.8693]","[0.5744, 0.7811]","[0.6902, 0.7236]","[0.7742, 0.6612]","[0.3604, 0.5044]","[0.4881, 0.3701]","[0.6036, 0.3652]","[0.6917, 0.3866]","[0.3018, 0.4881]","[0.467, 0.3369]","[0.6018, 0.34]","[0.696, 0.3827]","[0.2776, 0.4989]","[0.4515, 0.3563]","[0.5803, 0.3517]","[0.6691, 0.3796]","[0.2858, 0.5295]","[0.4274, 0.4259]","[0.527, 0.4087]","[0.6052, 0.4148]"
"[0.2314, 0.9428]","[0.4226, 0.8643]","[0.5802, 0.779]","[0.6956, 0.7234]","[0.7783, 0.6607]","[0.3639, 0.5024]","[0.4938, 0.3689]","[0.6116, 0.3653]","[0.6996, 0.3873]","[0.3057, 0.4854]","[0.475, 0.3324]","[0.6126, 0.3396]","[0.7051, 0.3881]","[0.282, 0.4958]","[0.4614, 0.3516]","[0.5938, 0.3504]","[0.6819, 0.383]","[0.2913, 0.5251]","[0.4389, 0.4199]","[0.5422, 0.4049]","[0.6215, 0.4144]"
"[0.2335, 0.9402]","[0.4241, 0.8613]","[0.5801, 0.7771]","[0.694, 0.7214]","[0.7778, 0.6604]","[0.3666, 0.503]","[0.4899, 0.3691]","[0.6059, 0.3614]","[0.6954, 0.3811]","[0.3078, 0.486]","[0.4709, 0.3334]","[0.6095, 0.3389]","[0.705, 0.385]","[0.2823, 0.4957]","[0.459, 0.3516]","[0.5906, 0.3507]","[0.6788, 0.3826]","[0.2879, 0.5249]","[0.4339, 0.4221]","[0.5373, 0.4062]","[0.6168, 0.4146]"
"[0.2305, 0.9351]","[0.4199, 0.865]","[0.5788, 0.7826]","[0.6962, 0.7226]","[0.7797, 0.6607]","[0.3652, 0.5086]","[0.4969, 0.3709]","[0.6143, 0.3642]","[0.7026, 0.3851]","[0.3039, 0.4865]","[0.4721, 0.3343]","[0.6098, 0.3403]","[0.7036, 0.3859]","[0.2786, 0.4917]","[0.4561, 0.3525]","[0.5848, 0.3514]","[0.6709, 0.3819]","[0.2844, 0.5161]","[0.4328, 0.4156]","[0.5341, 0.404]","[0.6114, 0.4158]"
"[0.2301, 0.9322]","[0.4165, 0.8705]","[0.5782, 0.7863]","[0.698, 0.7252]","[0.7817, 0.6634]","[0.3673, 0.5122]","[0.5029, 0.3708]","[0.6212, 0.3673]","[0.708, 0.3918]","[0.3055, 0.4875]","[0.4757, 0.3324]","[0.6119, 0.3409]","[0.7029, 0.3891]","[0.2808, 0.4915]","[0.4561, 0.3526]","[0.5824, 0.3527]","[0.6667, 0.3831]","[0.2859, 0.5155]","[0.4324, 0.4152]","[0.5329, 0.4052]","[0.6095, 0.4187]"
"[0.2374, 0.9353]","[0.4235, 0.8651]","[0.5829, 0.7819]","[0.6976, 0.7227]","[0.7806, 0.661]","[0.3755, 0.5068]","[0.499, 0.37]","[0.6139, 0.3645]","[0.702, 0.3869]","[0.3139, 0.4856]","[0.4756, 0.3322]","[0.6106, 0.3383]","[0.7038, 0.3848]","[0.2854, 0.4921]","[0.4593, 0.3539]","[0.5852, 0.3544]","[0.6707, 0.386]","[0.2851, 0.5195]","[0.4284, 0.4221]","[0.5288, 0.4095]","[0.6065, 0.4196]"
