"[0.3766, 0.8793]","[0.5658, 0.7925]","[0.6405, 0.6349]","[0.7038, 0.5226]","[0.6699, 0.4581]","[0.3306, 0.3749]","[0.3872, 0.1869]","[0.5246, 0.1538]","[0.6293, 0.184]","[0.2751, 0.3886]","[0.5884, 0.3532]","[0.6104, 0.515]","[0.5341, 0.5559]","[0.271, 0.4244]","[0.5815, 0.429]","[0.5779, 0.5867]","[0.4845, 0.6061]","[0.2901, 0.482]","[0.5464, 0.5084]","[0.5369, 0.6225]","[0.4419, 0.6477]"
"[0.3193, 0.9302]","[0.5289, 0.8156]","[0.6326, 0.6587]","[0.7117, 0.5314]","[0.6855, 0.4607]","[0.3068, 0.393]","[0.3983, 0.1815]","[0.5454, 0.1566]","[0.6548, 0.2037]","[0.254, 0.4073]","[0.5737, 0.3742]","[0.5962, 0.5339]","[0.5087, 0.5781]","[0.2576, 0.4475]","[0.5777, 0.4464]","[0.5694, 0.5879]","[0.4737, 0.6151]","[0.2942, 0.4979]","[0.5483, 0.5019]","[0.5373, 0.6129]","[0.4548, 0.6477]"
"[0.32, 0.9394]","[0.5244, 0.817]","[0.6333, 0.6607]","[0.7159, 0.5366]","[0.6764, 0.4607]","[0.3136, 0.3884]","[0.4034, 0.1828]","[0.5406, 0.1511]","[0.6505, 0.1965]","[0.262, 0.4104]","[0.5765, 0.3715]","[0.5957, 0.5265]","[0.5145, 0.5732]","[0.2653, 0.4501]","[0.5747, 0.4406]","[0.5699, 0.5828]","[0.4851, 0.6187]","[0.3008, 0.4991]","[0.5482, 0.4986]","[0.5377, 0.6109]","[0.4614, 0.6515]"
"[0.315, 0.9502]","[0.5239, 0.8146]","[0.6312, 0.6546]","[0.7132, 0.5327]","[0.6748, 0.4612]","[0.3123, 0.3882]","[0.4138, 0.1838]","[0.5494, 0.1548]","[0.657, 0.1961]","[0.2621, 0.4137]","[0.5772, 0.3714]","[0.594, 0.5283]","[0.5146, 0.5792]","[0.265, 0.4536]","[0.5728, 0.4422]","[0.5659, 0.5896]","[0.4824, 0.6285]","[0.3004, 0.4999]","[0.5445, 0.4953]","[0.5319, 0.6099]","[0.4542, 0.6518]"
"[0.3199, 0.9559]","[0.5225, 0.8227]","[0.6306, 0.6582]","[0.7114, 0.5356]","[0.676, 0.4554]","[0.3132, 0.3862]","[0.4152, 0.184]","[0.551, 0.157]","[0.6592, 0.199]","[0.2629, 0.4113]","[0.5806, 0.3764]","[0.5941, 0.531]","[0.5137, 0.5775]","[0.2653, 0.4518]","[0.5755, 0.4461]","[0.5655, 0.5902]","[0.4807, 0.6253]","[0.2986, 0.5003]","[0.5423, 0.4974]","[0.5291, 0.6096]","[0.4511, 0.6497]"
"[0.3226, 0.9588]","[0.5249, 0.8248]","[0.6312, 0.6598]","[0.7104, 0.5386]","[0.6816, 0.4568]","[0.3158, 0.3844]","[0.4144, 0.1817]","[0.5514, 0.1537]","[0.6592, 0.1965]","[0.2641, 0.4103]","[0.5808, 0.3729]","[0.5989, 0.5257]","[0.5196, 0.5725]","[0.2664, 0.4533]","[0.5759, 0.4452]","[0.5689, 0.5883]","[0.4852, 0.6247]","[0.3011, 0.5044]","[0.5444, 0.4999]","[0.5333, 0.6114]","[0.4568, 0.6518]"
"[0.3226, 0.9618]","[0.5237, 0.8299]","[0.6295, 0.6627]","[0.7098, 0.54]","[0.6839, 0.4543]","[0.3165, 0.3856]","[0.4122, 0.1803]","[0.5503, 0.1522]","[0.6603, 0.1973]","[0.2653, 0.4103]","[0.5807, 0.3713]","[0.5984, 0.523]","[0.5206, 0.5701]","[0.2682, 0.4522]","[0.5788, 0.4415]","[0.57, 0.583]","[0.4869, 0.62]","[0.3036, 0.5036]","[0.5485, 0.497]","[0.5367, 0.6075]","[0.4604, 0.648]"
"[0.3235, 0.9632]","[0.5265, 0.8246]","[0.6313, 0.6575]","[0.7137, 0.5353]","[0.6873, 0.4513]","[0.3177, 0.3845]","[0.4129, 0.1813]","[0.5525, 0.1516]","[0.6651, 0.1944]","[0.2656, 0.4105]","[0.58, 0.3689]","[0.6014, 0.5213]","[0.5251, 0.5694]","[0.2672, 0.4527]","[0.5768, 0.4345]","[0.5734, 0.579]","[0.4903, 0.6195]","[0.3013, 0.5054]","[0.5476, 0.4864]","[0.5426, 0.5972]","[0.4675, 0.6415]"
"[0.3217, 0.9662]","[0.527, 0.8232]","[0.631, 0.6563]","[0.7136, 0.5351]","[0.6898, 0.4533]","[0.3161, 0.3848]","[0.4181, 0.183]","[0.5558, 0.1525]","[0.666, 0.1922]","[0.2671, 0.4125]","[0.5818, 0.3693]","[0.6012, 0.5212]","[0.5244, 0.5697]","[0.2713, 0.4544]","[0.5776, 0.4337]","[0.573, 0.5794]","[0.4906, 0.6189]","[0.3082, 0.5045]","[0.549, 0.4838]","[0.5428, 0.5961]","[0.4687, 0.6396]"
"[0.3187, 0.967]","[0.5276, 0.8235]","[0.628, 0.6557]","[0.7084, 0.5366]","[0.694, 0.4549]","[0.3129, 0.3821]","[0.4196, 0.1819]","[0.5564, 0.1542]","[0.6653, 0.1933]","[0.2666, 0.4105]","[0.5844, 0.3726]","[0.6007, 0.5237]","[0.5217, 0.5711]","[0.273, 0.4528]","[0.5814, 0.4346]","[0.5739, 0.5815]","[0.4895, 0.6195]","[0.3105, 0.5028]","[0.552, 0.4843]","[0.5442, 0.5979]","[0.4693, 0.6402]"
"[0.318, 0.97]","[0.5293, 0.8209]","[0.6288, 0.6542]","[0.7083, 0.5354]","[0.6903, 0.4554]","[0.3122, 0.3851]","[0.4208, 0.1847]","[0.5578, 0.1564]","[0.6664, 0.1945]","[0.2644, 0.4146]","[0.5812, 0.3744]","[0.6001, 0.5248]","[0.5231, 0.5753]","[0.2701, 0.4571]","[0.5779, 0.4369]","[0.573, 0.5838]","[0.4904, 0.6241]","[0.3084, 0.5071]","[0.5507, 0.4865]","[0.5437, 0.6002]","[0.4694, 0.6436]"
