"[0.4962, 0.8349]","[0.5884, 0.7635]","[0.6032, 0.6323]","[0.5069, 0.5505]","[0.4164, 0.5308]","[0.6041, 0.5068]","[0.6405, 0.3625]","[0.6546, 0.2715]","[0.66, 0.1964]","[0.5151, 0.508]","[0.4741, 0.3511]","[0.4444, 0.2535]","[0.4169, 0.1731]","[0.4443, 0.5472]","[0.4219, 0.4728]","[0.4612, 0.551]","[0.4805, 0.609]","[0.3893, 0.6059]","[0.3887, 0.5465]","[0.4231, 0.6036]","[0.4406, 0.6538]"
"[0.5014, 0.8506]","[0.5892, 0.7679]","[0.6063, 0.6382]","[0.5061, 0.5561]","[0.4153, 0.5299]","[0.6018, 0.508]","[0.6391, 0.3621]","[0.655, 0.2717]","[0.6625, 0.1956]","[0.5122, 0.5107]","[0.4679, 0.3516]","[0.4381, 0.2533]","[0.4099, 0.1686]","[0.4425, 0.5503]","[0.4157, 0.4728]","[0.4593, 0.5535]","[0.4831, 0.6133]","[0.3882, 0.6088]","[0.3823, 0.5473]","[0.421, 0.6018]","[0.4443, 0.6501]"
"[0.5064, 0.8601]","[0.5882, 0.7722]","[0.6048, 0.6358]","[0.5019, 0.5538]","[0.4082, 0.5305]","[0.6019, 0.507]","[0.638, 0.358]","[0.6547, 0.2678]","[0.6623, 0.1929]","[0.5125, 0.5124]","[0.4672, 0.3499]","[0.4391, 0.2517]","[0.4102, 0.1699]","[0.4435, 0.5537]","[0.4144, 0.4769]","[0.4621, 0.5539]","[0.488, 0.6115]","[0.3903, 0.6122]","[0.3823, 0.5433]","[0.4204, 0.5957]","[0.4423, 0.6456]"
"[0.511, 0.8663]","[0.5919, 0.774]","[0.6067, 0.6385]","[0.5033, 0.5551]","[0.4087, 0.5251]","[0.6027, 0.5092]","[0.6396, 0.3588]","[0.6552, 0.2678]","[0.661, 0.1921]","[0.513, 0.5151]","[0.4652, 0.3495]","[0.437, 0.2505]","[0.4079, 0.1693]","[0.4438, 0.5573]","[0.4159, 0.4784]","[0.4646, 0.5552]","[0.4901, 0.6142]","[0.3903, 0.6155]","[0.3824, 0.5448]","[0.4226, 0.5972]","[0.4469, 0.648]"
"[0.5129, 0.8688]","[0.5938, 0.7736]","[0.6088, 0.6373]","[0.505, 0.5543]","[0.4111, 0.5242]","[0.6025, 0.5079]","[0.6401, 0.3588]","[0.6557, 0.2678]","[0.6624, 0.1923]","[0.5131, 0.5136]","[0.4661, 0.348]","[0.4377, 0.2498]","[0.4088, 0.17]","[0.4451, 0.5558]","[0.4159, 0.4743]","[0.4651, 0.5502]","[0.4918, 0.6099]","[0.3923, 0.6148]","[0.3825, 0.5417]","[0.4222, 0.5936]","[0.4473, 0.6443]"
"[0.5131, 0.8702]","[0.5928, 0.7737]","[0.6079, 0.6386]","[0.5066, 0.5551]","[0.4132, 0.525]","[0.6031, 0.5071]","[0.6413, 0.3593]","[0.6564, 0.269]","[0.6633, 0.1933]","[0.5139, 0.5129]","[0.4665, 0.3472]","[0.438, 0.2491]","[0.4097, 0.1684]","[0.4456, 0.5555]","[0.4165, 0.4762]","[0.4669, 0.5545]","[0.4946, 0.6143]","[0.392, 0.615]","[0.3828, 0.5433]","[0.4233, 0.5973]","[0.4487, 0.6478]"
"[0.5153, 0.8711]","[0.5933, 0.774]","[0.6079, 0.6405]","[0.5082, 0.5546]","[0.4146, 0.5232]","[0.6034, 0.5071]","[0.6405, 0.3579]","[0.6554, 0.2672]","[0.6623, 0.1914]","[0.5147, 0.5129]","[0.4657, 0.3471]","[0.4376, 0.2493]","[0.41, 0.1691]","[0.4466, 0.5553]","[0.4185, 0.4778]","[0.4686, 0.5542]","[0.4958, 0.6128]","[0.3937, 0.6143]","[0.3844, 0.5427]","[0.4253, 0.5954]","[0.451, 0.6456]"
"[0.5135, 0.8689]","[0.592, 0.7728]","[0.6093, 0.6405]","[0.5082, 0.5562]","[0.4138, 0.5272]","[0.6022, 0.504]","[0.6393, 0.3563]","[0.654, 0.2658]","[0.6609, 0.1907]","[0.5132, 0.5105]","[0.464, 0.3464]","[0.4363, 0.2493]","[0.4094, 0.1695]","[0.4454, 0.5533]","[0.4176, 0.4791]","[0.468, 0.5549]","[0.4957, 0.6123]","[0.3925, 0.6126]","[0.3834, 0.5436]","[0.4243, 0.5957]","[0.4502, 0.6448]"
"[0.5133, 0.8704]","[0.5925, 0.7747]","[0.6072, 0.6424]","[0.5077, 0.5572]","[0.4138, 0.5277]","[0.6023, 0.506]","[0.639, 0.3573]","[0.653, 0.2668]","[0.6588, 0.1906]","[0.5134, 0.5117]","[0.4644, 0.3478]","[0.436, 0.2506]","[0.4082, 0.1694]","[0.4453, 0.5543]","[0.4171, 0.4757]","[0.4666, 0.5514]","[0.4932, 0.6098]","[0.3929, 0.6139]","[0.3839, 0.5437]","[0.4251, 0.5959]","[0.4511, 0.6461]"
"[0.5114, 0.8682]","[0.5911, 0.7747]","[0.6081, 0.6425]","[0.5088, 0.5565]","[0.4145, 0.5244]","[0.6016, 0.5042]","[0.639, 0.3562]","[0.6538, 0.2662]","[0.6604, 0.1908]","[0.5121, 0.5099]","[0.464, 0.3465]","[0.4357, 0.2502]","[0.4084, 0.1695]","[0.4437, 0.5523]","[0.4173, 0.4742]","[0.4662, 0.5527]","[0.4922, 0.6122]","[0.3908, 0.6119]","[0.3831, 0.5431]","[0.425, 0.5969]","[0.4516, 0.6473]"
"[0.5121, 0.8698]","[0.5909, 0.7773]","[0.604, 0.6437]","[0.5034, 0.5591]","[0.4097, 0.5301]","[0.6017, 0.5056]","[0.6362, 0.3571]","[0.6504, 0.2672]","[0.6565, 0.191]","[0.513, 0.5107]","[0.4632, 0.3477]","[0.4343, 0.2519]","[0.4061, 0.1708]","[0.4448, 0.5526]","[0.416, 0.4766]","[0.4646, 0.5568]","[0.4907, 0.6157]","[0.3929, 0.6106]","[0.3828, 0.5439]","[0.4232, 0.6001]","[0.4484, 0.6507]"
