"[0.4708, 0.9354]","[0.6024, 0.8651]","[0.6454, 0.7078]","[0.5631, 0.5842]","[0.452, 0.5412]","[0.6182, 0.5243]","[0.684, 0.3449]","[0.7148, 0.2328]","[0.7335, 0.1395]","[0.5064, 0.5122]","[0.4785, 0.3054]","[0.459, 0.1773]","[0.4367, 0.0721]","[0.4121, 0.5553]","[0.3931, 0.4193]","[0.4385, 0.5154]","[0.4604, 0.6005]","[0.332, 0.6329]","[0.3412, 0.5404]","[0.3955, 0.5991]","[0.4277, 0.6645]"
"[0.4738, 0.9643]","[0.6006, 0.8726]","[0.6439, 0.7049]","[0.5492, 0.5817]","[0.4317, 0.5398]","[0.62, 0.5243]","[0.6873, 0.3456]","[0.7188, 0.2336]","[0.7366, 0.1391]","[0.5052, 0.5121]","[0.4793, 0.3039]","[0.4589, 0.1745]","[0.4359, 0.0692]","[0.4096, 0.5551]","[0.3915, 0.4211]","[0.4366, 0.5213]","[0.4587, 0.6102]","[0.3323, 0.6299]","[0.3354, 0.5434]","[0.3877, 0.6018]","[0.4194, 0.6679]"
"[0.4761, 0.9756]","[0.6014, 0.8793]","[0.6438, 0.7139]","[0.5513, 0.5878]","[0.4333, 0.541]","[0.623, 0.5232]","[0.689, 0.3426]","[0.7207, 0.2306]","[0.7402, 0.1355]","[0.5075, 0.5118]","[0.4781, 0.3021]","[0.4593, 0.1739]","[0.4384, 0.0718]","[0.4105, 0.5569]","[0.3917, 0.4154]","[0.4425, 0.5159]","[0.4683, 0.6073]","[0.3315, 0.6336]","[0.3361, 0.5389]","[0.3904, 0.5972]","[0.4228, 0.6644]"
"[0.4795, 0.9744]","[0.6036, 0.8716]","[0.647, 0.7127]","[0.5552, 0.5918]","[0.4395, 0.5414]","[0.6234, 0.5216]","[0.6896, 0.3408]","[0.721, 0.2294]","[0.7409, 0.1345]","[0.5082, 0.5109]","[0.4778, 0.3003]","[0.46, 0.1732]","[0.4412, 0.0721]","[0.411, 0.5554]","[0.3931, 0.416]","[0.4454, 0.5185]","[0.4736, 0.6106]","[0.3324, 0.6307]","[0.3362, 0.5393]","[0.3902, 0.5968]","[0.4234, 0.6623]"
"[0.4802, 0.9747]","[0.6048, 0.8717]","[0.6471, 0.7114]","[0.5572, 0.5891]","[0.4421, 0.5397]","[0.623, 0.5207]","[0.689, 0.3402]","[0.72, 0.2281]","[0.7393, 0.1321]","[0.509, 0.5096]","[0.4789, 0.3011]","[0.4601, 0.1739]","[0.4403, 0.0715]","[0.4125, 0.5544]","[0.3934, 0.4152]","[0.4465, 0.5148]","[0.4763, 0.6057]","[0.3342, 0.631]","[0.3369, 0.5422]","[0.3922, 0.5977]","[0.4278, 0.6617]"
"[0.4811, 0.9724]","[0.6097, 0.8667]","[0.6472, 0.7048]","[0.5514, 0.5876]","[0.4363, 0.5433]","[0.6245, 0.5195]","[0.6904, 0.3405]","[0.7206, 0.2282]","[0.7394, 0.1325]","[0.5106, 0.5093]","[0.4803, 0.3019]","[0.4608, 0.1736]","[0.4409, 0.0712]","[0.4136, 0.5547]","[0.3937, 0.4184]","[0.445, 0.5205]","[0.473, 0.6117]","[0.3351, 0.6315]","[0.3388, 0.5429]","[0.3931, 0.6021]","[0.427, 0.6671]"
"[0.4821, 0.9725]","[0.6069, 0.8697]","[0.6462, 0.7101]","[0.5553, 0.5897]","[0.4423, 0.5402]","[0.6244, 0.5209]","[0.6901, 0.3419]","[0.7202, 0.2299]","[0.7392, 0.1344]","[0.5103, 0.5101]","[0.4802, 0.3016]","[0.4601, 0.1741]","[0.441, 0.0718]","[0.4142, 0.556]","[0.3941, 0.4141]","[0.4425, 0.5112]","[0.4706, 0.6018]","[0.3368, 0.6339]","[0.3378, 0.5456]","[0.3919, 0.5999]","[0.4283, 0.6631]"
"[0.4824, 0.9768]","[0.6077, 0.8721]","[0.6446, 0.7099]","[0.5519, 0.5891]","[0.438, 0.541]","[0.6238, 0.5212]","[0.6893, 0.3418]","[0.7203, 0.23]","[0.7398, 0.1343]","[0.5096, 0.5099]","[0.4795, 0.3018]","[0.4597, 0.1748]","[0.4406, 0.0722]","[0.4137, 0.5558]","[0.3931, 0.4141]","[0.4417, 0.511]","[0.4697, 0.6017]","[0.3366, 0.6341]","[0.3373, 0.5448]","[0.3923, 0.5979]","[0.4297, 0.661]"
"[0.4842, 0.9742]","[0.6115, 0.8682]","[0.6464, 0.7068]","[0.55, 0.5889]","[0.4356, 0.5443]","[0.6251, 0.519]","[0.6904, 0.3412]","[0.7209, 0.2289]","[0.7398, 0.1324]","[0.5117, 0.5084]","[0.4817, 0.3016]","[0.4623, 0.1749]","[0.4437, 0.0715]","[0.4153, 0.554]","[0.395, 0.4139]","[0.445, 0.5118]","[0.4736, 0.6021]","[0.3371, 0.6313]","[0.3408, 0.5416]","[0.3958, 0.5981]","[0.4312, 0.663]"
"[0.4843, 0.9726]","[0.6109, 0.8682]","[0.6453, 0.7074]","[0.5474, 0.5894]","[0.4336, 0.5436]","[0.6265, 0.5193]","[0.692, 0.3418]","[0.722, 0.2299]","[0.741, 0.1339]","[0.5124, 0.5089]","[0.4824, 0.3026]","[0.4624, 0.176]","[0.444, 0.0715]","[0.4162, 0.5551]","[0.3944, 0.41]","[0.4408, 0.5075]","[0.4678, 0.5985]","[0.3389, 0.6339]","[0.34, 0.5442]","[0.3959, 0.5992]","[0.434, 0.6626]"
"[0.4829, 0.9709]","[0.6109, 0.8687]","[0.648, 0.7063]","[0.5484, 0.5893]","[0.433, 0.5455]","[0.6255, 0.5188]","[0.6909, 0.341]","[0.7214, 0.2295]","[0.7405, 0.134]","[0.5102, 0.5083]","[0.4818, 0.3018]","[0.4625, 0.1752]","[0.444, 0.0715]","[0.414, 0.5541]","[0.3917, 0.4091]","[0.4383, 0.5048]","[0.4657, 0.595]","[0.3372, 0.6324]","[0.3395, 0.5449]","[0.3954, 0.5993]","[0.4338, 0.662]"
