"[0.5146, 0.951]","[0.398, 0.8607]","[0.3614, 0.7022]","[0.4534, 0.5815]","[0.5696, 0.526]","[0.3956, 0.5191]","[0.3352, 0.3273]","[0.3079, 0.2041]","[0.2891, 0.0989]","[0.5078, 0.519]","[0.5706, 0.2973]","[0.6043, 0.1616]","[0.6442, 0.0501]","[0.6009, 0.5741]","[0.6086, 0.4549]","[0.5327, 0.5682]","[0.5053, 0.6545]","[0.6763, 0.6591]","[0.6481, 0.5629]","[0.579, 0.6327]","[0.5469, 0.7023]"
"[0.516, 0.9903]","[0.3906, 0.886]","[0.3544, 0.7128]","[0.4547, 0.5861]","[0.5712, 0.5258]","[0.3926, 0.5235]","[0.3324, 0.3238]","[0.3026, 0.2017]","[0.2815, 0.0971]","[0.5063, 0.5223]","[0.5694, 0.2949]","[0.6043, 0.1576]","[0.6431, 0.0444]","[0.5939, 0.5771]","[0.6035, 0.4461]","[0.5296, 0.5615]","[0.5016, 0.6508]","[0.6639, 0.6601]","[0.6359, 0.5629]","[0.5688, 0.6331]","[0.5427, 0.7023]"
"[0.5132, 0.9995]","[0.3895, 0.8909]","[0.3547, 0.7151]","[0.4558, 0.5891]","[0.5713, 0.517]","[0.391, 0.5295]","[0.3333, 0.3269]","[0.3065, 0.2053]","[0.2891, 0.0995]","[0.5061, 0.5276]","[0.5724, 0.2916]","[0.6099, 0.1553]","[0.65, 0.0426]","[0.5943, 0.5821]","[0.6009, 0.446]","[0.5274, 0.5613]","[0.4983, 0.6477]","[0.6647, 0.664]","[0.6358, 0.561]","[0.5701, 0.6318]","[0.5426, 0.7005]"
"[0.5156, 1.0026]","[0.3907, 0.8932]","[0.3545, 0.7156]","[0.458, 0.5869]","[0.5752, 0.513]","[0.3917, 0.5307]","[0.3343, 0.3283]","[0.3071, 0.2068]","[0.2907, 0.1008]","[0.5065, 0.5296]","[0.5721, 0.2956]","[0.6101, 0.1571]","[0.6519, 0.0422]","[0.5937, 0.5832]","[0.6035, 0.4569]","[0.5267, 0.5685]","[0.4938, 0.6529]","[0.6631, 0.6633]","[0.6387, 0.5649]","[0.5721, 0.6338]","[0.5424, 0.7014]"
"[0.5167, 0.999]","[0.3887, 0.89]","[0.3551, 0.7114]","[0.4619, 0.5861]","[0.5789, 0.5145]","[0.3908, 0.5289]","[0.3332, 0.3268]","[0.3057, 0.2052]","[0.2894, 0.0992]","[0.5059, 0.5283]","[0.5697, 0.2943]","[0.6079, 0.1554]","[0.6501, 0.041]","[0.5931, 0.5828]","[0.6062, 0.4547]","[0.5284, 0.5658]","[0.4922, 0.6498]","[0.6626, 0.6635]","[0.6376, 0.5649]","[0.5683, 0.6329]","[0.5337, 0.6993]"
"[0.5152, 0.9991]","[0.3879, 0.8862]","[0.3535, 0.7101]","[0.4585, 0.5852]","[0.5762, 0.5142]","[0.3918, 0.527]","[0.334, 0.3267]","[0.3063, 0.206]","[0.2901, 0.0998]","[0.507, 0.5278]","[0.5715, 0.2946]","[0.609, 0.1567]","[0.6506, 0.0414]","[0.5948, 0.5837]","[0.607, 0.4513]","[0.5278, 0.5643]","[0.4912, 0.6496]","[0.6653, 0.667]","[0.6384, 0.5644]","[0.5668, 0.6323]","[0.5299, 0.6993]"
"[0.5156, 0.9973]","[0.3884, 0.8818]","[0.3557, 0.7068]","[0.4636, 0.5817]","[0.5812, 0.5099]","[0.3912, 0.5252]","[0.3346, 0.3257]","[0.3074, 0.2053]","[0.2915, 0.0997]","[0.5063, 0.5259]","[0.5702, 0.2941]","[0.608, 0.1544]","[0.6503, 0.0398]","[0.5942, 0.5831]","[0.6041, 0.4592]","[0.5277, 0.5701]","[0.4942, 0.6524]","[0.6643, 0.6667]","[0.639, 0.5644]","[0.5687, 0.6322]","[0.5334, 0.6984]"
"[0.5162, 0.9993]","[0.3879, 0.8864]","[0.3587, 0.7084]","[0.4669, 0.5828]","[0.5826, 0.5125]","[0.3948, 0.526]","[0.3379, 0.3264]","[0.3103, 0.2068]","[0.2942, 0.1019]","[0.5104, 0.5265]","[0.5749, 0.2932]","[0.6119, 0.1547]","[0.6536, 0.0403]","[0.5984, 0.5833]","[0.6084, 0.4509]","[0.5293, 0.5635]","[0.4935, 0.6486]","[0.6687, 0.6666]","[0.6395, 0.5652]","[0.5654, 0.6299]","[0.5263, 0.6939]"
"[0.5148, 1.003]","[0.3885, 0.8867]","[0.3586, 0.709]","[0.4658, 0.5806]","[0.5805, 0.5076]","[0.3918, 0.5279]","[0.3357, 0.3271]","[0.3089, 0.2071]","[0.293, 0.1023]","[0.5071, 0.528]","[0.5728, 0.2935]","[0.6101, 0.154]","[0.652, 0.0393]","[0.596, 0.5842]","[0.6063, 0.4557]","[0.5266, 0.5641]","[0.4908, 0.6472]","[0.6673, 0.6666]","[0.6396, 0.5662]","[0.5663, 0.6295]","[0.5292, 0.6933]"
"[0.5109, 0.9998]","[0.3848, 0.8778]","[0.3555, 0.702]","[0.4679, 0.5784]","[0.5817, 0.5062]","[0.3871, 0.523]","[0.3317, 0.3247]","[0.3061, 0.205]","[0.2904, 0.1013]","[0.5027, 0.5256]","[0.5672, 0.2936]","[0.6032, 0.1538]","[0.6439, 0.0392]","[0.592, 0.5836]","[0.5989, 0.4697]","[0.5218, 0.574]","[0.4883, 0.6504]","[0.6626, 0.6681]","[0.6395, 0.5666]","[0.5675, 0.6323]","[0.5308, 0.6974]"
"[0.5124, 0.9962]","[0.3866, 0.8835]","[0.3543, 0.7102]","[0.4611, 0.5848]","[0.5782, 0.5142]","[0.3892, 0.526]","[0.3315, 0.3264]","[0.3046, 0.2059]","[0.289, 0.1014]","[0.5049, 0.5264]","[0.5666, 0.2926]","[0.6033, 0.1543]","[0.6452, 0.0402]","[0.5936, 0.5823]","[0.6006, 0.4591]","[0.5229, 0.5664]","[0.489, 0.6466]","[0.6642, 0.665]","[0.6364, 0.5664]","[0.5639, 0.6323]","[0.5272, 0.6978]"
