"[0.4913, 0.842]","[0.4018, 0.766]","[0.3779, 0.6396]","[0.4634, 0.5563]","[0.5539, 0.5384]","[0.3986, 0.501]","[0.3547, 0.3606]","[0.332, 0.2681]","[0.3166, 0.1903]","[0.4867, 0.501]","[0.5314, 0.34]","[0.5582, 0.238]","[0.5895, 0.1537]","[0.5596, 0.5439]","[0.5831, 0.4654]","[0.5331, 0.5428]","[0.5129, 0.6037]","[0.6168, 0.6098]","[0.6175, 0.5493]","[0.572, 0.5988]","[0.5482, 0.6482]"
"[0.4878, 0.8701]","[0.4031, 0.7721]","[0.3857, 0.6429]","[0.4736, 0.5563]","[0.5649, 0.536]","[0.3954, 0.5047]","[0.3506, 0.3579]","[0.3286, 0.2659]","[0.3127, 0.1891]","[0.484, 0.5049]","[0.5304, 0.3383]","[0.557, 0.2357]","[0.5875, 0.1506]","[0.5537, 0.5491]","[0.578, 0.4673]","[0.5248, 0.5473]","[0.5012, 0.6065]","[0.6079, 0.6158]","[0.615, 0.5471]","[0.5664, 0.5969]","[0.5393, 0.6468]"
"[0.4893, 0.8766]","[0.4013, 0.7741]","[0.386, 0.639]","[0.4819, 0.5522]","[0.5734, 0.529]","[0.3934, 0.5045]","[0.3505, 0.3567]","[0.3308, 0.2659]","[0.3175, 0.1894]","[0.4828, 0.5061]","[0.5306, 0.3363]","[0.5602, 0.2325]","[0.5937, 0.1477]","[0.5522, 0.551]","[0.5833, 0.4691]","[0.5302, 0.5501]","[0.504, 0.612]","[0.6059, 0.6176]","[0.6177, 0.5492]","[0.5715, 0.6008]","[0.5441, 0.6521]"
"[0.4871, 0.8834]","[0.4007, 0.7783]","[0.3872, 0.6402]","[0.4853, 0.551]","[0.58, 0.526]","[0.393, 0.5054]","[0.3535, 0.3569]","[0.335, 0.2661]","[0.3226, 0.1896]","[0.4829, 0.5086]","[0.5314, 0.3373]","[0.5614, 0.2337]","[0.5968, 0.1484]","[0.5525, 0.5555]","[0.5863, 0.4706]","[0.5307, 0.5513]","[0.5038, 0.614]","[0.6065, 0.6235]","[0.6201, 0.5541]","[0.5724, 0.6036]","[0.5443, 0.6534]"
"[0.49, 0.8808]","[0.403, 0.7751]","[0.3896, 0.6388]","[0.4895, 0.55]","[0.5843, 0.5257]","[0.3973, 0.507]","[0.357, 0.3578]","[0.3388, 0.2669]","[0.3258, 0.1904]","[0.4881, 0.5089]","[0.5372, 0.3362]","[0.5661, 0.2333]","[0.5992, 0.1486]","[0.5579, 0.5545]","[0.5901, 0.4662]","[0.5342, 0.5473]","[0.5078, 0.6109]","[0.6118, 0.622]","[0.6227, 0.553]","[0.5736, 0.6027]","[0.5456, 0.653]"
"[0.4895, 0.8842]","[0.4017, 0.7789]","[0.3926, 0.6394]","[0.4911, 0.5532]","[0.5847, 0.5302]","[0.4027, 0.5057]","[0.3628, 0.3551]","[0.344, 0.2645]","[0.3314, 0.1881]","[0.4942, 0.5093]","[0.5433, 0.3351]","[0.5713, 0.2316]","[0.6039, 0.147]","[0.5645, 0.5564]","[0.5935, 0.4628]","[0.5386, 0.5423]","[0.5128, 0.6054]","[0.618, 0.6242]","[0.6257, 0.5519]","[0.576, 0.5992]","[0.5476, 0.6484]"
"[0.4927, 0.8862]","[0.4069, 0.7806]","[0.396, 0.6411]","[0.4955, 0.553]","[0.5905, 0.5235]","[0.4036, 0.5053]","[0.3643, 0.3534]","[0.3459, 0.2612]","[0.3324, 0.1841]","[0.4948, 0.51]","[0.5447, 0.3369]","[0.5734, 0.2337]","[0.6047, 0.15]","[0.5639, 0.557]","[0.5943, 0.472]","[0.5407, 0.5485]","[0.5149, 0.6093]","[0.6153, 0.6242]","[0.6273, 0.5545]","[0.5798, 0.6017]","[0.5527, 0.6511]"
"[0.4908, 0.8812]","[0.4038, 0.7771]","[0.3905, 0.6396]","[0.4912, 0.5524]","[0.5876, 0.5225]","[0.402, 0.5026]","[0.3629, 0.3528]","[0.3441, 0.2614]","[0.3302, 0.1847]","[0.4936, 0.5069]","[0.5424, 0.3353]","[0.5705, 0.2326]","[0.6016, 0.1497]","[0.5632, 0.5534]","[0.5944, 0.4677]","[0.541, 0.544]","[0.5148, 0.6056]","[0.6155, 0.62]","[0.6242, 0.5516]","[0.575, 0.5985]","[0.5462, 0.6477]"
"[0.4906, 0.8804]","[0.406, 0.7762]","[0.3925, 0.6381]","[0.4932, 0.5515]","[0.5901, 0.5238]","[0.4032, 0.5033]","[0.3638, 0.352]","[0.3455, 0.2607]","[0.332, 0.1847]","[0.4938, 0.5081]","[0.5439, 0.3352]","[0.5714, 0.2324]","[0.6013, 0.1494]","[0.5626, 0.5551]","[0.593, 0.4713]","[0.5394, 0.5482]","[0.5141, 0.6088]","[0.614, 0.6226]","[0.6257, 0.555]","[0.579, 0.603]","[0.5537, 0.6524]"
"[0.4928, 0.8834]","[0.4064, 0.7792]","[0.3948, 0.6393]","[0.496, 0.5525]","[0.5919, 0.5273]","[0.4059, 0.5054]","[0.3664, 0.3526]","[0.3487, 0.2609]","[0.3362, 0.1841]","[0.4959, 0.5094]","[0.5474, 0.3353]","[0.5766, 0.2325]","[0.6077, 0.1499]","[0.5644, 0.5565]","[0.5948, 0.4715]","[0.5423, 0.5535]","[0.5178, 0.6169]","[0.6159, 0.6243]","[0.6293, 0.5536]","[0.5844, 0.6056]","[0.5606, 0.6578]"
"[0.4949, 0.8837]","[0.4089, 0.7772]","[0.3984, 0.6375]","[0.5025, 0.5488]","[0.5976, 0.5189]","[0.4051, 0.5024]","[0.366, 0.3508]","[0.3491, 0.2588]","[0.3367, 0.1826]","[0.4953, 0.5072]","[0.5457, 0.3354]","[0.5756, 0.2322]","[0.6069, 0.1509]","[0.5634, 0.5543]","[0.5973, 0.4754]","[0.5435, 0.5552]","[0.5162, 0.6153]","[0.6149, 0.6205]","[0.6282, 0.5549]","[0.5807, 0.6063]","[0.5531, 0.6552]"
