[0.7361, 1.0],[0.8303, 1.0],[0.8521, 0.8994],[0.7671, 0.8104],[0.6773, 0.7708],[0.8536, 0.7371],[0.8997, 0.5926],[0.9221, 0.5014],[0.9323, 0.4271],[0.7608, 0.7235],[0.7574, 0.5563],[0.754, 0.4546],[0.7516, 0.3776],[0.6817, 0.7511],[0.635, 0.5913],[0.6137, 0.4973],[0.5967, 0.421],[0.6156, 0.8134],[0.6001, 0.7139],[0.6297, 0.7464],[0.6549, 0.7975]
[0.7346, 1.0],[0.8342, 1.0],[0.8473, 0.894],[0.7618, 0.7934],[0.671, 0.7571],[0.8555, 0.7352],[0.8973, 0.5861],[0.9201, 0.4967],[0.9318, 0.4194],[0.7637, 0.7213],[0.7603, 0.5552],[0.7555, 0.4516],[0.7497, 0.3689],[0.6846, 0.7492],[0.635, 0.5896],[0.6171, 0.4893],[0.6025, 0.4079],[0.618, 0.8098],[0.601, 0.7104],[0.6341, 0.7478],[0.6622, 0.8041]
[0.7361, 1.0],[0.8308, 1.0],[0.8478, 0.8997],[0.755, 0.7992],[0.6593, 0.7565],[0.858, 0.7336],[0.8993, 0.5842],[0.9197, 0.4956],[0.9313, 0.4172],[0.7657, 0.7216],[0.7599, 0.5555],[0.754, 0.4527],[0.7482, 0.3667],[0.6865, 0.7519],[0.6365, 0.5929],[0.6161, 0.4915],[0.5996, 0.4079],[0.62, 0.8123],[0.6005, 0.7142],[0.6331, 0.7508],[0.6637, 0.8049]
[0.7356, 1.0],[0.8332, 1.0],[0.858, 0.903],[0.7686, 0.8033],[0.6729, 0.7574],[0.8619, 0.7336],[0.9061, 0.5836],[0.9265, 0.4943],[0.9381, 0.415],[0.7686, 0.7205],[0.7657, 0.553],[0.7594, 0.4503],[0.7531, 0.3642],[0.6889, 0.7489],[0.6399, 0.5929],[0.619, 0.4929],[0.6025, 0.4101],[0.6209, 0.8068],[0.6073, 0.712],[0.6462, 0.7464],[0.6831, 0.7983]
[0.7375, 1.0],[0.8351, 1.0],[0.8589, 0.9052],[0.7691, 0.8005],[0.6724, 0.7546],[0.8662, 0.7333],[0.9065, 0.5836],[0.9274, 0.4951],[0.9396, 0.4172],[0.7735, 0.7191],[0.7676, 0.5495],[0.7613, 0.4473],[0.7569, 0.3634],[0.6933, 0.7473],[0.6413, 0.5907],[0.6205, 0.4899],[0.6049, 0.4068],[0.6239, 0.8049],[0.6083, 0.7139],[0.6481, 0.7494],[0.6865, 0.8]
[0.7395, 1.0],[0.8366, 1.0],[0.8614, 0.9041],[0.7701, 0.7989],[0.6715, 0.7503],[0.8701, 0.7344],[0.9124, 0.5844],[0.9318, 0.4945],[0.943, 0.415],[0.7764, 0.7208],[0.7705, 0.5511],[0.7637, 0.4478],[0.7589, 0.3628],[0.6957, 0.7494],[0.6452, 0.5921],[0.6239, 0.491],[0.6073, 0.4087],[0.6268, 0.8074],[0.6132, 0.7153],[0.653, 0.7519],[0.6904, 0.8055]
[0.7404, 1.0],[0.8405, 1.0],[0.8662, 0.9016],[0.7705, 0.7962],[0.6705, 0.7475],[0.8725, 0.7333],[0.9158, 0.5833],[0.9367, 0.4945],[0.9493, 0.4145],[0.7783, 0.7175],[0.7739, 0.5503],[0.7686, 0.4486],[0.7633, 0.3642],[0.6967, 0.7453],[0.6486, 0.588],[0.6292, 0.4888],[0.6122, 0.4068],[0.6268, 0.8035],[0.6112, 0.7101],[0.6447, 0.7497],[0.6749, 0.8052]
[0.7433, 1.0],[0.841, 1.0],[0.8662, 0.9052],[0.7744, 0.7997],[0.6744, 0.7533],[0.8769, 0.7331],[0.9172, 0.5817],[0.9367, 0.4926],[0.9488, 0.4137],[0.7841, 0.7175],[0.7793, 0.5511],[0.7735, 0.4481],[0.7681, 0.3642],[0.7025, 0.7443],[0.6535, 0.5891],[0.6326, 0.4891],[0.6151, 0.4068],[0.6341, 0.7992],[0.62, 0.7109],[0.653, 0.7522],[0.6826, 0.8076]
[0.7443, 1.0],[0.8434, 1.0],[0.8691, 0.9011],[0.7764, 0.7943],[0.6758, 0.7456],[0.8793, 0.7322],[0.9211, 0.5831],[0.9405, 0.4948],[0.9517, 0.4148],[0.7856, 0.7156],[0.7812, 0.5497],[0.7749, 0.4486],[0.7691, 0.3661],[0.704, 0.7418],[0.6549, 0.5872],[0.6345, 0.4896],[0.6175, 0.4087],[0.635, 0.7964],[0.6209, 0.7109],[0.6559, 0.7525],[0.686, 0.8071]
[0.7477, 1.0],[0.8478, 1.0],[0.8696, 0.8973],[0.7798, 0.7907],[0.6807, 0.7445],[0.8803, 0.7303],[0.9226, 0.5811],[0.943, 0.4926],[0.9546, 0.4139],[0.7866, 0.7153],[0.7812, 0.547],[0.7754, 0.4464],[0.7696, 0.365],[0.7055, 0.7437],[0.6554, 0.5874],[0.6365, 0.4891],[0.6205, 0.4093],[0.635, 0.8011],[0.6229, 0.7112],[0.6579, 0.7486],[0.6885, 0.8016]
[0.7497, 1.0],[0.8502, 1.0],[0.8716, 0.8948],[0.7783, 0.7896],[0.6768, 0.7489],[0.8774, 0.732],[0.9197, 0.5822],[0.9396, 0.4932],[0.9517, 0.4137],[0.7837, 0.7175],[0.7764, 0.5495],[0.7701, 0.4478],[0.7647, 0.3653],[0.7035, 0.7464],[0.6501, 0.5882],[0.6307, 0.4888],[0.6146, 0.4087],[0.636, 0.8057],[0.619, 0.7098],[0.6569, 0.7462],[0.6909, 0.8014]
