"[0.4801, 0.8949]","[0.6381, 0.8834]","[0.7095, 0.8368]","[0.6433, 0.7763]","[0.5336, 0.7192]","[0.6734, 0.5575]","[0.7452, 0.3441]","[0.7729, 0.2073]","[0.7855, 0.0857]","[0.5395, 0.5279]","[0.5402, 0.2979]","[0.5266, 0.1428]","[0.5106, 0.0145]","[0.4288, 0.5644]","[0.3588, 0.3656]","[0.3197, 0.2364]","[0.2992, 0.1317]","[0.3423, 0.6407]","[0.2977, 0.5735]","[0.3083, 0.6208]","[0.3377, 0.6804]"
"[0.5028, 0.9784]","[0.6202, 0.9368]","[0.6631, 0.8383]","[0.5643, 0.7359]","[0.4439, 0.6482]","[0.6667, 0.5626]","[0.7292, 0.3609]","[0.7556, 0.2229]","[0.7693, 0.0983]","[0.5331, 0.5427]","[0.5356, 0.3039]","[0.5357, 0.1415]","[0.5299, 0.0129]","[0.4231, 0.5902]","[0.3459, 0.3625]","[0.2949, 0.2308]","[0.2626, 0.1266]","[0.3302, 0.6785]","[0.3067, 0.5669]","[0.3289, 0.6171]","[0.3612, 0.6878]"
"[0.4748, 1.0368]","[0.5971, 0.9833]","[0.6334, 0.8537]","[0.5283, 0.7225]","[0.4054, 0.6289]","[0.6733, 0.569]","[0.7336, 0.3518]","[0.7576, 0.2116]","[0.7685, 0.0861]","[0.5406, 0.5462]","[0.5326, 0.3025]","[0.5171, 0.1472]","[0.5037, 0.0273]","[0.4287, 0.5868]","[0.3557, 0.3679]","[0.309, 0.2329]","[0.2813, 0.1262]","[0.3383, 0.6732]","[0.3113, 0.5754]","[0.3271, 0.642]","[0.3517, 0.7233]"
"[0.4988, 1.0555]","[0.6163, 0.9821]","[0.641, 0.8372]","[0.5167, 0.7184]","[0.3821, 0.6439]","[0.6807, 0.5652]","[0.7421, 0.3471]","[0.7688, 0.2071]","[0.783, 0.0846]","[0.5467, 0.5462]","[0.5337, 0.3051]","[0.5182, 0.1514]","[0.5066, 0.0337]","[0.4325, 0.5914]","[0.355, 0.3637]","[0.3085, 0.2192]","[0.2798, 0.1051]","[0.3422, 0.6819]","[0.3124, 0.5764]","[0.3378, 0.6429]","[0.3704, 0.7311]"
"[0.4818, 1.0704]","[0.6079, 1.0109]","[0.643, 0.8641]","[0.5237, 0.7234]","[0.3948, 0.6297]","[0.6809, 0.5762]","[0.7395, 0.3489]","[0.765, 0.2053]","[0.7774, 0.0795]","[0.5474, 0.5516]","[0.5359, 0.2991]","[0.5198, 0.1361]","[0.5061, 0.0116]","[0.4342, 0.5917]","[0.3578, 0.3662]","[0.3107, 0.2218]","[0.2821, 0.1083]","[0.3432, 0.6778]","[0.3105, 0.5747]","[0.3322, 0.6405]","[0.3627, 0.7252]"
"[0.5022, 1.0735]","[0.6173, 0.9988]","[0.6367, 0.8416]","[0.5089, 0.7051]","[0.3764, 0.6147]","[0.6865, 0.5726]","[0.7448, 0.3466]","[0.7686, 0.2059]","[0.7806, 0.0792]","[0.5521, 0.554]","[0.532, 0.3061]","[0.5118, 0.1531]","[0.4967, 0.034]","[0.4384, 0.5966]","[0.3603, 0.3694]","[0.3108, 0.2245]","[0.2794, 0.1071]","[0.3521, 0.6815]","[0.3132, 0.5765]","[0.329, 0.6506]","[0.3542, 0.744]"
"[0.4918, 1.0782]","[0.6152, 0.9981]","[0.6466, 0.841]","[0.5188, 0.7055]","[0.3869, 0.6183]","[0.6808, 0.5713]","[0.7384, 0.3449]","[0.7638, 0.204]","[0.7761, 0.0789]","[0.5468, 0.5509]","[0.5349, 0.297]","[0.5195, 0.1344]","[0.5052, 0.0087]","[0.435, 0.5938]","[0.355, 0.3661]","[0.3081, 0.2219]","[0.279, 0.1075]","[0.3475, 0.6812]","[0.3151, 0.5713]","[0.3374, 0.6403]","[0.3678, 0.7291]"
"[0.4961, 1.0824]","[0.6127, 1.006]","[0.6378, 0.8454]","[0.5117, 0.7039]","[0.3783, 0.6093]","[0.6811, 0.572]","[0.7376, 0.3424]","[0.7632, 0.2003]","[0.7766, 0.074]","[0.5471, 0.5519]","[0.5308, 0.2995]","[0.5128, 0.1394]","[0.4973, 0.0165]","[0.4349, 0.5954]","[0.3563, 0.3666]","[0.308, 0.22]","[0.2778, 0.1041]","[0.3491, 0.6811]","[0.3136, 0.578]","[0.3333, 0.6443]","[0.3616, 0.73]"
"[0.4963, 1.0889]","[0.6166, 1.0085]","[0.6404, 0.8412]","[0.5187, 0.6983]","[0.3813, 0.6044]","[0.6836, 0.5755]","[0.7415, 0.3439]","[0.7656, 0.2006]","[0.7775, 0.0734]","[0.5494, 0.5559]","[0.533, 0.3013]","[0.5153, 0.1382]","[0.4997, 0.0164]","[0.4346, 0.5992]","[0.3558, 0.3695]","[0.3084, 0.2226]","[0.2782, 0.1074]","[0.3468, 0.6827]","[0.3149, 0.5781]","[0.3383, 0.6466]","[0.368, 0.7374]"
"[0.4988, 1.0946]","[0.624, 1.0055]","[0.6485, 0.8343]","[0.5212, 0.692]","[0.3796, 0.6046]","[0.6808, 0.5745]","[0.7389, 0.3435]","[0.7651, 0.1999]","[0.7795, 0.0713]","[0.5471, 0.5543]","[0.5323, 0.2937]","[0.5164, 0.1264]","[0.5024, -0.0007]","[0.4339, 0.5988]","[0.3534, 0.3688]","[0.3074, 0.2201]","[0.2783, 0.1029]","[0.347, 0.6874]","[0.3107, 0.5741]","[0.3368, 0.6394]","[0.3689, 0.7304]"
"[0.4931, 1.1086]","[0.6149, 1.0232]","[0.6401, 0.8513]","[0.518, 0.7018]","[0.3793, 0.6044]","[0.6829, 0.5784]","[0.7406, 0.3464]","[0.7645, 0.202]","[0.7772, 0.0741]","[0.5494, 0.5587]","[0.5354, 0.3045]","[0.5175, 0.1429]","[0.5022, 0.0217]","[0.4357, 0.604]","[0.3585, 0.3731]","[0.3116, 0.2273]","[0.2823, 0.1138]","[0.3486, 0.6906]","[0.3103, 0.579]","[0.3311, 0.6405]","[0.3615, 0.7263]"
