"[0.5119, 0.9129]","[0.4177, 0.8843]","[0.3834, 0.7764]","[0.4733, 0.6835]","[0.5596, 0.6236]","[0.3527, 0.5639]","[0.3022, 0.4022]","[0.2833, 0.2904]","[0.2657, 0.1939]","[0.4555, 0.5364]","[0.4546, 0.3538]","[0.4698, 0.2311]","[0.4747, 0.1284]","[0.5399, 0.5643]","[0.5937, 0.4062]","[0.6313, 0.2974]","[0.6554, 0.2019]","[0.6164, 0.6385]","[0.6421, 0.5565]","[0.6285, 0.6057]","[0.6097, 0.6676]"
"[0.4972, 0.9604]","[0.407, 0.8931]","[0.3843, 0.7672]","[0.4859, 0.6749]","[0.5765, 0.6152]","[0.352, 0.5691]","[0.3049, 0.3957]","[0.286, 0.2844]","[0.2677, 0.1899]","[0.4549, 0.5453]","[0.4592, 0.3512]","[0.4704, 0.2293]","[0.4739, 0.1319]","[0.5395, 0.5755]","[0.5945, 0.4071]","[0.6299, 0.3008]","[0.65, 0.2051]","[0.6148, 0.6477]","[0.6407, 0.5543]","[0.6213, 0.6024]","[0.5949, 0.6636]"
"[0.4927, 0.9806]","[0.4034, 0.9043]","[0.3881, 0.7629]","[0.5001, 0.664]","[0.5977, 0.6069]","[0.3517, 0.5674]","[0.305, 0.3919]","[0.287, 0.2839]","[0.2735, 0.1904]","[0.4559, 0.545]","[0.4586, 0.3451]","[0.4716, 0.225]","[0.4789, 0.1261]","[0.5402, 0.5761]","[0.5987, 0.4071]","[0.6325, 0.3055]","[0.6516, 0.2122]","[0.6154, 0.6491]","[0.6506, 0.5516]","[0.6325, 0.5934]","[0.6068, 0.6485]"
"[0.485, 0.9847]","[0.3997, 0.9051]","[0.3849, 0.7556]","[0.5018, 0.6541]","[0.6089, 0.6081]","[0.3498, 0.5642]","[0.3036, 0.3881]","[0.2875, 0.2812]","[0.2767, 0.1874]","[0.455, 0.5436]","[0.4583, 0.3433]","[0.471, 0.2222]","[0.4812, 0.1208]","[0.5417, 0.5765]","[0.6009, 0.41]","[0.6312, 0.3098]","[0.6512, 0.2158]","[0.6189, 0.6497]","[0.6489, 0.5553]","[0.6284, 0.5982]","[0.6051, 0.6527]"
"[0.4828, 0.9877]","[0.3973, 0.9074]","[0.3833, 0.7538]","[0.5004, 0.6527]","[0.6068, 0.6064]","[0.3485, 0.5648]","[0.3034, 0.3885]","[0.2857, 0.2806]","[0.2739, 0.186]","[0.4546, 0.544]","[0.4587, 0.3441]","[0.4714, 0.2239]","[0.4819, 0.1227]","[0.5414, 0.5756]","[0.6017, 0.4087]","[0.6317, 0.3083]","[0.6522, 0.2145]","[0.6182, 0.6478]","[0.6487, 0.558]","[0.6287, 0.6035]","[0.6067, 0.6602]"
"[0.4824, 0.9924]","[0.3963, 0.9136]","[0.3801, 0.7624]","[0.4978, 0.657]","[0.6071, 0.6081]","[0.3477, 0.5658]","[0.3021, 0.3894]","[0.2838, 0.2822]","[0.272, 0.1879]","[0.4545, 0.5447]","[0.4559, 0.3441]","[0.4679, 0.2246]","[0.478, 0.1239]","[0.5414, 0.5768]","[0.6005, 0.4103]","[0.6303, 0.3099]","[0.6499, 0.2157]","[0.6187, 0.6504]","[0.6493, 0.5576]","[0.6289, 0.6012]","[0.6048, 0.6568]"
"[0.4813, 0.9938]","[0.3924, 0.9169]","[0.3746, 0.7656]","[0.4884, 0.6583]","[0.5959, 0.6057]","[0.3472, 0.5664]","[0.302, 0.3902]","[0.2836, 0.283]","[0.2721, 0.1881]","[0.4538, 0.5454]","[0.4541, 0.3445]","[0.466, 0.2253]","[0.4765, 0.1241]","[0.5401, 0.5772]","[0.5982, 0.4105]","[0.6283, 0.3098]","[0.6489, 0.2153]","[0.6165, 0.6502]","[0.6449, 0.5562]","[0.6243, 0.6016]","[0.6004, 0.6588]"
"[0.4811, 0.9928]","[0.392, 0.913]","[0.3758, 0.759]","[0.4953, 0.6564]","[0.6035, 0.6073]","[0.3467, 0.5656]","[0.3016, 0.3891]","[0.2837, 0.2821]","[0.2725, 0.1874]","[0.4538, 0.5444]","[0.4553, 0.3439]","[0.4674, 0.2242]","[0.4776, 0.1228]","[0.5399, 0.5764]","[0.6003, 0.411]","[0.6307, 0.3111]","[0.6506, 0.2174]","[0.6155, 0.6498]","[0.6466, 0.5581]","[0.6264, 0.6019]","[0.6019, 0.658]"
"[0.4803, 0.9956]","[0.3925, 0.9173]","[0.3778, 0.7635]","[0.495, 0.6574]","[0.6031, 0.6042]","[0.3448, 0.5668]","[0.301, 0.389]","[0.2832, 0.2808]","[0.272, 0.1862]","[0.4517, 0.5459]","[0.4541, 0.3444]","[0.4667, 0.2248]","[0.477, 0.1236]","[0.5384, 0.578]","[0.5993, 0.4103]","[0.6296, 0.3106]","[0.6499, 0.2179]","[0.6143, 0.6508]","[0.6474, 0.5574]","[0.6283, 0.603]","[0.6064, 0.6598]"
"[0.4779, 0.9924]","[0.3906, 0.9147]","[0.3758, 0.7584]","[0.496, 0.6556]","[0.6047, 0.606]","[0.345, 0.5659]","[0.3007, 0.389]","[0.2831, 0.2818]","[0.2723, 0.187]","[0.4518, 0.5456]","[0.4545, 0.3435]","[0.4671, 0.2241]","[0.4776, 0.1219]","[0.5372, 0.5772]","[0.5982, 0.4094]","[0.6292, 0.31]","[0.6494, 0.2151]","[0.6126, 0.6507]","[0.6456, 0.5553]","[0.6266, 0.6015]","[0.6034, 0.6606]"
"[0.4802, 0.9903]","[0.3929, 0.9124]","[0.3773, 0.7583]","[0.4972, 0.6547]","[0.6072, 0.6046]","[0.3454, 0.5649]","[0.3012, 0.3883]","[0.2834, 0.2809]","[0.2724, 0.1868]","[0.4514, 0.5441]","[0.4546, 0.3435]","[0.4676, 0.2239]","[0.4782, 0.1224]","[0.5371, 0.5764]","[0.5982, 0.4087]","[0.6287, 0.309]","[0.6491, 0.2166]","[0.6122, 0.6492]","[0.6456, 0.5569]","[0.6269, 0.6007]","[0.605, 0.6565]"
