[0.6039, 0.971],[0.4385, 0.921],[0.3152, 0.7882],[0.2797, 0.6429],[0.3583, 0.5622],[0.4246, 0.6092],[0.4192, 0.4245],[0.4112, 0.4491],[0.4066, 0.5109],[0.5096, 0.5834],[0.5006, 0.366],[0.4878, 0.2448],[0.4756, 0.148],[0.5926, 0.5909],[0.5766, 0.3892],[0.5636, 0.2718],[0.5516, 0.1733],[0.681, 0.6232],[0.6648, 0.4646],[0.6507, 0.372],[0.6415, 0.2893]
[0.621, 0.9972],[0.4403, 0.9334],[0.3182, 0.7916],[0.2938, 0.6471],[0.3702, 0.5668],[0.4111, 0.6157],[0.4041, 0.4382],[0.4045, 0.4594],[0.4054, 0.5187],[0.5009, 0.587],[0.4918, 0.38],[0.4876, 0.2544],[0.485, 0.1468],[0.5906, 0.5939],[0.5728, 0.404],[0.5617, 0.2858],[0.5506, 0.1834],[0.6864, 0.6265],[0.6651, 0.4753],[0.6513, 0.3833],[0.6406, 0.2993]
[0.6186, 0.9993],[0.4383, 0.9324],[0.3231, 0.7907],[0.2984, 0.6433],[0.3732, 0.559],[0.4164, 0.6142],[0.4063, 0.4417],[0.4049, 0.455],[0.4056, 0.5056],[0.5034, 0.5839],[0.4919, 0.3786],[0.4876, 0.2535],[0.4855, 0.1465],[0.5917, 0.5902],[0.5738, 0.4006],[0.563, 0.2829],[0.5537, 0.1812],[0.6878, 0.6225],[0.6655, 0.4735],[0.652, 0.3803],[0.642, 0.2939]
[0.6185, 1.001],[0.4354, 0.9342],[0.3179, 0.7903],[0.2934, 0.6434],[0.3733, 0.5634],[0.4179, 0.6168],[0.4102, 0.4418],[0.4068, 0.4594],[0.4049, 0.5144],[0.507, 0.5884],[0.4965, 0.3791],[0.4899, 0.2531],[0.4851, 0.1451],[0.5961, 0.5946],[0.5763, 0.4023],[0.5632, 0.2827],[0.5518, 0.1797],[0.6913, 0.6262],[0.668, 0.4739],[0.6539, 0.3796],[0.6441, 0.2929]
[0.619, 0.998],[0.433, 0.9271],[0.3197, 0.784],[0.2966, 0.6382],[0.3749, 0.5583],[0.4173, 0.6162],[0.4096, 0.443],[0.4067, 0.4573],[0.406, 0.5103],[0.507, 0.5874],[0.4965, 0.3785],[0.4902, 0.2538],[0.4852, 0.1478],[0.5956, 0.5928],[0.5762, 0.4013],[0.5627, 0.282],[0.5516, 0.18],[0.6915, 0.6239],[0.6688, 0.4718],[0.6546, 0.3777],[0.6448, 0.2914]
[0.6176, 0.9979],[0.4358, 0.9306],[0.3183, 0.7898],[0.2912, 0.6391],[0.3755, 0.5537],[0.418, 0.6162],[0.4092, 0.4412],[0.4064, 0.4569],[0.4061, 0.5097],[0.5063, 0.5865],[0.4961, 0.3768],[0.4899, 0.2532],[0.4844, 0.1473],[0.5945, 0.5919],[0.5752, 0.4012],[0.5624, 0.2827],[0.5514, 0.1803],[0.6904, 0.6221],[0.6671, 0.4711],[0.6538, 0.3784],[0.6452, 0.2928]
[0.6165, 0.997],[0.4351, 0.9254],[0.32, 0.7863],[0.2927, 0.6356],[0.3774, 0.5479],[0.4192, 0.6149],[0.4104, 0.4424],[0.4045, 0.4527],[0.4011, 0.4997],[0.5067, 0.5861],[0.4962, 0.3785],[0.4887, 0.254],[0.4823, 0.146],[0.5948, 0.5922],[0.5755, 0.4021],[0.5624, 0.283],[0.5512, 0.1791],[0.6908, 0.6232],[0.6681, 0.4729],[0.6539, 0.3802],[0.6443, 0.2935]
[0.6206, 0.9944],[0.4383, 0.9262],[0.32, 0.7887],[0.2922, 0.638],[0.376, 0.5476],[0.4165, 0.6154],[0.406, 0.4397],[0.4043, 0.4582],[0.4048, 0.5125],[0.5054, 0.585],[0.4946, 0.3764],[0.4878, 0.2535],[0.4821, 0.1468],[0.5946, 0.5903],[0.5756, 0.401],[0.5633, 0.2835],[0.5525, 0.1805],[0.6911, 0.6204],[0.6694, 0.4701],[0.656, 0.3778],[0.6467, 0.2916]
[0.6202, 0.9925],[0.4355, 0.9215],[0.3191, 0.7847],[0.2918, 0.6355],[0.3751, 0.5486],[0.4166, 0.6139],[0.4084, 0.4395],[0.4046, 0.4554],[0.4025, 0.5089],[0.5054, 0.5849],[0.4937, 0.3773],[0.4877, 0.2525],[0.4815, 0.1447],[0.5945, 0.591],[0.5749, 0.4021],[0.5621, 0.2819],[0.551, 0.1779],[0.6918, 0.6219],[0.6691, 0.472],[0.6543, 0.3785],[0.6438, 0.2909]
[0.6184, 0.9969],[0.435, 0.924],[0.3182, 0.782],[0.295, 0.6358],[0.3796, 0.5551],[0.417, 0.6149],[0.4116, 0.4415],[0.4091, 0.4497],[0.406, 0.496],[0.5054, 0.5865],[0.4958, 0.3811],[0.4896, 0.2555],[0.4839, 0.1481],[0.5951, 0.5923],[0.5774, 0.4044],[0.5664, 0.2847],[0.5551, 0.1811],[0.6912, 0.623],[0.6704, 0.4734],[0.658, 0.3797],[0.6489, 0.2939]
