"[0.3978, 0.8094]","[0.5344, 0.7737]","[0.6765, 0.6918]","[0.8085, 0.6625]","[0.9091, 0.6749]","[0.5636, 0.4614]","[0.5731, 0.2828]","[0.5805, 0.1708]","[0.5791, 0.0772]","[0.4736, 0.4593]","[0.4919, 0.3555]","[0.503, 0.4891]","[0.5013, 0.5815]","[0.383, 0.4849]","[0.3987, 0.3899]","[0.4192, 0.5134]","[0.4189, 0.5953]","[0.2905, 0.5244]","[0.305, 0.4485]","[0.3371, 0.5288]","[0.3461, 0.5872]"
"[0.3873, 0.8203]","[0.5367, 0.7796]","[0.6801, 0.6935]","[0.8041, 0.6581]","[0.8975, 0.6672]","[0.56, 0.4521]","[0.5676, 0.2809]","[0.5697, 0.1702]","[0.5683, 0.0776]","[0.4667, 0.4541]","[0.4845, 0.3434]","[0.4976, 0.478]","[0.5001, 0.5827]","[0.375, 0.4807]","[0.3916, 0.3927]","[0.4102, 0.5222]","[0.4143, 0.6104]","[0.2824, 0.5196]","[0.3029, 0.4468]","[0.3323, 0.5338]","[0.3425, 0.5958]"
"[0.3849, 0.8159]","[0.535, 0.7772]","[0.6801, 0.6946]","[0.8059, 0.6584]","[0.8995, 0.6669]","[0.5608, 0.4474]","[0.5677, 0.2762]","[0.5706, 0.1673]","[0.5695, 0.0766]","[0.4677, 0.4499]","[0.4817, 0.3462]","[0.4932, 0.4819]","[0.4933, 0.584]","[0.377, 0.4769]","[0.3899, 0.3962]","[0.4087, 0.5231]","[0.4121, 0.6058]","[0.2861, 0.5156]","[0.3026, 0.4461]","[0.3312, 0.531]","[0.3415, 0.5877]"
"[0.3808, 0.8166]","[0.5344, 0.7747]","[0.6789, 0.6942]","[0.806, 0.6591]","[0.9009, 0.667]","[0.5589, 0.4494]","[0.5672, 0.2765]","[0.5702, 0.1668]","[0.5688, 0.0745]","[0.4674, 0.4514]","[0.4783, 0.3495]","[0.4905, 0.4831]","[0.4934, 0.5829]","[0.3773, 0.4789]","[0.389, 0.393]","[0.4079, 0.5224]","[0.4129, 0.6066]","[0.2865, 0.5187]","[0.3008, 0.4489]","[0.3301, 0.535]","[0.3435, 0.5923]"
"[0.3787, 0.8176]","[0.5311, 0.7757]","[0.6757, 0.6948]","[0.8037, 0.6584]","[0.901, 0.6666]","[0.5583, 0.451]","[0.5685, 0.2759]","[0.5727, 0.1662]","[0.5717, 0.0739]","[0.4667, 0.4525]","[0.4794, 0.3532]","[0.4883, 0.4881]","[0.4884, 0.5867]","[0.3765, 0.479]","[0.3891, 0.3945]","[0.4063, 0.5245]","[0.4097, 0.608]","[0.2852, 0.518]","[0.3006, 0.4507]","[0.3304, 0.5377]","[0.3443, 0.595]"
"[0.3842, 0.8208]","[0.534, 0.7811]","[0.6783, 0.6965]","[0.8057, 0.6595]","[0.9018, 0.6687]","[0.5648, 0.452]","[0.5731, 0.2762]","[0.5776, 0.1655]","[0.5763, 0.0728]","[0.473, 0.4539]","[0.4853, 0.3519]","[0.4982, 0.4889]","[0.499, 0.5895]","[0.3824, 0.4807]","[0.3909, 0.3978]","[0.4132, 0.5255]","[0.4193, 0.6085]","[0.2903, 0.5197]","[0.3032, 0.4532]","[0.3355, 0.5378]","[0.3503, 0.5939]"
"[0.3882, 0.8212]","[0.5363, 0.7808]","[0.6792, 0.6959]","[0.8054, 0.6593]","[0.9023, 0.6676]","[0.5664, 0.4525]","[0.5751, 0.2757]","[0.5796, 0.165]","[0.579, 0.0732]","[0.4746, 0.4536]","[0.4894, 0.3499]","[0.4994, 0.4876]","[0.498, 0.5891]","[0.3839, 0.4797]","[0.3959, 0.3973]","[0.4154, 0.5247]","[0.4194, 0.6079]","[0.2905, 0.5179]","[0.3073, 0.4522]","[0.339, 0.5381]","[0.3523, 0.5953]"
"[0.3869, 0.8202]","[0.5364, 0.7795]","[0.6799, 0.6949]","[0.8064, 0.6587]","[0.9023, 0.6675]","[0.5641, 0.4484]","[0.5747, 0.2732]","[0.5799, 0.1636]","[0.58, 0.0719]","[0.473, 0.4501]","[0.4854, 0.35]","[0.4959, 0.4862]","[0.4964, 0.586]","[0.383, 0.4769]","[0.3945, 0.3959]","[0.4149, 0.5248]","[0.421, 0.6079]","[0.2912, 0.5162]","[0.3068, 0.4533]","[0.3396, 0.5408]","[0.356, 0.5979]"
"[0.389, 0.819]","[0.5391, 0.7786]","[0.6828, 0.6946]","[0.8094, 0.6581]","[0.9049, 0.6667]","[0.5648, 0.4479]","[0.5756, 0.272]","[0.5811, 0.1618]","[0.5811, 0.0698]","[0.4734, 0.4499]","[0.4871, 0.3502]","[0.4975, 0.4865]","[0.4972, 0.5862]","[0.3833, 0.4769]","[0.3956, 0.3957]","[0.4159, 0.525]","[0.4209, 0.6075]","[0.2915, 0.5163]","[0.308, 0.4535]","[0.3403, 0.5413]","[0.3554, 0.5979]"
"[0.387, 0.8208]","[0.5366, 0.7803]","[0.6819, 0.6942]","[0.8088, 0.657]","[0.9056, 0.6652]","[0.5652, 0.4478]","[0.5762, 0.2725]","[0.5815, 0.1625]","[0.5818, 0.0708]","[0.4745, 0.4507]","[0.4885, 0.3487]","[0.4991, 0.4845]","[0.4995, 0.5855]","[0.3844, 0.4779]","[0.3974, 0.3957]","[0.4168, 0.5239]","[0.4216, 0.6072]","[0.292, 0.5169]","[0.3088, 0.4519]","[0.3399, 0.5377]","[0.3542, 0.5943]"
"[0.3863, 0.8179]","[0.537, 0.7786]","[0.6813, 0.6942]","[0.807, 0.6567]","[0.9048, 0.665]","[0.5659, 0.4471]","[0.5756, 0.2707]","[0.5803, 0.1609]","[0.5792, 0.0688]","[0.4752, 0.4496]","[0.4891, 0.3512]","[0.499, 0.4886]","[0.4978, 0.5856]","[0.3851, 0.4773]","[0.3968, 0.3948]","[0.4169, 0.5227]","[0.4213, 0.6019]","[0.2922, 0.5173]","[0.3073, 0.4514]","[0.3393, 0.5371]","[0.3542, 0.5908]"
