"[0.4073, 0.8268]","[0.5565, 0.7964]","[0.7036, 0.6912]","[0.8421, 0.6436]","[0.9622, 0.6472]","[0.5706, 0.449]","[0.5784, 0.2609]","[0.5829, 0.1406]","[0.5818, 0.0426]","[0.4667, 0.4578]","[0.4784, 0.3557]","[0.4978, 0.4953]","[0.5076, 0.6007]","[0.3669, 0.4917]","[0.3825, 0.416]","[0.4181, 0.5482]","[0.4319, 0.6411]","[0.2695, 0.5383]","[0.2939, 0.4661]","[0.3332, 0.561]","[0.3498, 0.6337]"
"[0.4027, 0.8372]","[0.56, 0.7997]","[0.7067, 0.6923]","[0.8443, 0.6429]","[0.9544, 0.6487]","[0.571, 0.4374]","[0.5807, 0.2322]","[0.5807, 0.0946]","[0.5783, -0.0166]","[0.4652, 0.446]","[0.4792, 0.3467]","[0.5005, 0.4915]","[0.5154, 0.6016]","[0.3627, 0.4806]","[0.3834, 0.4114]","[0.415, 0.548]","[0.4284, 0.6409]","[0.2629, 0.5305]","[0.2933, 0.4669]","[0.3305, 0.5616]","[0.3462, 0.627]"
"[0.3968, 0.8556]","[0.5578, 0.8043]","[0.7038, 0.6958]","[0.8357, 0.6412]","[0.9476, 0.6502]","[0.5692, 0.4411]","[0.5795, 0.2473]","[0.5806, 0.1262]","[0.5809, 0.0277]","[0.4636, 0.4513]","[0.477, 0.3534]","[0.4973, 0.4906]","[0.5112, 0.5985]","[0.3627, 0.4852]","[0.3805, 0.4259]","[0.4118, 0.5565]","[0.4281, 0.6456]","[0.2656, 0.5317]","[0.2899, 0.471]","[0.326, 0.5594]","[0.3438, 0.6214]"
"[0.4, 0.8499]","[0.5622, 0.8011]","[0.7083, 0.6941]","[0.8388, 0.6392]","[0.9438, 0.6441]","[0.5714, 0.4405]","[0.5813, 0.2412]","[0.5837, 0.1169]","[0.5851, 0.017]","[0.4677, 0.4497]","[0.48, 0.3508]","[0.4979, 0.4942]","[0.5083, 0.6031]","[0.3684, 0.4826]","[0.3845, 0.4257]","[0.4129, 0.5612]","[0.4259, 0.6479]","[0.2705, 0.5282]","[0.2929, 0.4771]","[0.3297, 0.5695]","[0.3477, 0.6278]"
"[0.3975, 0.8527]","[0.561, 0.8015]","[0.7066, 0.6959]","[0.8381, 0.6416]","[0.9434, 0.6484]","[0.5686, 0.4395]","[0.5787, 0.2437]","[0.5804, 0.1206]","[0.5802, 0.0193]","[0.4626, 0.4492]","[0.4754, 0.356]","[0.4957, 0.4953]","[0.5083, 0.6046]","[0.3623, 0.4818]","[0.3803, 0.4289]","[0.4123, 0.5622]","[0.4278, 0.6514]","[0.2649, 0.5262]","[0.2907, 0.4746]","[0.3284, 0.5631]","[0.3473, 0.6225]"
"[0.3982, 0.8535]","[0.5631, 0.8024]","[0.7087, 0.6963]","[0.8405, 0.6418]","[0.9449, 0.6476]","[0.5703, 0.4404]","[0.5842, 0.2431]","[0.5879, 0.1183]","[0.589, 0.0164]","[0.4662, 0.4495]","[0.4778, 0.3568]","[0.4962, 0.4949]","[0.5069, 0.6031]","[0.3672, 0.4827]","[0.3831, 0.4276]","[0.414, 0.5592]","[0.4289, 0.6483]","[0.2712, 0.5295]","[0.2929, 0.4784]","[0.331, 0.5687]","[0.3514, 0.6299]"
"[0.3991, 0.8574]","[0.5618, 0.8047]","[0.7081, 0.6975]","[0.8405, 0.6434]","[0.9468, 0.6482]","[0.5739, 0.4451]","[0.5904, 0.2487]","[0.5951, 0.1236]","[0.5972, 0.0214]","[0.4694, 0.4528]","[0.482, 0.3565]","[0.5002, 0.4948]","[0.5105, 0.6052]","[0.3699, 0.4844]","[0.3888, 0.4276]","[0.4178, 0.56]","[0.4309, 0.651]","[0.2731, 0.5295]","[0.2987, 0.4771]","[0.3358, 0.5684]","[0.3546, 0.6315]"
"[0.3996, 0.8539]","[0.5611, 0.8039]","[0.7058, 0.6975]","[0.8398, 0.6427]","[0.9492, 0.6442]","[0.5757, 0.442]","[0.5909, 0.2395]","[0.5935, 0.1094]","[0.5936, 0.0027]","[0.4709, 0.4503]","[0.482, 0.3577]","[0.5001, 0.4968]","[0.5126, 0.6051]","[0.3707, 0.4819]","[0.3887, 0.4305]","[0.4184, 0.5627]","[0.4325, 0.6519]","[0.2735, 0.5271]","[0.2998, 0.4793]","[0.3365, 0.5716]","[0.3556, 0.6338]"
"[0.3956, 0.8556]","[0.5569, 0.8039]","[0.7031, 0.6984]","[0.8374, 0.6466]","[0.9469, 0.6524]","[0.5717, 0.4435]","[0.5867, 0.2478]","[0.5909, 0.1255]","[0.591, 0.0231]","[0.4673, 0.4528]","[0.4802, 0.3633]","[0.4988, 0.5014]","[0.5103, 0.6077]","[0.3677, 0.4849]","[0.3851, 0.4313]","[0.4155, 0.5632]","[0.4302, 0.6516]","[0.2722, 0.53]","[0.2955, 0.479]","[0.3333, 0.5703]","[0.3538, 0.6326]"
"[0.3963, 0.854]","[0.558, 0.8036]","[0.7053, 0.697]","[0.8416, 0.6438]","[0.952, 0.6456]","[0.5731, 0.4434]","[0.5881, 0.2441]","[0.5924, 0.1187]","[0.5939, 0.0153]","[0.4695, 0.4516]","[0.4803, 0.3616]","[0.4977, 0.5014]","[0.5093, 0.6081]","[0.3698, 0.4833]","[0.3856, 0.4278]","[0.4157, 0.5604]","[0.4303, 0.6492]","[0.273, 0.5285]","[0.2964, 0.4786]","[0.335, 0.5714]","[0.356, 0.6337]"
"[0.3971, 0.8521]","[0.5596, 0.8007]","[0.7084, 0.6961]","[0.844, 0.6433]","[0.9531, 0.6451]","[0.5729, 0.4414]","[0.5869, 0.2467]","[0.5905, 0.1252]","[0.5915, 0.0237]","[0.4686, 0.4513]","[0.4803, 0.3615]","[0.4977, 0.5021]","[0.5098, 0.6117]","[0.369, 0.4845]","[0.3876, 0.4295]","[0.4178, 0.5631]","[0.4333, 0.6547]","[0.2721, 0.5304]","[0.2975, 0.4796]","[0.336, 0.5704]","[0.3577, 0.6335]"
