"[0.6048, 0.7829]","[0.4657, 0.7625]","[0.332, 0.6918]","[0.2221, 0.6505]","[0.1251, 0.6406]","[0.4209, 0.4607]","[0.4019, 0.3011]","[0.3956, 0.1942]","[0.3943, 0.1073]","[0.5148, 0.4613]","[0.5178, 0.3623]","[0.5263, 0.4828]","[0.529, 0.5776]","[0.605, 0.4841]","[0.6065, 0.414]","[0.6034, 0.5275]","[0.5943, 0.6071]","[0.687, 0.5227]","[0.6902, 0.4439]","[0.6741, 0.5183]","[0.6586, 0.577]"
"[0.6035, 0.8101]","[0.4636, 0.7678]","[0.3308, 0.6928]","[0.2211, 0.6465]","[0.1261, 0.6372]","[0.4199, 0.4641]","[0.4003, 0.2967]","[0.3925, 0.1935]","[0.3902, 0.1039]","[0.5128, 0.4646]","[0.5218, 0.3564]","[0.5285, 0.4755]","[0.5322, 0.571]","[0.6019, 0.4879]","[0.6101, 0.416]","[0.6026, 0.5284]","[0.5928, 0.6104]","[0.6853, 0.5256]","[0.6888, 0.4496]","[0.6707, 0.5221]","[0.656, 0.5818]"
"[0.6064, 0.8213]","[0.4707, 0.7721]","[0.3375, 0.695]","[0.2247, 0.6475]","[0.1309, 0.6374]","[0.4215, 0.4643]","[0.4026, 0.2944]","[0.3955, 0.1942]","[0.3948, 0.1051]","[0.5135, 0.4664]","[0.5293, 0.3581]","[0.5348, 0.481]","[0.5388, 0.5777]","[0.6006, 0.4897]","[0.6178, 0.4195]","[0.6073, 0.5361]","[0.5964, 0.6178]","[0.6822, 0.5261]","[0.6943, 0.4479]","[0.6765, 0.5251]","[0.6621, 0.5864]"
"[0.6036, 0.8236]","[0.4717, 0.775]","[0.337, 0.6944]","[0.2238, 0.6477]","[0.1316, 0.641]","[0.4201, 0.464]","[0.4015, 0.294]","[0.3959, 0.1929]","[0.3959, 0.1054]","[0.5129, 0.4654]","[0.5274, 0.361]","[0.5368, 0.4822]","[0.5418, 0.578]","[0.6013, 0.4875]","[0.6168, 0.4198]","[0.6086, 0.5328]","[0.597, 0.6128]","[0.6846, 0.5224]","[0.6962, 0.452]","[0.6789, 0.5244]","[0.663, 0.5816]"
"[0.5985, 0.8181]","[0.4665, 0.7735]","[0.3322, 0.6941]","[0.2204, 0.6472]","[0.1285, 0.6408]","[0.4175, 0.4628]","[0.3972, 0.2947]","[0.3913, 0.1935]","[0.3917, 0.1059]","[0.5107, 0.4634]","[0.5237, 0.3637]","[0.5347, 0.4841]","[0.54, 0.5795]","[0.5997, 0.485]","[0.6122, 0.4235]","[0.6063, 0.5345]","[0.595, 0.6123]","[0.6835, 0.5191]","[0.6935, 0.4522]","[0.6778, 0.5215]","[0.6623, 0.5752]"
"[0.5993, 0.8169]","[0.4654, 0.7732]","[0.3321, 0.695]","[0.2194, 0.6474]","[0.1267, 0.6384]","[0.4168, 0.4644]","[0.3953, 0.294]","[0.3888, 0.1928]","[0.3885, 0.1041]","[0.5089, 0.4658]","[0.5223, 0.3622]","[0.5338, 0.4838]","[0.5403, 0.58]","[0.5977, 0.4881]","[0.611, 0.4193]","[0.6058, 0.5313]","[0.596, 0.6108]","[0.6815, 0.5228]","[0.6915, 0.45]","[0.6767, 0.5214]","[0.6636, 0.5783]"
"[0.5995, 0.8176]","[0.4642, 0.7724]","[0.3319, 0.6949]","[0.2192, 0.6473]","[0.127, 0.6389]","[0.4172, 0.4646]","[0.3965, 0.2942]","[0.3897, 0.1931]","[0.3888, 0.1047]","[0.5086, 0.4662]","[0.5214, 0.3614]","[0.5318, 0.4804]","[0.5382, 0.5745]","[0.5969, 0.4888]","[0.6102, 0.4194]","[0.6037, 0.5295]","[0.5932, 0.6068]","[0.68, 0.5241]","[0.69, 0.451]","[0.6743, 0.5221]","[0.6609, 0.5782]"
"[0.5994, 0.8135]","[0.4641, 0.7715]","[0.3303, 0.6944]","[0.218, 0.6475]","[0.1267, 0.6403]","[0.4171, 0.4624]","[0.3963, 0.2931]","[0.3897, 0.193]","[0.3892, 0.1052]","[0.5088, 0.4642]","[0.5233, 0.3602]","[0.5327, 0.4788]","[0.5379, 0.5718]","[0.5965, 0.4863]","[0.6111, 0.4208]","[0.6034, 0.5316]","[0.5916, 0.6072]","[0.6794, 0.5204]","[0.6899, 0.451]","[0.6735, 0.523]","[0.6584, 0.5779]"
"[0.6015, 0.8161]","[0.465, 0.7699]","[0.3315, 0.6935]","[0.2176, 0.6463]","[0.126, 0.6399]","[0.4163, 0.4624]","[0.3962, 0.2921]","[0.3898, 0.1921]","[0.39, 0.1034]","[0.5078, 0.4643]","[0.5248, 0.3627]","[0.5333, 0.4818]","[0.5384, 0.5755]","[0.5955, 0.487]","[0.6127, 0.4229]","[0.6035, 0.5345]","[0.5915, 0.6122]","[0.6771, 0.5223]","[0.6916, 0.452]","[0.6732, 0.5244]","[0.657, 0.5815]"
"[0.6003, 0.8179]","[0.465, 0.7737]","[0.3315, 0.6948]","[0.2184, 0.6463]","[0.1278, 0.6406]","[0.4169, 0.4633]","[0.3966, 0.2932]","[0.3901, 0.192]","[0.3898, 0.1034]","[0.5086, 0.4649]","[0.5229, 0.3641]","[0.5321, 0.4829]","[0.5374, 0.576]","[0.5965, 0.4873]","[0.6112, 0.4231]","[0.6037, 0.5352]","[0.5924, 0.6127]","[0.6788, 0.5226]","[0.6913, 0.4519]","[0.6739, 0.5251]","[0.658, 0.5824]"
"[0.602, 0.8214]","[0.4664, 0.7749]","[0.3328, 0.6955]","[0.2201, 0.6473]","[0.1283, 0.6402]","[0.4173, 0.4644]","[0.3973, 0.2948]","[0.3909, 0.1933]","[0.3908, 0.1043]","[0.5093, 0.466]","[0.524, 0.365]","[0.5314, 0.4837]","[0.535, 0.5772]","[0.5978, 0.4885]","[0.6119, 0.4222]","[0.6027, 0.5341]","[0.5903, 0.6126]","[0.6809, 0.5245]","[0.6931, 0.4522]","[0.6739, 0.5258]","[0.6565, 0.5845]"
"[0.6042, 0.8216]","[0.469, 0.7768]","[0.3345, 0.6964]","[0.2224, 0.6477]","[0.1301, 0.641]","[0.4167, 0.465]","[0.3976, 0.2956]","[0.3918, 0.1942]","[0.3915, 0.1055]","[0.5094, 0.4659]","[0.5229, 0.3678]","[0.5319, 0.4875]","[0.5361, 0.5807]","[0.5982, 0.4874]","[0.6118, 0.4246]","[0.6034, 0.5364]","[0.5906, 0.6136]","[0.6819, 0.5221]","[0.6947, 0.4531]","[0.6747, 0.5261]","[0.655, 0.5833]"
"[0.6059, 0.8252]","[0.4716, 0.7731]","[0.3399, 0.6973]","[0.223, 0.649]","[0.1297, 0.6408]","[0.418, 0.4688]","[0.399, 0.2953]","[0.3934, 0.194]","[0.3927, 0.1036]","[0.5111, 0.4699]","[0.5243, 0.3694]","[0.5318, 0.4974]","[0.5345, 0.5896]","[0.6004, 0.4937]","[0.6145, 0.4274]","[0.6028, 0.548]","[0.5868, 0.6251]","[0.6808, 0.5325]","[0.6981, 0.4574]","[0.6769, 0.5366]","[0.657, 0.5938]"
"[0.6051, 0.8239]","[0.4717, 0.7758]","[0.3368, 0.6978]","[0.2202, 0.65]","[0.1281, 0.6423]","[0.4182, 0.4652]","[0.3998, 0.2945]","[0.3941, 0.1931]","[0.3932, 0.1035]","[0.5118, 0.467]","[0.5233, 0.3668]","[0.5319, 0.4935]","[0.536, 0.5865]","[0.6014, 0.4908]","[0.6141, 0.429]","[0.6036, 0.5481]","[0.589, 0.6249]","[0.6837, 0.5283]","[0.6967, 0.4588]","[0.6772, 0.537]","[0.6595, 0.5928]"
"[0.6055, 0.8246]","[0.4714, 0.7742]","[0.3376, 0.6996]","[0.2197, 0.6501]","[0.1269, 0.6415]","[0.4165, 0.4682]","[0.3968, 0.2953]","[0.3915, 0.1946]","[0.3911, 0.1043]","[0.5098, 0.4694]","[0.5237, 0.3697]","[0.5327, 0.4951]","[0.5363, 0.5879]","[0.5991, 0.4931]","[0.6143, 0.4288]","[0.6041, 0.5486]","[0.5884, 0.6266]","[0.6797, 0.5309]","[0.6959, 0.4594]","[0.676, 0.5393]","[0.6577, 0.5968]"
"[0.6052, 0.8262]","[0.4726, 0.7782]","[0.3367, 0.7004]","[0.2194, 0.6517]","[0.1275, 0.6427]","[0.4148, 0.4675]","[0.3946, 0.2953]","[0.3899, 0.1947]","[0.39, 0.1051]","[0.5088, 0.4693]","[0.5228, 0.371]","[0.5313, 0.4987]","[0.5332, 0.5894]","[0.5985, 0.4925]","[0.6132, 0.4292]","[0.6034, 0.5504]","[0.5881, 0.6259]","[0.6798, 0.5294]","[0.6955, 0.4589]","[0.6764, 0.5395]","[0.6582, 0.5952]"
"[0.6036, 0.8242]","[0.4711, 0.7771]","[0.3361, 0.7001]","[0.2196, 0.6516]","[0.1276, 0.643]","[0.4158, 0.467]","[0.3957, 0.2958]","[0.39, 0.1945]","[0.3888, 0.1045]","[0.5091, 0.4696]","[0.5204, 0.3702]","[0.5295, 0.4963]","[0.5327, 0.5881]","[0.5985, 0.4932]","[0.6117, 0.4293]","[0.6017, 0.5484]","[0.5865, 0.6253]","[0.6802, 0.5304]","[0.6938, 0.4594]","[0.6746, 0.5385]","[0.6564, 0.5955]"
"[0.601, 0.8245]","[0.4706, 0.7779]","[0.3361, 0.6993]","[0.2203, 0.6523]","[0.1274, 0.6441]","[0.4153, 0.4674]","[0.3952, 0.2963]","[0.389, 0.1949]","[0.388, 0.1048]","[0.5089, 0.4699]","[0.5208, 0.3683]","[0.5304, 0.4932]","[0.5349, 0.5874]","[0.5984, 0.4937]","[0.6126, 0.4293]","[0.6028, 0.5492]","[0.5884, 0.6296]","[0.6811, 0.5306]","[0.6937, 0.457]","[0.6744, 0.5363]","[0.6556, 0.5964]"
"[0.6001, 0.8228]","[0.4687, 0.7767]","[0.3343, 0.6999]","[0.2188, 0.6522]","[0.1267, 0.6441]","[0.4158, 0.4683]","[0.3954, 0.2978]","[0.3886, 0.1963]","[0.3871, 0.1056]","[0.5091, 0.4697]","[0.5198, 0.3684]","[0.5291, 0.4937]","[0.5345, 0.5884]","[0.5982, 0.4927]","[0.6123, 0.4294]","[0.6021, 0.5494]","[0.5878, 0.6298]","[0.6805, 0.5284]","[0.6927, 0.4581]","[0.6723, 0.5375]","[0.6531, 0.5968]"
