"[0.7318, 0.7703]","[0.5665, 0.7052]","[0.4267, 0.6162]","[0.2985, 0.5892]","[0.1791, 0.5878]","[0.5899, 0.3486]","[0.3951, 0.3139]","[0.289, 0.2777]","[0.2035, 0.24]","[0.656, 0.3375]","[0.416, 0.4018]","[0.4502, 0.5313]","[0.5187, 0.5594]","[0.7042, 0.3758]","[0.4708, 0.4574]","[0.5017, 0.5679]","[0.5657, 0.5783]","[0.7269, 0.4488]","[0.5438, 0.5125]","[0.5611, 0.5911]","[0.6215, 0.6011]"
"[0.7537, 0.7933]","[0.5737, 0.7117]","[0.4336, 0.6112]","[0.2997, 0.5819]","[0.1759, 0.5816]","[0.6055, 0.3474]","[0.4004, 0.325]","[0.2888, 0.2919]","[0.1952, 0.252]","[0.6657, 0.3422]","[0.4159, 0.403]","[0.4558, 0.5303]","[0.5282, 0.5585]","[0.7099, 0.3849]","[0.4668, 0.4636]","[0.5082, 0.5718]","[0.5784, 0.5786]","[0.7326, 0.4583]","[0.5448, 0.5139]","[0.5644, 0.5905]","[0.624, 0.6015]"
"[0.7624, 0.8037]","[0.5768, 0.7185]","[0.434, 0.6131]","[0.3042, 0.5848]","[0.1816, 0.5894]","[0.6098, 0.3471]","[0.3985, 0.3231]","[0.2854, 0.2917]","[0.1893, 0.2519]","[0.6668, 0.3411]","[0.4152, 0.399]","[0.4599, 0.523]","[0.5363, 0.5455]","[0.7084, 0.3844]","[0.466, 0.4631]","[0.511, 0.5699]","[0.5836, 0.5719]","[0.7279, 0.4586]","[0.5442, 0.5154]","[0.5698, 0.5912]","[0.6339, 0.5963]"
"[0.7689, 0.8077]","[0.5789, 0.7183]","[0.4343, 0.6145]","[0.3022, 0.587]","[0.1778, 0.5936]","[0.6123, 0.3484]","[0.3982, 0.3239]","[0.2851, 0.2918]","[0.1887, 0.2505]","[0.6679, 0.3432]","[0.4142, 0.4]","[0.4585, 0.5238]","[0.5347, 0.5518]","[0.7078, 0.3863]","[0.4636, 0.4617]","[0.5092, 0.5684]","[0.5836, 0.5767]","[0.7265, 0.46]","[0.5446, 0.513]","[0.5689, 0.5886]","[0.6327, 0.5982]"
"[0.7715, 0.8068]","[0.5805, 0.716]","[0.4343, 0.6143]","[0.3018, 0.5873]","[0.1765, 0.5954]","[0.6103, 0.3485]","[0.3998, 0.3211]","[0.2865, 0.2891]","[0.1897, 0.25]","[0.6674, 0.3423]","[0.4157, 0.3964]","[0.4572, 0.5208]","[0.5313, 0.5496]","[0.7079, 0.3844]","[0.4644, 0.4586]","[0.5097, 0.565]","[0.5831, 0.5736]","[0.7253, 0.4579]","[0.5434, 0.5122]","[0.5682, 0.5879]","[0.6316, 0.5965]"
"[0.7734, 0.81]","[0.5798, 0.7178]","[0.4332, 0.6144]","[0.3012, 0.5864]","[0.1766, 0.5958]","[0.6117, 0.3477]","[0.3993, 0.3233]","[0.287, 0.2912]","[0.1917, 0.2509]","[0.6688, 0.3426]","[0.4174, 0.3981]","[0.4604, 0.5199]","[0.5349, 0.5469]","[0.7091, 0.3856]","[0.4659, 0.4617]","[0.5126, 0.5652]","[0.5862, 0.5716]","[0.726, 0.46]","[0.5437, 0.5164]","[0.5717, 0.5902]","[0.6369, 0.5966]"
"[0.7746, 0.8089]","[0.5817, 0.7157]","[0.4341, 0.6137]","[0.3014, 0.5872]","[0.1749, 0.5956]","[0.6095, 0.3471]","[0.4002, 0.3227]","[0.2878, 0.291]","[0.1909, 0.2514]","[0.6677, 0.3422]","[0.4178, 0.3996]","[0.4616, 0.5216]","[0.5359, 0.548]","[0.7093, 0.3854]","[0.4662, 0.4617]","[0.5144, 0.5665]","[0.588, 0.5725]","[0.7283, 0.4598]","[0.5442, 0.5139]","[0.5716, 0.5901]","[0.6358, 0.5975]"
"[0.7784, 0.81]","[0.5833, 0.7171]","[0.4354, 0.615]","[0.3012, 0.5883]","[0.1743, 0.5981]","[0.6122, 0.3481]","[0.4005, 0.3236]","[0.2882, 0.2919]","[0.1921, 0.2518]","[0.6695, 0.3422]","[0.4187, 0.399]","[0.4611, 0.5235]","[0.5346, 0.5552]","[0.71, 0.3849]","[0.4677, 0.4632]","[0.5151, 0.5683]","[0.5887, 0.5786]","[0.7268, 0.4589]","[0.5454, 0.5164]","[0.5723, 0.5921]","[0.6358, 0.6021]"
"[0.7773, 0.8111]","[0.5823, 0.7177]","[0.4355, 0.6152]","[0.3016, 0.5881]","[0.1733, 0.5964]","[0.6117, 0.3494]","[0.3991, 0.3234]","[0.2855, 0.2916]","[0.1875, 0.2514]","[0.668, 0.3428]","[0.4166, 0.3984]","[0.459, 0.5241]","[0.5315, 0.5581]","[0.708, 0.3845]","[0.4652, 0.4625]","[0.5138, 0.5685]","[0.5868, 0.5814]","[0.7243, 0.4579]","[0.5435, 0.5144]","[0.5709, 0.5908]","[0.6338, 0.6026]"
"[0.7787, 0.8113]","[0.5837, 0.7189]","[0.4355, 0.616]","[0.3007, 0.5888]","[0.1722, 0.5967]","[0.6121, 0.3486]","[0.398, 0.324]","[0.2849, 0.2931]","[0.1883, 0.2529]","[0.6683, 0.3431]","[0.4151, 0.4006]","[0.4591, 0.5247]","[0.5331, 0.5579]","[0.7081, 0.3859]","[0.4639, 0.4635]","[0.5141, 0.5684]","[0.5884, 0.5812]","[0.7245, 0.4599]","[0.5437, 0.5157]","[0.5714, 0.5911]","[0.6344, 0.6031]"
"[0.782, 0.8135]","[0.5853, 0.7186]","[0.4348, 0.6156]","[0.2995, 0.5887]","[0.171, 0.598]","[0.6153, 0.3468]","[0.3984, 0.3245]","[0.2851, 0.2952]","[0.1884, 0.2554]","[0.6706, 0.343]","[0.415, 0.4]","[0.4593, 0.5238]","[0.5343, 0.5576]","[0.7083, 0.3866]","[0.4626, 0.4625]","[0.514, 0.5675]","[0.5909, 0.5804]","[0.7227, 0.4609]","[0.5411, 0.516]","[0.5708, 0.5914]","[0.6368, 0.6032]"
