"[0.4816, 0.9471]","[0.6319, 0.8805]","[0.6806, 0.7133]","[0.5784, 0.5869]","[0.4626, 0.5262]","[0.6445, 0.5337]","[0.6138, 0.3305]","[0.5846, 0.1999]","[0.5484, 0.0881]","[0.5397, 0.5223]","[0.586, 0.3041]","[0.5983, 0.1587]","[0.601, 0.0296]","[0.4391, 0.5557]","[0.384, 0.3854]","[0.3942, 0.5144]","[0.4183, 0.6146]","[0.3397, 0.6268]","[0.3001, 0.5129]","[0.3297, 0.5893]","[0.3622, 0.659]"
"[0.4792, 0.9847]","[0.6337, 0.8862]","[0.6799, 0.7177]","[0.5786, 0.5903]","[0.4624, 0.5245]","[0.6499, 0.5353]","[0.622, 0.3295]","[0.589, 0.2027]","[0.5489, 0.0942]","[0.5432, 0.5256]","[0.5872, 0.3051]","[0.5962, 0.1618]","[0.598, 0.0384]","[0.4407, 0.5615]","[0.3785, 0.3793]","[0.3814, 0.4989]","[0.4072, 0.6024]","[0.3395, 0.6333]","[0.2978, 0.5154]","[0.3163, 0.5773]","[0.3505, 0.6442]"
"[0.4644, 0.9984]","[0.6246, 0.8932]","[0.6701, 0.7288]","[0.5738, 0.5994]","[0.463, 0.5222]","[0.6516, 0.5388]","[0.6231, 0.3348]","[0.5847, 0.2095]","[0.5387, 0.1013]","[0.543, 0.5267]","[0.5786, 0.3138]","[0.5833, 0.1827]","[0.5813, 0.0712]","[0.4394, 0.5607]","[0.3804, 0.3837]","[0.3866, 0.5049]","[0.4122, 0.6087]","[0.3392, 0.6318]","[0.2977, 0.5159]","[0.3183, 0.5828]","[0.3527, 0.6528]"
"[0.4661, 0.9999]","[0.6299, 0.9054]","[0.682, 0.7368]","[0.5778, 0.6056]","[0.4614, 0.5304]","[0.6566, 0.5353]","[0.6304, 0.3329]","[0.592, 0.2064]","[0.5431, 0.0955]","[0.5458, 0.5203]","[0.5919, 0.3033]","[0.6014, 0.162]","[0.6016, 0.0397]","[0.44, 0.5542]","[0.3836, 0.383]","[0.3879, 0.5031]","[0.4118, 0.6083]","[0.3391, 0.6268]","[0.2982, 0.5154]","[0.319, 0.5852]","[0.3516, 0.6576]"
"[0.4705, 0.9945]","[0.6315, 0.8883]","[0.676, 0.7213]","[0.5672, 0.5961]","[0.4504, 0.5199]","[0.6566, 0.5307]","[0.6292, 0.3246]","[0.5923, 0.1981]","[0.5416, 0.083]","[0.5448, 0.5199]","[0.5987, 0.2922]","[0.6078, 0.144]","[0.6046, 0.0105]","[0.4393, 0.5564]","[0.3801, 0.3795]","[0.3869, 0.5048]","[0.4132, 0.6115]","[0.3405, 0.6329]","[0.3027, 0.5174]","[0.3219, 0.5878]","[0.354, 0.6601]"
"[0.4669, 1.007]","[0.6267, 0.8997]","[0.6757, 0.7316]","[0.5745, 0.6003]","[0.4519, 0.5269]","[0.6517, 0.5394]","[0.6248, 0.3349]","[0.5877, 0.2095]","[0.5406, 0.0966]","[0.5423, 0.5272]","[0.5835, 0.308]","[0.5875, 0.177]","[0.5796, 0.0664]","[0.4385, 0.5622]","[0.3793, 0.3938]","[0.3848, 0.5206]","[0.4067, 0.6308]","[0.3387, 0.6336]","[0.3004, 0.5177]","[0.3169, 0.589]","[0.3453, 0.6655]"
"[0.4599, 1.0107]","[0.618, 0.9102]","[0.6741, 0.7433]","[0.5732, 0.6088]","[0.4506, 0.5332]","[0.6524, 0.5458]","[0.6257, 0.3367]","[0.5876, 0.2069]","[0.5388, 0.0906]","[0.5396, 0.5321]","[0.5826, 0.3118]","[0.5839, 0.1791]","[0.5743, 0.066]","[0.4331, 0.5627]","[0.3748, 0.3868]","[0.3757, 0.5124]","[0.3985, 0.6249]","[0.3315, 0.628]","[0.2917, 0.5168]","[0.3076, 0.5846]","[0.3395, 0.6583]"
"[0.4619, 1.0129]","[0.62, 0.9178]","[0.676, 0.7495]","[0.5783, 0.6173]","[0.459, 0.5404]","[0.652, 0.5459]","[0.627, 0.3398]","[0.5909, 0.2115]","[0.5444, 0.097]","[0.5382, 0.5295]","[0.5844, 0.3105]","[0.5884, 0.176]","[0.5814, 0.0598]","[0.4318, 0.561]","[0.3743, 0.3862]","[0.3761, 0.5113]","[0.3992, 0.6221]","[0.3328, 0.631]","[0.2908, 0.5188]","[0.3074, 0.5875]","[0.3396, 0.6614]"
"[0.4618, 1.0164]","[0.6189, 0.9101]","[0.6728, 0.7386]","[0.5706, 0.6072]","[0.4517, 0.5317]","[0.6536, 0.5473]","[0.6279, 0.3397]","[0.5922, 0.2097]","[0.5467, 0.095]","[0.5393, 0.5339]","[0.5836, 0.3142]","[0.5871, 0.1796]","[0.5804, 0.0643]","[0.4325, 0.5661]","[0.376, 0.3902]","[0.3789, 0.5113]","[0.4026, 0.6197]","[0.3333, 0.6351]","[0.2943, 0.5228]","[0.3102, 0.5886]","[0.3418, 0.6593]"
"[0.4644, 1.0149]","[0.6244, 0.906]","[0.6732, 0.7353]","[0.5692, 0.6063]","[0.4501, 0.5345]","[0.6555, 0.5447]","[0.6282, 0.3394]","[0.5898, 0.2113]","[0.5415, 0.0961]","[0.5426, 0.5314]","[0.5926, 0.3114]","[0.5964, 0.1721]","[0.5906, 0.0507]","[0.435, 0.5637]","[0.376, 0.3863]","[0.3751, 0.5104]","[0.3988, 0.6189]","[0.335, 0.6334]","[0.2932, 0.5204]","[0.3078, 0.5876]","[0.3401, 0.6583]"
"[0.4697, 1.0165]","[0.6265, 0.9094]","[0.6753, 0.7378]","[0.5668, 0.6075]","[0.4469, 0.5366]","[0.6559, 0.547]","[0.6268, 0.3406]","[0.5885, 0.2109]","[0.5408, 0.0943]","[0.5422, 0.5318]","[0.5918, 0.3121]","[0.5987, 0.1787]","[0.5947, 0.0626]","[0.436, 0.5651]","[0.3785, 0.3848]","[0.3794, 0.5121]","[0.4025, 0.6228]","[0.3375, 0.6394]","[0.2963, 0.5248]","[0.3109, 0.5919]","[0.3417, 0.6623]"
"[0.4672, 1.0243]","[0.6236, 0.9205]","[0.6808, 0.7452]","[0.5761, 0.614]","[0.4569, 0.5462]","[0.6509, 0.5471]","[0.627, 0.3406]","[0.5896, 0.2117]","[0.543, 0.0989]","[0.5388, 0.5321]","[0.5827, 0.3165]","[0.5892, 0.184]","[0.5864, 0.0705]","[0.4335, 0.5644]","[0.3789, 0.3865]","[0.3797, 0.5067]","[0.4003, 0.6169]","[0.3363, 0.6359]","[0.2958, 0.5201]","[0.312, 0.5849]","[0.3416, 0.6577]"
"[0.4729, 1.0221]","[0.6382, 0.8943]","[0.6859, 0.7348]","[0.5917, 0.6104]","[0.4694, 0.5484]","[0.658, 0.5484]","[0.6324, 0.3459]","[0.5948, 0.2134]","[0.5509, 0.0966]","[0.5475, 0.5361]","[0.5852, 0.3191]","[0.5871, 0.1822]","[0.5845, 0.0686]","[0.4402, 0.566]","[0.3834, 0.3879]","[0.3746, 0.5112]","[0.3929, 0.6259]","[0.3365, 0.6298]","[0.2952, 0.5161]","[0.305, 0.5841]","[0.3329, 0.6617]"
"[0.4747, 1.016]","[0.6383, 0.8852]","[0.6801, 0.7361]","[0.5901, 0.6177]","[0.4714, 0.5415]","[0.6568, 0.5452]","[0.6276, 0.3459]","[0.5856, 0.2135]","[0.5338, 0.099]","[0.5478, 0.5374]","[0.5928, 0.3165]","[0.5964, 0.1759]","[0.5935, 0.0542]","[0.4403, 0.5682]","[0.3824, 0.3863]","[0.3741, 0.5121]","[0.3946, 0.6269]","[0.3339, 0.6301]","[0.292, 0.5192]","[0.3016, 0.5879]","[0.3309, 0.6645]"
"[0.4694, 1.0207]","[0.6318, 0.9076]","[0.6856, 0.7485]","[0.5903, 0.6231]","[0.4715, 0.5531]","[0.6475, 0.5466]","[0.6223, 0.3454]","[0.5839, 0.2163]","[0.5368, 0.1014]","[0.5382, 0.5328]","[0.5789, 0.3196]","[0.5848, 0.1847]","[0.5822, 0.0714]","[0.433, 0.564]","[0.377, 0.3893]","[0.3742, 0.5135]","[0.3945, 0.6275]","[0.3319, 0.6308]","[0.2905, 0.5173]","[0.3043, 0.5868]","[0.3348, 0.6641]"
"[0.467, 1.0234]","[0.6271, 0.9131]","[0.6792, 0.7572]","[0.5895, 0.6299]","[0.4696, 0.5497]","[0.6508, 0.5494]","[0.6253, 0.349]","[0.5836, 0.2183]","[0.5322, 0.107]","[0.5414, 0.5375]","[0.5817, 0.3208]","[0.5834, 0.1854]","[0.5778, 0.0685]","[0.4351, 0.5675]","[0.3789, 0.3909]","[0.376, 0.5122]","[0.396, 0.6257]","[0.3311, 0.6284]","[0.2873, 0.5184]","[0.3007, 0.5846]","[0.3312, 0.6608]"
"[0.4604, 1.0198]","[0.6277, 0.9095]","[0.6782, 0.7543]","[0.5901, 0.6279]","[0.4741, 0.5521]","[0.6518, 0.5482]","[0.6239, 0.3457]","[0.5821, 0.2152]","[0.5299, 0.1016]","[0.5414, 0.5367]","[0.5856, 0.3164]","[0.5896, 0.1758]","[0.5857, 0.053]","[0.4344, 0.5681]","[0.3777, 0.3876]","[0.373, 0.5111]","[0.3926, 0.6235]","[0.3305, 0.6338]","[0.2868, 0.5196]","[0.3001, 0.5871]","[0.3308, 0.6634]"
"[0.4728, 1.009]","[0.638, 0.9088]","[0.6885, 0.7509]","[0.5891, 0.6249]","[0.4746, 0.5541]","[0.6507, 0.5398]","[0.6228, 0.3397]","[0.5825, 0.2149]","[0.53, 0.1022]","[0.539, 0.525]","[0.5861, 0.3093]","[0.5919, 0.1722]","[0.5856, 0.0542]","[0.4327, 0.558]","[0.3751, 0.3865]","[0.3765, 0.5105]","[0.3983, 0.6216]","[0.331, 0.63]","[0.2899, 0.5187]","[0.3074, 0.5882]","[0.3397, 0.663]"
"[0.4723, 1.0159]","[0.6346, 0.9138]","[0.6899, 0.7607]","[0.602, 0.6323]","[0.4887, 0.5562]","[0.6539, 0.5456]","[0.6254, 0.3433]","[0.5854, 0.2144]","[0.5372, 0.0991]","[0.5428, 0.5324]","[0.5807, 0.3186]","[0.5824, 0.1841]","[0.5772, 0.0653]","[0.4362, 0.565]","[0.3802, 0.389]","[0.3788, 0.5111]","[0.3991, 0.6229]","[0.3322, 0.633]","[0.2936, 0.5171]","[0.3097, 0.5859]","[0.3406, 0.6636]"
