"[0.5293, 0.9316]","[0.4006, 0.8477]","[0.3389, 0.7067]","[0.3852, 0.5735]","[0.4704, 0.5071]","[0.4115, 0.5369]","[0.4279, 0.3736]","[0.456, 0.2677]","[0.4836, 0.1708]","[0.4897, 0.5285]","[0.4747, 0.345]","[0.4596, 0.2406]","[0.4562, 0.1469]","[0.5687, 0.558]","[0.5892, 0.4035]","[0.5467, 0.4927]","[0.5175, 0.5845]","[0.6492, 0.6159]","[0.6434, 0.5052]","[0.5978, 0.5595]","[0.5653, 0.6307]"
"[0.5341, 0.9469]","[0.3977, 0.8489]","[0.3375, 0.7104]","[0.3871, 0.5783]","[0.4739, 0.5031]","[0.4139, 0.543]","[0.4336, 0.3854]","[0.4607, 0.2842]","[0.491, 0.1898]","[0.492, 0.5361]","[0.4765, 0.3528]","[0.4572, 0.2475]","[0.4494, 0.1506]","[0.5695, 0.565]","[0.5961, 0.4035]","[0.553, 0.4995]","[0.5207, 0.5974]","[0.652, 0.6219]","[0.6501, 0.5077]","[0.6046, 0.563]","[0.5658, 0.6366]"
"[0.5341, 0.9441]","[0.3987, 0.846]","[0.3418, 0.7071]","[0.3938, 0.5721]","[0.4804, 0.4935]","[0.4162, 0.5423]","[0.4349, 0.3853]","[0.4615, 0.2845]","[0.4923, 0.1896]","[0.4945, 0.5361]","[0.4772, 0.3512]","[0.459, 0.2472]","[0.4532, 0.1507]","[0.5719, 0.5659]","[0.5994, 0.4009]","[0.5563, 0.4955]","[0.5233, 0.5914]","[0.6548, 0.6231]","[0.6525, 0.5067]","[0.6076, 0.5646]","[0.5696, 0.6392]"
"[0.5326, 0.944]","[0.3989, 0.846]","[0.3424, 0.7076]","[0.394, 0.5729]","[0.4814, 0.4943]","[0.4122, 0.5446]","[0.4321, 0.3852]","[0.4609, 0.2834]","[0.4927, 0.1891]","[0.4909, 0.5386]","[0.4773, 0.3534]","[0.4599, 0.2485]","[0.454, 0.1525]","[0.5687, 0.5667]","[0.5988, 0.4021]","[0.556, 0.498]","[0.5235, 0.595]","[0.6513, 0.6216]","[0.6489, 0.5061]","[0.6052, 0.5637]","[0.5683, 0.6378]"
"[0.5331, 0.944]","[0.3978, 0.8448]","[0.3413, 0.7056]","[0.3946, 0.5709]","[0.4808, 0.4919]","[0.4121, 0.5436]","[0.4313, 0.3864]","[0.4592, 0.2855]","[0.4906, 0.1903]","[0.4917, 0.5365]","[0.4756, 0.353]","[0.4579, 0.2492]","[0.4522, 0.1522]","[0.5702, 0.565]","[0.5988, 0.4016]","[0.5568, 0.4983]","[0.5245, 0.5951]","[0.6532, 0.6212]","[0.6515, 0.506]","[0.6076, 0.5644]","[0.57, 0.6391]"
"[0.532, 0.9457]","[0.3974, 0.8458]","[0.3414, 0.7068]","[0.3934, 0.5725]","[0.4792, 0.4918]","[0.4108, 0.5426]","[0.4301, 0.3836]","[0.4582, 0.2823]","[0.4894, 0.1878]","[0.4902, 0.5373]","[0.4753, 0.3532]","[0.4596, 0.2492]","[0.4547, 0.1527]","[0.5687, 0.5666]","[0.5985, 0.4045]","[0.5548, 0.4987]","[0.5193, 0.5939]","[0.6523, 0.6223]","[0.6503, 0.5089]","[0.6046, 0.5638]","[0.5634, 0.6354]"
"[0.5334, 0.9464]","[0.3962, 0.847]","[0.34, 0.707]","[0.393, 0.5716]","[0.4795, 0.4927]","[0.4119, 0.5426]","[0.4299, 0.3834]","[0.4573, 0.2824]","[0.4888, 0.1879]","[0.4906, 0.537]","[0.4734, 0.3521]","[0.4567, 0.2473]","[0.4522, 0.1503]","[0.5679, 0.5668]","[0.5978, 0.402]","[0.5538, 0.4968]","[0.5184, 0.5934]","[0.6507, 0.6232]","[0.6497, 0.5075]","[0.6048, 0.563]","[0.5642, 0.636]"
"[0.5346, 0.9442]","[0.3976, 0.8456]","[0.3391, 0.7078]","[0.3906, 0.5723]","[0.4758, 0.4913]","[0.4107, 0.543]","[0.4279, 0.3833]","[0.4535, 0.2817]","[0.4838, 0.1868]","[0.4888, 0.5379]","[0.4733, 0.3524]","[0.4562, 0.2475]","[0.4518, 0.1502]","[0.5661, 0.567]","[0.5987, 0.402]","[0.5514, 0.4985]","[0.5133, 0.5959]","[0.6488, 0.6232]","[0.6475, 0.5073]","[0.6019, 0.5628]","[0.5603, 0.6355]"
"[0.5322, 0.9422]","[0.3949, 0.8438]","[0.337, 0.7067]","[0.3903, 0.5714]","[0.4767, 0.4911]","[0.41, 0.5427]","[0.4293, 0.3847]","[0.4558, 0.2832]","[0.4867, 0.1882]","[0.4883, 0.5373]","[0.4713, 0.3514]","[0.4527, 0.2459]","[0.4464, 0.1479]","[0.5654, 0.567]","[0.5962, 0.4013]","[0.5512, 0.4955]","[0.5155, 0.592]","[0.648, 0.6237]","[0.6467, 0.5069]","[0.6003, 0.561]","[0.5581, 0.6336]"
"[0.5345, 0.9454]","[0.3971, 0.848]","[0.3373, 0.71]","[0.3888, 0.5722]","[0.477, 0.4906]","[0.4113, 0.5448]","[0.4295, 0.3853]","[0.4557, 0.2828]","[0.486, 0.1864]","[0.4896, 0.5388]","[0.4731, 0.3519]","[0.4538, 0.247]","[0.4465, 0.1495]","[0.5669, 0.568]","[0.5964, 0.3999]","[0.5514, 0.4936]","[0.5164, 0.5902]","[0.6499, 0.6242]","[0.648, 0.5049]","[0.6018, 0.56]","[0.561, 0.6346]"
"[0.5331, 0.9446]","[0.3967, 0.8478]","[0.3375, 0.7091]","[0.389, 0.5721]","[0.4769, 0.4923]","[0.4101, 0.5453]","[0.4291, 0.386]","[0.4561, 0.2835]","[0.4869, 0.1877]","[0.4887, 0.5392]","[0.473, 0.3528]","[0.4539, 0.2477]","[0.4467, 0.1505]","[0.5661, 0.5679]","[0.5962, 0.4003]","[0.5515, 0.4953]","[0.5166, 0.5927]","[0.6488, 0.6234]","[0.6467, 0.5053]","[0.6015, 0.561]","[0.5614, 0.6352]"
