"[0.4421, 0.9525]","[0.5974, 0.9095]","[0.68, 0.7561]","[0.6275, 0.6052]","[0.5428, 0.5117]","[0.6116, 0.5679]","[0.6086, 0.3621]","[0.5953, 0.2286]","[0.5762, 0.1162]","[0.5145, 0.5569]","[0.546, 0.334]","[0.5694, 0.1922]","[0.5862, 0.0768]","[0.4177, 0.5862]","[0.401, 0.3944]","[0.4357, 0.47]","[0.4635, 0.5662]","[0.3121, 0.6452]","[0.3154, 0.5067]","[0.3672, 0.5367]","[0.4068, 0.5979]"
"[0.4437, 0.9872]","[0.6113, 0.8946]","[0.6801, 0.7354]","[0.6186, 0.5928]","[0.5318, 0.496]","[0.6201, 0.5584]","[0.6141, 0.3618]","[0.5948, 0.2333]","[0.5713, 0.1232]","[0.5218, 0.5505]","[0.5507, 0.3308]","[0.5734, 0.1865]","[0.59, 0.0725]","[0.4213, 0.5844]","[0.3984, 0.3967]","[0.4389, 0.4568]","[0.4727, 0.5474]","[0.3178, 0.6431]","[0.321, 0.5095]","[0.369, 0.5335]","[0.4086, 0.5916]"
"[0.444, 1.0055]","[0.6114, 0.9046]","[0.6853, 0.7436]","[0.6214, 0.5911]","[0.5314, 0.4913]","[0.6293, 0.5697]","[0.6254, 0.3713]","[0.602, 0.2422]","[0.5752, 0.132]","[0.5289, 0.5597]","[0.5658, 0.3342]","[0.5882, 0.1894]","[0.6046, 0.077]","[0.4276, 0.589]","[0.41, 0.4012]","[0.4459, 0.4532]","[0.4768, 0.5395]","[0.3221, 0.6426]","[0.3244, 0.5078]","[0.3681, 0.5328]","[0.4031, 0.593]"
"[0.4466, 1.0056]","[0.6151, 0.9024]","[0.6917, 0.7463]","[0.6288, 0.5985]","[0.5426, 0.4993]","[0.6327, 0.5685]","[0.6297, 0.3733]","[0.605, 0.2442]","[0.5761, 0.1342]","[0.5313, 0.5571]","[0.5694, 0.3286]","[0.5922, 0.182]","[0.609, 0.0705]","[0.4299, 0.5855]","[0.4178, 0.3999]","[0.4555, 0.4526]","[0.4876, 0.5382]","[0.3238, 0.6398]","[0.3272, 0.5076]","[0.3736, 0.533]","[0.4112, 0.5902]"
"[0.4486, 0.9989]","[0.6201, 0.8913]","[0.695, 0.7396]","[0.6287, 0.5948]","[0.5416, 0.494]","[0.6338, 0.5628]","[0.6257, 0.3647]","[0.6014, 0.2343]","[0.574, 0.1218]","[0.5326, 0.5534]","[0.5704, 0.3262]","[0.5941, 0.1807]","[0.6127, 0.0667]","[0.4309, 0.5826]","[0.4168, 0.398]","[0.4542, 0.4548]","[0.4866, 0.5396]","[0.3246, 0.6357]","[0.3276, 0.5039]","[0.3733, 0.5354]","[0.4102, 0.5958]"
"[0.4447, 1.0021]","[0.6161, 0.89]","[0.6899, 0.7309]","[0.6162, 0.5841]","[0.5255, 0.4885]","[0.6285, 0.5627]","[0.6206, 0.3629]","[0.5989, 0.2319]","[0.573, 0.1203]","[0.5281, 0.5547]","[0.5613, 0.3295]","[0.5854, 0.1834]","[0.6018, 0.0713]","[0.4278, 0.585]","[0.4133, 0.4007]","[0.4539, 0.4585]","[0.4854, 0.5432]","[0.3213, 0.638]","[0.3209, 0.5069]","[0.3681, 0.5365]","[0.4061, 0.5932]"
"[0.4441, 1.0003]","[0.6143, 0.8903]","[0.686, 0.7336]","[0.6154, 0.5865]","[0.5256, 0.4869]","[0.6288, 0.5624]","[0.6208, 0.3677]","[0.5976, 0.2385]","[0.5708, 0.1273]","[0.5275, 0.5533]","[0.5629, 0.3281]","[0.5872, 0.1809]","[0.6034, 0.0668]","[0.4264, 0.5843]","[0.4085, 0.4042]","[0.4492, 0.4606]","[0.4813, 0.5424]","[0.32, 0.6384]","[0.3213, 0.5036]","[0.3686, 0.5375]","[0.4058, 0.5998]"
"[0.4456, 0.9996]","[0.6181, 0.8861]","[0.687, 0.7303]","[0.615, 0.5861]","[0.526, 0.4891]","[0.6284, 0.5619]","[0.6205, 0.3665]","[0.5984, 0.2374]","[0.5722, 0.1259]","[0.5281, 0.5537]","[0.5622, 0.3275]","[0.5872, 0.1809]","[0.6043, 0.0666]","[0.4276, 0.5851]","[0.4078, 0.4041]","[0.4493, 0.4633]","[0.4827, 0.5474]","[0.3211, 0.6396]","[0.32, 0.5055]","[0.3686, 0.5368]","[0.4086, 0.5961]"
"[0.4479, 0.9994]","[0.6216, 0.8862]","[0.6891, 0.7337]","[0.617, 0.5868]","[0.5252, 0.4908]","[0.6321, 0.5633]","[0.6252, 0.3647]","[0.6036, 0.2357]","[0.5791, 0.1242]","[0.5316, 0.5546]","[0.5664, 0.328]","[0.5916, 0.1814]","[0.6095, 0.0664]","[0.4303, 0.5844]","[0.4146, 0.4036]","[0.4533, 0.4625]","[0.4835, 0.5474]","[0.3236, 0.6369]","[0.327, 0.5057]","[0.3728, 0.5388]","[0.4081, 0.6]"
"[0.4488, 1.0014]","[0.6201, 0.8874]","[0.6865, 0.7318]","[0.611, 0.584]","[0.518, 0.4835]","[0.6329, 0.567]","[0.6257, 0.3684]","[0.6023, 0.2381]","[0.5759, 0.1259]","[0.5316, 0.5587]","[0.5663, 0.331]","[0.5898, 0.1837]","[0.6067, 0.0662]","[0.4304, 0.5887]","[0.4121, 0.4052]","[0.452, 0.4645]","[0.484, 0.5497]","[0.3246, 0.6408]","[0.3226, 0.5079]","[0.3689, 0.5368]","[0.4076, 0.5945]"
"[0.4473, 1.0018]","[0.6206, 0.8892]","[0.6853, 0.7346]","[0.6107, 0.5865]","[0.5183, 0.4853]","[0.6322, 0.5682]","[0.6252, 0.3708]","[0.6012, 0.2401]","[0.5741, 0.1275]","[0.5313, 0.5598]","[0.5667, 0.3328]","[0.59, 0.1857]","[0.6062, 0.0682]","[0.4297, 0.59]","[0.4123, 0.4055]","[0.4518, 0.4644]","[0.4829, 0.5492]","[0.3226, 0.6426]","[0.3219, 0.5087]","[0.3697, 0.5396]","[0.4089, 0.5999]"
