"[0.5638, 0.9369]","[0.4113, 0.8743]","[0.3481, 0.7476]","[0.4226, 0.6211]","[0.5252, 0.549]","[0.3595, 0.5684]","[0.3714, 0.368]","[0.3897, 0.2331]","[0.4132, 0.1183]","[0.455, 0.5448]","[0.4018, 0.3418]","[0.3841, 0.1978]","[0.3792, 0.0732]","[0.5561, 0.5604]","[0.5816, 0.3915]","[0.6063, 0.4559]","[0.6084, 0.5468]","[0.6616, 0.6003]","[0.6955, 0.4711]","[0.6899, 0.4898]","[0.6583, 0.5481]"
"[0.5618, 0.9715]","[0.4087, 0.8954]","[0.3346, 0.756]","[0.4103, 0.624]","[0.5231, 0.5512]","[0.3547, 0.5535]","[0.3638, 0.3646]","[0.3832, 0.2328]","[0.4076, 0.1186]","[0.4507, 0.531]","[0.3996, 0.3314]","[0.3823, 0.1973]","[0.3743, 0.0771]","[0.5503, 0.5511]","[0.5831, 0.3823]","[0.6049, 0.4635]","[0.6025, 0.5602]","[0.6537, 0.6014]","[0.6866, 0.4623]","[0.6821, 0.4957]","[0.6513, 0.5621]"
"[0.564, 1.0074]","[0.4177, 0.9248]","[0.3506, 0.778]","[0.4176, 0.6396]","[0.5168, 0.5595]","[0.3593, 0.5686]","[0.3743, 0.37]","[0.3908, 0.2384]","[0.4102, 0.1224]","[0.4577, 0.5451]","[0.4094, 0.3407]","[0.3934, 0.2054]","[0.3862, 0.084]","[0.5575, 0.5663]","[0.585, 0.3896]","[0.6111, 0.4557]","[0.6169, 0.5489]","[0.6616, 0.6175]","[0.6923, 0.4712]","[0.6884, 0.4899]","[0.6628, 0.5524]"
"[0.5543, 1.0177]","[0.4181, 0.9257]","[0.3554, 0.782]","[0.4247, 0.651]","[0.5232, 0.5684]","[0.3588, 0.5725]","[0.3718, 0.3724]","[0.3922, 0.2403]","[0.4175, 0.1257]","[0.4574, 0.5506]","[0.4072, 0.3436]","[0.3927, 0.2082]","[0.3887, 0.0875]","[0.5571, 0.5734]","[0.5875, 0.3954]","[0.6116, 0.4575]","[0.6145, 0.5468]","[0.6613, 0.6275]","[0.6937, 0.4802]","[0.6903, 0.4855]","[0.6627, 0.5332]"
"[0.5585, 1.0203]","[0.4187, 0.9398]","[0.344, 0.7994]","[0.4094, 0.6604]","[0.5081, 0.5682]","[0.3506, 0.5728]","[0.3642, 0.3738]","[0.3851, 0.239]","[0.4108, 0.122]","[0.4496, 0.5483]","[0.3966, 0.3379]","[0.3799, 0.201]","[0.3751, 0.0813]","[0.5495, 0.5717]","[0.5837, 0.3892]","[0.6094, 0.4507]","[0.6129, 0.5416]","[0.6546, 0.6263]","[0.6879, 0.4826]","[0.6917, 0.4903]","[0.6719, 0.5397]"
"[0.5516, 1.0237]","[0.4131, 0.9356]","[0.3458, 0.7915]","[0.4112, 0.6562]","[0.5037, 0.5655]","[0.3452, 0.5737]","[0.3575, 0.3701]","[0.3768, 0.2358]","[0.4018, 0.1182]","[0.444, 0.5497]","[0.3921, 0.3395]","[0.3792, 0.2069]","[0.3766, 0.0893]","[0.5447, 0.5722]","[0.5729, 0.3884]","[0.5993, 0.4619]","[0.6039, 0.5573]","[0.6509, 0.6265]","[0.6823, 0.4768]","[0.6812, 0.4925]","[0.656, 0.5477]"
"[0.5505, 1.0249]","[0.4074, 0.9383]","[0.3378, 0.7927]","[0.407, 0.6557]","[0.5024, 0.5675]","[0.3457, 0.5723]","[0.3593, 0.3702]","[0.379, 0.237]","[0.4033, 0.1195]","[0.4448, 0.5485]","[0.3935, 0.3388]","[0.3793, 0.2053]","[0.3739, 0.0852]","[0.5453, 0.5718]","[0.5731, 0.3908]","[0.5963, 0.4698]","[0.5973, 0.5672]","[0.6517, 0.6267]","[0.6832, 0.4782]","[0.6809, 0.4972]","[0.655, 0.5535]"
"[0.5546, 1.0226]","[0.4112, 0.9348]","[0.3415, 0.7958]","[0.4122, 0.6637]","[0.5107, 0.5808]","[0.344, 0.5745]","[0.3581, 0.3721]","[0.3769, 0.2391]","[0.4005, 0.122]","[0.4435, 0.5504]","[0.3953, 0.3414]","[0.3835, 0.2078]","[0.3802, 0.0876]","[0.5455, 0.572]","[0.5763, 0.394]","[0.6027, 0.4654]","[0.6063, 0.558]","[0.6527, 0.6242]","[0.6833, 0.4784]","[0.6809, 0.4944]","[0.6563, 0.5483]"
"[0.5527, 1.0215]","[0.411, 0.9342]","[0.3413, 0.7951]","[0.4111, 0.6622]","[0.509, 0.5747]","[0.3448, 0.5733]","[0.3569, 0.3701]","[0.375, 0.2361]","[0.398, 0.1185]","[0.4442, 0.5498]","[0.3948, 0.3403]","[0.3821, 0.209]","[0.3774, 0.0894]","[0.5452, 0.572]","[0.5764, 0.3947]","[0.5986, 0.4756]","[0.5981, 0.571]","[0.6509, 0.6252]","[0.684, 0.4787]","[0.6812, 0.4985]","[0.6544, 0.5534]"
"[0.5552, 1.0199]","[0.4133, 0.929]","[0.3443, 0.7918]","[0.4147, 0.6582]","[0.5154, 0.572]","[0.3444, 0.5731]","[0.3562, 0.3707]","[0.3734, 0.2372]","[0.3957, 0.1211]","[0.4441, 0.5507]","[0.3956, 0.3423]","[0.3801, 0.2097]","[0.3741, 0.0907]","[0.5449, 0.5723]","[0.5774, 0.3971]","[0.5973, 0.4733]","[0.5964, 0.5681]","[0.65, 0.6232]","[0.6839, 0.4785]","[0.6783, 0.4943]","[0.6497, 0.5474]"
"[0.5459, 1.0134]","[0.4062, 0.9239]","[0.3377, 0.7872]","[0.4117, 0.656]","[0.5103, 0.5633]","[0.3436, 0.573]","[0.3549, 0.3748]","[0.3749, 0.2424]","[0.4002, 0.1259]","[0.4429, 0.5483]","[0.3916, 0.3381]","[0.3747, 0.2051]","[0.3687, 0.0842]","[0.542, 0.5709]","[0.5743, 0.3899]","[0.5927, 0.464]","[0.5922, 0.559]","[0.6467, 0.6256]","[0.6815, 0.4804]","[0.6761, 0.4948]","[0.6471, 0.5466]"
