[0.6045, 0.8881],[0.3337, 0.693],[0.1872, 0.49],[0.0965, 0.3263],[0.1425, 0.2128],[0.6229, 0.1392],[0.5197, 0.0],[0.3245, 0.0],[0.1734, 0.0],[0.6965, 0.1577],[0.295, 0.0897],[0.2799, 0.3215],[0.4014, 0.3791],[0.7103, 0.2076],[0.293, 0.1862],[0.3015, 0.3969],[0.4257, 0.4346],[0.682, 0.293],[0.3443, 0.2553],[0.3383, 0.4117],[0.4461, 0.4712]
[0.6709, 0.931],[0.3567, 0.6981],[0.1964, 0.4889],[0.0893, 0.3185],[0.13, 0.2106],[0.6038, 0.1326],[0.4947, 0.0],[0.3134, 0.0],[0.1655, 0.0],[0.6912, 0.1599],[0.2812, 0.0827],[0.2569, 0.3226],[0.383, 0.3902],[0.7142, 0.2113],[0.2779, 0.1913],[0.2983, 0.412],[0.4297, 0.4508],[0.6866, 0.283],[0.3291, 0.2697],[0.3397, 0.4305],[0.4573, 0.4734]
[0.6722, 0.9421],[0.3364, 0.7214],[0.1872, 0.4963],[0.086, 0.3159],[0.1327, 0.1995],[0.5861, 0.1307],[0.4987, 0.0],[0.3147, 0.0],[0.1583, 0.0],[0.6866, 0.1474],[0.2976, 0.0701],[0.2661, 0.3052],[0.3791, 0.3873],[0.7215, 0.2013],[0.2904, 0.174],[0.3029, 0.3928],[0.4238, 0.4409],[0.6985, 0.2838],[0.3324, 0.256],[0.3475, 0.419],[0.4658, 0.4671]
[0.6748, 0.9428],[0.3377, 0.7355],[0.1872, 0.5018],[0.0853, 0.3167],[0.1346, 0.195],[0.5821, 0.1311],[0.4987, 0.0],[0.316, 0.0],[0.1616, 0.0],[0.684, 0.1448],[0.2983, 0.0664],[0.2634, 0.2974],[0.3673, 0.3917],[0.7208, 0.1984],[0.2996, 0.1751],[0.3061, 0.3913],[0.4185, 0.4483],[0.6985, 0.2841],[0.3436, 0.2627],[0.3554, 0.422],[0.4671, 0.4734]
[0.6722, 0.9443],[0.337, 0.7377],[0.1865, 0.5022],[0.086, 0.3159],[0.1307, 0.1932],[0.5848, 0.1315],[0.4954, 0.0],[0.3121, 0.0],[0.1563, 0.0],[0.6847, 0.1433],[0.295, 0.0705],[0.2628, 0.3041],[0.3692, 0.395],[0.7201, 0.1947],[0.2969, 0.1751],[0.3035, 0.3921],[0.4159, 0.4464],[0.6978, 0.2782],[0.3443, 0.2586],[0.3535, 0.4194],[0.4632, 0.4708]
[0.6695, 0.9402],[0.3337, 0.7303],[0.1819, 0.4985],[0.0781, 0.3137],[0.1228, 0.1932],[0.5815, 0.1252],[0.4967, 0.0],[0.3127, 0.0],[0.157, 0.0],[0.6807, 0.1348],[0.2858, 0.0649],[0.2496, 0.2978],[0.3554, 0.391],[0.7182, 0.1869],[0.293, 0.171],[0.2969, 0.388],[0.4093, 0.4457],[0.6965, 0.2727],[0.3416, 0.2549],[0.3489, 0.4146],[0.4579, 0.4675]
[0.661, 0.931],[0.3318, 0.734],[0.18, 0.5033],[0.0775, 0.3155],[0.1221, 0.1954],[0.5664, 0.1219],[0.4901, 0.0],[0.3075, 0.0],[0.153, 0.0],[0.6689, 0.1307],[0.2779, 0.0679],[0.2444, 0.3015],[0.3502, 0.3928],[0.7116, 0.1828],[0.2923, 0.1751],[0.2983, 0.3898],[0.4067, 0.4471],[0.6952, 0.269],[0.3456, 0.2597],[0.3535, 0.4157],[0.4593, 0.4667]
[0.6695, 0.9354],[0.3351, 0.7358],[0.1787, 0.4993],[0.0748, 0.3082],[0.1248, 0.1913],[0.5775, 0.1289],[0.4895, 0.0],[0.3035, 0.0],[0.1471, 0.0],[0.6728, 0.1363],[0.2825, 0.0675],[0.2523, 0.3004],[0.362, 0.391],[0.7077, 0.1843],[0.2871, 0.1688],[0.2989, 0.3865],[0.4159, 0.4416],[0.686, 0.2653],[0.3331, 0.2479],[0.3475, 0.4087],[0.4619, 0.4608]
[0.6682, 0.9391],[0.3298, 0.7247],[0.18, 0.4996],[0.0755, 0.3137],[0.1202, 0.1943],[0.5835, 0.127],[0.4888, 0.0],[0.3015, 0.0],[0.1471, 0.0],[0.682, 0.1396],[0.2858, 0.0638],[0.249, 0.3015],[0.3561, 0.3943],[0.7162, 0.1917],[0.2891, 0.1703],[0.295, 0.3906],[0.4087, 0.4512],[0.6906, 0.2764],[0.3377, 0.2527],[0.3482, 0.4131],[0.4579, 0.4704]
[0.6676, 0.9369],[0.3311, 0.7214],[0.18, 0.493],[0.0755, 0.3045],[0.1241, 0.1891],[0.5795, 0.1215],[0.4928, 0.0],[0.3061, 0.0],[0.1511, 0.0],[0.6807, 0.1344],[0.2851, 0.0598],[0.2457, 0.2956],[0.3535, 0.3865],[0.7169, 0.1888],[0.2904, 0.1692],[0.2943, 0.3862],[0.4087, 0.4427],[0.6925, 0.276],[0.337, 0.2549],[0.3456, 0.412],[0.4573, 0.4638]
[0.6715, 0.941],[0.3291, 0.7281],[0.1813, 0.497],[0.0794, 0.3111],[0.1241, 0.1973],[0.5861, 0.1248],[0.4928, 0.0],[0.3068, 0.0],[0.1504, 0.0],[0.6866, 0.137],[0.2956, 0.0598],[0.2516, 0.2908],[0.3515, 0.3854],[0.7208, 0.1917],[0.2937, 0.1699],[0.295, 0.3854],[0.4047, 0.4446],[0.6932, 0.2778],[0.337, 0.2575],[0.3456, 0.4139],[0.4553, 0.4656]
[0.6643, 0.9336],[0.3245, 0.7222],[0.1754, 0.4885],[0.0775, 0.3052],[0.1294, 0.1947],[0.5821, 0.1207],[0.4934, 0.0],[0.3081, 0.0],[0.155, 0.0],[0.6814, 0.137],[0.293, 0.0605],[0.2569, 0.2897],[0.3633, 0.3795],[0.7155, 0.1939],[0.2904, 0.1714],[0.2963, 0.3836],[0.4119, 0.4375],[0.6886, 0.2812],[0.3331, 0.2608],[0.3443, 0.4139],[0.4586, 0.4601]
[0.6715, 0.9414],[0.3377, 0.724],[0.1865, 0.4863],[0.088, 0.3056],[0.1287, 0.2028],[0.5835, 0.1244],[0.4836, 0.0],[0.3042, 0.0],[0.1504, 0.0],[0.6794, 0.1389],[0.3107, 0.0679],[0.2904, 0.2985],[0.4001, 0.3832],[0.7129, 0.1899],[0.2891, 0.1684],[0.3114, 0.3865],[0.4336, 0.4361],[0.6886, 0.2675],[0.3206, 0.2453],[0.3436, 0.408],[0.4658, 0.4542]
[0.6669, 0.9384],[0.3364, 0.731],[0.1839, 0.4967],[0.0847, 0.3104],[0.1287, 0.2043],[0.5861, 0.1259],[0.4901, 0.0],[0.3081, 0.0],[0.155, 0.0],[0.6807, 0.1389],[0.2891, 0.0705],[0.2647, 0.3052],[0.3771, 0.3891],[0.7155, 0.1921],[0.2891, 0.1777],[0.3029, 0.3954],[0.4205, 0.4446],[0.6932, 0.2786],[0.3324, 0.2571],[0.3469, 0.4168],[0.4612, 0.4653]
[0.6761, 0.9406],[0.339, 0.7284],[0.1846, 0.4978],[0.0814, 0.3111],[0.132, 0.2043],[0.5828, 0.1304],[0.4934, 0.0],[0.3127, 0.0],[0.1589, 0.0],[0.6794, 0.1414],[0.2917, 0.0738],[0.2661, 0.3085],[0.3797, 0.3928],[0.7149, 0.1913],[0.2923, 0.1795],[0.3081, 0.3972],[0.429, 0.4453],[0.6952, 0.2723],[0.3351, 0.2601],[0.3541, 0.4202],[0.475, 0.4645]
[0.6702, 0.9465],[0.339, 0.7325],[0.1885, 0.5078],[0.0847, 0.3226],[0.1267, 0.2021],[0.5894, 0.137],[0.4974, 0.0],[0.3127, 0.0],[0.1583, 0.0],[0.6827, 0.1466],[0.2884, 0.0749],[0.2628, 0.3107],[0.3758, 0.3943],[0.7162, 0.1943],[0.2891, 0.1788],[0.3035, 0.398],[0.4231, 0.4497],[0.6925, 0.2753],[0.3324, 0.2642],[0.3508, 0.4239],[0.4691, 0.4712]
[0.6689, 0.9439],[0.3357, 0.7355],[0.1859, 0.5048],[0.0827, 0.3211],[0.1287, 0.2058],[0.5835, 0.1374],[0.498, 0.0],[0.3167, 0.0],[0.1622, 0.0],[0.682, 0.1455],[0.291, 0.0753],[0.2647, 0.3104],[0.3751, 0.4013],[0.7201, 0.1939],[0.2963, 0.1773],[0.3068, 0.3961],[0.4205, 0.4549],[0.6978, 0.2753],[0.3429, 0.2605],[0.3561, 0.4202],[0.4671, 0.4723]
[0.6741, 0.9439],[0.3377, 0.7344],[0.1892, 0.5018],[0.0899, 0.3181],[0.1366, 0.2065],[0.5861, 0.1307],[0.4941, 0.0],[0.3134, 0.0],[0.1616, 0.0],[0.6893, 0.1429],[0.2976, 0.076],[0.2707, 0.3119],[0.3784, 0.4006],[0.728, 0.1973],[0.3015, 0.1817],[0.3134, 0.3995],[0.4264, 0.4556],[0.7057, 0.2852],[0.3495, 0.2642],[0.362, 0.4224],[0.4717, 0.4752]
[0.682, 0.9539],[0.3416, 0.744],[0.1944, 0.5055],[0.0952, 0.32],[0.1346, 0.2072],[0.5953, 0.1381],[0.5053, 0.0],[0.3206, 0.0],[0.1655, 0.0],[0.6978, 0.1488],[0.3081, 0.076],[0.2746, 0.3078],[0.3817, 0.3998],[0.7346, 0.2017],[0.3042, 0.1762],[0.3147, 0.3947],[0.4317, 0.4542],[0.7116, 0.2871],[0.3482, 0.262],[0.362, 0.4216],[0.4763, 0.4756]
[0.6735, 0.9454],[0.3351, 0.7399],[0.1865, 0.5004],[0.0899, 0.3137],[0.1392, 0.2021],[0.5835, 0.1318],[0.5039, 0.0],[0.3226, 0.0],[0.1714, 0.0],[0.6866, 0.1414],[0.3002, 0.0764],[0.2661, 0.3089],[0.3719, 0.4035],[0.7293, 0.1954],[0.3055, 0.1777],[0.3107, 0.3954],[0.4225, 0.4564],[0.7123, 0.2845],[0.3561, 0.2623],[0.362, 0.4205],[0.4691, 0.476]
[0.6722, 0.9476],[0.341, 0.7377],[0.1944, 0.5026],[0.0945, 0.317],[0.1366, 0.2072],[0.5946, 0.1352],[0.5079, 0.0],[0.3232, 0.0],[0.1701, 0.0],[0.6965, 0.1485],[0.3061, 0.0708],[0.2713, 0.3037],[0.3778, 0.3913],[0.7366, 0.2024],[0.3061, 0.1799],[0.3173, 0.3976],[0.4343, 0.4508],[0.7169, 0.29],[0.3508, 0.2682],[0.3659, 0.425],[0.4816, 0.4719]
[0.6807, 0.9543],[0.3429, 0.7388],[0.1898, 0.5055],[0.088, 0.3185],[0.1373, 0.2095],[0.5953, 0.1366],[0.5072, 0.0],[0.3252, 0.0],[0.1714, 0.0],[0.6991, 0.1492],[0.3048, 0.0771],[0.2707, 0.3085],[0.3751, 0.395],[0.7372, 0.2035],[0.3015, 0.1847],[0.3088, 0.4002],[0.4225, 0.4516],[0.7129, 0.2919],[0.3429, 0.2712],[0.3535, 0.4283],[0.4671, 0.4749]
[0.6774, 0.9521],[0.3475, 0.7462],[0.1931, 0.5111],[0.0913, 0.327],[0.1425, 0.2017],[0.5927, 0.1337],[0.5, 0.0],[0.3193, 0.0],[0.1681, 0.0],[0.6939, 0.1485],[0.2996, 0.0805],[0.2667, 0.3115],[0.3745, 0.3995],[0.73, 0.2065],[0.3061, 0.1851],[0.3101, 0.3983],[0.4231, 0.4505],[0.7063, 0.2978],[0.3561, 0.2693],[0.3613, 0.4231],[0.4691, 0.4723]
