"[0.5541, 1.0869]","[0.7455, 0.9936]","[0.8475, 0.836]","[0.8652, 0.6645]","[0.904, 0.5546]","[0.6886, 0.6089]","[0.6651, 0.3602]","[0.6349, 0.218]","[0.6023, 0.1084]","[0.5451, 0.613]","[0.4655, 0.3499]","[0.4033, 0.2112]","[0.359, 0.1113]","[0.4184, 0.6494]","[0.3333, 0.4206]","[0.2833, 0.2919]","[0.2474, 0.1913]","[0.3099, 0.7145]","[0.2216, 0.5496]","[0.1681, 0.46]","[0.1333, 0.3877]"
"[0.5683, 1.1051]","[0.7584, 0.9945]","[0.8331, 0.8282]","[0.8312, 0.6655]","[0.8464, 0.547]","[0.6756, 0.5898]","[0.6407, 0.3525]","[0.604, 0.2133]","[0.5642, 0.1051]","[0.5327, 0.5918]","[0.4461, 0.3473]","[0.3831, 0.2051]","[0.3321, 0.1041]","[0.4041, 0.6356]","[0.3143, 0.4191]","[0.2594, 0.2924]","[0.2165, 0.1998]","[0.2955, 0.7116]","[0.2134, 0.5479]","[0.1584, 0.4513]","[0.1162, 0.3739]"
"[0.5575, 1.0885]","[0.7356, 0.9444]","[0.7946, 0.7747]","[0.7677, 0.6246]","[0.72, 0.5255]","[0.6574, 0.5658]","[0.6008, 0.3397]","[0.5506, 0.2101]","[0.5003, 0.1132]","[0.5188, 0.5732]","[0.4205, 0.337]","[0.3504, 0.2043]","[0.2927, 0.11]","[0.3905, 0.6195]","[0.2918, 0.4127]","[0.2325, 0.2921]","[0.183, 0.2038]","[0.281, 0.6992]","[0.1914, 0.5419]","[0.136, 0.452]","[0.0935, 0.3816]"
"[0.556, 1.0727]","[0.7048, 0.9038]","[0.7453, 0.7303]","[0.6698, 0.6088]","[0.5744, 0.5462]","[0.6428, 0.542]","[0.5621, 0.3323]","[0.5002, 0.2118]","[0.4416, 0.1221]","[0.5037, 0.5508]","[0.3926, 0.3311]","[0.3156, 0.2055]","[0.2515, 0.1131]","[0.3754, 0.5991]","[0.2677, 0.4007]","[0.202, 0.2871]","[0.1488, 0.202]","[0.2642, 0.6779]","[0.1703, 0.5325]","[0.11, 0.4487]","[0.0615, 0.3803]"
"[0.5319, 1.0373]","[0.6839, 0.8764]","[0.7176, 0.7156]","[0.6541, 0.5906]","[0.5729, 0.5246]","[0.6231, 0.5192]","[0.5338, 0.3163]","[0.4673, 0.202]","[0.4061, 0.119]","[0.4915, 0.5264]","[0.3662, 0.3139]","[0.2823, 0.1991]","[0.2143, 0.1145]","[0.3666, 0.5726]","[0.2488, 0.3843]","[0.1753, 0.2802]","[0.1148, 0.2025]","[0.2557, 0.6504]","[0.1541, 0.5127]","[0.0898, 0.4362]","[0.0366, 0.3744]"
"[0.5331, 1.0171]","[0.6766, 0.849]","[0.6893, 0.6851]","[0.6278, 0.5528]","[0.5489, 0.4849]","[0.6137, 0.4986]","[0.5148, 0.3046]","[0.4435, 0.2003]","[0.3796, 0.1237]","[0.4839, 0.5082]","[0.3493, 0.3048]","[0.2639, 0.1974]","[0.1979, 0.1149]","[0.3576, 0.5576]","[0.2331, 0.3764]","[0.1559, 0.2757]","[0.0938, 0.1964]","[0.248, 0.6385]","[0.1399, 0.5054]","[0.0745, 0.433]","[0.0234, 0.3729]"
"[0.5347, 1.0028]","[0.6666, 0.8256]","[0.664, 0.6631]","[0.5932, 0.5333]","[0.5049, 0.4731]","[0.6072, 0.4882]","[0.501, 0.3057]","[0.4233, 0.2113]","[0.3545, 0.1447]","[0.4822, 0.495]","[0.3401, 0.3037]","[0.2478, 0.2027]","[0.1767, 0.1268]","[0.3601, 0.5443]","[0.2282, 0.3712]","[0.1467, 0.2737]","[0.0821, 0.1982]","[0.2526, 0.6267]","[0.1336, 0.4976]","[0.0651, 0.4303]","[0.0145, 0.3768]"
"[0.5191, 0.9915]","[0.6363, 0.7904]","[0.6167, 0.6172]","[0.5271, 0.4975]","[0.4331, 0.448]","[0.6056, 0.48]","[0.4799, 0.3108]","[0.3958, 0.2346]","[0.3282, 0.1876]","[0.4776, 0.4933]","[0.3256, 0.3164]","[0.2313, 0.2304]","[0.162, 0.1675]","[0.356, 0.5435]","[0.2181, 0.3864]","[0.1394, 0.3066]","[0.08, 0.2413]","[0.2482, 0.6222]","[0.1304, 0.5058]","[0.0666, 0.4527]","[0.0195, 0.4079]"
"[0.5433, 0.9801]","[0.6393, 0.7682]","[0.6181, 0.5886]","[0.5247, 0.4917]","[0.418, 0.4657]","[0.6163, 0.4742]","[0.4838, 0.3149]","[0.3942, 0.2491]","[0.3216, 0.2113]","[0.4899, 0.4886]","[0.3423, 0.3239]","[0.2482, 0.2462]","[0.174, 0.1918]","[0.3672, 0.5394]","[0.231, 0.3908]","[0.1548, 0.3204]","[0.0942, 0.2619]","[0.2568, 0.6194]","[0.1462, 0.5137]","[0.0777, 0.4643]","[0.0215, 0.4196]"
"[0.5445, 0.976]","[0.6568, 0.7692]","[0.6426, 0.5935]","[0.5425, 0.4852]","[0.4335, 0.4594]","[0.6567, 0.4709]","[0.4956, 0.3182]","[0.3871, 0.2656]","[0.3047, 0.2397]","[0.531, 0.4864]","[0.3764, 0.323]","[0.2764, 0.2558]","[0.1965, 0.2103]","[0.4056, 0.5328]","[0.2673, 0.3888]","[0.188, 0.3242]","[0.1219, 0.2747]","[0.2887, 0.6068]","[0.1795, 0.4955]","[0.118, 0.4493]","[0.0667, 0.4114]"
"[0.5847, 0.9947]","[0.7015, 0.7906]","[0.6894, 0.5937]","[0.575, 0.4824]","[0.452, 0.455]","[0.7247, 0.4754]","[0.5475, 0.3261]","[0.433, 0.2779]","[0.3518, 0.25]","[0.5933, 0.486]","[0.4337, 0.3214]","[0.3295, 0.2561]","[0.2461, 0.2128]","[0.4574, 0.5259]","[0.3163, 0.3792]","[0.2337, 0.3127]","[0.1665, 0.2604]","[0.3279, 0.592]","[0.2262, 0.4759]","[0.1689, 0.428]","[0.1205, 0.3842]"
