"[0.6063, 0.8845]","[0.4151, 0.7948]","[0.2879, 0.6576]","[0.2596, 0.5029]","[0.3334, 0.4025]","[0.421, 0.5374]","[0.3939, 0.4174]","[0.3892, 0.4932]","[0.393, 0.5783]","[0.5119, 0.5258]","[0.4837, 0.3946]","[0.4687, 0.4966]","[0.4687, 0.597]","[0.6067, 0.519]","[0.5828, 0.3891]","[0.5552, 0.4826]","[0.5501, 0.578]","[0.7102, 0.522]","[0.7049, 0.3681]","[0.6879, 0.2655]","[0.6758, 0.18]"
"[0.6106, 0.8775]","[0.4269, 0.8043]","[0.288, 0.6649]","[0.2587, 0.5109]","[0.3329, 0.4111]","[0.4209, 0.5334]","[0.3903, 0.4162]","[0.3873, 0.4898]","[0.395, 0.5751]","[0.5129, 0.5164]","[0.4801, 0.394]","[0.4715, 0.4969]","[0.481, 0.5986]","[0.6081, 0.5086]","[0.5802, 0.391]","[0.5548, 0.4895]","[0.5522, 0.5892]","[0.7115, 0.5126]","[0.7079, 0.364]","[0.691, 0.2655]","[0.6768, 0.1833]"
"[0.6096, 0.878]","[0.4274, 0.8047]","[0.2895, 0.6641]","[0.2597, 0.5103]","[0.3348, 0.4113]","[0.4255, 0.5363]","[0.3957, 0.4179]","[0.3894, 0.4883]","[0.3938, 0.5728]","[0.5164, 0.5186]","[0.4823, 0.3975]","[0.472, 0.499]","[0.4812, 0.6006]","[0.6104, 0.51]","[0.5793, 0.392]","[0.5551, 0.4883]","[0.5548, 0.5874]","[0.713, 0.5127]","[0.7093, 0.3643]","[0.6919, 0.2657]","[0.6775, 0.1839]"
"[0.61, 0.8753]","[0.4241, 0.8019]","[0.2875, 0.6651]","[0.2573, 0.5116]","[0.3319, 0.4098]","[0.4252, 0.5358]","[0.3937, 0.418]","[0.3884, 0.4866]","[0.3937, 0.5703]","[0.5161, 0.5176]","[0.4823, 0.3956]","[0.4712, 0.4981]","[0.4795, 0.6009]","[0.6099, 0.5087]","[0.58, 0.3918]","[0.5534, 0.4883]","[0.5523, 0.5875]","[0.7131, 0.5112]","[0.7089, 0.3627]","[0.6911, 0.2653]","[0.6768, 0.1854]"
"[0.6105, 0.8774]","[0.4291, 0.8073]","[0.2895, 0.6665]","[0.2573, 0.5114]","[0.3328, 0.4108]","[0.4238, 0.5346]","[0.3929, 0.4158]","[0.3879, 0.4877]","[0.3945, 0.5722]","[0.5161, 0.5162]","[0.4821, 0.3956]","[0.4716, 0.4994]","[0.4809, 0.601]","[0.611, 0.5077]","[0.5795, 0.3907]","[0.5556, 0.4874]","[0.5567, 0.5858]","[0.7145, 0.5107]","[0.7094, 0.3629]","[0.6916, 0.2662]","[0.6774, 0.1863]"
"[0.61, 0.8769]","[0.4268, 0.8049]","[0.2892, 0.6657]","[0.2569, 0.5117]","[0.3314, 0.4105]","[0.4242, 0.5357]","[0.393, 0.4173]","[0.3883, 0.4891]","[0.3953, 0.5737]","[0.5157, 0.5172]","[0.482, 0.3966]","[0.4713, 0.5]","[0.4808, 0.601]","[0.6095, 0.5076]","[0.5795, 0.3897]","[0.5548, 0.4883]","[0.5555, 0.5881]","[0.712, 0.5092]","[0.7077, 0.3608]","[0.6899, 0.2636]","[0.676, 0.1834]"
"[0.6081, 0.877]","[0.4245, 0.8041]","[0.2882, 0.6654]","[0.2577, 0.5119]","[0.3313, 0.4107]","[0.4247, 0.5367]","[0.395, 0.4197]","[0.3903, 0.4918]","[0.3981, 0.5758]","[0.5158, 0.518]","[0.4822, 0.3967]","[0.4725, 0.5009]","[0.4834, 0.6012]","[0.6095, 0.5083]","[0.579, 0.3908]","[0.5548, 0.489]","[0.556, 0.5871]","[0.7123, 0.5104]","[0.7084, 0.3627]","[0.6901, 0.266]","[0.6752, 0.1851]"
"[0.6118, 0.8751]","[0.426, 0.8033]","[0.288, 0.6657]","[0.2584, 0.511]","[0.3319, 0.4088]","[0.4244, 0.537]","[0.3942, 0.4202]","[0.3927, 0.493]","[0.4028, 0.5774]","[0.5165, 0.5185]","[0.4822, 0.395]","[0.4746, 0.4992]","[0.4862, 0.6006]","[0.6104, 0.5087]","[0.5802, 0.3916]","[0.5557, 0.4873]","[0.5562, 0.5844]","[0.7137, 0.5102]","[0.7111, 0.3625]","[0.6933, 0.2652]","[0.6778, 0.184]"
"[0.6107, 0.8785]","[0.4272, 0.8051]","[0.2895, 0.6656]","[0.258, 0.5115]","[0.3314, 0.4101]","[0.4256, 0.5372]","[0.3941, 0.4196]","[0.3922, 0.4914]","[0.4022, 0.5767]","[0.5174, 0.5189]","[0.4826, 0.3962]","[0.4753, 0.5]","[0.487, 0.6027]","[0.6115, 0.5096]","[0.5791, 0.3921]","[0.5565, 0.488]","[0.5589, 0.5864]","[0.7147, 0.5117]","[0.7109, 0.3633]","[0.6928, 0.2656]","[0.6776, 0.1843]"
"[0.6087, 0.8761]","[0.4232, 0.8025]","[0.2875, 0.6647]","[0.2575, 0.5109]","[0.331, 0.409]","[0.4247, 0.5383]","[0.393, 0.4181]","[0.3888, 0.4869]","[0.3972, 0.5723]","[0.5162, 0.5202]","[0.4821, 0.3936]","[0.4717, 0.4947]","[0.4818, 0.5984]","[0.6104, 0.5107]","[0.5786, 0.3913]","[0.5549, 0.4863]","[0.5581, 0.5856]","[0.7146, 0.5122]","[0.7125, 0.3636]","[0.6936, 0.2656]","[0.6786, 0.185]"
"[0.609, 0.8779]","[0.4257, 0.8046]","[0.29, 0.6656]","[0.2575, 0.512]","[0.3314, 0.412]","[0.4234, 0.5365]","[0.3926, 0.4162]","[0.3909, 0.4868]","[0.4007, 0.5718]","[0.5161, 0.5188]","[0.4822, 0.3957]","[0.4731, 0.4985]","[0.4839, 0.6011]","[0.6104, 0.5097]","[0.5797, 0.3913]","[0.5553, 0.4881]","[0.5568, 0.5878]","[0.7134, 0.512]","[0.7108, 0.3648]","[0.6927, 0.2675]","[0.6785, 0.1871]"
