[0.4767, 0.7702],[0.6418, 0.7262],[0.7637, 0.6448],[0.8045, 0.5276],[0.7569, 0.4451],[0.6729, 0.5131],[0.7118, 0.4197],[0.6967, 0.4743],[0.6739, 0.5426],[0.6035, 0.4858],[0.6399, 0.3866],[0.6273, 0.465],[0.6137, 0.5492],[0.5301, 0.4672],[0.5602, 0.3885],[0.5568, 0.4648],[0.551, 0.5399],[0.4475, 0.4557],[0.4704, 0.3306],[0.4854, 0.2555],[0.501, 0.1965]
[0.4796, 0.7623],[0.6355, 0.7208],[0.7574, 0.6413],[0.7963, 0.524],[0.7555, 0.441],[0.6656, 0.5085],[0.7011, 0.4153],[0.6923, 0.4779],[0.6705, 0.5522],[0.5957, 0.4869],[0.6321, 0.3877],[0.6214, 0.4708],[0.6015, 0.5544],[0.5257, 0.4721],[0.5597, 0.3825],[0.5563, 0.4634],[0.5442, 0.5429],[0.4446, 0.4639],[0.4631, 0.3383],[0.4845, 0.2604],[0.5053, 0.1948]
[0.483, 0.7667],[0.6355, 0.724],[0.7569, 0.6426],[0.7987, 0.5273],[0.7589, 0.4462],[0.6617, 0.5049],[0.7025, 0.4139],[0.6919, 0.4817],[0.6676, 0.5544],[0.5928, 0.4852],[0.6326, 0.3877],[0.6209, 0.4757],[0.5981, 0.5571],[0.5228, 0.4713],[0.5597, 0.3825],[0.5583, 0.4667],[0.5452, 0.5448],[0.4427, 0.4626],[0.4607, 0.3369],[0.484, 0.2596],[0.5063, 0.1929]
[0.483, 0.7672],[0.6384, 0.7238],[0.7594, 0.6421],[0.8011, 0.5287],[0.7628, 0.4486],[0.6647, 0.5057],[0.7035, 0.4126],[0.6899, 0.479],[0.6666, 0.5527],[0.5952, 0.4855],[0.6321, 0.3893],[0.6175, 0.474],[0.5986, 0.5555],[0.5243, 0.471],[0.5559, 0.3831],[0.552, 0.465],[0.5427, 0.5432],[0.4441, 0.462],[0.4631, 0.3369],[0.484, 0.2582],[0.5068, 0.1915]
[0.4825, 0.7653],[0.6379, 0.7235],[0.7594, 0.6429],[0.8007, 0.5298],[0.7637, 0.4495],[0.6661, 0.5071],[0.7055, 0.4131],[0.6928, 0.477],[0.6695, 0.55],[0.5967, 0.4872],[0.6341, 0.3888],[0.6205, 0.4735],[0.601, 0.5557],[0.5262, 0.4721],[0.5588, 0.3836],[0.5554, 0.4664],[0.5452, 0.5454],[0.4456, 0.4623],[0.465, 0.338],[0.4849, 0.2593],[0.5058, 0.1918]
[0.483, 0.7637],[0.6384, 0.7229],[0.7608, 0.6448],[0.8002, 0.5295],[0.7628, 0.4475],[0.6661, 0.5071],[0.705, 0.4148],[0.6919, 0.4798],[0.6685, 0.5516],[0.5971, 0.4866],[0.6345, 0.3893],[0.6209, 0.474],[0.6001, 0.5544],[0.5272, 0.4721],[0.5583, 0.385],[0.5549, 0.4686],[0.5447, 0.5467],[0.4475, 0.4628],[0.467, 0.3385],[0.4864, 0.2598],[0.5063, 0.1915]
[0.4811, 0.7645],[0.635, 0.7246],[0.7599, 0.6464],[0.8016, 0.5309],[0.7633, 0.447],[0.6656, 0.5074],[0.704, 0.4139],[0.6894, 0.4798],[0.6656, 0.5511],[0.5957, 0.4866],[0.6341, 0.388],[0.6195, 0.4735],[0.5991, 0.5538],[0.5262, 0.4724],[0.5593, 0.3828],[0.5549, 0.4675],[0.5442, 0.5475],[0.4456, 0.4637],[0.466, 0.3393],[0.4874, 0.2601],[0.5092, 0.191]
[0.4815, 0.7634],[0.6384, 0.7238],[0.7613, 0.6464],[0.8026, 0.5311],[0.7642, 0.4486],[0.6632, 0.509],[0.705, 0.4153],[0.6909, 0.4814],[0.6647, 0.553],[0.5942, 0.488],[0.635, 0.3891],[0.62, 0.4749],[0.5971, 0.5549],[0.5248, 0.473],[0.5617, 0.3825],[0.5573, 0.4667],[0.5442, 0.5456],[0.4441, 0.4631],[0.4645, 0.3393],[0.4869, 0.2609],[0.5092, 0.1921]
[0.4806, 0.7661],[0.6336, 0.7281],[0.7594, 0.6489],[0.8031, 0.5325],[0.7647, 0.4486],[0.6642, 0.5079],[0.704, 0.4134],[0.6894, 0.4806],[0.6642, 0.5527],[0.5952, 0.4872],[0.6336, 0.3888],[0.619, 0.477],[0.5967, 0.5571],[0.5257, 0.4721],[0.5607, 0.3812],[0.5568, 0.4667],[0.5447, 0.5462],[0.4451, 0.4618],[0.465, 0.3383],[0.4869, 0.2596],[0.5087, 0.1902]
[0.4786, 0.7675],[0.635, 0.7257],[0.7594, 0.6475],[0.8016, 0.5311],[0.7652, 0.4459],[0.6661, 0.5085],[0.705, 0.4148],[0.6885, 0.4822],[0.6627, 0.553],[0.5971, 0.4869],[0.6345, 0.3888],[0.618, 0.476],[0.5962, 0.5544],[0.5277, 0.4716],[0.5602, 0.3817],[0.5544, 0.4669],[0.5427, 0.5454],[0.4466, 0.4618],[0.4679, 0.338],[0.4883, 0.2598],[0.5092, 0.191]
[0.4791, 0.7675],[0.6375, 0.7238],[0.7599, 0.6475],[0.8011, 0.5322],[0.7667, 0.4462],[0.6656, 0.5093],[0.705, 0.4161],[0.6894, 0.482],[0.6647, 0.5525],[0.5967, 0.4877],[0.636, 0.3883],[0.6195, 0.4746],[0.5991, 0.5535],[0.5267, 0.4727],[0.5612, 0.3836],[0.5539, 0.4697],[0.5418, 0.5478],[0.4456, 0.4631],[0.4679, 0.3385],[0.4883, 0.2598],[0.5092, 0.1907]
