"[0.5997, 0.8331]","[0.4435, 0.7515]","[0.342, 0.6374]","[0.3036, 0.5132]","[0.349, 0.4221]","[0.427, 0.528]","[0.4087, 0.4249]","[0.41, 0.4939]","[0.4181, 0.5665]","[0.5021, 0.5131]","[0.4809, 0.4006]","[0.4696, 0.4869]","[0.4725, 0.571]","[0.5818, 0.5048]","[0.5614, 0.3957]","[0.534, 0.4725]","[0.5258, 0.5529]","[0.6664, 0.5077]","[0.6725, 0.3804]","[0.664, 0.2991]","[0.6567, 0.2307]"
"[0.6065, 0.8212]","[0.4531, 0.7559]","[0.3388, 0.639]","[0.3029, 0.5085]","[0.3464, 0.4133]","[0.4345, 0.5371]","[0.4086, 0.4335]","[0.4133, 0.4902]","[0.4255, 0.5597]","[0.5075, 0.5192]","[0.4817, 0.411]","[0.4736, 0.4937]","[0.4811, 0.5789]","[0.5827, 0.5068]","[0.563, 0.3958]","[0.5381, 0.4735]","[0.5341, 0.5571]","[0.664, 0.5052]","[0.6681, 0.3807]","[0.6598, 0.2973]","[0.6538, 0.2282]"
"[0.603, 0.8168]","[0.4521, 0.7553]","[0.3378, 0.6363]","[0.2998, 0.5084]","[0.3434, 0.4204]","[0.4277, 0.5341]","[0.4017, 0.431]","[0.4115, 0.4932]","[0.4262, 0.5653]","[0.5031, 0.5164]","[0.4782, 0.4131]","[0.4777, 0.5017]","[0.4859, 0.5856]","[0.5802, 0.5047]","[0.5583, 0.4005]","[0.5393, 0.4825]","[0.5372, 0.5665]","[0.6626, 0.5031]","[0.6679, 0.3801]","[0.6607, 0.297]","[0.6535, 0.2261]"
"[0.6017, 0.8142]","[0.4511, 0.7531]","[0.3366, 0.636]","[0.2997, 0.5072]","[0.3474, 0.4172]","[0.4337, 0.5359]","[0.4065, 0.4341]","[0.4117, 0.4909]","[0.424, 0.5608]","[0.5063, 0.5169]","[0.4797, 0.4129]","[0.4754, 0.4967]","[0.4831, 0.5802]","[0.5816, 0.5039]","[0.5589, 0.3976]","[0.5392, 0.4772]","[0.5389, 0.5611]","[0.6635, 0.5013]","[0.6695, 0.3779]","[0.6633, 0.2948]","[0.6578, 0.2245]"
"[0.603, 0.8164]","[0.4533, 0.7577]","[0.3406, 0.6391]","[0.3066, 0.51]","[0.3497, 0.4191]","[0.4336, 0.5369]","[0.4071, 0.4345]","[0.4165, 0.4914]","[0.4311, 0.5613]","[0.5069, 0.5175]","[0.4811, 0.4121]","[0.4803, 0.4961]","[0.4888, 0.5798]","[0.5832, 0.5044]","[0.5602, 0.3993]","[0.5428, 0.4781]","[0.543, 0.5608]","[0.6655, 0.5014]","[0.6714, 0.3776]","[0.6643, 0.2944]","[0.6572, 0.2247]"
"[0.6025, 0.8188]","[0.4528, 0.7577]","[0.3405, 0.6371]","[0.3075, 0.5076]","[0.3518, 0.4159]","[0.4316, 0.5349]","[0.4084, 0.4337]","[0.4158, 0.4931]","[0.4286, 0.564]","[0.5055, 0.5167]","[0.4823, 0.4127]","[0.4791, 0.4976]","[0.4863, 0.5812]","[0.5823, 0.5053]","[0.5629, 0.4014]","[0.5426, 0.4806]","[0.54, 0.5632]","[0.6646, 0.5037]","[0.6708, 0.3792]","[0.664, 0.2957]","[0.6573, 0.2254]"
"[0.6015, 0.8196]","[0.4522, 0.7553]","[0.3413, 0.6362]","[0.3064, 0.5085]","[0.3505, 0.4166]","[0.4323, 0.5344]","[0.4095, 0.4336]","[0.4166, 0.494]","[0.4287, 0.5658]","[0.5065, 0.5167]","[0.4836, 0.4123]","[0.4796, 0.4985]","[0.4852, 0.5828]","[0.583, 0.5058]","[0.5644, 0.4016]","[0.5425, 0.4828]","[0.5382, 0.5666]","[0.665, 0.5047]","[0.6713, 0.3798]","[0.6638, 0.2965]","[0.6559, 0.2263]"
"[0.6022, 0.8186]","[0.4516, 0.7548]","[0.342, 0.6375]","[0.3085, 0.5097]","[0.3518, 0.4162]","[0.4323, 0.5332]","[0.4117, 0.4342]","[0.417, 0.4959]","[0.4273, 0.5685]","[0.5063, 0.5167]","[0.4852, 0.4121]","[0.4798, 0.5001]","[0.484, 0.5854]","[0.5829, 0.5073]","[0.5657, 0.4032]","[0.5439, 0.485]","[0.5397, 0.5687]","[0.6649, 0.5074]","[0.6723, 0.3815]","[0.6659, 0.2979]","[0.6591, 0.2269]"
"[0.5998, 0.8172]","[0.4502, 0.7527]","[0.3414, 0.6365]","[0.3075, 0.5102]","[0.3514, 0.4174]","[0.4322, 0.5321]","[0.4107, 0.4346]","[0.4167, 0.4985]","[0.4283, 0.572]","[0.506, 0.5158]","[0.4844, 0.413]","[0.4802, 0.501]","[0.4857, 0.5858]","[0.5824, 0.5067]","[0.5658, 0.4038]","[0.5447, 0.4852]","[0.5416, 0.5682]","[0.6647, 0.5071]","[0.6732, 0.3816]","[0.6666, 0.2984]","[0.6595, 0.2277]"
"[0.5997, 0.8143]","[0.45, 0.7522]","[0.3401, 0.6365]","[0.3069, 0.51]","[0.3519, 0.418]","[0.433, 0.5319]","[0.4121, 0.4349]","[0.4169, 0.4992]","[0.4273, 0.5727]","[0.5068, 0.5151]","[0.4858, 0.4133]","[0.4805, 0.5015]","[0.4852, 0.5867]","[0.5831, 0.5056]","[0.5665, 0.4036]","[0.5449, 0.4848]","[0.541, 0.5678]","[0.6649, 0.5056]","[0.6728, 0.3807]","[0.6663, 0.2976]","[0.6592, 0.2273]"
"[0.5988, 0.8152]","[0.4509, 0.7534]","[0.3412, 0.6354]","[0.307, 0.5096]","[0.3514, 0.4186]","[0.4335, 0.5311]","[0.4114, 0.4347]","[0.4161, 0.4992]","[0.4269, 0.5719]","[0.5071, 0.5143]","[0.4852, 0.4127]","[0.4791, 0.5013]","[0.4836, 0.5867]","[0.5835, 0.5051]","[0.5658, 0.4034]","[0.5434, 0.4857]","[0.5391, 0.5693]","[0.6651, 0.5054]","[0.6726, 0.3801]","[0.6662, 0.2969]","[0.6596, 0.2264]"
