"[0.5165, 0.9146]","[0.3574, 0.8532]","[0.235, 0.6942]","[0.2404, 0.5165]","[0.3268, 0.4119]","[0.3362, 0.5104]","[0.3879, 0.3601]","[0.4372, 0.4498]","[0.4541, 0.5581]","[0.4501, 0.499]","[0.5014, 0.3588]","[0.5404, 0.493]","[0.5435, 0.6174]","[0.5542, 0.5018]","[0.5995, 0.3766]","[0.6172, 0.4943]","[0.6164, 0.6069]","[0.6504, 0.5173]","[0.7049, 0.3513]","[0.749, 0.2516]","[0.7823, 0.1662]"
"[0.5135, 0.9309]","[0.3522, 0.8471]","[0.2347, 0.6832]","[0.2415, 0.5082]","[0.3278, 0.4066]","[0.3443, 0.5049]","[0.3934, 0.3612]","[0.4329, 0.4585]","[0.4397, 0.5683]","[0.4562, 0.4959]","[0.5004, 0.3569]","[0.5345, 0.4893]","[0.5355, 0.6089]","[0.5582, 0.5018]","[0.6048, 0.3782]","[0.6179, 0.4961]","[0.61, 0.61]","[0.6533, 0.5224]","[0.7074, 0.3596]","[0.7523, 0.2586]","[0.7833, 0.1716]"
"[0.5113, 0.9408]","[0.35, 0.8514]","[0.2365, 0.6861]","[0.2402, 0.511]","[0.3263, 0.4055]","[0.3452, 0.5114]","[0.393, 0.3633]","[0.4313, 0.4563]","[0.4365, 0.5644]","[0.4567, 0.5017]","[0.5004, 0.3599]","[0.5349, 0.4856]","[0.5364, 0.6032]","[0.5597, 0.5063]","[0.6045, 0.3779]","[0.6167, 0.4909]","[0.6085, 0.6029]","[0.655, 0.5259]","[0.7104, 0.362]","[0.7557, 0.2592]","[0.7865, 0.1705]"
"[0.5122, 0.945]","[0.3546, 0.8495]","[0.2405, 0.6854]","[0.2414, 0.5098]","[0.3334, 0.4043]","[0.3518, 0.5126]","[0.3976, 0.3674]","[0.4336, 0.4538]","[0.441, 0.5577]","[0.4615, 0.5027]","[0.5057, 0.3639]","[0.536, 0.4883]","[0.5377, 0.6058]","[0.5626, 0.507]","[0.6089, 0.3804]","[0.6178, 0.4925]","[0.6101, 0.6043]","[0.6573, 0.5269]","[0.714, 0.3647]","[0.7583, 0.2628]","[0.79, 0.1748]"
"[0.5168, 0.9459]","[0.3597, 0.8529]","[0.2439, 0.6912]","[0.2424, 0.5148]","[0.3338, 0.4042]","[0.3487, 0.5164]","[0.3979, 0.3713]","[0.4369, 0.4576]","[0.4446, 0.5627]","[0.46, 0.5033]","[0.5049, 0.3641]","[0.5388, 0.4881]","[0.5417, 0.6065]","[0.5622, 0.5056]","[0.6076, 0.3798]","[0.6199, 0.492]","[0.6136, 0.6044]","[0.6567, 0.5241]","[0.7153, 0.362]","[0.7605, 0.2607]","[0.7907, 0.1743]"
"[0.5175, 0.9441]","[0.3603, 0.8511]","[0.2439, 0.692]","[0.2425, 0.5169]","[0.3319, 0.406]","[0.3485, 0.5152]","[0.3956, 0.3701]","[0.4359, 0.4549]","[0.4445, 0.5592]","[0.4604, 0.503]","[0.5045, 0.3652]","[0.5401, 0.4877]","[0.5436, 0.6067]","[0.5632, 0.5059]","[0.6072, 0.3823]","[0.6207, 0.4923]","[0.6149, 0.6044]","[0.6581, 0.5244]","[0.7164, 0.3629]","[0.7615, 0.2609]","[0.7914, 0.1745]"
"[0.5163, 0.9491]","[0.3596, 0.8539]","[0.2452, 0.6917]","[0.2437, 0.5156]","[0.3327, 0.4024]","[0.3494, 0.5143]","[0.3986, 0.371]","[0.4374, 0.4606]","[0.446, 0.5671]","[0.4603, 0.5035]","[0.5059, 0.3661]","[0.5375, 0.4909]","[0.5403, 0.6105]","[0.5623, 0.5077]","[0.6095, 0.3836]","[0.6182, 0.4964]","[0.6101, 0.611]","[0.6578, 0.5269]","[0.7173, 0.3635]","[0.7625, 0.2599]","[0.7946, 0.1724]"
"[0.512, 0.9552]","[0.3518, 0.8597]","[0.2378, 0.6956]","[0.2439, 0.5198]","[0.3353, 0.4126]","[0.351, 0.5179]","[0.4006, 0.3749]","[0.438, 0.4634]","[0.4444, 0.5706]","[0.4626, 0.5095]","[0.509, 0.3723]","[0.5389, 0.4972]","[0.5406, 0.6167]","[0.5646, 0.5148]","[0.6137, 0.392]","[0.6192, 0.5055]","[0.6083, 0.6203]","[0.6598, 0.5348]","[0.7206, 0.3712]","[0.7674, 0.2678]","[0.8015, 0.1805]"
"[0.5038, 0.9557]","[0.3423, 0.8623]","[0.2316, 0.6993]","[0.2452, 0.5256]","[0.3402, 0.4236]","[0.3535, 0.5203]","[0.4047, 0.3831]","[0.4343, 0.4793]","[0.4397, 0.5873]","[0.4659, 0.5138]","[0.5163, 0.3867]","[0.5374, 0.5167]","[0.5363, 0.6345]","[0.5678, 0.5215]","[0.6223, 0.4073]","[0.6206, 0.5221]","[0.607, 0.6341]","[0.6624, 0.5444]","[0.7291, 0.3857]","[0.7795, 0.2847]","[0.8184, 0.1977]"
"[0.5, 0.9618]","[0.3392, 0.8626]","[0.231, 0.6982]","[0.2481, 0.5283]","[0.3441, 0.429]","[0.3557, 0.5248]","[0.4079, 0.3909]","[0.4387, 0.4909]","[0.443, 0.601]","[0.4712, 0.5203]","[0.5238, 0.3977]","[0.5438, 0.5294]","[0.5395, 0.6474]","[0.5753, 0.5312]","[0.6329, 0.4208]","[0.6309, 0.5373]","[0.6142, 0.6502]","[0.6699, 0.5575]","[0.7446, 0.399]","[0.8028, 0.3006]","[0.8473, 0.218]"
"[0.4847, 0.9665]","[0.3287, 0.8665]","[0.2289, 0.7025]","[0.2459, 0.5353]","[0.3389, 0.4341]","[0.3521, 0.5229]","[0.4141, 0.3965]","[0.4433, 0.5061]","[0.4438, 0.6189]","[0.4704, 0.5216]","[0.5291, 0.4097]","[0.5426, 0.5474]","[0.532, 0.6667]","[0.5767, 0.5364]","[0.6363, 0.4371]","[0.6291, 0.5579]","[0.607, 0.6706]","[0.6709, 0.5671]","[0.7543, 0.413]","[0.821, 0.3193]","[0.8727, 0.2413]"
