"[0.4231, 0.8803]","[0.627, 0.8953]","[0.7727, 0.7394]","[0.7729, 0.539]","[0.691, 0.413]","[0.6915, 0.5237]","[0.6679, 0.3676]","[0.6012, 0.448]","[0.5656, 0.55]","[0.5654, 0.4789]","[0.528, 0.3595]","[0.4426, 0.4687]","[0.4085, 0.5793]","[0.4489, 0.4631]","[0.4108, 0.3561]","[0.3409, 0.457]","[0.3143, 0.5603]","[0.3431, 0.4623]","[0.3361, 0.2758]","[0.3056, 0.1591]","[0.2955, 0.0747]"
"[0.4229, 0.9258]","[0.6089, 0.9039]","[0.7755, 0.7622]","[0.7824, 0.5545]","[0.712, 0.4235]","[0.6961, 0.5367]","[0.678, 0.3753]","[0.5969, 0.4504]","[0.5458, 0.5613]","[0.57, 0.488]","[0.5539, 0.3452]","[0.4576, 0.4493]","[0.4063, 0.5682]","[0.4564, 0.4655]","[0.4273, 0.3425]","[0.3553, 0.4326]","[0.3259, 0.542]","[0.3425, 0.4659]","[0.3374, 0.2713]","[0.2991, 0.1439]","[0.2762, 0.0572]"
"[0.4173, 0.9568]","[0.6029, 0.9193]","[0.7774, 0.7648]","[0.781, 0.5471]","[0.6893, 0.4226]","[0.684, 0.5365]","[0.6655, 0.3678]","[0.5837, 0.456]","[0.5326, 0.5709]","[0.5613, 0.4928]","[0.5424, 0.3391]","[0.4495, 0.4483]","[0.4, 0.5657]","[0.4513, 0.4738]","[0.4198, 0.343]","[0.3502, 0.4361]","[0.3203, 0.5447]","[0.3397, 0.4748]","[0.3336, 0.2757]","[0.2933, 0.1448]","[0.2663, 0.0543]"
"[0.4137, 0.9782]","[0.5939, 0.9184]","[0.7642, 0.7607]","[0.7668, 0.5377]","[0.6756, 0.3999]","[0.6791, 0.531]","[0.6535, 0.3675]","[0.5656, 0.458]","[0.5105, 0.5767]","[0.5537, 0.4871]","[0.5319, 0.3367]","[0.4346, 0.4508]","[0.3813, 0.5714]","[0.4416, 0.4683]","[0.4098, 0.3396]","[0.3378, 0.4356]","[0.3053, 0.5473]","[0.3305, 0.4703]","[0.3197, 0.2741]","[0.2753, 0.1452]","[0.2441, 0.0543]"
"[0.4138, 0.9779]","[0.5881, 0.915]","[0.7595, 0.7571]","[0.7707, 0.5381]","[0.6836, 0.3996]","[0.6764, 0.526]","[0.6558, 0.3629]","[0.5717, 0.446]","[0.5174, 0.5612]","[0.5524, 0.4819]","[0.5356, 0.3336]","[0.4407, 0.4466]","[0.3902, 0.5644]","[0.4402, 0.4633]","[0.4148, 0.3325]","[0.3421, 0.4252]","[0.3094, 0.5339]","[0.3304, 0.4642]","[0.3194, 0.2745]","[0.2771, 0.1499]","[0.2489, 0.0582]"
"[0.4228, 0.9732]","[0.6031, 0.9049]","[0.7732, 0.7458]","[0.7871, 0.5275]","[0.6879, 0.3932]","[0.6768, 0.5118]","[0.6544, 0.353]","[0.5672, 0.4441]","[0.512, 0.5622]","[0.5557, 0.4712]","[0.5382, 0.3293]","[0.4469, 0.4434]","[0.3988, 0.5585]","[0.4435, 0.4535]","[0.421, 0.3236]","[0.3503, 0.4147]","[0.3185, 0.5266]","[0.3343, 0.4526]","[0.3263, 0.263]","[0.2879, 0.1386]","[0.2629, 0.0538]"
"[0.4215, 0.9738]","[0.6071, 0.9076]","[0.7789, 0.7406]","[0.7875, 0.5105]","[0.6808, 0.3744]","[0.686, 0.5225]","[0.6665, 0.36]","[0.5771, 0.4447]","[0.5197, 0.557]","[0.5641, 0.4761]","[0.5496, 0.3267]","[0.458, 0.4412]","[0.4087, 0.561]","[0.4532, 0.4544]","[0.4322, 0.3158]","[0.3611, 0.413]","[0.3269, 0.5293]","[0.3416, 0.45]","[0.3308, 0.2597]","[0.2925, 0.1348]","[0.2685, 0.0473]"
"[0.4194, 0.98]","[0.603, 0.9154]","[0.7795, 0.7489]","[0.7837, 0.5147]","[0.6792, 0.3737]","[0.6911, 0.5284]","[0.6666, 0.3627]","[0.5723, 0.4488]","[0.5159, 0.5629]","[0.5661, 0.4789]","[0.5445, 0.329]","[0.4482, 0.4455]","[0.401, 0.5665]","[0.4538, 0.4564]","[0.4275, 0.3173]","[0.3537, 0.4174]","[0.3209, 0.5358]","[0.3417, 0.4539]","[0.3284, 0.2579]","[0.2818, 0.1278]","[0.2496, 0.0385]"
"[0.4106, 0.9849]","[0.5954, 0.917]","[0.7676, 0.753]","[0.7673, 0.5259]","[0.6674, 0.3909]","[0.6735, 0.525]","[0.6405, 0.3579]","[0.5487, 0.4503]","[0.4987, 0.5689]","[0.547, 0.4823]","[0.5153, 0.3342]","[0.4241, 0.4562]","[0.3822, 0.5759]","[0.435, 0.4665]","[0.3973, 0.3318]","[0.3354, 0.4401]","[0.3146, 0.5588]","[0.326, 0.4703]","[0.3052, 0.2709]","[0.2553, 0.1389]","[0.2209, 0.0438]"
"[0.4182, 0.9887]","[0.6053, 0.9085]","[0.77, 0.7504]","[0.7578, 0.5288]","[0.6503, 0.4003]","[0.6578, 0.5174]","[0.6206, 0.3601]","[0.5468, 0.4626]","[0.5082, 0.5888]","[0.5261, 0.4791]","[0.4977, 0.3403]","[0.42, 0.4751]","[0.3817, 0.6051]","[0.4102, 0.4672]","[0.3709, 0.3344]","[0.322, 0.4499]","[0.3088, 0.5762]","[0.2973, 0.4772]","[0.267, 0.2767]","[0.2153, 0.1471]","[0.1782, 0.0564]"
"[0.4229, 0.9968]","[0.6082, 0.9252]","[0.7763, 0.7558]","[0.7638, 0.5403]","[0.6562, 0.4241]","[0.646, 0.5208]","[0.6096, 0.3581]","[0.5338, 0.4628]","[0.4931, 0.5924]","[0.5103, 0.4886]","[0.4754, 0.3516]","[0.4033, 0.4975]","[0.3747, 0.6318]","[0.3913, 0.4831]","[0.3443, 0.356]","[0.3016, 0.475]","[0.2987, 0.6006]","[0.2759, 0.5002]","[0.2344, 0.2948]","[0.1711, 0.1585]","[0.1259, 0.0579]"
