"[0.6469, 0.4891]","[0.6236, 0.4664]","[0.6048, 0.4227]","[0.6072, 0.3668]","[0.622, 0.3216]","[0.5932, 0.3484]","[0.6157, 0.3116]","[0.6376, 0.333]","[0.651, 0.3625]","[0.6168, 0.3364]","[0.6358, 0.2947]","[0.659, 0.3248]","[0.6723, 0.3597]","[0.6398, 0.3305]","[0.6537, 0.2872]","[0.6698, 0.3194]","[0.6786, 0.3579]","[0.6593, 0.3311]","[0.6687, 0.2696]","[0.678, 0.2286]","[0.6852, 0.1978]"
"[0.6404, 0.4792]","[0.6181, 0.459]","[0.6038, 0.4168]","[0.6087, 0.3673]","[0.6225, 0.3221]","[0.5946, 0.3465]","[0.6241, 0.3108]","[0.6452, 0.3375]","[0.6587, 0.3679]","[0.6168, 0.3367]","[0.6393, 0.2896]","[0.6627, 0.3242]","[0.6774, 0.36]","[0.6385, 0.3306]","[0.6553, 0.2888]","[0.6718, 0.3187]","[0.6823, 0.3538]","[0.6573, 0.3278]","[0.6708, 0.2669]","[0.6808, 0.2277]","[0.6874, 0.1985]"
"[0.642, 0.4795]","[0.6183, 0.4628]","[0.6027, 0.4195]","[0.6073, 0.3668]","[0.6211, 0.32]","[0.5958, 0.3476]","[0.6251, 0.3089]","[0.6463, 0.336]","[0.6589, 0.3651]","[0.6171, 0.3355]","[0.6399, 0.2898]","[0.6646, 0.3241]","[0.6793, 0.3582]","[0.6385, 0.33]","[0.655, 0.2865]","[0.6713, 0.3149]","[0.6812, 0.3491]","[0.6569, 0.3287]","[0.6705, 0.2677]","[0.6809, 0.23]","[0.6874, 0.2026]"
"[0.6418, 0.4783]","[0.6184, 0.4592]","[0.603, 0.4158]","[0.6075, 0.3649]","[0.6208, 0.319]","[0.5966, 0.3445]","[0.6281, 0.3099]","[0.6479, 0.3374]","[0.6605, 0.3672]","[0.6176, 0.3348]","[0.642, 0.2893]","[0.6653, 0.3255]","[0.6804, 0.362]","[0.6387, 0.3305]","[0.6565, 0.2891]","[0.6719, 0.3173]","[0.6821, 0.3511]","[0.6569, 0.3293]","[0.671, 0.2674]","[0.681, 0.2281]","[0.6879, 0.2]"
"[0.642, 0.4821]","[0.6178, 0.4611]","[0.6017, 0.4168]","[0.6066, 0.3647]","[0.6214, 0.3197]","[0.5968, 0.3471]","[0.6256, 0.3106]","[0.6458, 0.3371]","[0.6587, 0.3651]","[0.618, 0.3367]","[0.6413, 0.2908]","[0.665, 0.325]","[0.6794, 0.3587]","[0.6391, 0.3321]","[0.6564, 0.2888]","[0.6724, 0.3168]","[0.6824, 0.351]","[0.6575, 0.3314]","[0.6718, 0.2686]","[0.6821, 0.2285]","[0.6889, 0.2002]"
"[0.6427, 0.486]","[0.618, 0.4654]","[0.6014, 0.4208]","[0.6056, 0.3662]","[0.6195, 0.3207]","[0.5976, 0.3491]","[0.6242, 0.3096]","[0.6442, 0.3366]","[0.6563, 0.3678]","[0.6193, 0.3368]","[0.6415, 0.2919]","[0.6643, 0.3278]","[0.6779, 0.3637]","[0.641, 0.3319]","[0.6577, 0.2897]","[0.6734, 0.3223]","[0.6829, 0.3593]","[0.6594, 0.3323]","[0.6734, 0.2704]","[0.684, 0.2303]","[0.6912, 0.2008]"
"[0.6403, 0.4915]","[0.6166, 0.4665]","[0.5994, 0.4234]","[0.6043, 0.3684]","[0.6207, 0.3249]","[0.5957, 0.3492]","[0.6179, 0.3143]","[0.6385, 0.3439]","[0.6497, 0.3765]","[0.6188, 0.3372]","[0.6402, 0.2973]","[0.6629, 0.3379]","[0.6747, 0.3746]","[0.6415, 0.3332]","[0.6586, 0.2932]","[0.6738, 0.3314]","[0.6811, 0.3712]","[0.6611, 0.3367]","[0.6759, 0.2761]","[0.6881, 0.2377]","[0.6955, 0.2082]"
"[0.635, 0.4896]","[0.6112, 0.4666]","[0.5946, 0.4272]","[0.6008, 0.3741]","[0.6178, 0.3328]","[0.5944, 0.3471]","[0.6199, 0.3179]","[0.6357, 0.3514]","[0.6426, 0.3858]","[0.6187, 0.3365]","[0.6411, 0.2975]","[0.6602, 0.342]","[0.6705, 0.3834]","[0.6425, 0.3344]","[0.6601, 0.2967]","[0.6704, 0.3325]","[0.6742, 0.3717]","[0.6615, 0.3404]","[0.679, 0.2819]","[0.6924, 0.2453]","[0.7006, 0.2181]"
"[0.6322, 0.4876]","[0.6078, 0.4684]","[0.593, 0.429]","[0.6002, 0.3789]","[0.6194, 0.3391]","[0.5951, 0.3446]","[0.6254, 0.3187]","[0.6388, 0.3581]","[0.644, 0.3945]","[0.6197, 0.3334]","[0.6446, 0.2999]","[0.6593, 0.3498]","[0.6667, 0.3915]","[0.6437, 0.3322]","[0.6635, 0.3033]","[0.6709, 0.3449]","[0.6727, 0.3851]","[0.6625, 0.3378]","[0.6825, 0.2861]","[0.697, 0.252]","[0.7058, 0.2242]"
"[0.6305, 0.4946]","[0.6054, 0.4718]","[0.5909, 0.4266]","[0.5988, 0.374]","[0.6178, 0.335]","[0.5965, 0.3439]","[0.626, 0.3195]","[0.6412, 0.3578]","[0.6473, 0.3968]","[0.6205, 0.3347]","[0.6448, 0.3042]","[0.6603, 0.3522]","[0.6672, 0.3935]","[0.6439, 0.337]","[0.6645, 0.3111]","[0.6729, 0.354]","[0.6747, 0.3957]","[0.6632, 0.3468]","[0.6846, 0.2934]","[0.7001, 0.2595]","[0.7097, 0.2332]"
"[0.6274, 0.4872]","[0.6006, 0.4627]","[0.5864, 0.421]","[0.596, 0.3746]","[0.6188, 0.3442]","[0.5965, 0.3385]","[0.6252, 0.3204]","[0.6352, 0.364]","[0.638, 0.4051]","[0.6216, 0.331]","[0.6463, 0.3047]","[0.6554, 0.3595]","[0.6589, 0.4043]","[0.6457, 0.3333]","[0.6669, 0.3141]","[0.6703, 0.3602]","[0.6694, 0.4029]","[0.6649, 0.3419]","[0.688, 0.2943]","[0.7041, 0.2625]","[0.715, 0.2375]"
