"[0.4799, 0.8467]","[0.3167, 0.8596]","[0.2066, 0.7265]","[0.2462, 0.5618]","[0.353, 0.4346]","[0.2979, 0.4957]","[0.3528, 0.3919]","[0.4404, 0.5023]","[0.4996, 0.5963]","[0.4282, 0.451]","[0.4862, 0.3703]","[0.5783, 0.514]","[0.6332, 0.6193]","[0.5426, 0.4458]","[0.6182, 0.3951]","[0.6639, 0.5332]","[0.6795, 0.6401]","[0.6399, 0.4592]","[0.698, 0.2837]","[0.7364, 0.1645]","[0.7656, 0.0659]"
"[0.5482, 0.9125]","[0.3514, 0.9076]","[0.2091, 0.7579]","[0.2355, 0.5557]","[0.3518, 0.411]","[0.2818, 0.5242]","[0.3637, 0.3862]","[0.4668, 0.4917]","[0.5262, 0.5967]","[0.4142, 0.4742]","[0.4946, 0.3606]","[0.6029, 0.5072]","[0.6602, 0.6267]","[0.5333, 0.4596]","[0.6103, 0.3745]","[0.6679, 0.5144]","[0.6895, 0.6404]","[0.6368, 0.4665]","[0.692, 0.2689]","[0.7406, 0.1409]","[0.7758, 0.0421]"
"[0.5495, 0.945]","[0.3558, 0.9052]","[0.212, 0.7593]","[0.232, 0.5654]","[0.3334, 0.4252]","[0.2582, 0.5109]","[0.3592, 0.3735]","[0.4516, 0.4766]","[0.5009, 0.5927]","[0.4024, 0.4729]","[0.4851, 0.3421]","[0.5851, 0.4866]","[0.6439, 0.622]","[0.5331, 0.4648]","[0.6145, 0.3625]","[0.6738, 0.5115]","[0.702, 0.655]","[0.6461, 0.4776]","[0.7078, 0.281]","[0.7565, 0.1506]","[0.7882, 0.0479]"
"[0.555, 0.9459]","[0.3653, 0.9035]","[0.2235, 0.7592]","[0.2418, 0.563]","[0.3411, 0.417]","[0.2521, 0.5109]","[0.3499, 0.3727]","[0.4412, 0.4764]","[0.4919, 0.5932]","[0.3987, 0.4721]","[0.4776, 0.3448]","[0.5761, 0.4893]","[0.6386, 0.6232]","[0.5316, 0.4612]","[0.6096, 0.3597]","[0.6706, 0.5063]","[0.7042, 0.6459]","[0.6476, 0.4696]","[0.7064, 0.2788]","[0.7555, 0.1518]","[0.7909, 0.0502]"
"[0.5464, 0.9466]","[0.3596, 0.9028]","[0.2247, 0.7591]","[0.2426, 0.5681]","[0.338, 0.424]","[0.2535, 0.5136]","[0.3562, 0.3766]","[0.4483, 0.4784]","[0.4992, 0.5968]","[0.4008, 0.4743]","[0.4804, 0.345]","[0.5811, 0.4846]","[0.6442, 0.6184]","[0.5348, 0.4651]","[0.6121, 0.3618]","[0.6761, 0.5035]","[0.712, 0.6434]","[0.6506, 0.4755]","[0.711, 0.2819]","[0.7586, 0.1512]","[0.7913, 0.0502]"
"[0.5522, 0.9512]","[0.3664, 0.9095]","[0.225, 0.7615]","[0.2356, 0.5666]","[0.3337, 0.4185]","[0.2541, 0.5157]","[0.3578, 0.3779]","[0.4574, 0.4841]","[0.5127, 0.6026]","[0.4008, 0.474]","[0.483, 0.3448]","[0.5892, 0.4905]","[0.6526, 0.6247]","[0.5349, 0.4656]","[0.6127, 0.3586]","[0.679, 0.5004]","[0.7155, 0.6424]","[0.6489, 0.4767]","[0.7116, 0.2787]","[0.7606, 0.1438]","[0.7927, 0.0406]"
"[0.5512, 0.9584]","[0.3604, 0.9136]","[0.2204, 0.7645]","[0.2363, 0.5678]","[0.3466, 0.4248]","[0.2498, 0.5225]","[0.3547, 0.3816]","[0.4526, 0.4879]","[0.5092, 0.6061]","[0.3985, 0.4806]","[0.4796, 0.3476]","[0.5841, 0.4944]","[0.6508, 0.6305]","[0.5338, 0.4701]","[0.6112, 0.3581]","[0.6745, 0.4954]","[0.7106, 0.635]","[0.6487, 0.48]","[0.7167, 0.2813]","[0.771, 0.1472]","[0.8084, 0.0445]"
"[0.5579, 0.9634]","[0.3689, 0.935]","[0.2268, 0.7952]","[0.244, 0.5955]","[0.348, 0.4484]","[0.2715, 0.534]","[0.3727, 0.4062]","[0.458, 0.5117]","[0.5059, 0.6308]","[0.4179, 0.4891]","[0.4976, 0.3711]","[0.5865, 0.5175]","[0.6402, 0.654]","[0.5499, 0.4778]","[0.6327, 0.3867]","[0.6793, 0.5317]","[0.7, 0.671]","[0.665, 0.4886]","[0.7394, 0.2928]","[0.8015, 0.1567]","[0.8443, 0.047]"
"[0.5531, 0.9989]","[0.3609, 0.9565]","[0.2275, 0.8105]","[0.2499, 0.6185]","[0.3573, 0.4789]","[0.2944, 0.5441]","[0.3923, 0.4163]","[0.4755, 0.5313]","[0.5139, 0.657]","[0.4437, 0.5015]","[0.5254, 0.3876]","[0.6045, 0.5472]","[0.639, 0.6852]","[0.5764, 0.4942]","[0.6537, 0.398]","[0.6987, 0.5506]","[0.7157, 0.693]","[0.6909, 0.5117]","[0.7725, 0.3161]","[0.8404, 0.1868]","[0.8894, 0.0857]"
"[0.5368, 1.0018]","[0.3497, 0.9552]","[0.2239, 0.804]","[0.2563, 0.6144]","[0.3727, 0.4813]","[0.2954, 0.5224]","[0.4148, 0.4099]","[0.4883, 0.5432]","[0.5131, 0.6826]","[0.4493, 0.488]","[0.5502, 0.401]","[0.6183, 0.5759]","[0.6418, 0.7239]","[0.5856, 0.4903]","[0.6829, 0.4219]","[0.7189, 0.5892]","[0.7227, 0.736]","[0.7014, 0.5142]","[0.7978, 0.3257]","[0.874, 0.2031]","[0.9273, 0.1043]"
"[0.5038, 1.01]","[0.3229, 0.9277]","[0.2075, 0.7715]","[0.2411, 0.5847]","[0.3632, 0.4564]","[0.2959, 0.4952]","[0.4249, 0.3888]","[0.4838, 0.5348]","[0.495, 0.6849]","[0.4556, 0.4803]","[0.5637, 0.3853]","[0.6082, 0.573]","[0.6171, 0.7357]","[0.5968, 0.4915]","[0.6983, 0.4246]","[0.7102, 0.5997]","[0.6962, 0.7553]","[0.7135, 0.5225]","[0.8258, 0.3406]","[0.914, 0.2238]","[0.9768, 0.1309]"
"[0.4744, 1.0108]","[0.3042, 0.9128]","[0.186, 0.7357]","[0.222, 0.5484]","[0.359, 0.4312]","[0.3052, 0.468]","[0.4108, 0.3628]","[0.4533, 0.522]","[0.4581, 0.6803]","[0.4597, 0.4651]","[0.5597, 0.3721]","[0.5816, 0.5701]","[0.5775, 0.7372]","[0.5991, 0.4896]","[0.7022, 0.4207]","[0.6952, 0.5963]","[0.67, 0.7523]","[0.7187, 0.5358]","[0.8425, 0.3589]","[0.9412, 0.2484]","[1.0168, 0.1588]"
"[0.4591, 1.0247]","[0.2758, 0.9184]","[0.1618, 0.7164]","[0.2144, 0.5221]","[0.3558, 0.419]","[0.3175, 0.4707]","[0.418, 0.3548]","[0.4487, 0.5053]","[0.4398, 0.6592]","[0.4713, 0.4777]","[0.5662, 0.3752]","[0.5723, 0.5667]","[0.5501, 0.7323]","[0.6081, 0.5094]","[0.7007, 0.433]","[0.6834, 0.6016]","[0.6466, 0.7491]","[0.7247, 0.5622]","[0.8503, 0.3917]","[0.9497, 0.2913]","[1.0262, 0.2075]"
"[0.4432, 1.0349]","[0.2619, 0.9078]","[0.1617, 0.6923]","[0.2292, 0.5037]","[0.3861, 0.4229]","[0.3353, 0.4564]","[0.4412, 0.3481]","[0.4577, 0.499]","[0.4381, 0.6527]","[0.4877, 0.4775]","[0.5854, 0.3783]","[0.5737, 0.5733]","[0.5423, 0.7429]","[0.6195, 0.5214]","[0.7122, 0.4519]","[0.6777, 0.6253]","[0.6303, 0.7735]","[0.7323, 0.5895]","[0.8556, 0.4366]","[0.953, 0.3565]","[1.0313, 0.2888]"
"[0.4238, 1.018]","[0.2516, 0.8842]","[0.1601, 0.6704]","[0.2365, 0.4891]","[0.398, 0.4233]","[0.3556, 0.4422]","[0.4736, 0.3521]","[0.4647, 0.5031]","[0.4236, 0.6538]","[0.5059, 0.4747]","[0.6106, 0.3884]","[0.5718, 0.5793]","[0.521, 0.7429]","[0.6342, 0.5299]","[0.7311, 0.4692]","[0.6769, 0.6314]","[0.6134, 0.7677]","[0.7425, 0.6095]","[0.8707, 0.4686]","[0.9685, 0.398]","[1.0462, 0.3374]"
