[0.8535, 1.0],[0.7201, 1.0],[0.6801, 0.8608],[0.7891, 0.7732],[0.9041, 0.8123],[0.7063, 0.7669],[0.7077, 0.6161],[0.7326, 0.6183],[0.7491, 0.6826],[0.8069, 0.7554],[0.8207, 0.5858],[0.8338, 0.6212],[0.8358, 0.7003],[0.8969, 0.7746],[0.9193, 0.6198],[0.9101, 0.6615],[0.8989, 0.7443],[0.9863, 0.8164],[1.0, 0.6967],[0.9856, 0.7185],[0.9685, 0.7872]
[0.8503, 1.0],[0.7162, 1.0],[0.6847, 0.8652],[0.8003, 0.778],[0.9199, 0.7831],[0.7063, 0.7721],[0.7057, 0.6057],[0.7307, 0.6235],[0.7451, 0.697],[0.8075, 0.7624],[0.824, 0.5791],[0.843, 0.6172],[0.8437, 0.6952],[0.8969, 0.7813],[0.9258, 0.6161],[0.9245, 0.6571],[0.9107, 0.7417],[0.9837, 0.819],[1.0, 0.7015],[0.9968, 0.714],[0.9804, 0.7772]
[0.8476, 1.0],[0.7103, 1.0],[0.6807, 0.8608],[0.7964, 0.7721],[0.9133, 0.7669],[0.7057, 0.7691],[0.7057, 0.6039],[0.732, 0.6242],[0.7471, 0.7011],[0.8069, 0.7613],[0.8233, 0.5798],[0.845, 0.6179],[0.847, 0.6937],[0.8956, 0.7817],[0.9252, 0.6164],[0.9271, 0.6523],[0.9147, 0.7362],[0.9823, 0.8205],[1.0, 0.7022],[0.9975, 0.7125],[0.985, 0.7728]
[0.8476, 1.0],[0.7162, 1.0],[0.6827, 0.8597],[0.8003, 0.7713],[0.9219, 0.7905],[0.705, 0.7658],[0.709, 0.5987],[0.732, 0.6382],[0.7445, 0.7236],[0.8069, 0.7576],[0.8266, 0.5736],[0.8417, 0.6198],[0.8417, 0.6989],[0.8969, 0.7783],[0.9278, 0.6161],[0.9245, 0.6604],[0.9114, 0.7454],[0.9843, 0.8172],[1.0, 0.7015],[0.9948, 0.7155],[0.9804, 0.7776]
[0.8509, 1.0],[0.7162, 1.0],[0.684, 0.8582],[0.8029, 0.7706],[0.9219, 0.7854],[0.705, 0.7658],[0.7083, 0.5957],[0.7385, 0.6397],[0.7543, 0.7259],[0.8069, 0.7599],[0.824, 0.5776],[0.847, 0.6275],[0.8496, 0.7037],[0.8969, 0.7813],[0.9265, 0.6146],[0.9291, 0.6604],[0.9153, 0.7469],[0.9843, 0.8194],[1.0, 0.6955],[0.9975, 0.7125],[0.9791, 0.7795]
[0.8542, 1.0],[0.7155, 1.0],[0.6847, 0.8589],[0.8082, 0.7695],[0.9304, 0.7846],[0.7077, 0.7706],[0.7103, 0.5991],[0.7399, 0.6375],[0.7556, 0.7214],[0.8095, 0.7628],[0.8233, 0.5798],[0.847, 0.622],[0.8509, 0.6952],[0.8989, 0.7828],[0.9265, 0.6135],[0.9291, 0.6538],[0.9166, 0.7399],[0.9876, 0.819],[1.0, 0.6963],[0.9994, 0.7092],[0.9823, 0.7728]
[0.8535, 1.0],[0.7136, 1.0],[0.6807, 0.8615],[0.8003, 0.7721],[0.9225, 0.7905],[0.7063, 0.7709],[0.709, 0.6024],[0.7366, 0.6283],[0.7537, 0.707],[0.8075, 0.7636],[0.8227, 0.5824],[0.8457, 0.6175],[0.8503, 0.6907],[0.8976, 0.7835],[0.9239, 0.6168],[0.9258, 0.6523],[0.9147, 0.7384],[0.9869, 0.8197],[1.0, 0.6974],[1.0, 0.7066],[0.985, 0.7687]
[0.8522, 1.0],[0.7129, 1.0],[0.6833, 0.8604],[0.8049, 0.7732],[0.9278, 0.7824],[0.7057, 0.7754],[0.7096, 0.6061],[0.7385, 0.6253],[0.7563, 0.7003],[0.8069, 0.768],[0.8227, 0.5832],[0.8457, 0.6161],[0.8496, 0.69],[0.8982, 0.788],[0.9252, 0.6194],[0.9239, 0.6534],[0.9101, 0.7395],[0.9876, 0.8234],[1.0, 0.6996],[0.9988, 0.7063],[0.983, 0.7673]
[0.8535, 1.0],[0.7155, 1.0],[0.6853, 0.8604],[0.8089, 0.7702],[0.9324, 0.7854],[0.7057, 0.7728],[0.7103, 0.6013],[0.7385, 0.6294],[0.7563, 0.7103],[0.8075, 0.7636],[0.8253, 0.5758],[0.8463, 0.6168],[0.8489, 0.6941],[0.8976, 0.7824],[0.9265, 0.6135],[0.9258, 0.6582],[0.912, 0.7466],[0.9863, 0.8179],[1.0, 0.6974],[0.9994, 0.7114],[0.9837, 0.7754]
[0.8529, 1.0],[0.7123, 1.0],[0.684, 0.8545],[0.8095, 0.7669],[0.9331, 0.7783],[0.7037, 0.7717],[0.7083, 0.5998],[0.7385, 0.6309],[0.755, 0.7137],[0.8082, 0.7654],[0.822, 0.5821],[0.8503, 0.6183],[0.8555, 0.6893],[0.8995, 0.7861],[0.9245, 0.6235],[0.9298, 0.6586],[0.9186, 0.7425],[0.9889, 0.8209],[1.0, 0.7003],[1.0, 0.7092],[0.9889, 0.7702]
[0.8503, 1.0],[0.7123, 1.0],[0.6847, 0.8582],[0.8082, 0.7709],[0.9304, 0.7846],[0.7063, 0.7695],[0.7155, 0.5965],[0.7418, 0.639],[0.7537, 0.7251],[0.8108, 0.7621],[0.8305, 0.5713],[0.8503, 0.6283],[0.8483, 0.7118],[0.9009, 0.7817],[0.9317, 0.6142],[0.9311, 0.6656],[0.916, 0.7539],[0.9902, 0.8183],[1.0, 0.6985],[1.0, 0.7166],[0.9896, 0.7795]
