"[0.5508, 0.8776]","[0.3935, 0.7869]","[0.3529, 0.5792]","[0.4455, 0.4251]","[0.5479, 0.3174]","[0.3597, 0.4528]","[0.3523, 0.2886]","[0.3812, 0.3744]","[0.3881, 0.4913]","[0.4875, 0.4513]","[0.4927, 0.2579]","[0.4819, 0.3542]","[0.4589, 0.4785]","[0.6055, 0.4855]","[0.5875, 0.4145]","[0.5428, 0.5667]","[0.5002, 0.6772]","[0.7151, 0.5417]","[0.6753, 0.4778]","[0.6329, 0.5876]","[0.5959, 0.672]"
"[0.5501, 0.8963]","[0.3867, 0.7821]","[0.3478, 0.5774]","[0.4443, 0.4255]","[0.5468, 0.3162]","[0.3667, 0.4541]","[0.349, 0.2854]","[0.3785, 0.3675]","[0.3913, 0.4862]","[0.4888, 0.451]","[0.4848, 0.257]","[0.4775, 0.3417]","[0.4632, 0.4641]","[0.6047, 0.4812]","[0.5796, 0.4077]","[0.5355, 0.5624]","[0.5006, 0.682]","[0.7126, 0.5318]","[0.6624, 0.4715]","[0.6214, 0.5809]","[0.5958, 0.6697]"
"[0.5463, 0.9069]","[0.3854, 0.7818]","[0.3486, 0.5782]","[0.4399, 0.4245]","[0.5406, 0.3141]","[0.3677, 0.4534]","[0.3534, 0.2818]","[0.3796, 0.3617]","[0.3908, 0.4774]","[0.4867, 0.452]","[0.4873, 0.2564]","[0.4796, 0.3443]","[0.4629, 0.4657]","[0.6021, 0.4823]","[0.5807, 0.4019]","[0.5386, 0.559]","[0.5027, 0.6802]","[0.7113, 0.533]","[0.6674, 0.4669]","[0.6265, 0.5758]","[0.5973, 0.6659]"
"[0.5434, 0.9134]","[0.3811, 0.7896]","[0.3398, 0.58]","[0.4285, 0.4221]","[0.5293, 0.3105]","[0.3638, 0.4545]","[0.3482, 0.2836]","[0.3745, 0.3705]","[0.3882, 0.4868]","[0.4826, 0.4543]","[0.4835, 0.2586]","[0.4762, 0.3482]","[0.4608, 0.4664]","[0.5992, 0.4835]","[0.5779, 0.4022]","[0.5344, 0.564]","[0.4985, 0.6874]","[0.7098, 0.532]","[0.6615, 0.4694]","[0.6201, 0.581]","[0.5944, 0.6703]"
"[0.5436, 0.911]","[0.3843, 0.791]","[0.3439, 0.5805]","[0.4369, 0.4232]","[0.5408, 0.3114]","[0.3606, 0.4572]","[0.3454, 0.2827]","[0.3727, 0.3729]","[0.3869, 0.4908]","[0.4806, 0.4564]","[0.4815, 0.2541]","[0.4713, 0.3478]","[0.4538, 0.4696]","[0.5967, 0.4862]","[0.5802, 0.4019]","[0.5365, 0.5644]","[0.5005, 0.6846]","[0.7061, 0.5353]","[0.6601, 0.4709]","[0.6206, 0.5839]","[0.597, 0.6725]"
"[0.5458, 0.9171]","[0.3851, 0.7915]","[0.3477, 0.5802]","[0.4467, 0.4241]","[0.5526, 0.3092]","[0.3593, 0.4564]","[0.3422, 0.2835]","[0.3707, 0.373]","[0.3856, 0.4901]","[0.4798, 0.4568]","[0.4738, 0.2577]","[0.4672, 0.3485]","[0.4542, 0.4675]","[0.5962, 0.4862]","[0.5769, 0.4022]","[0.5357, 0.564]","[0.5024, 0.6851]","[0.7065, 0.534]","[0.6566, 0.4706]","[0.6139, 0.5837]","[0.5882, 0.6726]"
"[0.5447, 0.9191]","[0.3817, 0.7874]","[0.3448, 0.5759]","[0.4413, 0.4188]","[0.5432, 0.3034]","[0.3598, 0.4574]","[0.3401, 0.2847]","[0.3697, 0.38]","[0.3854, 0.4954]","[0.4794, 0.4573]","[0.4709, 0.2583]","[0.4663, 0.3518]","[0.4531, 0.467]","[0.5965, 0.4857]","[0.5739, 0.3973]","[0.5332, 0.5618]","[0.4988, 0.6845]","[0.708, 0.5328]","[0.653, 0.4713]","[0.6114, 0.5849]","[0.587, 0.6734]"
"[0.5484, 0.9199]","[0.385, 0.7915]","[0.3461, 0.5789]","[0.4446, 0.4184]","[0.5485, 0.3021]","[0.3575, 0.4567]","[0.3365, 0.2826]","[0.367, 0.3811]","[0.3847, 0.4977]","[0.4782, 0.4567]","[0.469, 0.2553]","[0.4644, 0.3516]","[0.4526, 0.4675]","[0.5957, 0.4859]","[0.5752, 0.3967]","[0.5344, 0.5611]","[0.5008, 0.6813]","[0.708, 0.5338]","[0.6536, 0.4729]","[0.614, 0.5868]","[0.5936, 0.673]"
"[0.5468, 0.9195]","[0.3856, 0.7857]","[0.3491, 0.5808]","[0.447, 0.4206]","[0.5511, 0.3046]","[0.3571, 0.4583]","[0.3405, 0.2832]","[0.365, 0.3746]","[0.3788, 0.4898]","[0.4773, 0.4577]","[0.4699, 0.2558]","[0.464, 0.3503]","[0.4534, 0.4682]","[0.5959, 0.4862]","[0.5753, 0.4004]","[0.534, 0.5646]","[0.5018, 0.6859]","[0.7086, 0.5345]","[0.6567, 0.4726]","[0.6168, 0.5852]","[0.5966, 0.6713]"
"[0.5504, 0.9184]","[0.3889, 0.7863]","[0.3505, 0.5801]","[0.4475, 0.4194]","[0.5535, 0.3042]","[0.3599, 0.4598]","[0.342, 0.2828]","[0.3667, 0.3758]","[0.3816, 0.4918]","[0.4791, 0.4587]","[0.4712, 0.2533]","[0.4642, 0.3484]","[0.454, 0.4664]","[0.5961, 0.4861]","[0.5762, 0.3979]","[0.5351, 0.5628]","[0.5046, 0.6842]","[0.7077, 0.5328]","[0.655, 0.4717]","[0.6157, 0.585]","[0.5979, 0.6709]"
"[0.5511, 0.9169]","[0.3913, 0.7852]","[0.358, 0.5774]","[0.4556, 0.4168]","[0.5575, 0.299]","[0.3612, 0.4564]","[0.3441, 0.2832]","[0.372, 0.378]","[0.3892, 0.4942]","[0.4804, 0.4557]","[0.4716, 0.2542]","[0.4664, 0.3493]","[0.4578, 0.4669]","[0.5975, 0.4839]","[0.5781, 0.3972]","[0.539, 0.5613]","[0.5091, 0.6825]","[0.7086, 0.5316]","[0.655, 0.4714]","[0.6137, 0.5857]","[0.5927, 0.6722]"
