"[0.4688, 0.8467]","[0.6083, 0.7558]","[0.6652, 0.5711]","[0.5616, 0.425]","[0.4639, 0.3425]","[0.64, 0.4619]","[0.6461, 0.296]","[0.6162, 0.3791]","[0.6014, 0.4867]","[0.5298, 0.4702]","[0.5249, 0.2665]","[0.5136, 0.3589]","[0.5211, 0.4709]","[0.4236, 0.5025]","[0.431, 0.4081]","[0.4542, 0.5475]","[0.4784, 0.6464]","[0.3206, 0.5532]","[0.3472, 0.4766]","[0.3776, 0.5826]","[0.3975, 0.661]"
"[0.4617, 0.8581]","[0.604, 0.7487]","[0.6646, 0.571]","[0.567, 0.4348]","[0.4721, 0.3676]","[0.6314, 0.4557]","[0.639, 0.2906]","[0.6014, 0.369]","[0.5849, 0.483]","[0.5204, 0.4651]","[0.5038, 0.2571]","[0.4938, 0.3448]","[0.5095, 0.4635]","[0.4158, 0.4976]","[0.4191, 0.4182]","[0.4471, 0.5559]","[0.4766, 0.659]","[0.3171, 0.5465]","[0.3411, 0.4739]","[0.3751, 0.5765]","[0.3993, 0.657]"
"[0.4595, 0.8653]","[0.6027, 0.751]","[0.665, 0.574]","[0.5651, 0.4398]","[0.4651, 0.3793]","[0.6292, 0.4565]","[0.6335, 0.2899]","[0.5947, 0.372]","[0.5811, 0.4856]","[0.5175, 0.4662]","[0.5001, 0.2578]","[0.4872, 0.3461]","[0.5017, 0.4637]","[0.4132, 0.4988]","[0.4133, 0.4192]","[0.44, 0.5581]","[0.4704, 0.6616]","[0.3165, 0.5477]","[0.3383, 0.4743]","[0.3692, 0.576]","[0.392, 0.6562]"
"[0.4598, 0.8672]","[0.6019, 0.7494]","[0.6626, 0.5684]","[0.5589, 0.4343]","[0.4585, 0.374]","[0.6255, 0.455]","[0.6308, 0.2878]","[0.5928, 0.3757]","[0.5793, 0.4898]","[0.5137, 0.4653]","[0.4968, 0.2554]","[0.4853, 0.3486]","[0.5005, 0.4679]","[0.4097, 0.4982]","[0.4091, 0.4182]","[0.4387, 0.5596]","[0.4705, 0.6638]","[0.3137, 0.5474]","[0.3358, 0.4754]","[0.3692, 0.5778]","[0.3929, 0.6576]"
"[0.4591, 0.8718]","[0.6004, 0.7517]","[0.6594, 0.5703]","[0.5565, 0.4325]","[0.4583, 0.361]","[0.6268, 0.4574]","[0.6317, 0.2911]","[0.597, 0.3771]","[0.5842, 0.4895]","[0.515, 0.4671]","[0.5007, 0.2585]","[0.4888, 0.3485]","[0.5006, 0.4654]","[0.4098, 0.4997]","[0.4085, 0.4215]","[0.4388, 0.5639]","[0.4701, 0.6674]","[0.3119, 0.5491]","[0.3331, 0.4773]","[0.3665, 0.5825]","[0.3893, 0.6615]"
"[0.4581, 0.8689]","[0.6021, 0.7442]","[0.6604, 0.5654]","[0.5547, 0.43]","[0.4542, 0.3628]","[0.6302, 0.4548]","[0.6365, 0.2887]","[0.5978, 0.375]","[0.5832, 0.4876]","[0.517, 0.4655]","[0.5022, 0.2609]","[0.4887, 0.3523]","[0.5024, 0.469]","[0.4112, 0.4978]","[0.4089, 0.4196]","[0.4375, 0.5609]","[0.4695, 0.6644]","[0.3133, 0.5464]","[0.3334, 0.4742]","[0.3658, 0.5795]","[0.3892, 0.659]"
"[0.4576, 0.8645]","[0.6031, 0.7411]","[0.6621, 0.5645]","[0.5569, 0.4283]","[0.4561, 0.3603]","[0.6342, 0.4521]","[0.6398, 0.2892]","[0.6016, 0.3733]","[0.5879, 0.4842]","[0.521, 0.463]","[0.5069, 0.2603]","[0.4934, 0.3518]","[0.5074, 0.4676]","[0.4156, 0.4951]","[0.4138, 0.4175]","[0.443, 0.5583]","[0.4751, 0.6609]","[0.318, 0.5442]","[0.3397, 0.4778]","[0.3731, 0.5853]","[0.3973, 0.6645]"
"[0.4628, 0.8679]","[0.6058, 0.7479]","[0.666, 0.5686]","[0.5613, 0.4345]","[0.4594, 0.3707]","[0.6388, 0.455]","[0.6429, 0.2902]","[0.5986, 0.372]","[0.5828, 0.4861]","[0.5247, 0.4647]","[0.5075, 0.2585]","[0.489, 0.3472]","[0.5026, 0.4646]","[0.4195, 0.497]","[0.4128, 0.4226]","[0.4416, 0.5608]","[0.4771, 0.6623]","[0.3222, 0.5461]","[0.3383, 0.4793]","[0.3716, 0.5845]","[0.3998, 0.6639]"
"[0.4615, 0.8684]","[0.6062, 0.7502]","[0.671, 0.572]","[0.5698, 0.4361]","[0.4677, 0.3726]","[0.6374, 0.4542]","[0.6422, 0.2898]","[0.5957, 0.3728]","[0.5789, 0.4873]","[0.5245, 0.4638]","[0.5088, 0.2564]","[0.4897, 0.3446]","[0.5031, 0.4632]","[0.4204, 0.4955]","[0.4168, 0.4166]","[0.4433, 0.5563]","[0.4767, 0.6611]","[0.3242, 0.5441]","[0.3433, 0.477]","[0.3743, 0.5825]","[0.4, 0.6627]"
"[0.4606, 0.8658]","[0.6079, 0.7472]","[0.6712, 0.5682]","[0.5672, 0.4311]","[0.4654, 0.3648]","[0.6355, 0.452]","[0.6408, 0.2892]","[0.5962, 0.3763]","[0.5813, 0.4923]","[0.5221, 0.4612]","[0.5073, 0.2524]","[0.4901, 0.344]","[0.5054, 0.4634]","[0.4179, 0.4932]","[0.416, 0.4168]","[0.443, 0.5581]","[0.4774, 0.6607]","[0.3221, 0.5426]","[0.3434, 0.4773]","[0.3752, 0.5861]","[0.4015, 0.6666]"
"[0.4613, 0.8651]","[0.6086, 0.7444]","[0.6711, 0.5706]","[0.5731, 0.4353]","[0.473, 0.3712]","[0.6352, 0.4527]","[0.6398, 0.2913]","[0.5964, 0.3755]","[0.5823, 0.4907]","[0.5225, 0.4617]","[0.5082, 0.2522]","[0.4895, 0.3434]","[0.5042, 0.4631]","[0.4188, 0.4942]","[0.417, 0.4186]","[0.4424, 0.5592]","[0.4775, 0.6615]","[0.324, 0.5445]","[0.3435, 0.4791]","[0.3735, 0.5875]","[0.4, 0.668]"
