[0.3714, 1.0],[0.2501, 1.0],[0.2243, 1.0],[0.2861, 1.0],[0.3339, 1.0],[0.2305, 1.0],[0.2434, 1.0],[0.2861, 1.0],[0.2999, 1.0],[0.3231, 1.0],[0.3596, 1.0],[0.3761, 1.0],[0.3601, 1.0],[0.3987, 1.0],[0.4337, 1.0],[0.4198, 1.0],[0.3915, 1.0],[0.4671, 1.0],[0.4882, 1.0],[0.4805, 1.0],[0.4619, 1.0]
[0.3637, 1.0],[0.2449, 1.0],[0.231, 1.0],[0.3123, 1.0],[0.3601, 1.0],[0.2295, 1.0],[0.249, 1.0],[0.2891, 1.0],[0.3005, 1.0],[0.3231, 1.0],[0.3586, 1.0],[0.3802, 1.0],[0.3735, 1.0],[0.4013, 1.0],[0.4362, 1.0],[0.4203, 1.0],[0.392, 1.0],[0.4727, 1.0],[0.4871, 1.0],[0.4753, 1.0],[0.4583, 1.0]
[0.3642, 1.0],[0.2459, 1.0],[0.231, 1.0],[0.3133, 1.0],[0.3725, 1.0],[0.2351, 1.0],[0.2506, 1.0],[0.2881, 1.0],[0.2994, 1.0],[0.3246, 1.0],[0.3586, 1.0],[0.3761, 1.0],[0.3678, 1.0],[0.4023, 1.0],[0.4337, 1.0],[0.4162, 1.0],[0.3869, 1.0],[0.4727, 1.0],[0.4846, 1.0],[0.4712, 1.0],[0.4542, 1.0]
[0.3694, 1.0],[0.2501, 1.0],[0.2362, 1.0],[0.3179, 1.0],[0.3761, 1.0],[0.2295, 1.0],[0.248, 1.0],[0.2912, 1.0],[0.302, 1.0],[0.321, 1.0],[0.3555, 1.0],[0.3776, 1.0],[0.3673, 1.0],[0.4013, 1.0],[0.4326, 1.0],[0.4187, 1.0],[0.3869, 1.0],[0.4722, 1.0],[0.4861, 1.0],[0.4758, 1.0],[0.4578, 1.0]
[0.3663, 1.0],[0.249, 1.0],[0.2346, 1.0],[0.3195, 1.0],[0.3833, 1.0],[0.23, 1.0],[0.2501, 1.0],[0.2953, 1.0],[0.3071, 1.0],[0.321, 1.0],[0.356, 1.0],[0.3786, 1.0],[0.3683, 1.0],[0.4018, 1.0],[0.4316, 1.0],[0.4182, 1.0],[0.3858, 1.0],[0.4722, 1.0],[0.4851, 1.0],[0.4738, 1.0],[0.4537, 1.0]
[0.3678, 1.0],[0.249, 1.0],[0.2321, 1.0],[0.3128, 1.0],[0.3776, 1.0],[0.23, 1.0],[0.2501, 1.0],[0.2969, 1.0],[0.3082, 1.0],[0.319, 1.0],[0.3529, 1.0],[0.3791, 1.0],[0.3678, 1.0],[0.3997, 1.0],[0.428, 1.0],[0.4177, 1.0],[0.3848, 1.0],[0.4702, 1.0],[0.483, 1.0],[0.4748, 1.0],[0.4547, 1.0]
[0.3663, 1.0],[0.2485, 1.0],[0.2346, 1.0],[0.319, 1.0],[0.3884, 1.0],[0.2305, 1.0],[0.2501, 1.0],[0.2969, 1.0],[0.3107, 1.0],[0.321, 1.0],[0.356, 1.0],[0.3807, 1.0],[0.3719, 1.0],[0.4018, 1.0],[0.4295, 1.0],[0.4157, 1.0],[0.3827, 1.0],[0.4707, 1.0],[0.4825, 1.0],[0.4712, 1.0],[0.4506, 1.0]
[0.3658, 1.0],[0.2511, 1.0],[0.2398, 1.0],[0.3251, 1.0],[0.3951, 1.0],[0.229, 1.0],[0.248, 1.0],[0.2953, 1.0],[0.3118, 1.0],[0.319, 1.0],[0.355, 1.0],[0.3812, 1.0],[0.3745, 1.0],[0.3997, 1.0],[0.4265, 1.0],[0.4136, 1.0],[0.3822, 1.0],[0.4681, 1.0],[0.4784, 1.0],[0.4671, 1.0],[0.4481, 1.0]
[0.3647, 1.0],[0.2506, 1.0],[0.2382, 1.0],[0.3241, 1.0],[0.3956, 1.0],[0.2279, 1.0],[0.2459, 1.0],[0.2917, 1.0],[0.3087, 1.0],[0.3185, 1.0],[0.3534, 1.0],[0.3776, 1.0],[0.3719, 1.0],[0.4002, 1.0],[0.4285, 1.0],[0.4146, 1.0],[0.3843, 1.0],[0.4686, 1.0],[0.4799, 1.0],[0.4681, 1.0],[0.4501, 1.0]
[0.3668, 1.0],[0.2537, 1.0],[0.2423, 1.0],[0.3267, 1.0],[0.3956, 1.0],[0.2264, 1.0],[0.2459, 1.0],[0.2938, 1.0],[0.3077, 1.0],[0.3174, 1.0],[0.3529, 1.0],[0.3797, 1.0],[0.3714, 1.0],[0.3992, 1.0],[0.4259, 1.0],[0.4136, 1.0],[0.3802, 1.0],[0.4676, 1.0],[0.4779, 1.0],[0.4676, 1.0],[0.4465, 1.0]
[0.3632, 1.0],[0.248, 1.0],[0.2377, 1.0],[0.3282, 1.0],[0.3971, 1.0],[0.2285, 1.0],[0.2516, 1.0],[0.2948, 1.0],[0.3056, 1.0],[0.32, 1.0],[0.3545, 1.0],[0.3791, 1.0],[0.3719, 1.0],[0.4013, 1.0],[0.429, 1.0],[0.4151, 1.0],[0.3807, 1.0],[0.4691, 1.0],[0.4815, 1.0],[0.4691, 1.0],[0.446, 1.0]
