"[0.6188, 0.2397]","[0.5522, 0.2867]","[0.4783, 0.3954]","[0.438, 0.5064]","[0.3903, 0.601]","[0.3654, 0.419]","[0.3162, 0.5778]","[0.2946, 0.6853]","[0.279, 0.7778]","[0.4333, 0.4434]","[0.4709, 0.5854]","[0.5396, 0.6656]","[0.5895, 0.7264]","[0.5045, 0.4491]","[0.5614, 0.5307]","[0.6084, 0.4508]","[0.6215, 0.3945]","[0.5622, 0.438]","[0.6183, 0.4839]","[0.6525, 0.416]","[0.6573, 0.3658]"
"[0.637, 0.1973]","[0.5713, 0.2674]","[0.4873, 0.3962]","[0.4401, 0.5082]","[0.3902, 0.6014]","[0.3678, 0.4174]","[0.3202, 0.5807]","[0.2931, 0.6896]","[0.2705, 0.7862]","[0.4321, 0.4386]","[0.4785, 0.5837]","[0.5441, 0.6817]","[0.5977, 0.7603]","[0.4986, 0.4445]","[0.5621, 0.5311]","[0.6128, 0.4455]","[0.6199, 0.3853]","[0.5503, 0.4333]","[0.6044, 0.4962]","[0.6404, 0.429]","[0.6441, 0.3729]"
"[0.649, 0.166]","[0.5763, 0.2644]","[0.4957, 0.3997]","[0.4421, 0.5056]","[0.3893, 0.6003]","[0.3587, 0.412]","[0.3173, 0.583]","[0.2935, 0.688]","[0.269, 0.7831]","[0.4231, 0.4199]","[0.4769, 0.5764]","[0.5447, 0.678]","[0.6038, 0.7543]","[0.492, 0.4227]","[0.5516, 0.5215]","[0.6032, 0.4413]","[0.6126, 0.3804]","[0.5422, 0.4192]","[0.5958, 0.4841]","[0.6319, 0.42]","[0.6315, 0.3634]"
"[0.6602, 0.1563]","[0.5701, 0.2625]","[0.489, 0.3999]","[0.4368, 0.5072]","[0.3913, 0.5983]","[0.3536, 0.4157]","[0.3159, 0.5835]","[0.2957, 0.6876]","[0.2704, 0.782]","[0.4233, 0.4191]","[0.4699, 0.5778]","[0.537, 0.6817]","[0.5986, 0.7548]","[0.4944, 0.4186]","[0.5421, 0.5201]","[0.6004, 0.4444]","[0.6166, 0.3809]","[0.5459, 0.4142]","[0.5986, 0.4762]","[0.6379, 0.4162]","[0.6401, 0.3588]"
"[0.6621, 0.1517]","[0.5722, 0.2649]","[0.4902, 0.4006]","[0.4383, 0.5048]","[0.396, 0.5962]","[0.3481, 0.42]","[0.3143, 0.5858]","[0.296, 0.6877]","[0.2687, 0.7803]","[0.4188, 0.4161]","[0.4661, 0.5751]","[0.5315, 0.6816]","[0.5922, 0.7548]","[0.4906, 0.4128]","[0.5396, 0.5092]","[0.6016, 0.4392]","[0.6205, 0.3789]","[0.5417, 0.4104]","[0.5963, 0.4698]","[0.6367, 0.4121]","[0.6419, 0.355]"
"[0.6641, 0.1451]","[0.5687, 0.262]","[0.4907, 0.3993]","[0.4361, 0.5036]","[0.3927, 0.5979]","[0.35, 0.4209]","[0.315, 0.5862]","[0.2966, 0.6874]","[0.2696, 0.7793]","[0.4227, 0.4161]","[0.4675, 0.5755]","[0.5322, 0.6812]","[0.5938, 0.7538]","[0.4962, 0.4115]","[0.5404, 0.5096]","[0.5996, 0.4377]","[0.6171, 0.3742]","[0.5482, 0.4084]","[0.5984, 0.4724]","[0.6386, 0.4155]","[0.6417, 0.3577]"
"[0.6581, 0.1461]","[0.5653, 0.2662]","[0.4875, 0.4024]","[0.4354, 0.5041]","[0.3957, 0.5986]","[0.3492, 0.4289]","[0.3149, 0.5941]","[0.2956, 0.694]","[0.2662, 0.7841]","[0.4231, 0.42]","[0.4705, 0.5765]","[0.5324, 0.6818]","[0.5884, 0.7533]","[0.4963, 0.4139]","[0.5419, 0.5054]","[0.6, 0.4343]","[0.6146, 0.3745]","[0.5476, 0.4111]","[0.6016, 0.4673]","[0.6412, 0.4106]","[0.6438, 0.3563]"
"[0.6593, 0.1477]","[0.5721, 0.2581]","[0.4927, 0.3986]","[0.4356, 0.501]","[0.3903, 0.5909]","[0.3528, 0.4182]","[0.3162, 0.5894]","[0.2967, 0.6872]","[0.2686, 0.7766]","[0.4233, 0.4222]","[0.4671, 0.5742]","[0.5332, 0.6622]","[0.5909, 0.7218]","[0.4951, 0.422]","[0.5389, 0.5124]","[0.5884, 0.4419]","[0.601, 0.3845]","[0.5491, 0.4161]","[0.5981, 0.4724]","[0.6304, 0.4147]","[0.6316, 0.3592]"
"[0.6605, 0.146]","[0.5687, 0.2558]","[0.4888, 0.3946]","[0.4349, 0.498]","[0.3926, 0.5889]","[0.3585, 0.4163]","[0.3203, 0.5853]","[0.3009, 0.6842]","[0.2738, 0.7746]","[0.4288, 0.4196]","[0.4747, 0.5705]","[0.5377, 0.6692]","[0.5929, 0.74]","[0.4989, 0.4175]","[0.5444, 0.508]","[0.5974, 0.4403]","[0.6132, 0.3829]","[0.5506, 0.4122]","[0.599, 0.4729]","[0.6375, 0.4171]","[0.6409, 0.362]"
"[0.6557, 0.1454]","[0.5734, 0.2582]","[0.4928, 0.3935]","[0.4404, 0.498]","[0.3932, 0.5913]","[0.3539, 0.4194]","[0.3181, 0.5867]","[0.2982, 0.6847]","[0.2693, 0.7741]","[0.4229, 0.4183]","[0.4716, 0.5734]","[0.534, 0.68]","[0.588, 0.7568]","[0.4941, 0.4134]","[0.5432, 0.5061]","[0.6003, 0.4373]","[0.6159, 0.38]","[0.545, 0.4087]","[0.599, 0.4694]","[0.6393, 0.4105]","[0.6425, 0.3531]"
"[0.6564, 0.1399]","[0.5721, 0.2553]","[0.4918, 0.3919]","[0.4383, 0.4957]","[0.3896, 0.5873]","[0.3545, 0.412]","[0.316, 0.5776]","[0.2963, 0.6779]","[0.2696, 0.7696]","[0.4212, 0.4131]","[0.4659, 0.5702]","[0.5234, 0.6806]","[0.5732, 0.7609]","[0.491, 0.4084]","[0.5414, 0.506]","[0.596, 0.4334]","[0.6074, 0.3736]","[0.5424, 0.4042]","[0.5979, 0.4659]","[0.6392, 0.407]","[0.6385, 0.3507]"
