"[0.5174, 0.252]","[0.408, 0.2639]","[0.3456, 0.3801]","[0.371, 0.5222]","[0.3628, 0.6409]","[0.317, 0.4887]","[0.2612, 0.6568]","[0.2393, 0.761]","[0.2127, 0.8532]","[0.4279, 0.5128]","[0.4793, 0.6577]","[0.5395, 0.7594]","[0.5804, 0.8447]","[0.5238, 0.4999]","[0.5833, 0.525]","[0.6186, 0.4224]","[0.631, 0.3545]","[0.5963, 0.4646]","[0.6439, 0.4908]","[0.6775, 0.4102]","[0.6942, 0.3544]"
"[0.6138, 0.189]","[0.4872, 0.2017]","[0.3852, 0.3292]","[0.3742, 0.4893]","[0.3376, 0.6202]","[0.3096, 0.4265]","[0.2478, 0.6054]","[0.2268, 0.7324]","[0.2108, 0.8358]","[0.4221, 0.4574]","[0.452, 0.6297]","[0.5167, 0.7438]","[0.5656, 0.8276]","[0.5252, 0.4525]","[0.5692, 0.5265]","[0.6027, 0.4086]","[0.6148, 0.3256]","[0.6198, 0.427]","[0.6534, 0.4967]","[0.6768, 0.4003]","[0.6822, 0.3308]"
"[0.6613, 0.1146]","[0.5878, 0.1882]","[0.4877, 0.3406]","[0.4175, 0.483]","[0.342, 0.6127]","[0.3241, 0.3462]","[0.2549, 0.5702]","[0.2246, 0.7188]","[0.2053, 0.848]","[0.4138, 0.3893]","[0.4539, 0.5964]","[0.5336, 0.7336]","[0.5937, 0.839]","[0.5075, 0.4137]","[0.5837, 0.5231]","[0.643, 0.4025]","[0.6457, 0.3211]","[0.583, 0.4248]","[0.6539, 0.5013]","[0.7016, 0.4066]","[0.6937, 0.3393]"
"[0.6665, 0.0985]","[0.5895, 0.1927]","[0.4868, 0.3549]","[0.4204, 0.4936]","[0.3568, 0.627]","[0.3137, 0.3666]","[0.2545, 0.5923]","[0.2251, 0.7361]","[0.1996, 0.8645]","[0.4058, 0.3989]","[0.4507, 0.601]","[0.5219, 0.7399]","[0.5815, 0.8443]","[0.4996, 0.4195]","[0.5684, 0.5314]","[0.6313, 0.4137]","[0.6352, 0.3292]","[0.5709, 0.4299]","[0.6447, 0.4947]","[0.6954, 0.404]","[0.6896, 0.3336]"
"[0.6809, 0.0935]","[0.5879, 0.1977]","[0.4793, 0.3544]","[0.4147, 0.4943]","[0.3573, 0.6286]","[0.311, 0.3809]","[0.2555, 0.5996]","[0.2274, 0.7435]","[0.203, 0.8692]","[0.4027, 0.4019]","[0.452, 0.6052]","[0.5231, 0.7498]","[0.5874, 0.8537]","[0.4955, 0.4138]","[0.5694, 0.5298]","[0.6296, 0.4161]","[0.6317, 0.333]","[0.5673, 0.4197]","[0.6416, 0.4915]","[0.6928, 0.402]","[0.6857, 0.3299]"
"[0.6803, 0.0785]","[0.5835, 0.1825]","[0.4666, 0.3414]","[0.3994, 0.4843]","[0.3399, 0.6177]","[0.3048, 0.3678]","[0.243, 0.5937]","[0.2186, 0.736]","[0.1936, 0.8616]","[0.3931, 0.3941]","[0.4379, 0.599]","[0.5066, 0.7467]","[0.5667, 0.8532]","[0.4823, 0.409]","[0.5485, 0.5242]","[0.6197, 0.4179]","[0.634, 0.3358]","[0.551, 0.4156]","[0.6264, 0.4877]","[0.6813, 0.4028]","[0.6816, 0.3307]"
"[0.6755, 0.0743]","[0.5798, 0.1875]","[0.4665, 0.351]","[0.3969, 0.4975]","[0.3355, 0.6253]","[0.3011, 0.3749]","[0.2417, 0.6027]","[0.2159, 0.7429]","[0.1893, 0.8637]","[0.387, 0.4007]","[0.4361, 0.6053]","[0.504, 0.7517]","[0.5636, 0.8582]","[0.4776, 0.4113]","[0.5539, 0.5282]","[0.6165, 0.4222]","[0.6254, 0.3388]","[0.55, 0.4127]","[0.6254, 0.487]","[0.6774, 0.4042]","[0.6747, 0.3321]"
"[0.6663, 0.0753]","[0.5768, 0.1895]","[0.4669, 0.3516]","[0.4003, 0.4924]","[0.3398, 0.6208]","[0.2898, 0.3758]","[0.2355, 0.601]","[0.2118, 0.7428]","[0.1849, 0.8669]","[0.376, 0.3989]","[0.4293, 0.605]","[0.502, 0.755]","[0.5662, 0.861]","[0.4651, 0.4111]","[0.5449, 0.5293]","[0.6157, 0.4254]","[0.6273, 0.3446]","[0.5325, 0.4167]","[0.6131, 0.4903]","[0.6707, 0.4058]","[0.6698, 0.3335]"
"[0.6677, 0.0779]","[0.5744, 0.1979]","[0.4646, 0.3615]","[0.3979, 0.5031]","[0.3379, 0.6318]","[0.29, 0.3816]","[0.2366, 0.6086]","[0.2102, 0.75]","[0.1822, 0.8716]","[0.3779, 0.4016]","[0.4265, 0.6079]","[0.4989, 0.7539]","[0.5653, 0.8569]","[0.4688, 0.4118]","[0.5475, 0.5324]","[0.6166, 0.4261]","[0.6273, 0.3411]","[0.5369, 0.4176]","[0.6163, 0.4944]","[0.6755, 0.409]","[0.6723, 0.335]"
"[0.666, 0.0817]","[0.5714, 0.1938]","[0.4559, 0.3583]","[0.3881, 0.5018]","[0.3265, 0.632]","[0.2838, 0.3888]","[0.229, 0.6128]","[0.2031, 0.7538]","[0.1739, 0.8761]","[0.368, 0.4102]","[0.4186, 0.6135]","[0.4925, 0.7604]","[0.5587, 0.8642]","[0.4578, 0.4205]","[0.5383, 0.537]","[0.6104, 0.4304]","[0.6218, 0.3489]","[0.5266, 0.4235]","[0.6065, 0.4991]","[0.6645, 0.4131]","[0.6658, 0.3395]"
"[0.6595, 0.0867]","[0.56, 0.2027]","[0.4441, 0.3688]","[0.378, 0.5147]","[0.3197, 0.6486]","[0.2705, 0.4032]","[0.217, 0.6278]","[0.1911, 0.7693]","[0.1625, 0.8908]","[0.3572, 0.42]","[0.41, 0.6311]","[0.4862, 0.7779]","[0.5535, 0.8806]","[0.449, 0.4283]","[0.5253, 0.5552]","[0.597, 0.4485]","[0.6086, 0.3647]","[0.5187, 0.4299]","[0.5947, 0.5123]","[0.6521, 0.4247]","[0.6525, 0.3494]"
