"[0.3703, 0.1414]","[0.4491, 0.2328]","[0.5346, 0.3746]","[0.5753, 0.5175]","[0.623, 0.6402]","[0.7003, 0.4265]","[0.7366, 0.638]","[0.7538, 0.7633]","[0.7649, 0.8751]","[0.6067, 0.4481]","[0.5249, 0.6363]","[0.4297, 0.7405]","[0.3551, 0.8174]","[0.5096, 0.4477]","[0.4149, 0.534]","[0.3514, 0.4208]","[0.3244, 0.3313]","[0.4298, 0.4352]","[0.362, 0.481]","[0.3168, 0.3891]","[0.2991, 0.3172]"
"[0.3566, 0.1129]","[0.4441, 0.2263]","[0.5285, 0.3739]","[0.5849, 0.5163]","[0.6454, 0.6389]","[0.7044, 0.4225]","[0.7412, 0.6322]","[0.7592, 0.7633]","[0.7714, 0.8771]","[0.6071, 0.4404]","[0.535, 0.6271]","[0.4462, 0.7481]","[0.3708, 0.8307]","[0.5086, 0.438]","[0.4133, 0.5304]","[0.3519, 0.4271]","[0.3307, 0.3432]","[0.4331, 0.4254]","[0.3744, 0.4879]","[0.3312, 0.4025]","[0.3158, 0.338]"
"[0.3418, 0.107]","[0.4301, 0.2269]","[0.521, 0.3753]","[0.5837, 0.515]","[0.6481, 0.6341]","[0.6994, 0.4178]","[0.7366, 0.6332]","[0.7539, 0.7639]","[0.7669, 0.8763]","[0.6034, 0.4353]","[0.5394, 0.6255]","[0.4508, 0.7444]","[0.3743, 0.8244]","[0.5079, 0.4355]","[0.4083, 0.5247]","[0.3449, 0.4252]","[0.3209, 0.34]","[0.435, 0.4266]","[0.3691, 0.4826]","[0.3256, 0.4035]","[0.3092, 0.3384]"
"[0.3399, 0.0959]","[0.4296, 0.2144]","[0.5218, 0.3594]","[0.5855, 0.4988]","[0.6479, 0.6218]","[0.697, 0.404]","[0.739, 0.621]","[0.7561, 0.7498]","[0.7706, 0.8619]","[0.6009, 0.4219]","[0.5353, 0.6186]","[0.4482, 0.7427]","[0.3738, 0.8266]","[0.5047, 0.4207]","[0.4047, 0.5113]","[0.3415, 0.4123]","[0.3178, 0.3289]","[0.4297, 0.4116]","[0.3646, 0.4721]","[0.3202, 0.3949]","[0.3025, 0.333]"
"[0.3411, 0.0915]","[0.4282, 0.2071]","[0.5196, 0.3518]","[0.5837, 0.4948]","[0.6476, 0.6204]","[0.6982, 0.4008]","[0.7389, 0.62]","[0.7579, 0.7505]","[0.7727, 0.8632]","[0.6014, 0.4179]","[0.5405, 0.6158]","[0.4537, 0.7348]","[0.3771, 0.8132]","[0.5049, 0.4168]","[0.4082, 0.5108]","[0.3438, 0.4117]","[0.3184, 0.3286]","[0.4308, 0.4086]","[0.3664, 0.4683]","[0.3212, 0.3919]","[0.3023, 0.3308]"
"[0.34, 0.092]","[0.4274, 0.211]","[0.5187, 0.3566]","[0.5815, 0.4985]","[0.6425, 0.6229]","[0.6918, 0.4069]","[0.7359, 0.627]","[0.7561, 0.7539]","[0.771, 0.8653]","[0.5977, 0.4248]","[0.5345, 0.6179]","[0.4486, 0.7365]","[0.3714, 0.8178]","[0.5047, 0.4251]","[0.4064, 0.5173]","[0.3428, 0.4205]","[0.3153, 0.3372]","[0.4328, 0.4188]","[0.3646, 0.4727]","[0.321, 0.3987]","[0.3023, 0.3389]"
"[0.3277, 0.0887]","[0.4199, 0.2111]","[0.5143, 0.36]","[0.5773, 0.5022]","[0.637, 0.6276]","[0.6921, 0.4074]","[0.7337, 0.6271]","[0.7529, 0.7564]","[0.7665, 0.8699]","[0.5946, 0.4248]","[0.5282, 0.6183]","[0.4412, 0.7391]","[0.363, 0.8213]","[0.4982, 0.4232]","[0.4016, 0.5202]","[0.3383, 0.4243]","[0.3109, 0.3402]","[0.4247, 0.4137]","[0.3592, 0.4711]","[0.3158, 0.3981]","[0.2971, 0.3376]"
"[0.3299, 0.0855]","[0.417, 0.2096]","[0.5097, 0.3574]","[0.5751, 0.4997]","[0.6381, 0.6277]","[0.6909, 0.4099]","[0.7339, 0.6314]","[0.753, 0.7607]","[0.7665, 0.8735]","[0.5944, 0.426]","[0.5269, 0.6235]","[0.4406, 0.7444]","[0.3645, 0.8253]","[0.4984, 0.4229]","[0.3987, 0.5199]","[0.3346, 0.4213]","[0.3103, 0.3366]","[0.4244, 0.4124]","[0.3556, 0.4727]","[0.3119, 0.3981]","[0.2965, 0.3366]"
"[0.3284, 0.0862]","[0.4211, 0.2064]","[0.5146, 0.3554]","[0.577, 0.5013]","[0.636, 0.631]","[0.6894, 0.4125]","[0.7326, 0.6319]","[0.751, 0.7612]","[0.7649, 0.8747]","[0.5895, 0.4309]","[0.5228, 0.6264]","[0.4375, 0.7462]","[0.3646, 0.829]","[0.49, 0.4271]","[0.3939, 0.5232]","[0.3352, 0.4168]","[0.3163, 0.3297]","[0.4113, 0.4134]","[0.3473, 0.4777]","[0.3086, 0.3973]","[0.2976, 0.333]"
"[0.3293, 0.0856]","[0.4207, 0.2072]","[0.5175, 0.3567]","[0.5811, 0.5019]","[0.6412, 0.6313]","[0.6883, 0.4094]","[0.7341, 0.6312]","[0.7533, 0.76]","[0.7702, 0.8722]","[0.5896, 0.4267]","[0.5268, 0.6255]","[0.4377, 0.7465]","[0.3616, 0.8294]","[0.4917, 0.4234]","[0.3972, 0.5169]","[0.3356, 0.4156]","[0.314, 0.332]","[0.4139, 0.4131]","[0.352, 0.4758]","[0.3112, 0.3963]","[0.2979, 0.333]"
"[0.321, 0.0873]","[0.4127, 0.2059]","[0.5097, 0.3537]","[0.5762, 0.499]","[0.64, 0.6261]","[0.6863, 0.408]","[0.7308, 0.6297]","[0.749, 0.7581]","[0.7641, 0.8701]","[0.5864, 0.4263]","[0.5242, 0.6264]","[0.4365, 0.7489]","[0.3605, 0.832]","[0.4881, 0.4235]","[0.3891, 0.5129]","[0.3276, 0.4121]","[0.306, 0.3279]","[0.4112, 0.4117]","[0.3452, 0.47]","[0.3034, 0.3899]","[0.2894, 0.3255]"
"[0.3191, 0.0814]","[0.4146, 0.2001]","[0.5091, 0.3494]","[0.5731, 0.4963]","[0.6338, 0.6246]","[0.6838, 0.4061]","[0.7276, 0.6273]","[0.7464, 0.7555]","[0.7624, 0.867]","[0.5823, 0.4232]","[0.5168, 0.6239]","[0.4296, 0.7485]","[0.3547, 0.8329]","[0.4829, 0.4185]","[0.3851, 0.5081]","[0.325, 0.4081]","[0.3045, 0.3249]","[0.4049, 0.4055]","[0.3406, 0.467]","[0.2997, 0.3877]","[0.286, 0.324]"
"[0.3176, 0.0779]","[0.4087, 0.201]","[0.5044, 0.3477]","[0.5684, 0.4912]","[0.6264, 0.6211]","[0.6861, 0.4061]","[0.7296, 0.6253]","[0.7485, 0.7559]","[0.7642, 0.8671]","[0.5917, 0.4183]","[0.5308, 0.6229]","[0.4398, 0.7459]","[0.3583, 0.8249]","[0.496, 0.4095]","[0.398, 0.5086]","[0.3328, 0.4139]","[0.3082, 0.3312]","[0.4202, 0.3939]","[0.3503, 0.4602]","[0.3041, 0.3881]","[0.2862, 0.3265]"
"[0.3101, 0.0757]","[0.4099, 0.1978]","[0.5036, 0.3448]","[0.5635, 0.4923]","[0.6227, 0.6246]","[0.6801, 0.4063]","[0.7252, 0.6282]","[0.744, 0.7592]","[0.7569, 0.8726]","[0.5802, 0.424]","[0.5115, 0.6204]","[0.4284, 0.7423]","[0.3538, 0.822]","[0.482, 0.4185]","[0.3829, 0.5114]","[0.3233, 0.4132]","[0.3035, 0.3299]","[0.4056, 0.4047]","[0.3388, 0.4687]","[0.2975, 0.3937]","[0.2846, 0.3325]"
"[0.3096, 0.0754]","[0.4031, 0.1994]","[0.4973, 0.348]","[0.561, 0.4949]","[0.6226, 0.6249]","[0.6755, 0.4038]","[0.7184, 0.6272]","[0.7374, 0.7573]","[0.7527, 0.8697]","[0.5767, 0.4214]","[0.5118, 0.6243]","[0.4269, 0.7453]","[0.3513, 0.8254]","[0.4792, 0.4165]","[0.3769, 0.5088]","[0.3142, 0.4107]","[0.2901, 0.3283]","[0.4019, 0.4029]","[0.331, 0.4624]","[0.2873, 0.3874]","[0.2698, 0.3265]"
"[0.3083, 0.0728]","[0.4017, 0.1978]","[0.4981, 0.3466]","[0.5606, 0.4931]","[0.618, 0.623]","[0.6727, 0.4044]","[0.7155, 0.625]","[0.7343, 0.7529]","[0.7495, 0.8639]","[0.5741, 0.4226]","[0.5106, 0.6257]","[0.4264, 0.748]","[0.3513, 0.8312]","[0.476, 0.4173]","[0.3768, 0.5094]","[0.3148, 0.4151]","[0.2891, 0.3345]","[0.3963, 0.4032]","[0.3261, 0.4588]","[0.2839, 0.3862]","[0.2661, 0.327]"
"[0.308, 0.079]","[0.3992, 0.2032]","[0.4982, 0.3498]","[0.5622, 0.4943]","[0.619, 0.6236]","[0.6714, 0.4032]","[0.7163, 0.6249]","[0.7356, 0.7529]","[0.7525, 0.8632]","[0.5769, 0.4191]","[0.5126, 0.6213]","[0.4242, 0.7444]","[0.3477, 0.8287]","[0.4825, 0.4136]","[0.3785, 0.4999]","[0.3139, 0.4108]","[0.2881, 0.3336]","[0.4065, 0.3998]","[0.334, 0.4537]","[0.2901, 0.3838]","[0.2726, 0.325]"
"[0.3042, 0.0751]","[0.3973, 0.1978]","[0.4917, 0.347]","[0.5566, 0.4926]","[0.6181, 0.6203]","[0.6695, 0.4002]","[0.7143, 0.6233]","[0.7343, 0.752]","[0.7502, 0.8638]","[0.5731, 0.4185]","[0.5047, 0.6202]","[0.42, 0.7448]","[0.3459, 0.8288]","[0.478, 0.4148]","[0.3728, 0.5043]","[0.309, 0.4079]","[0.2847, 0.3255]","[0.4033, 0.4018]","[0.3294, 0.459]","[0.2847, 0.384]","[0.268, 0.3223]"
