"[0.4949, 0.9282]","[0.6649, 0.8233]","[0.7874, 0.6265]","[0.8311, 0.4492]","[0.863, 0.3243]","[0.6079, 0.479]","[0.5801, 0.3347]","[0.5862, 0.4515]","[0.6049, 0.5625]","[0.5001, 0.4973]","[0.4663, 0.3561]","[0.4893, 0.4977]","[0.5202, 0.6056]","[0.3987, 0.5249]","[0.3653, 0.4038]","[0.4039, 0.5326]","[0.4437, 0.6367]","[0.2995, 0.5597]","[0.2329, 0.4066]","[0.1834, 0.3083]","[0.1434, 0.216]"
"[0.4947, 0.9404]","[0.6689, 0.8234]","[0.7883, 0.628]","[0.8289, 0.4524]","[0.8562, 0.3295]","[0.6059, 0.4768]","[0.574, 0.3373]","[0.581, 0.4528]","[0.5969, 0.5644]","[0.4977, 0.4951]","[0.4639, 0.3585]","[0.4881, 0.5001]","[0.5193, 0.6115]","[0.3973, 0.5231]","[0.3661, 0.4085]","[0.4054, 0.5334]","[0.4445, 0.6367]","[0.299, 0.56]","[0.2287, 0.4089]","[0.1783, 0.3132]","[0.1364, 0.2253]"
"[0.4902, 0.9454]","[0.6631, 0.8271]","[0.7833, 0.6304]","[0.8214, 0.4533]","[0.8501, 0.3291]","[0.6013, 0.4764]","[0.5682, 0.3356]","[0.5769, 0.4523]","[0.5945, 0.5647]","[0.4921, 0.4958]","[0.4561, 0.3605]","[0.483, 0.5016]","[0.5161, 0.6111]","[0.3917, 0.5251]","[0.3578, 0.4102]","[0.3995, 0.5334]","[0.4402, 0.6356]","[0.2936, 0.5635]","[0.2226, 0.4126]","[0.1712, 0.3171]","[0.1284, 0.2294]"
"[0.4872, 0.9421]","[0.6604, 0.8175]","[0.7784, 0.6244]","[0.8156, 0.4514]","[0.8399, 0.3292]","[0.5934, 0.4773]","[0.5645, 0.3376]","[0.5725, 0.4505]","[0.588, 0.5642]","[0.4854, 0.496]","[0.4513, 0.3607]","[0.4748, 0.4982]","[0.5064, 0.6114]","[0.3856, 0.5245]","[0.3522, 0.4085]","[0.3896, 0.5302]","[0.4285, 0.6353]","[0.2886, 0.5625]","[0.2173, 0.4119]","[0.1658, 0.3163]","[0.1234, 0.2297]"
"[0.4809, 0.9431]","[0.6522, 0.8166]","[0.7718, 0.6235]","[0.8101, 0.4499]","[0.8371, 0.3283]","[0.5912, 0.4764]","[0.5568, 0.3364]","[0.5633, 0.452]","[0.5791, 0.5662]","[0.483, 0.4961]","[0.4456, 0.3609]","[0.4684, 0.5004]","[0.4995, 0.6124]","[0.3828, 0.5256]","[0.3479, 0.4073]","[0.3837, 0.5289]","[0.4213, 0.6336]","[0.2862, 0.5645]","[0.2133, 0.4138]","[0.1605, 0.3169]","[0.1169, 0.2287]"
"[0.4778, 0.9443]","[0.6486, 0.8134]","[0.7671, 0.6216]","[0.8049, 0.4476]","[0.8323, 0.3246]","[0.592, 0.4737]","[0.5541, 0.3378]","[0.5588, 0.4527]","[0.5762, 0.5654]","[0.4834, 0.4938]","[0.4438, 0.3607]","[0.4646, 0.502]","[0.4958, 0.6126]","[0.3826, 0.5234]","[0.3452, 0.4089]","[0.3799, 0.5322]","[0.4184, 0.6358]","[0.2843, 0.5617]","[0.212, 0.4127]","[0.1595, 0.3175]","[0.1172, 0.2295]"
"[0.4754, 0.9477]","[0.6455, 0.8195]","[0.7651, 0.6256]","[0.8057, 0.4494]","[0.8331, 0.3251]","[0.5928, 0.4735]","[0.5527, 0.3361]","[0.5552, 0.4518]","[0.5735, 0.5638]","[0.4833, 0.4926]","[0.4416, 0.3588]","[0.463, 0.5007]","[0.4953, 0.6097]","[0.3818, 0.5219]","[0.3421, 0.409]","[0.3788, 0.5331]","[0.4194, 0.6356]","[0.2833, 0.5602]","[0.2125, 0.4115]","[0.1595, 0.3167]","[0.1166, 0.2285]"
"[0.4727, 0.9436]","[0.6454, 0.8147]","[0.7648, 0.6229]","[0.8045, 0.4489]","[0.8293, 0.3249]","[0.5906, 0.4719]","[0.5534, 0.3352]","[0.5554, 0.4474]","[0.572, 0.5599]","[0.4819, 0.4904]","[0.442, 0.3571]","[0.4611, 0.498]","[0.4926, 0.6099]","[0.3811, 0.5193]","[0.343, 0.408]","[0.3773, 0.5322]","[0.4165, 0.6363]","[0.2834, 0.5575]","[0.2116, 0.4093]","[0.1583, 0.3158]","[0.1156, 0.2293]"
"[0.473, 0.9425]","[0.646, 0.811]","[0.7651, 0.6224]","[0.8051, 0.45]","[0.8292, 0.3252]","[0.5888, 0.4722]","[0.5551, 0.3361]","[0.5572, 0.4481]","[0.5721, 0.5624]","[0.4807, 0.49]","[0.445, 0.3571]","[0.4637, 0.4969]","[0.4937, 0.6107]","[0.3798, 0.5177]","[0.3457, 0.4077]","[0.3801, 0.5307]","[0.4182, 0.6361]","[0.2822, 0.5553]","[0.2104, 0.4071]","[0.158, 0.3134]","[0.1156, 0.2279]"
"[0.4746, 0.9412]","[0.6461, 0.813]","[0.7641, 0.6234]","[0.8038, 0.4498]","[0.83, 0.326]","[0.5879, 0.4712]","[0.5534, 0.3366]","[0.5563, 0.451]","[0.5722, 0.5635]","[0.4798, 0.4896]","[0.4433, 0.3582]","[0.4635, 0.4992]","[0.4946, 0.6097]","[0.3794, 0.5184]","[0.3443, 0.4082]","[0.3801, 0.532]","[0.4189, 0.6353]","[0.2824, 0.5571]","[0.2101, 0.409]","[0.1574, 0.3154]","[0.1146, 0.229]"
"[0.4741, 0.9459]","[0.6463, 0.8151]","[0.7633, 0.6258]","[0.8014, 0.4513]","[0.8281, 0.3274]","[0.5843, 0.4758]","[0.5504, 0.3393]","[0.5537, 0.4531]","[0.568, 0.5682]","[0.4764, 0.4948]","[0.439, 0.3617]","[0.4599, 0.5005]","[0.4901, 0.6134]","[0.3759, 0.5234]","[0.3407, 0.4106]","[0.3779, 0.5338]","[0.4173, 0.6401]","[0.2785, 0.5613]","[0.2072, 0.4126]","[0.1554, 0.3178]","[0.1125, 0.231]"
