"[0.4383, 0.866]","[0.5738, 0.8017]","[0.6353, 0.6373]","[0.5833, 0.4732]","[0.5558, 0.3397]","[0.6882, 0.5417]","[0.7471, 0.3179]","[0.7686, 0.1601]","[0.776, 0.0243]","[0.5572, 0.5299]","[0.5012, 0.317]","[0.4287, 0.1639]","[0.3654, 0.0298]","[0.4439, 0.5583]","[0.3519, 0.4813]","[0.3714, 0.6416]","[0.411, 0.7338]","[0.355, 0.6247]","[0.2882, 0.5763]","[0.3128, 0.6947]","[0.3532, 0.7652]"
"[0.4459, 0.9317]","[0.5662, 0.8169]","[0.6305, 0.6463]","[0.5924, 0.4766]","[0.5565, 0.3427]","[0.7011, 0.5488]","[0.7556, 0.3048]","[0.7793, 0.1356]","[0.788, -0.0074]","[0.5739, 0.5405]","[0.5056, 0.3059]","[0.4304, 0.1491]","[0.3666, 0.0106]","[0.4634, 0.5714]","[0.3651, 0.4947]","[0.3874, 0.6502]","[0.4359, 0.7394]","[0.3728, 0.6301]","[0.2929, 0.5838]","[0.3155, 0.6967]","[0.3638, 0.7629]"
"[0.4496, 0.9728]","[0.5722, 0.8262]","[0.6315, 0.6449]","[0.593, 0.4754]","[0.5468, 0.3439]","[0.7015, 0.5456]","[0.755, 0.3127]","[0.7768, 0.1613]","[0.7894, 0.0347]","[0.573, 0.545]","[0.502, 0.3125]","[0.4321, 0.1571]","[0.3763, 0.0236]","[0.4596, 0.5793]","[0.3677, 0.5072]","[0.3904, 0.6551]","[0.4376, 0.7381]","[0.3663, 0.6318]","[0.2949, 0.5855]","[0.3174, 0.6975]","[0.3632, 0.7645]"
"[0.4518, 0.9841]","[0.5798, 0.8218]","[0.6393, 0.6376]","[0.5968, 0.4706]","[0.5413, 0.3445]","[0.7018, 0.5422]","[0.758, 0.3076]","[0.7775, 0.1574]","[0.7909, 0.0304]","[0.5736, 0.5424]","[0.505, 0.3105]","[0.4313, 0.1539]","[0.3721, 0.0228]","[0.4615, 0.5796]","[0.3662, 0.5024]","[0.3884, 0.6492]","[0.4303, 0.7408]","[0.3693, 0.6352]","[0.3002, 0.5899]","[0.322, 0.7007]","[0.3654, 0.7708]"
"[0.4523, 0.9973]","[0.5819, 0.8229]","[0.6389, 0.6402]","[0.5996, 0.4715]","[0.5435, 0.3473]","[0.7017, 0.5435]","[0.7547, 0.3107]","[0.7703, 0.1603]","[0.7814, 0.0342]","[0.5742, 0.5462]","[0.5006, 0.3148]","[0.4274, 0.1548]","[0.3681, 0.0236]","[0.4609, 0.5854]","[0.365, 0.4985]","[0.387, 0.6423]","[0.4274, 0.7364]","[0.3666, 0.64]","[0.2997, 0.5868]","[0.3206, 0.6919]","[0.3643, 0.7622]"
"[0.4519, 0.9957]","[0.5822, 0.8237]","[0.6402, 0.642]","[0.6019, 0.4749]","[0.5455, 0.351]","[0.6997, 0.5385]","[0.7547, 0.3066]","[0.7693, 0.1582]","[0.779, 0.034]","[0.5725, 0.5421]","[0.4988, 0.3114]","[0.4243, 0.152]","[0.3638, 0.0214]","[0.4603, 0.5832]","[0.3641, 0.5016]","[0.3856, 0.6437]","[0.4251, 0.7359]","[0.3692, 0.6392]","[0.3022, 0.593]","[0.3225, 0.6967]","[0.3654, 0.7651]"
"[0.4523, 1.001]","[0.5804, 0.8284]","[0.6377, 0.642]","[0.6002, 0.4718]","[0.542, 0.3484]","[0.7018, 0.5413]","[0.7567, 0.3089]","[0.7702, 0.1591]","[0.7793, 0.0335]","[0.5732, 0.5455]","[0.4983, 0.3109]","[0.4234, 0.1488]","[0.3635, 0.0166]","[0.4593, 0.5864]","[0.3637, 0.4989]","[0.3844, 0.6421]","[0.4227, 0.7363]","[0.3682, 0.6414]","[0.3019, 0.5931]","[0.3203, 0.6972]","[0.3612, 0.7663]"
"[0.4517, 1.0019]","[0.5835, 0.8303]","[0.6411, 0.6433]","[0.6006, 0.4731]","[0.5425, 0.3511]","[0.6986, 0.5413]","[0.7545, 0.3098]","[0.7691, 0.1614]","[0.7788, 0.0371]","[0.5701, 0.545]","[0.4976, 0.3139]","[0.4252, 0.1555]","[0.368, 0.0256]","[0.4561, 0.5866]","[0.3653, 0.5007]","[0.3854, 0.6437]","[0.4219, 0.7381]","[0.3636, 0.644]","[0.3013, 0.5956]","[0.3206, 0.6997]","[0.3602, 0.7695]"
"[0.4537, 0.9985]","[0.5842, 0.8318]","[0.6434, 0.6448]","[0.6021, 0.4712]","[0.5391, 0.3481]","[0.6962, 0.535]","[0.7542, 0.3013]","[0.7736, 0.1522]","[0.7886, 0.0271]","[0.5684, 0.5389]","[0.4977, 0.3123]","[0.4237, 0.1536]","[0.366, 0.0231]","[0.4556, 0.5803]","[0.3629, 0.5016]","[0.3813, 0.6428]","[0.4173, 0.7397]","[0.3638, 0.639]","[0.2992, 0.5932]","[0.3198, 0.6964]","[0.3606, 0.7685]"
"[0.4559, 0.9958]","[0.5892, 0.8271]","[0.6484, 0.6409]","[0.6015, 0.466]","[0.5362, 0.3466]","[0.6985, 0.5339]","[0.7554, 0.2965]","[0.7743, 0.1474]","[0.7904, 0.0232]","[0.5674, 0.5402]","[0.4939, 0.3113]","[0.4219, 0.1523]","[0.3675, 0.0218]","[0.4539, 0.5816]","[0.3631, 0.5027]","[0.3831, 0.6432]","[0.418, 0.7408]","[0.3625, 0.6402]","[0.3022, 0.5911]","[0.3231, 0.6931]","[0.3606, 0.7655]"
"[0.455, 0.9981]","[0.5867, 0.8284]","[0.6457, 0.644]","[0.6016, 0.4718]","[0.5393, 0.3525]","[0.6987, 0.5337]","[0.7542, 0.2996]","[0.7716, 0.1516]","[0.7861, 0.0286]","[0.5685, 0.5402]","[0.494, 0.3107]","[0.4237, 0.1538]","[0.371, 0.0234]","[0.4543, 0.5826]","[0.365, 0.5012]","[0.3865, 0.6422]","[0.4223, 0.7386]","[0.3628, 0.6422]","[0.303, 0.5931]","[0.3243, 0.6958]","[0.3614, 0.7676]"
"[0.4545, 0.997]","[0.5872, 0.8306]","[0.6467, 0.6458]","[0.6021, 0.4728]","[0.5405, 0.3499]","[0.6978, 0.5322]","[0.7541, 0.2991]","[0.7721, 0.1512]","[0.7859, 0.0277]","[0.5688, 0.5363]","[0.4962, 0.3057]","[0.4237, 0.1471]","[0.3673, 0.0152]","[0.4556, 0.579]","[0.3629, 0.5018]","[0.3853, 0.6428]","[0.4218, 0.7385]","[0.3645, 0.64]","[0.3027, 0.5942]","[0.3248, 0.6974]","[0.3633, 0.769]"
