"[0.6168, 0.6046]","[0.5969, 0.567]","[0.5867, 0.5142]","[0.591, 0.4672]","[0.591, 0.4294]","[0.5726, 0.4908]","[0.5616, 0.4294]","[0.5576, 0.3889]","[0.5549, 0.353]","[0.5939, 0.4883]","[0.6022, 0.4261]","[0.612, 0.384]","[0.6189, 0.3478]","[0.6131, 0.4986]","[0.6243, 0.469]","[0.6233, 0.5085]","[0.6198, 0.5376]","[0.6287, 0.5142]","[0.6376, 0.4975]","[0.6353, 0.5239]","[0.6314, 0.5433]"
"[0.6162, 0.6226]","[0.5975, 0.5659]","[0.5898, 0.5097]","[0.5914, 0.4637]","[0.5897, 0.4248]","[0.5717, 0.4902]","[0.5623, 0.4288]","[0.5562, 0.3897]","[0.5519, 0.354]","[0.5929, 0.4919]","[0.6017, 0.4311]","[0.6114, 0.3858]","[0.6201, 0.3479]","[0.6129, 0.5051]","[0.6277, 0.4687]","[0.6251, 0.5072]","[0.6211, 0.538]","[0.6281, 0.5196]","[0.6382, 0.4955]","[0.6357, 0.523]","[0.632, 0.5448]"
"[0.6152, 0.6278]","[0.5962, 0.5654]","[0.5885, 0.508]","[0.5915, 0.4614]","[0.592, 0.4228]","[0.5711, 0.4879]","[0.5625, 0.4275]","[0.5571, 0.3888]","[0.5533, 0.3537]","[0.5924, 0.4904]","[0.6009, 0.4297]","[0.6106, 0.3852]","[0.6196, 0.3481]","[0.6125, 0.5045]","[0.6269, 0.4685]","[0.6242, 0.5068]","[0.6207, 0.5376]","[0.6284, 0.5204]","[0.638, 0.4952]","[0.6356, 0.5226]","[0.6327, 0.5449]"
"[0.6154, 0.6283]","[0.5967, 0.5664]","[0.5891, 0.5076]","[0.5923, 0.461]","[0.593, 0.4217]","[0.5712, 0.4876]","[0.5627, 0.4264]","[0.5575, 0.3873]","[0.554, 0.3521]","[0.5922, 0.4908]","[0.6007, 0.4299]","[0.6107, 0.385]","[0.6199, 0.3476]","[0.612, 0.5051]","[0.6272, 0.4698]","[0.6254, 0.5088]","[0.6218, 0.5388]","[0.6274, 0.5203]","[0.6386, 0.496]","[0.6367, 0.5231]","[0.6332, 0.5442]"
"[0.6153, 0.6295]","[0.5965, 0.5677]","[0.5887, 0.5083]","[0.5924, 0.4607]","[0.5934, 0.4206]","[0.5716, 0.4878]","[0.5628, 0.4259]","[0.5577, 0.387]","[0.5541, 0.3519]","[0.5927, 0.491]","[0.6008, 0.4302]","[0.6104, 0.3852]","[0.6196, 0.348]","[0.6122, 0.5056]","[0.6268, 0.4701]","[0.6249, 0.508]","[0.6216, 0.5373]","[0.6276, 0.5213]","[0.6382, 0.4957]","[0.6361, 0.5226]","[0.6328, 0.5439]"
"[0.615, 0.6288]","[0.5964, 0.566]","[0.5892, 0.5072]","[0.5926, 0.461]","[0.5933, 0.4201]","[0.5713, 0.4867]","[0.5629, 0.4248]","[0.5578, 0.386]","[0.5545, 0.3513]","[0.5924, 0.4912]","[0.6007, 0.4298]","[0.6104, 0.3846]","[0.6197, 0.3473]","[0.612, 0.5059]","[0.6269, 0.4699]","[0.6251, 0.5084]","[0.6216, 0.5373]","[0.6271, 0.5201]","[0.6381, 0.4957]","[0.6361, 0.5228]","[0.6326, 0.5434]"
"[0.6158, 0.6295]","[0.5978, 0.5678]","[0.5897, 0.5093]","[0.5924, 0.4613]","[0.5927, 0.4207]","[0.572, 0.4873]","[0.5636, 0.4259]","[0.5587, 0.3875]","[0.5553, 0.3526]","[0.5932, 0.4905]","[0.6013, 0.4289]","[0.6107, 0.3843]","[0.6195, 0.3475]","[0.613, 0.5046]","[0.6275, 0.4697]","[0.6258, 0.5078]","[0.6226, 0.5375]","[0.6284, 0.5199]","[0.6389, 0.4955]","[0.637, 0.5229]","[0.6338, 0.5447]"
"[0.6161, 0.6291]","[0.5968, 0.5692]","[0.5885, 0.51]","[0.5918, 0.4622]","[0.5929, 0.4212]","[0.572, 0.4868]","[0.563, 0.426]","[0.5579, 0.3872]","[0.5546, 0.3522]","[0.5935, 0.4897]","[0.6012, 0.4292]","[0.6103, 0.3848]","[0.6188, 0.3484]","[0.6132, 0.5042]","[0.6274, 0.4696]","[0.6252, 0.5076]","[0.6217, 0.5377]","[0.6287, 0.5198]","[0.6384, 0.4953]","[0.636, 0.523]","[0.6326, 0.5453]"
"[0.6155, 0.6307]","[0.5973, 0.5708]","[0.5885, 0.5118]","[0.5909, 0.4635]","[0.5921, 0.4209]","[0.5705, 0.4883]","[0.562, 0.4262]","[0.5572, 0.3869]","[0.554, 0.3517]","[0.5917, 0.4913]","[0.5998, 0.4292]","[0.6092, 0.3843]","[0.6178, 0.3481]","[0.6116, 0.5055]","[0.6258, 0.4713]","[0.6244, 0.5094]","[0.6211, 0.5382]","[0.627, 0.5199]","[0.6371, 0.4962]","[0.6351, 0.5241]","[0.6318, 0.5455]"
"[0.6148, 0.6264]","[0.5964, 0.5681]","[0.5884, 0.51]","[0.5911, 0.4609]","[0.5917, 0.4212]","[0.5712, 0.4863]","[0.563, 0.4259]","[0.5577, 0.388]","[0.554, 0.3531]","[0.5921, 0.4883]","[0.6005, 0.429]","[0.6097, 0.3854]","[0.6181, 0.3477]","[0.6119, 0.5018]","[0.6273, 0.4688]","[0.6244, 0.5086]","[0.6204, 0.539]","[0.6278, 0.5171]","[0.6384, 0.4949]","[0.6355, 0.5231]","[0.6318, 0.5445]"
"[0.6151, 0.6262]","[0.5957, 0.5655]","[0.5881, 0.508]","[0.5914, 0.4619]","[0.5928, 0.4211]","[0.5703, 0.4863]","[0.5622, 0.4256]","[0.5572, 0.3864]","[0.5542, 0.3516]","[0.5917, 0.4906]","[0.6001, 0.4297]","[0.6094, 0.3849]","[0.618, 0.3479]","[0.6117, 0.5047]","[0.6265, 0.4706]","[0.6243, 0.5095]","[0.6206, 0.5382]","[0.6269, 0.5182]","[0.6371, 0.4969]","[0.6348, 0.5253]","[0.6314, 0.5457]"
